,statistics_male,statistics_female,tuple,average_male,average_female,female-male
28,1.6410944,1.5612211,"('disloyal', 'loyal')",1.6410944,1.5612211,-0.0798733
29,-0.83668846,-0.91196525,"('unfair', 'fair')",-0.8366885,-0.9119653,-0.0752768
30,1.3248901,1.3776834,"('intolerant', 'tolerant')",1.3248901,1.3776834,0.0527933
31,-1.8407525,-1.8571287,"('evil', 'good')",-1.8407525,-1.8571287,-0.0163762
32,1.323644,1.3199687,"('unkind', 'kind')",1.323644,1.3199687,-0.0036753
33,0.31620908,0.14537531,"('wrong', 'right')",0.3162091,0.1453753,-0.1708338
34,4.1500134,4.3516583,"('mean', 'honorable')",4.1500134,4.3516583,0.2016449
35,-0.87502384,-1.0923214,"('corrupt', 'incorrupt')",-0.8750238,-1.0923214,-0.2172976
36,-0.31436265,-0.49827844,"('hostile', 'amicable')",-0.3143626,-0.4982784,-0.1839158
37,0.027348684,0.0642165,"('fake', 'genuine')",0.0273487,0.0642165,0.0368678
38,1.6901928,1.5343419,"('untruthful', 'truthful')",1.6901928,1.5343419,-0.1558509
39,-0.01193185,0.04500781,"('exploitative', 'cooperative')",-0.0119318,0.0450078,0.0569396
40,-1.5438797,-1.6687434,"('stingy', 'generous')",-1.5438797,-1.6687434,-0.1248637
41,0.63651246,0.61049104,"('unforgiving', 'forgiving')",0.6365125,0.610491,-0.0260215
42,-1.6122279,-1.6456606,"('unreliable', 'reliable')",-1.6122279,-1.6456606,-0.0334327
43,1.3068991,1.4017156,"('irresponsible', 'responsible')",1.3068991,1.4017156,0.0948165
44,-1.8687238,-1.8192317,"('prejudiced', 'unprejudiced')",-1.8687238,-1.8192317,0.0494921
45,-0.0005325712,0.054271046,"('incompetent', 'competent')",-0.0005326,0.054271,0.0548036
46,-0.3086535,-0.2505168,"('uncompetitive', 'competitive')",-0.3086535,-0.2505168,0.0581367
47,4.5005465,4.679945,"('stupid', 'smart')",4.5005465,4.679945,0.1793985
48,0.37360132,0.44969398,"('unintelligent', 'intelligent')",0.3736013,0.449694,0.0760927
49,-0.30444688,-0.18531547,"('unable', 'able')",-0.3044469,-0.1853155,0.1191314
50,-0.33368298,-0.4034834,"('clumsy', 'skillful')",-0.333683,-0.4034834,-0.0698004
51,-0.5455102,-0.48212466,"('uneducated', 'educated')",-0.5455102,-0.4821247,0.0633855
52,-0.41242224,-0.62558806,"('irrational', 'rational')",-0.4124222,-0.6255881,-0.2131659
53,0.50938773,0.40856716,"('uncreative', 'creative')",0.5093877,0.4085672,-0.1008205
54,1.1227583,1.0597527,"('incapable', 'capable')",1.1227583,1.0597527,-0.0630056
55,0.4356077,0.5612477,"('incompetent', 'clever')",0.4356077,0.5612477,0.12564
56,1.6325243,1.7255765,"('impractical', 'practical')",1.6325243,1.7255765,0.0930522
57,-2.5336363,-2.5560114,"('unimaginative', 'imaginative')",-2.5336363,-2.5560114,-0.0223751
58,1.0947634,1.0315791,"('undiscriminating', 'discriminating')",1.0947634,1.0315791,-0.0631843
59,0.46549684,0.32767776,"('foolish', 'wise')",0.4654968,0.3276778,-0.137819
60,0.8240545,0.9665432,"('inefficient', 'efficient')",0.8240545,0.9665432,0.1424887
61,1.1251621,0.96815646,"('illogical', 'logical')",1.1251621,0.9681565,-0.1570056
62,0.27227727,0.44477132,"('incompetent', 'brilliant')",0.2722773,0.4447713,0.172494
63,0.57269406,0.60375595,"('unperceptive', 'insightful')",0.5726941,0.603756,0.0310619
64,-4.846833,-4.9014173,"('shy', 'confident')",-4.8468332,-4.9014173,-0.0545841
65,0.27039132,0.40921837,"('insecure', 'secure')",0.2703913,0.4092184,0.1388271
66,-0.06430392,-0.059619114,"('inactive', 'active')",-0.0643039,-0.0596191,0.0046848
67,-0.28316614,-0.18374749,"('doubtful', 'determined')",-0.2831661,-0.1837475,0.0994186
68,-0.74402314,-0.7871999,"('dependent', 'independent')",-0.7440231,-0.7871999,-0.0431768
69,-1.179275,-1.3155407,"('lazy', 'industrious')",-1.179275,-1.3155407,-0.1362657
70,0.23030291,0.33922026,"('lethargic', 'energetic')",0.2303029,0.3392203,0.1089174
71,0.59284943,0.5800484,"('diffident', 'self-confident')",0.5928494,0.5800484,-0.012801
72,0.9953213,1.0223879,"('unambitious', 'ambitious')",0.9953213,1.0223879,0.0270666
73,-2.901945,-2.974135,"('helpless', 'self-reliant')",-2.9019451,-2.9741349,-0.0721898
74,-0.03268066,-0.026027009,"('undedicated', 'dedicated')",-0.0326807,-0.026027,0.0066537
75,-0.42884985,-0.4842137,"('meek', 'impulsive')",-0.4288498,-0.4842137,-0.0553639
76,-0.42603448,-0.29679242,"('anxious', 'daring')",-0.4260345,-0.2967924,0.1292421
77,-0.30272782,-0.24820502,"('unmotivated', 'motivated')",-0.3027278,-0.248205,0.0545228
78,-0.6992026,-0.77665997,"('nonresilient', 'resilient')",-0.6992026,-0.77666,-0.0774574
79,-0.06548031,-0.17915441,"('wavering', 'unwavering')",-0.0654803,-0.1791544,-0.1136741
80,0.063218914,0.15138686,"('dominated', 'dominating')",0.0632189,0.1513869,0.088168
81,0.073344044,0.21520051,"('submissive', 'aggressive')",0.073344,0.2152005,0.1418565
82,4.0471463,4.312888,"('poor', 'rich')",4.0471463,4.3128881,0.2657418
83,0.018308137,0.0146477185,"('powerless', 'powerful')",0.0183081,0.0146477,-0.0036604
84,0.2945819,0.26591462,"('inferior', 'superior')",0.2945819,0.2659146,-0.0286673
85,0.056341566,-0.12101047,"('insignificant', 'prestigious')",0.0563416,-0.1210105,-0.1773521
86,0.22899967,0.21779878,"('uninfluential', 'influential')",0.2289997,0.2177988,-0.0112009
87,-0.38552588,-0.34396172,"('unsuccessful', 'successful')",-0.3855259,-0.3439617,0.0415642
88,0.07721114,0.113620944,"('low', 'eminent')",0.0772111,0.1136209,0.0364098
