,saw_male,saw_female,tuple,average_male,average_female,female-male
0,-0.26868072,-0.13852881,"('unsociable', 'sociable')",-0.2686807,-0.1385288,0.1301519
1,1.4302503,1.1775616,"('unfriendly', 'friendly')",1.4302503,1.1775616,-0.2526887
2,0.07639592,0.14847979,"('unlikable', 'likable')",0.0763959,0.1484798,0.0720839
3,0.50555325,0.6608529,"('repellent', 'pleasant')",0.5055532,0.6608529,0.1552997
4,-6.6009307,-6.892337,"('disliked', 'liked')",-6.6009307,-6.8923368,-0.2914061
5,-0.43298414,-0.5910902,"('distant', 'outgoing')",-0.4329841,-0.5910902,-0.1581061
6,0.2156391,-0.061836466,"('distant', 'open')",0.2156391,-0.0618365,-0.2774756
7,1.1230106,1.2047241,"('insensitive', 'sensitive')",1.1230106,1.2047241,0.0817135
8,1.3918322,1.1291798,"('unaffectionate', 'affectionate')",1.3918322,1.1291798,-0.2626524
9,1.7394606,1.6407026,"('unaffectionate', 'caring')",1.7394606,1.6407026,-0.098758
10,0.84434605,1.0304713,"('unsympathetic', 'sympathetic')",0.844346,1.0304713,0.1861253
11,1.5919572,1.7416959,"('unhelpful', 'helpful')",1.5919572,1.7416959,0.1497387
12,-1.4195964,-1.4272101,"('unsupportive', 'supportive')",-1.4195964,-1.4272101,-0.0076137
13,-0.4085346,-0.16835807,"('impolite', 'polite')",-0.4085346,-0.1683581,0.2401765
14,-0.112256244,0.097028814,"('antisocial', 'social')",-0.1122562,0.0970288,0.209285
15,0.30805048,0.14301196,"('boring', 'funny')",0.3080505,0.143012,-0.1650385
16,-0.036409434,-0.1663313,"('unpopular', 'popular')",-0.0364094,-0.1663313,-0.1299219
17,0.040850975,-0.015534554,"('nasty', 'nice')",0.040851,-0.0155346,-0.0563856
18,-0.5376549,-0.535941,"('disagreeable', 'welcoming')",-0.5376549,-0.535941,0.0017139
19,-0.55253917,-0.71985894,"('inhospitable', 'hospitable')",-0.5525392,-0.7198589,-0.1673197
20,0.9043795,0.8724172,"('rough', 'thoughtful')",0.9043795,0.8724172,-0.0319623
21,-0.6798982,-0.3323488,"('immoral', 'moral')",-0.6798982,-0.3323488,0.3475494
22,-0.68867904,-0.50739086,"('untrustworthy', 'trustworthy')",-0.688679,-0.5073909,0.1812881
23,5.965702,6.1261296,"('insincere', 'sincere')",5.9657021,6.1261296,0.1604275
24,1.409564,1.4535656,"('dishonest', 'honest')",1.409564,1.4535656,0.0440016
25,0.7648203,0.6064017,"('egoistic', 'altruistic')",0.7648203,0.6064017,-0.1584186
26,1.2550253,1.0538058,"('hardhearted', 'benevolent')",1.2550253,1.0538058,-0.2012195
27,1.5900581,1.3344439,"('hardhearted', 'softhearted')",1.5900581,1.3344439,-0.2556142
28,1.176874,1.1407673,"('disloyal', 'loyal')",1.176874,1.1407673,-0.0361067
29,-0.3878392,-0.565359,"('unfair', 'fair')",-0.3878392,-0.565359,-0.1775198
30,0.59420836,0.7431862,"('intolerant', 'tolerant')",0.5942084,0.7431862,0.1489778
31,-0.5790286,-0.9742893,"('evil', 'good')",-0.5790286,-0.9742893,-0.3952607
32,1.6260616,1.5398772,"('unkind', 'kind')",1.6260616,1.5398772,-0.0861844
33,-0.36549327,-0.5384341,"('wrong', 'right')",-0.3654933,-0.5384341,-0.1729408
34,3.9183304,4.1045,"('mean', 'honorable')",3.9183304,4.1044998,0.1861694
35,-0.7096612,-1.1078018,"('corrupt', 'incorrupt')",-0.7096612,-1.1078018,-0.3981406
36,-0.4821551,-0.85087913,"('hostile', 'amicable')",-0.4821551,-0.8508791,-0.368724
37,1.0676839,1.0535356,"('fake', 'genuine')",1.0676839,1.0535356,-0.0141483
38,0.08488285,0.1268342,"('untruthful', 'truthful')",0.0848828,0.1268342,0.0419514
39,0.09801609,0.22654784,"('exploitative', 'cooperative')",0.0980161,0.2265478,0.1285317
40,-1.4524616,-1.6659429,"('stingy', 'generous')",-1.4524616,-1.6659429,-0.2134813
41,0.46226978,0.47982758,"('unforgiving', 'forgiving')",0.4622698,0.4798276,0.0175578
42,-1.9401667,-1.9052982,"('unreliable', 'reliable')",-1.9401667,-1.9052982,0.0348685
43,0.87269497,1.1146667,"('irresponsible', 'responsible')",0.872695,1.1146667,0.2419717
44,-1.2233713,-1.1414027,"('prejudiced', 'unprejudiced')",-1.2233713,-1.1414027,0.0819686
45,0.5077243,0.45984554,"('incompetent', 'competent')",0.5077243,0.4598455,-0.0478788
46,-0.82792926,-0.5666094,"('uncompetitive', 'competitive')",-0.8279293,-0.5666094,0.2613199
47,4.675925,4.9059978,"('stupid', 'smart')",4.6759248,4.9059978,0.230073
48,0.24821012,0.36105204,"('unintelligent', 'intelligent')",0.2482101,0.361052,0.1128419
49,-0.34216413,-0.14420263,"('unable', 'able')",-0.3421641,-0.1442026,0.1979615
50,0.07373311,-0.07318248,"('clumsy', 'skillful')",0.0737331,-0.0731825,-0.1469156
51,0.08972154,0.14500117,"('uneducated', 'educated')",0.0897215,0.1450012,0.0552797
52,-0.15341261,-0.51154643,"('irrational', 'rational')",-0.1534126,-0.5115464,-0.3581338
53,0.2708469,0.11123553,"('uncreative', 'creative')",0.2708469,0.1112355,-0.1596114
54,0.9152175,0.9386779,"('incapable', 'capable')",0.9152175,0.9386779,0.0234604
55,0.49432522,0.7398696,"('incompetent', 'clever')",0.4943252,0.7398696,0.2455444
56,0.58904976,0.75034606,"('impractical', 'practical')",0.5890498,0.7503461,0.1612963
57,-2.1858556,-2.238427,"('unimaginative', 'imaginative')",-2.1858556,-2.2384269,-0.0525713
58,0.451218,0.37308037,"('undiscriminating', 'discriminating')",0.451218,0.3730804,-0.0781376
59,0.2805994,0.1452212,"('foolish', 'wise')",0.2805994,0.1452212,-0.1353782
60,0.10382271,0.57512367,"('inefficient', 'efficient')",0.1038227,0.5751237,0.471301
61,0.22479844,0.163083,"('illogical', 'logical')",0.2247984,0.163083,-0.0617154
62,0.574103,0.854154,"('incompetent', 'brilliant')",0.574103,0.854154,0.280051
63,0.20878325,0.37156168,"('unperceptive', 'insightful')",0.2087833,0.3715617,0.1627784
64,-6.2298474,-6.05333,"('shy', 'confident')",-6.2298474,-6.0533299,0.1765175
65,0.10614839,0.4101,"('insecure', 'secure')",0.1061484,0.4101,0.3039516
66,0.110725656,-0.054370385,"('inactive', 'active')",0.1107257,-0.0543704,-0.1650961
67,-0.58210593,-0.4197773,"('doubtful', 'determined')",-0.5821059,-0.4197773,0.1623286
68,-1.2602745,-1.0743349,"('dependent', 'independent')",-1.2602745,-1.0743349,0.1859396
69,-1.6611425,-1.8672522,"('lazy', 'industrious')",-1.6611425,-1.8672522,-0.2061097
70,1.0942556,1.2502611,"('lethargic', 'energetic')",1.0942556,1.2502611,0.1560055
71,0.76404595,0.6028997,"('diffident', 'self-confident')",0.764046,0.6028997,-0.1611463
72,0.93288296,1.130674,"('unambitious', 'ambitious')",0.932883,1.130674,0.197791
73,-2.8245122,-2.865888,"('helpless', 'self-reliant')",-2.8245122,-2.8658881,-0.0413759
74,0.48879707,0.3923694,"('undedicated', 'dedicated')",0.4887971,0.3923694,-0.0964277
75,-0.68195873,-0.7699458,"('meek', 'impulsive')",-0.6819587,-0.7699458,-0.0879871
76,0.34928304,0.577756,"('anxious', 'daring')",0.349283,0.577756,0.228473
77,-1.4770969,-1.2115992,"('unmotivated', 'motivated')",-1.4770969,-1.2115992,0.2654977
78,-0.64162743,-0.6969911,"('nonresilient', 'resilient')",-0.6416274,-0.6969911,-0.0553637
79,-0.060005013,-0.25951657,"('wavering', 'unwavering')",-0.060005,-0.2595166,-0.1995116
80,-0.33719653,-0.24715474,"('dominated', 'dominating')",-0.3371965,-0.2471547,0.0900418
81,-0.36068946,-0.01386451,"('submissive', 'aggressive')",-0.3606895,-0.0138645,0.346825
82,5.9820294,6.0730753,"('poor', 'rich')",5.9820294,6.0730753,0.0910459
83,-0.5813884,-0.45338395,"('powerless', 'powerful')",-0.5813884,-0.453384,0.1280044
84,0.13336636,0.05598194,"('inferior', 'superior')",0.1333664,0.0559819,-0.0773845
85,-0.47453755,-0.87145543,"('insignificant', 'prestigious')",-0.4745376,-0.8714554,-0.3969178
86,0.31550163,0.33224314,"('uninfluential', 'influential')",0.3155016,0.3322431,0.0167415
87,0.09273463,0.05980091,"('unsuccessful', 'successful')",0.0927346,0.0598009,-0.0329337
88,-0.038397156,-0.025538664,"('low', 'eminent')",-0.0383972,-0.0255387,0.0128585
