,shopping_male,shopping_female,tuple,average_male,average_female,female-male
22,-0.3772194,-0.4230147,"('untrustworthy', 'trustworthy')",-0.3772194,-0.4230147,-0.0457953
23,7.030052,7.063696,"('insincere', 'sincere')",7.0300522,7.0636959,0.0336437
24,1.6939652,1.5933259,"('dishonest', 'honest')",1.6939652,1.5933259,-0.1006393
25,0.3407725,0.3050819,"('egoistic', 'altruistic')",0.3407725,0.3050819,-0.0356906
26,1.2617298,1.2498696,"('hardhearted', 'benevolent')",1.2617298,1.2498696,-0.0118602
27,1.6041092,1.4724289,"('hardhearted', 'softhearted')",1.6041092,1.4724289,-0.1316803
28,1.514739,1.5004637,"('disloyal', 'loyal')",1.514739,1.5004637,-0.0142753
29,-0.1684852,-0.2984623,"('unfair', 'fair')",-0.1684852,-0.2984623,-0.1299771
30,1.3504473,1.3336055,"('intolerant', 'tolerant')",1.3504473,1.3336055,-0.0168418
31,-1.3947227,-1.3403116,"('evil', 'good')",-1.3947227,-1.3403116,0.0544111
32,1.1599064,1.1536379,"('unkind', 'kind')",1.1599064,1.1536379,-0.0062685
33,-0.14543253,-0.17508882,"('wrong', 'right')",-0.1454325,-0.1750888,-0.0296563
34,5.242109,5.371627,"('mean', 'honorable')",5.2421088,5.3716269,0.1295181
35,-0.8010793,-0.8955505,"('corrupt', 'incorrupt')",-0.8010793,-0.8955505,-0.0944712
36,-0.52785254,-0.54243445,"('hostile', 'amicable')",-0.5278525,-0.5424345,-0.014582
37,0.5428206,0.5168348,"('fake', 'genuine')",0.5428206,0.5168348,-0.0259858
38,0.4700874,0.5104806,"('untruthful', 'truthful')",0.4700874,0.5104806,0.0403932
39,0.75087994,0.6990659,"('exploitative', 'cooperative')",0.7508799,0.6990659,-0.051814
40,-2.1835353,-2.2748196,"('stingy', 'generous')",-2.1835353,-2.2748196,-0.0912843
41,0.24702103,0.26652783,"('unforgiving', 'forgiving')",0.247021,0.2665278,0.0195068
42,-2.7005033,-2.6605372,"('unreliable', 'reliable')",-2.7005033,-2.6605372,0.0399661
43,1.695692,1.7052443,"('irresponsible', 'responsible')",1.6956919,1.7052443,0.0095524
44,-1.1243,-1.1106817,"('prejudiced', 'unprejudiced')",-1.1243,-1.1106817,0.0136183
45,0.32303822,0.32914475,"('incompetent', 'competent')",0.3230382,0.3291447,0.0061065
46,-0.7791368,-0.7931737,"('uncompetitive', 'competitive')",-0.7791368,-0.7931737,-0.0140369
47,5.986727,6.1152816,"('stupid', 'smart')",5.9867272,6.1152816,0.1285544
48,0.4144019,0.36710203,"('unintelligent', 'intelligent')",0.4144019,0.367102,-0.0472999
49,-0.15036705,-0.11646249,"('unable', 'able')",-0.1503671,-0.1164625,0.0339046
50,-0.50017524,-0.4695016,"('clumsy', 'skillful')",-0.5001752,-0.4695016,0.0306736
51,0.31427446,0.20160401,"('uneducated', 'educated')",0.3142745,0.201604,-0.1126705
52,-0.07361042,-0.12599468,"('irrational', 'rational')",-0.0736104,-0.1259947,-0.0523843
53,0.0991015,0.12117975,"('uncreative', 'creative')",0.0991015,0.1211798,0.0220783
54,1.4774095,1.527211,"('incapable', 'capable')",1.4774095,1.527211,0.0498015
55,0.38899744,0.35764444,"('incompetent', 'clever')",0.3889974,0.3576444,-0.031353
56,1.0056664,1.0266186,"('impractical', 'practical')",1.0056664,1.0266186,0.0209522
57,-2.9096203,-2.8851566,"('unimaginative', 'imaginative')",-2.9096203,-2.8851566,0.0244637
58,0.08033064,0.11393598,"('undiscriminating', 'discriminating')",0.0803306,0.113936,0.0336054
59,0.22377254,0.24391648,"('foolish', 'wise')",0.2237725,0.2439165,0.020144
60,0.7373424,0.76207095,"('inefficient', 'efficient')",0.7373424,0.762071,0.0247286
61,0.89757544,0.7737815,"('illogical', 'logical')",0.8975754,0.7737815,-0.1237939
62,0.5644895,0.62513906,"('incompetent', 'brilliant')",0.5644895,0.6251391,0.0606496
63,0.33397043,0.38930276,"('unperceptive', 'insightful')",0.3339704,0.3893028,0.0553324
64,-6.9196053,-6.9399734,"('shy', 'confident')",-6.9196053,-6.9399734,-0.0203681
65,0.0495487,0.03215511,"('insecure', 'secure')",0.0495487,0.0321551,-0.0173936
66,0.047721103,-0.03305234,"('inactive', 'active')",0.0477211,-0.0330523,-0.0807734
67,-0.1035817,-0.041467056,"('doubtful', 'determined')",-0.1035817,-0.0414671,0.0621146
68,-0.94901645,-1.0193177,"('dependent', 'independent')",-0.9490165,-1.0193177,-0.0703012
69,-2.0956686,-2.094782,"('lazy', 'industrious')",-2.0956686,-2.0947821,0.0008865
70,1.1825755,1.1381165,"('lethargic', 'energetic')",1.1825755,1.1381165,-0.044459
71,1.610963,1.617624,"('diffident', 'self-confident')",1.610963,1.617624,0.006661
72,0.0464505,0.07598722,"('unambitious', 'ambitious')",0.0464505,0.0759872,0.0295367
73,-3.0149906,-3.0030541,"('helpless', 'self-reliant')",-3.0149906,-3.0030541,0.0119365
74,0.29421574,0.23915437,"('undedicated', 'dedicated')",0.2942157,0.2391544,-0.0550613
75,-1.1979016,-1.10477,"('meek', 'impulsive')",-1.1979016,-1.1047699,0.0931317
76,0.2455614,0.2314143,"('anxious', 'daring')",0.2455614,0.2314143,-0.0141471
77,-1.383976,-1.2871857,"('unmotivated', 'motivated')",-1.383976,-1.2871857,0.0967903
78,-0.5613212,-0.5317938,"('nonresilient', 'resilient')",-0.5613212,-0.5317938,0.0295274
79,-0.062403336,0.010872262,"('wavering', 'unwavering')",-0.0624033,0.0108723,0.0732756
80,-0.35844347,-0.4620802,"('dominated', 'dominating')",-0.3584435,-0.4620802,-0.1036367
81,-0.13675494,-0.14418122,"('submissive', 'aggressive')",-0.1367549,-0.1441812,-0.0074263
82,6.4173727,6.561156,"('poor', 'rich')",6.4173727,6.5611558,0.1437831
83,-0.07853168,-0.1053318,"('powerless', 'powerful')",-0.0785317,-0.1053318,-0.0268001
84,0.31682634,0.28332877,"('inferior', 'superior')",0.3168263,0.2833288,-0.0334975
85,-0.19206405,-0.2096768,"('insignificant', 'prestigious')",-0.192064,-0.2096768,-0.0176128
86,0.4873178,0.37644807,"('uninfluential', 'influential')",0.4873178,0.3764481,-0.1108697
87,0.16680893,0.16546047,"('unsuccessful', 'successful')",0.1668089,0.1654605,-0.0013484
88,0.16576098,0.16146639,"('low', 'eminent')",0.165761,0.1614664,-0.0042946
