,keycorp_male,keycorp_female,tuple,average_male,average_female,female-male
0,-0.2919171,-0.49660856,"('unsociable', 'sociable')",-0.2919171,-0.4966086,-0.2046915
1,1.360569,1.3087404,"('unfriendly', 'friendly')",1.360569,1.3087404,-0.0518286
2,1.3229133,1.2728431,"('unlikable', 'likable')",1.3229133,1.2728431,-0.0500702
3,0.16892661,0.34660447,"('repellent', 'pleasant')",0.1689266,0.3466045,0.1776779
4,-3.540424,-3.810083,"('disliked', 'liked')",-3.5404241,-3.8100829,-0.2696588
5,0.27063394,0.30266097,"('distant', 'outgoing')",0.2706339,0.302661,0.0320271
6,-0.12982824,-0.012069855,"('distant', 'open')",-0.1298282,-0.0120699,0.1177583
7,0.66326797,0.6575353,"('insensitive', 'sensitive')",0.663268,0.6575353,-0.0057327
8,0.6258336,0.61093235,"('unaffectionate', 'affectionate')",0.6258336,0.6109324,-0.0149012
9,1.159174,1.2063594,"('unaffectionate', 'caring')",1.159174,1.2063594,0.0471854
10,-0.541175,-0.57030493,"('unsympathetic', 'sympathetic')",-0.541175,-0.5703049,-0.0291299
11,1.5908717,1.6092272,"('unhelpful', 'helpful')",1.5908717,1.6092272,0.0183555
12,-0.41013438,-0.4376127,"('unsupportive', 'supportive')",-0.4101344,-0.4376127,-0.0274783
13,-0.42167112,-0.62710667,"('impolite', 'polite')",-0.4216711,-0.6271067,-0.2054356
14,0.3804381,0.19620928,"('antisocial', 'social')",0.3804381,0.1962093,-0.1842288
15,0.57300985,0.3827486,"('boring', 'funny')",0.5730098,0.3827486,-0.1902612
16,-0.0862827,-0.088828295,"('unpopular', 'popular')",-0.0862827,-0.0888283,-0.0025456
17,-0.6841246,-0.6531993,"('nasty', 'nice')",-0.6841246,-0.6531993,0.0309253
18,0.03812319,0.08463558,"('disagreeable', 'welcoming')",0.0381232,0.0846356,0.0465124
19,-0.6223114,-0.55632234,"('inhospitable', 'hospitable')",-0.6223114,-0.5563223,0.0659891
20,-0.016642854,0.025703613,"('rough', 'thoughtful')",-0.0166429,0.0257036,0.0423465
21,-0.22639258,-0.27002296,"('immoral', 'moral')",-0.2263926,-0.270023,-0.0436304
22,-0.31573933,-0.3585695,"('untrustworthy', 'trustworthy')",-0.3157393,-0.3585695,-0.0428302
23,3.455827,3.5401115,"('insincere', 'sincere')",3.455827,3.5401115,0.0842845
24,0.8250994,0.8135903,"('dishonest', 'honest')",0.8250994,0.8135903,-0.0115091
25,0.63219714,0.7008702,"('egoistic', 'altruistic')",0.6321971,0.7008702,0.0686731
26,0.78868425,0.5257148,"('hardhearted', 'benevolent')",0.7886842,0.5257148,-0.2629694
27,0.77677244,0.8506002,"('hardhearted', 'softhearted')",0.7767724,0.8506002,0.0738278
28,0.5364916,0.45633224,"('disloyal', 'loyal')",0.5364916,0.4563322,-0.0801594
29,-0.39758217,-0.37492493,"('unfair', 'fair')",-0.3975822,-0.3749249,0.0226573
30,0.4809953,0.42041504,"('intolerant', 'tolerant')",0.4809953,0.420415,-0.0605803
31,-1.2618443,-1.2241429,"('evil', 'good')",-1.2618443,-1.2241429,0.0377014
32,0.6303733,0.4232856,"('unkind', 'kind')",0.6303733,0.4232856,-0.2070877
33,0.68843913,0.67490035,"('wrong', 'right')",0.6884391,0.6749004,-0.0135387
34,2.7820103,3.033623,"('mean', 'honorable')",2.7820103,3.033623,0.2516127
35,-0.9762618,-0.95938426,"('corrupt', 'incorrupt')",-0.9762618,-0.9593843,0.0168775
36,-0.34936735,-0.33400077,"('hostile', 'amicable')",-0.3493674,-0.3340008,0.0153666
37,-0.39907646,-0.4326558,"('fake', 'genuine')",-0.3990765,-0.4326558,-0.0335793
38,0.45655492,0.51064813,"('untruthful', 'truthful')",0.4565549,0.5106481,0.0540932
39,0.51548237,0.49437118,"('exploitative', 'cooperative')",0.5154824,0.4943712,-0.0211112
40,-0.6723914,-0.6530486,"('stingy', 'generous')",-0.6723914,-0.6530486,0.0193428
41,0.19596305,0.007857535,"('unforgiving', 'forgiving')",0.1959631,0.0078575,-0.1881056
42,-1.3724751,-1.4307929,"('unreliable', 'reliable')",-1.3724751,-1.4307929,-0.0583178
43,0.25392684,0.15651782,"('irresponsible', 'responsible')",0.2539268,0.1565178,-0.097409
44,-0.52768505,-0.6148551,"('prejudiced', 'unprejudiced')",-0.527685,-0.6148551,-0.0871701
45,-0.33101895,-0.43216026,"('incompetent', 'competent')",-0.331019,-0.4321603,-0.1011413
46,-0.3933788,-0.4691523,"('uncompetitive', 'competitive')",-0.3933788,-0.4691523,-0.0757735
47,3.018359,3.1411245,"('stupid', 'smart')",3.0183589,3.1411245,0.1227656
48,0.12083406,0.08689799,"('unintelligent', 'intelligent')",0.1208341,0.086898,-0.0339361
49,-0.32108772,-0.22879946,"('unable', 'able')",-0.3210877,-0.2287995,0.0922882
50,0.15702346,0.2213401,"('clumsy', 'skillful')",0.1570235,0.2213401,0.0643166
51,-0.44797274,-0.47815922,"('uneducated', 'educated')",-0.4479727,-0.4781592,-0.0301865
52,-0.091517754,-0.060667913,"('irrational', 'rational')",-0.0915178,-0.0606679,0.0308499
53,0.24820508,0.25065982,"('uncreative', 'creative')",0.2482051,0.2506598,0.0024547
54,0.48780578,0.5795381,"('incapable', 'capable')",0.4878058,0.5795381,0.0917323
55,0.44038916,0.4169708,"('incompetent', 'clever')",0.4403892,0.4169708,-0.0234184
56,0.15639712,0.062829554,"('impractical', 'practical')",0.1563971,0.0628296,-0.0935675
57,-1.4859322,-1.670895,"('unimaginative', 'imaginative')",-1.4859322,-1.670895,-0.1849628
58,0.37552193,0.3590781,"('undiscriminating', 'discriminating')",0.3755219,0.3590781,-0.0164438
59,0.508065,0.5725591,"('foolish', 'wise')",0.508065,0.5725591,0.0644941
