,bowler_male,bowler_female,tuple,average_male,average_female,female-male
0,-0.25171512,-0.1446607,"('unsociable', 'sociable')",-0.2517151,-0.1446607,0.1070544
1,0.9177027,0.8740872,"('unfriendly', 'friendly')",0.9177027,0.8740872,-0.0436155
2,-0.25671032,-0.18611953,"('unlikable', 'likable')",-0.2567103,-0.1861195,0.0705908
3,0.8576634,0.9054444,"('repellent', 'pleasant')",0.8576634,0.9054444,0.047781
4,-7.2404037,-7.426141,"('disliked', 'liked')",-7.2404037,-7.4261408,-0.1857371
5,-0.71896744,-0.7323376,"('distant', 'outgoing')",-0.7189674,-0.7323376,-0.0133702
6,0.03242973,-0.09175533,"('distant', 'open')",0.0324297,-0.0917553,-0.124185
7,0.8053857,0.9118105,"('insensitive', 'sensitive')",0.8053857,0.9118105,0.1064248
8,0.83504283,0.74102056,"('unaffectionate', 'affectionate')",0.8350428,0.7410206,-0.0940222
9,0.95923066,1.0141929,"('unaffectionate', 'caring')",0.9592307,1.0141929,0.0549622
10,1.0058937,1.0990217,"('unsympathetic', 'sympathetic')",1.0058937,1.0990217,0.093128
11,1.1041994,1.1795685,"('unhelpful', 'helpful')",1.1041994,1.1795685,0.0753691
12,-2.035482,-2.0312328,"('unsupportive', 'supportive')",-2.0354819,-2.0312328,0.0042491
13,-0.32117113,-0.21063316,"('impolite', 'polite')",-0.3211711,-0.2106332,0.1105379
14,0.3575583,0.41111955,"('antisocial', 'social')",0.3575583,0.4111196,0.0535613
15,0.06094707,-0.036331225,"('boring', 'funny')",0.0609471,-0.0363312,-0.0972783
16,-0.6038829,-0.6224777,"('unpopular', 'popular')",-0.6038829,-0.6224777,-0.0185948
17,-0.42231435,-0.34214622,"('nasty', 'nice')",-0.4223143,-0.3421462,0.0801681
18,-0.1855174,-0.21498744,"('disagreeable', 'welcoming')",-0.1855174,-0.2149874,-0.02947
19,-0.80968386,-0.894962,"('inhospitable', 'hospitable')",-0.8096839,-0.894962,-0.0852781
20,0.90161216,0.8332047,"('rough', 'thoughtful')",0.9016122,0.8332047,-0.0684075
21,-0.43806493,-0.2616116,"('immoral', 'moral')",-0.4380649,-0.2616116,0.1764533
22,-0.22288306,-0.18352845,"('untrustworthy', 'trustworthy')",-0.2228831,-0.1835285,0.0393546
23,6.0008626,6.1295185,"('insincere', 'sincere')",6.0008626,6.1295185,0.1286559
24,1.3089274,1.2617943,"('dishonest', 'honest')",1.3089274,1.2617943,-0.0471331
25,0.72894585,0.63395,"('egoistic', 'altruistic')",0.7289459,0.63395,-0.0949959
26,0.91555065,0.8079211,"('hardhearted', 'benevolent')",0.9155506,0.8079211,-0.1076295
27,1.6235282,1.4350362,"('hardhearted', 'softhearted')",1.6235282,1.4350362,-0.188492
28,0.89722884,0.8927422,"('disloyal', 'loyal')",0.8972288,0.8927422,-0.0044866
29,-0.5929998,-0.7034262,"('unfair', 'fair')",-0.5929998,-0.7034262,-0.1104264
