,goldman_male,goldman_female,tuple,sachs_male,sachs_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2200958,-1.314687,"('unsociable', 'sociable')",-0.52935505,-0.62803054,0.30650443,0.16154072,-0.2269785,-0.34747317,-0.4174812,-0.5321625,-0.1146813
1,1.5317128,1.4990487,"('unfriendly', 'friendly')",1.7705156,1.665464,0.27903914,0.20176658,1.6036732,1.4536256,1.2962352,1.2049762,-0.091259
2,1.3792428,1.3792751,"('unlikable', 'likable')",2.0772398,2.113139,2.3303084,2.3452501,0.90493554,1.0008774,1.6729316,1.7096354,0.0367038
3,-1.5101281,-1.4271003,"('repellent', 'pleasant')",-1.7558296,-1.7356912,0.40414312,0.4184841,0.083806954,0.15352449,-0.6945019,-0.6476958,0.0468061
4,0.5370671,0.55059004,"('disliked', 'liked')",1.1100078,1.0766732,0.5579917,0.4944345,-6.288661,-6.2895584,-1.0208986,-1.0419652,-0.0210666
5,2.056468,2.0387475,"('distant', 'outgoing')",1.8806049,1.865824,-0.7162758,-0.64887345,-0.15081714,-0.17018531,0.767495,0.7713782,0.0038832
6,1.7247162,1.7418672,"('distant', 'open')",1.489176,1.4982237,-0.9544659,-0.8890764,0.32560092,0.2700233,0.6462568,0.6552594,0.0090026
7,-0.64791876,-0.6350282,"('insensitive', 'sensitive')",-0.4983762,-0.45570022,-0.080696136,-0.055150665,0.89501,0.88158023,-0.0829953,-0.0660747,0.0169206
8,0.70958376,0.6982697,"('unaffectionate', 'affectionate')",1.4636797,1.3905768,-0.24283656,-0.2746603,0.297309,0.22792771,0.556934,0.5105285,-0.0464055
9,1.9120723,1.937791,"('unaffectionate', 'caring')",2.173618,2.1796467,0.49628234,0.51144606,1.1601634,1.1492393,1.4355341,1.4445307,0.0089966
10,-2.3934848,-2.3762972,"('unsympathetic', 'sympathetic')",-2.028471,-1.9656913,-0.71224934,-0.7301706,0.0902854,0.007900641,-1.26098,-1.2660646,-0.0050846
11,-1.1617645,-1.1973488,"('unhelpful', 'helpful')",-0.937281,-0.87044233,-0.4719985,-0.5233904,2.3190796,2.306578,-0.0629911,-0.071151,-0.0081599
12,1.3938744,1.4451225,"('unsupportive', 'supportive')",1.8082114,1.8726065,1.2874155,1.4179631,-1.3528497,-1.3485668,0.7841629,0.8467813,0.0626184
13,-1.1667346,-1.2126737,"('impolite', 'polite')",-1.1787567,-1.1746145,0.102641724,0.06084688,0.25817624,0.27940026,-0.4961683,-0.5117602,-0.0155919
14,-0.9898334,-1.024278,"('antisocial', 'social')",-0.45561817,-0.47963488,1.4696392,1.4555353,-0.5691655,-0.54089236,-0.1362445,-0.1473175,-0.011073
15,0.37113398,0.3041682,"('boring', 'funny')",1.0453802,0.9894946,-0.90218586,-0.93406117,0.4508546,0.46858495,0.2412957,0.2070466,-0.0342491
16,0.2137562,0.24387217,"('unpopular', 'popular')",0.263626,0.23673841,-0.18130139,-0.17850268,0.46921396,0.4685415,0.1913237,0.1926624,0.0013387
17,0.22714174,0.24702507,"('nasty', 'nice')",-0.19665484,-0.20142534,-0.8933501,-0.83634883,-0.29059902,-0.2739876,-0.2883656,-0.2661842,0.0221814
18,-0.18923058,-0.21665809,"('disagreeable', 'welcoming')",0.65975976,0.606133,-0.22338706,-0.16900814,-0.556723,-0.6143646,-0.0773952,-0.0984745,-0.0210793
19,0.354618,0.3313445,"('inhospitable', 'hospitable')",0.58729494,0.5705463,-1.0682538,-1.135819,-0.032204133,-0.05171977,-0.0396362,-0.071412,-0.0317758
