,deere_male,deere_female,tuple,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,-0.30283892,-0.5578922,"('unsociable', 'sociable')",0.5414039,0.60882044,-0.09262805,-0.14972909,0.0486456,-0.0329336,-0.0815792
1,-0.20921117,-0.08774512,"('unfriendly', 'friendly')",1.063289,1.0171744,1.5601974,1.2871841,0.8047584,0.7388711,-0.0658873
2,0.062947884,0.15482257,"('unlikable', 'likable')",1.3119807,1.5322262,0.6888477,0.9161243,0.6879254,0.8677243,0.1797989
3,-1.0235513,-0.91911507,"('repellent', 'pleasant')",-0.9840114,-0.8541073,0.09667596,0.18564287,-0.6369622,-0.5291932,0.107769
4,0.8661574,0.69928104,"('disliked', 'liked')",-0.017679088,-0.37516513,-6.103374,-5.7773128,-1.7516319,-1.8177323,-0.0661004
5,0.84238714,0.9010442,"('distant', 'outgoing')",0.7463884,0.64065814,0.41944736,0.4973431,0.6694076,0.6796818,0.0102742
6,1.0595347,1.2267312,"('distant', 'open')",0.8147248,0.7217537,0.5016524,0.52107185,0.7919707,0.8231856,0.0312149
7,-0.34816167,-0.305669,"('insensitive', 'sensitive')",-0.07156348,-0.008077039,-0.23635767,-0.22649679,-0.2186943,-0.1800809,0.0386134
8,0.47399813,0.5322695,"('unaffectionate', 'affectionate')",0.89312184,0.9190975,1.3218061,1.0532954,0.8963087,0.8348874,-0.0614213
9,-0.046249993,-0.01284086,"('unaffectionate', 'caring')",0.66609615,0.60502183,1.2827879,1.0205717,0.6342114,0.5375842,-0.0966272
10,-0.57050437,-0.67816085,"('unsympathetic', 'sympathetic')",0.069852956,0.122237414,0.032373942,-0.066229984,-0.1560925,-0.2073845,-0.051292
11,-0.90360034,-1.0534453,"('unhelpful', 'helpful')",-0.96249115,-0.91645116,1.8181722,1.6563729,-0.0159731,-0.1045079,-0.0885348
12,-0.3064602,-0.2874977,"('unsupportive', 'supportive')",0.38558745,0.6019753,-2.0607646,-1.9296031,-0.6605457,-0.5383751,0.1221706
13,-0.88548464,-1.1070297,"('impolite', 'polite')",-0.54685724,-0.3739854,-0.5616845,-0.46401143,-0.6646754,-0.6483422,0.0163332
14,-0.35176384,-0.5672262,"('antisocial', 'social')",1.2328485,1.3276947,-0.59848255,-0.57159865,0.0942007,0.0629566,-0.0312441
15,0.7901659,0.80057555,"('boring', 'funny')",0.73528886,0.6307883,0.35650098,0.4311946,0.6273186,0.6208528,-0.0064658
16,0.14257503,0.2506995,"('unpopular', 'popular')",0.108101204,0.33108538,0.31933153,0.4582116,0.1900026,0.3466655,0.1566629
17,-0.14210948,-0.13680796,"('nasty', 'nice')",0.2377905,0.3730873,-0.21860935,-0.12343769,-0.0409761,0.0376139,0.07859
18,-0.6063974,-0.4239639,"('disagreeable', 'welcoming')",0.23151788,0.6083159,-1.1399329,-1.0814071,-0.5049375,-0.2990184,0.2059191
19,0.51790434,0.67639726,"('inhospitable', 'hospitable')",-0.54107904,-0.522527,0.23987857,0.30238777,0.0722346,0.152086,0.0798514
20,0.24803652,0.22924788,"('rough', 'thoughtful')",0.45386052,0.67537934,-0.2528839,-0.18698835,0.149671,0.239213,0.089542
21,-0.8975406,-0.9202447,"('immoral', 'moral')",-0.6471085,-0.38190463,-1.8176755,-1.6965581,-1.1207749,-0.9995691,0.1212058
22,-0.38248345,-0.6797466,"('untrustworthy', 'trustworthy')",-0.2427612,-0.45278606,-1.3877872,-1.4749763,-0.6710107,-0.8691697,-0.198159
23,-1.182491,-1.2355965,"('insincere', 'sincere')",-0.2518703,-0.027668975,4.598613,4.158144,1.0547505,0.9649595,-0.089791
24,-0.51603067,-0.62642974,"('dishonest', 'honest')",0.49370506,0.5400601,0.2542098,0.11301036,0.0772947,0.0088802,-0.0684145
25,0.098421484,0.4211533,"('egoistic', 'altruistic')",0.06843656,0.3995164,0.95269,1.0977415,0.3731827,0.6394704,0.2662877
26,0.6648702,0.64141273,"('hardhearted', 'benevolent')",3.5956292,3.3935223,1.9172553,1.713275,2.0592516,1.91607,-0.1431816
