,working_male,working_female,tuple,average_male,average_female,female-male
0,0.38967058,0.27679586,"('unsociable', 'sociable')",0.3896706,0.2767959,-0.1128747
1,0.9606156,1.0076642,"('unfriendly', 'friendly')",0.9606156,1.0076642,0.0470486
2,0.4461447,0.62070656,"('unlikable', 'likable')",0.4461447,0.6207066,0.1745619
3,0.75715053,0.80202514,"('repellent', 'pleasant')",0.7571505,0.8020251,0.0448746
4,-6.905256,-6.872378,"('disliked', 'liked')",-6.9052558,-6.8723779,0.0328779
5,-0.8567791,-0.69735867,"('distant', 'outgoing')",-0.8567791,-0.6973587,0.1594204
6,-0.4777273,-0.36683288,"('distant', 'open')",-0.4777273,-0.3668329,0.1108944
7,1.0154945,0.98822945,"('insensitive', 'sensitive')",1.0154945,0.9882295,-0.027265
8,1.0251625,0.9909533,"('unaffectionate', 'affectionate')",1.0251625,0.9909533,-0.0342092
9,1.4893934,1.561506,"('unaffectionate', 'caring')",1.4893934,1.561506,0.0721126
10,1.4307774,1.271987,"('unsympathetic', 'sympathetic')",1.4307774,1.271987,-0.1587904
11,2.0657563,2.0619652,"('unhelpful', 'helpful')",2.0657563,2.0619652,-0.0037911
12,-1.1850103,-1.181994,"('unsupportive', 'supportive')",-1.1850103,-1.181994,0.0030163
13,0.15297434,0.080554895,"('impolite', 'polite')",0.1529743,0.0805549,-0.0724194
14,0.45026606,0.34623906,"('antisocial', 'social')",0.4502661,0.3462391,-0.104027
15,0.04767948,0.04920371,"('boring', 'funny')",0.0476795,0.0492037,0.0015242
16,-0.4755878,-0.28865045,"('unpopular', 'popular')",-0.4755878,-0.2886505,0.1869373
17,0.194203,0.21109249,"('nasty', 'nice')",0.194203,0.2110925,0.0168895
18,-0.55863744,-0.5129974,"('disagreeable', 'welcoming')",-0.5586374,-0.5129974,0.04564
19,-0.5222551,-0.42084953,"('inhospitable', 'hospitable')",-0.5222551,-0.4208495,0.1014056
20,0.51087844,0.39514476,"('rough', 'thoughtful')",0.5108784,0.3951448,-0.1157336
21,0.12653857,0.17018546,"('immoral', 'moral')",0.1265386,0.1701855,0.0436469
22,0.11644672,0.06728122,"('untrustworthy', 'trustworthy')",0.1164467,0.0672812,-0.0491655
23,6.2901397,6.337049,"('insincere', 'sincere')",6.2901397,6.337049,0.0469093
24,1.6545514,1.6401956,"('dishonest', 'honest')",1.6545514,1.6401956,-0.0143558
25,0.28067622,0.30781102,"('egoistic', 'altruistic')",0.2806762,0.307811,0.0271348
26,0.49148497,0.32852104,"('hardhearted', 'benevolent')",0.491485,0.328521,-0.162964
27,1.3766422,1.2092005,"('hardhearted', 'softhearted')",1.3766422,1.2092005,-0.1674417
28,0.924854,0.87782973,"('disloyal', 'loyal')",0.924854,0.8778297,-0.0470243
29,-0.24334131,-0.34364462,"('unfair', 'fair')",-0.2433413,-0.3436446,-0.1003033
30,1.2125156,1.1561021,"('intolerant', 'tolerant')",1.2125156,1.1561021,-0.0564135
31,-1.3328617,-1.2438141,"('evil', 'good')",-1.3328617,-1.2438141,0.0890476
32,1.3202275,1.2173663,"('unkind', 'kind')",1.3202275,1.2173663,-0.1028612
33,-1.0856855,-0.96535563,"('wrong', 'right')",-1.0856855,-0.9653556,0.1203299
34,4.28289,4.4748807,"('mean', 'honorable')",4.2828898,4.4748807,0.1919909
35,-1.4820015,-1.5134808,"('corrupt', 'incorrupt')",-1.4820015,-1.5134808,-0.0314793
36,-0.89287496,-0.91740835,"('hostile', 'amicable')",-0.892875,-0.9174083,-0.0245333
37,0.5964477,0.5289444,"('fake', 'genuine')",0.5964477,0.5289444,-0.0675033
38,0.06928665,0.08043994,"('untruthful', 'truthful')",0.0692867,0.0804399,0.0111532
39,-0.16552037,-0.18375012,"('exploitative', 'cooperative')",-0.1655204,-0.1837501,-0.0182297
40,-1.4433367,-1.5275093,"('stingy', 'generous')",-1.4433367,-1.5275093,-0.0841726
