,quanta_male,quanta_female,tuple,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.96273834,-1.0187749,"('unsociable', 'sociable')",0.9164482,0.80744237,-0.41369942,-0.5987363,-0.1533299,-0.2700229,-0.116693
1,-1.2037989,-1.1930416,"('unfriendly', 'friendly')",0.33860412,0.16958532,2.0572839,1.9410343,0.397363,0.3058594,-0.0915036
2,0.6021782,0.6515094,"('unlikable', 'likable')",1.3583953,1.4545015,0.88797545,1.0148089,0.9495163,1.0402733,0.090757
3,-0.21420847,-0.049241804,"('repellent', 'pleasant')",0.45060155,0.57144594,0.06443683,0.115472436,0.1002766,0.2125589,0.1122823
4,-0.17788263,-0.2120571,"('disliked', 'liked')",-0.35975188,-0.34975192,-5.0402937,-5.019968,-1.8593094,-1.8605924,-0.001283
5,-0.8152071,-0.8705974,"('distant', 'outgoing')",-0.6309878,-0.64762616,-0.036855485,0.011466794,-0.4943501,-0.5022523,-0.0079022
6,-1.0671247,-1.0538136,"('distant', 'open')",-1.0100284,-1.0369217,0.47693682,0.50747,-0.5334055,-0.5277551,0.0056504
7,0.07474229,0.1803116,"('insensitive', 'sensitive')",0.4556659,0.5626907,0.8013018,0.82210904,0.4439033,0.5217038,0.0778005
8,-1.1521671,-1.1367908,"('unaffectionate', 'affectionate')",-0.5064107,-0.51695865,1.0387573,0.98711115,-0.2066068,-0.2222128,-0.015606
9,-1.1396272,-1.1467776,"('unaffectionate', 'caring')",0.8038754,0.7542421,1.3665109,1.3562679,0.3435864,0.3212441,-0.0223423
10,-0.8635955,-0.72441834,"('unsympathetic', 'sympathetic')",0.32777268,0.42017898,-0.51528955,-0.5533459,-0.3503708,-0.2858618,0.064509
11,0.13748689,0.22649191,"('unhelpful', 'helpful')",1.5395281,1.6089609,1.5837184,1.6893985,1.0869112,1.1749504,0.0880392
12,0.21180403,0.37009507,"('unsupportive', 'supportive')",1.576934,1.7450372,-1.1381913,-1.0836432,0.2168489,0.3438297,0.1269808
13,-0.5375936,-0.65197927,"('impolite', 'polite')",0.6526534,0.59900326,-0.3732232,-0.47431028,-0.0860545,-0.1757621,-0.0897076
14,0.41627553,0.5589734,"('antisocial', 'social')",1.2324675,1.3425267,-0.6501588,-0.68095165,0.3328614,0.4068495,0.0739881
15,0.0009879619,-0.10026871,"('boring', 'funny')",-0.3195474,-0.36305,0.67718107,0.7051798,0.1195405,0.0806204,-0.0389201
16,-0.5368724,-0.5173586,"('unpopular', 'popular')",-0.27704597,-0.20573084,0.40861478,0.4687737,-0.1351012,-0.0847719,0.0503293
17,-0.34922546,-0.2654094,"('nasty', 'nice')",0.27022237,0.3835411,-0.447667,-0.28632706,-0.1755567,-0.0560651,0.1194916
18,-0.1502781,-0.029006217,"('disagreeable', 'welcoming')",0.55526745,0.6605106,-0.067468315,-0.054007377,0.112507,0.192499,0.079992
19,-1.4522479,-1.5156192,"('inhospitable', 'hospitable')",-0.6287786,-0.664196,0.35246363,0.44809914,-0.5761877,-0.5772387,-0.001051
20,-0.1312244,0.007275399,"('rough', 'thoughtful')",0.4594571,0.5613554,0.70672524,0.67686063,0.344986,0.4151638,0.0701778
21,0.10730011,0.13853367,"('immoral', 'moral')",1.2522339,1.2787222,-0.5556837,-0.4941343,0.2679501,0.3077072,0.0397571
22,0.539518,0.67164993,"('untrustworthy', 'trustworthy')",0.69279444,0.7319363,-0.57320386,-0.59367824,0.2197029,0.2699693,0.0502664
23,-0.6210051,-0.55883515,"('insincere', 'sincere')",1.5304481,1.4924774,4.902156,4.840988,1.9371996,1.9248768,-0.0123228
24,-0.21219264,-0.1850819,"('dishonest', 'honest')",0.5406586,0.5302596,0.68331707,0.65320003,0.337261,0.3327926,-0.0044684
