,fanny_male,fanny_female,tuple,average_male,average_female,female-male
0,0.14965266,0.0032365378,"('unsociable', 'sociable')",0.1496527,0.0032365,-0.1464162
1,1.2525741,1.4809887,"('unfriendly', 'friendly')",1.2525741,1.4809887,0.2284146
2,0.46395096,0.6616922,"('unlikable', 'likable')",0.463951,0.6616922,0.1977412
3,0.863798,0.847294,"('repellent', 'pleasant')",0.863798,0.847294,-0.016504
4,-7.4763875,-7.6361885,"('disliked', 'liked')",-7.4763875,-7.6361885,-0.159801
5,-0.4968614,-0.22658005,"('distant', 'outgoing')",-0.4968614,-0.2265801,0.2702813
6,-0.13003877,0.1186406,"('distant', 'open')",-0.1300388,0.1186406,0.2486794
7,1.3903995,1.3298619,"('insensitive', 'sensitive')",1.3903995,1.3298619,-0.0605376
8,0.9389641,0.99123687,"('unaffectionate', 'affectionate')",0.9389641,0.9912369,0.0522728
9,1.1113069,1.2387254,"('unaffectionate', 'caring')",1.1113069,1.2387254,0.1274185
10,1.6824144,1.3970374,"('unsympathetic', 'sympathetic')",1.6824144,1.3970374,-0.285377
11,2.198578,2.1709251,"('unhelpful', 'helpful')",2.1985779,2.1709251,-0.0276528
12,-1.2809243,-1.4187744,"('unsupportive', 'supportive')",-1.2809243,-1.4187744,-0.1378501
13,0.36760387,0.11937699,"('impolite', 'polite')",0.3676039,0.119377,-0.2482269
14,0.18318881,0.049405307,"('antisocial', 'social')",0.1831888,0.0494053,-0.1337835
15,0.36707118,0.51038563,"('boring', 'funny')",0.3670712,0.5103856,0.1433144
16,-0.82649595,-0.599148,"('unpopular', 'popular')",-0.8264959,-0.599148,0.2273479
17,-0.016879922,-0.066284224,"('nasty', 'nice')",-0.0168799,-0.0662842,-0.0494043
18,-0.25212562,-0.121427916,"('disagreeable', 'welcoming')",-0.2521256,-0.1214279,0.1306977
19,-0.3563459,-0.22717725,"('inhospitable', 'hospitable')",-0.3563459,-0.2271772,0.1291687
20,1.0913419,1.0594443,"('rough', 'thoughtful')",1.0913419,1.0594443,-0.0318976
21,0.36613482,0.44336239,"('immoral', 'moral')",0.3661348,0.4433624,0.0772276
22,0.18028569,0.05851946,"('untrustworthy', 'trustworthy')",0.1802857,0.0585195,-0.1217662
23,6.8188815,7.0812125,"('insincere', 'sincere')",6.8188815,7.0812125,0.262331
24,2.0819035,2.2417004,"('dishonest', 'honest')",2.0819035,2.2417004,0.1597969
25,0.29719114,0.3418704,"('egoistic', 'altruistic')",0.2971911,0.3418704,0.0446793
26,0.4293498,0.5736261,"('hardhearted', 'benevolent')",0.4293498,0.5736261,0.1442763
27,1.767542,1.7347853,"('hardhearted', 'softhearted')",1.767542,1.7347853,-0.0327567
28,1.2868233,1.24933,"('disloyal', 'loyal')",1.2868233,1.24933,-0.0374933
29,-0.22209908,-0.3370629,"('unfair', 'fair')",-0.2220991,-0.3370629,-0.1149638
30,1.1227472,0.93521416,"('intolerant', 'tolerant')",1.1227472,0.9352142,-0.187533
31,-1.3709259,-1.1224856,"('evil', 'good')",-1.3709259,-1.1224856,0.2484403
32,1.292115,1.1196315,"('unkind', 'kind')",1.292115,1.1196315,-0.1724835
33,-1.0132818,-0.83139735,"('wrong', 'right')",-1.0132818,-0.8313974,0.1818844
34,4.430271,4.8550916,"('mean', 'honorable')",4.4302711,4.8550916,0.4248205
35,-0.85273975,-0.7050457,"('corrupt', 'incorrupt')",-0.8527398,-0.7050457,0.1476941
36,-1.1806664,-1.0213951,"('hostile', 'amicable')",-1.1806664,-1.0213951,0.1592713
37,1.2657154,1.2535574,"('fake', 'genuine')",1.2657154,1.2535574,-0.012158
38,-0.08211019,-0.022862278,"('untruthful', 'truthful')",-0.0821102,-0.0228623,0.0592479
39,-0.03350809,-0.0486355,"('exploitative', 'cooperative')",-0.0335081,-0.0486355,-0.0151274
40,-0.99530596,-1.279139,"('stingy', 'generous')",-0.995306,-1.279139,-0.283833
41,0.10752837,-0.0371105,"('unforgiving', 'forgiving')",0.1075284,-0.0371105,-0.1446389
42,-1.5842408,-1.9663857,"('unreliable', 'reliable')",-1.5842408,-1.9663857,-0.3821449
43,1.6237851,1.4679525,"('irresponsible', 'responsible')",1.6237851,1.4679525,-0.1558326
44,-0.9791304,-1.2612947,"('prejudiced', 'unprejudiced')",-0.9791304,-1.2612947,-0.2821643
45,0.6356435,0.6142294,"('incompetent', 'competent')",0.6356435,0.6142294,-0.0214141
46,-0.38229203,-0.6908585,"('uncompetitive', 'competitive')",-0.382292,-0.6908585,-0.3085665
47,5.6322174,5.9896226,"('stupid', 'smart')",5.6322174,5.9896226,0.3574052
48,1.1265229,1.160272,"('unintelligent', 'intelligent')",1.1265229,1.160272,0.0337491
49,0.0042827316,0.17205673,"('unable', 'able')",0.0042827,0.1720567,0.167774
50,0.08200448,0.1222627,"('clumsy', 'skillful')",0.0820045,0.1222627,0.0402582
51,0.8311237,0.6528106,"('uneducated', 'educated')",0.8311237,0.6528106,-0.1783131
52,-0.6636383,-0.504459,"('irrational', 'rational')",-0.6636383,-0.504459,0.1591793
53,0.5053302,0.5767439,"('uncreative', 'creative')",0.5053302,0.5767439,0.0714137
54,0.96325135,1.0840112,"('incapable', 'capable')",0.9632514,1.0840112,0.1207598
55,1.321949,1.2461193,"('incompetent', 'clever')",1.321949,1.2461193,-0.0758297
56,0.9663477,0.9535605,"('impractical', 'practical')",0.9663477,0.9535605,-0.0127872
57,-2.3346612,-2.6695879,"('unimaginative', 'imaginative')",-2.3346612,-2.6695879,-0.3349267
58,0.04725488,0.03015599,"('undiscriminating', 'discriminating')",0.0472549,0.030156,-0.0170989
59,-0.03616153,0.09721407,"('foolish', 'wise')",-0.0361615,0.0972141,0.1333756
60,0.6223875,0.56909555,"('inefficient', 'efficient')",0.6223875,0.5690956,-0.0532919
61,0.53391874,0.41645235,"('illogical', 'logical')",0.5339187,0.4164523,-0.1174664
62,1.5231812,1.4104377,"('incompetent', 'brilliant')",1.5231812,1.4104377,-0.1127435
63,1.072772,1.0450122,"('unperceptive', 'insightful')",1.072772,1.0450122,-0.0277598
64,-5.5752444,-5.98033,"('shy', 'confident')",-5.5752444,-5.98033,-0.4050856
65,1.4648815,1.1685864,"('insecure', 'secure')",1.4648815,1.1685864,-0.2962951
66,0.012221664,0.13233624,"('inactive', 'active')",0.0122217,0.1323362,0.1201145
67,-0.7950665,-0.6891754,"('doubtful', 'determined')",-0.7950665,-0.6891754,0.1058911
68,-0.26627678,-0.047429264,"('dependent', 'independent')",-0.2662768,-0.0474293,0.2188475
69,-1.9990728,-1.8769584,"('lazy', 'industrious')",-1.9990728,-1.8769584,0.1221144
70,1.6024357,1.3177351,"('lethargic', 'energetic')",1.6024357,1.3177351,-0.2847006
71,0.23491451,0.4430733,"('diffident', 'self-confident')",0.2349145,0.4430733,0.2081588
72,0.9471586,0.9062261,"('unambitious', 'ambitious')",0.9471586,0.9062261,-0.0409325
