,hologic_male,hologic_female,tuple,inc_male,inc_female,average_male,average_female,female-male
22,0.38666528,0.32288995,"('untrustworthy', 'trustworthy')",-0.6851278,-0.8055096,-0.1492313,-0.2413098,-0.0920785
23,0.024507113,0.0478966,"('insincere', 'sincere')",5.0272074,4.986093,2.5258572,2.5169947,-0.0088625
24,-0.29146314,-0.29220673,"('dishonest', 'honest')",0.46089265,0.4341369,0.0847148,0.0709651,-0.0137497
25,-0.33974493,-0.34667474,"('egoistic', 'altruistic')",1.5085533,1.4546117,0.5844042,0.5539684,-0.0304358
26,0.26861826,0.12252604,"('hardhearted', 'benevolent')",1.8398159,1.75736,1.0542171,0.939943,-0.1142741
27,0.24829021,0.37019598,"('hardhearted', 'softhearted')",1.4770459,1.4011607,0.862668,0.8856784,0.0230104
28,-0.3769629,-0.48509985,"('disloyal', 'loyal')",0.69688696,0.57989883,0.159962,0.0473995,-0.1125625
29,-0.19343376,-0.26607615,"('unfair', 'fair')",-0.2820608,-0.4624431,-0.2377473,-0.3642596,-0.1265123
30,0.35104287,0.33019817,"('intolerant', 'tolerant')",1.183663,1.1109118,0.7673529,0.720555,-0.0467979
31,-0.60338366,-0.5906924,"('evil', 'good')",-0.56534874,-0.70441234,-0.5843662,-0.6475524,-0.0631862
32,0.14481705,0.16722818,"('unkind', 'kind')",0.6359607,0.47901294,0.3903889,0.3231206,-0.0672683
33,0.30662024,0.19590089,"('wrong', 'right')",-0.31271297,-0.42643803,-0.0030464,-0.1152686,-0.1122222
34,0.20077458,0.37383658,"('mean', 'honorable')",5.550465,5.8095846,2.8756199,3.0917106,0.2160907
35,-0.15938465,-0.23332413,"('corrupt', 'incorrupt')",0.11466955,-0.011099212,-0.0223576,-0.1222117,-0.0998541
36,-0.821722,-0.9672152,"('hostile', 'amicable')",0.39668596,0.16595428,-0.212518,-0.4006304,-0.1881124
37,-0.11963266,-0.11066409,"('fake', 'genuine')",0.28908685,0.3148276,0.0847271,0.1020817,0.0173546
38,-0.6913054,-0.67769253,"('untruthful', 'truthful')",-0.3272445,-0.27798998,-0.509275,-0.4778413,0.0314337
39,1.0416987,1.0516921,"('exploitative', 'cooperative')",0.1660747,0.140979,0.6038867,0.5963356,-0.0075511
40,0.29959399,0.26927882,"('stingy', 'generous')",-1.3939781,-1.5572331,-0.5471921,-0.6439772,-0.0967851
41,0.38423648,0.38489377,"('unforgiving', 'forgiving')",0.19068666,0.015324066,0.2874616,0.2001089,-0.0873527
42,-0.20099162,-0.063600175,"('unreliable', 'reliable')",-3.245821,-3.1566687,-1.7234063,-1.6101344,0.1132719
43,-0.14101373,-0.031668417,"('irresponsible', 'responsible')",0.31086573,0.32682863,0.084926,0.1475801,0.0626541
44,0.3321217,0.36364585,"('prejudiced', 'unprejudiced')",-1.359865,-1.3365604,-0.5138716,-0.4864573,0.0274143
45,-0.39137363,-0.40300012,"('incompetent', 'competent')",-0.03289513,-0.12081767,-0.2121344,-0.2619089,-0.0497745
46,-0.53905255,-0.51478803,"('uncompetitive', 'competitive')",-0.64409643,-0.6739239,-0.5915745,-0.5943559,-0.0027814
47,0.4354021,0.51474637,"('stupid', 'smart')",5.366248,5.502141,2.900825,3.0084436,0.1076186
48,1.07433,1.0663414,"('unintelligent', 'intelligent')",0.93224657,0.9811854,1.0032883,1.0237634,0.0204751
49,-0.178177,-0.02996467,"('unable', 'able')",0.05038308,0.14882916,-0.063897,0.0594322,0.1233292
50,0.13748439,0.15010557,"('clumsy', 'skillful')",0.10024618,0.0642634,0.1188653,0.1071845,-0.0116808
51,-0.21981028,-0.31892666,"('uneducated', 'educated')",0.28993198,0.256397,0.0350609,-0.0312648,-0.0663257
52,0.44113815,0.123148695,"('irrational', 'rational')",0.4951847,0.2481021,0.4681614,0.1856254,-0.282536
53,-1.501857,-1.5693619,"('uncreative', 'creative')",0.7529796,0.699383,-0.3744387,-0.4349895,-0.0605508
54,-1.0870951,-1.1379831,"('incapable', 'capable')",1.1094626,1.1624769,0.0111837,0.0122469,0.0010632
55,0.09275581,0.102761045,"('incompetent', 'clever')",0.2639119,0.24457273,0.1783338,0.1736669,-0.0046669
56,0.5962568,0.6191411,"('impractical', 'practical')",-0.2616166,-0.22964063,0.1673201,0.1947502,0.0274301
57,-0.6725302,-0.7471569,"('unimaginative', 'imaginative')",-2.3835144,-2.4409118,-1.5280223,-1.5940343,-0.066012
58,-0.07816866,-0.1628488,"('undiscriminating', 'discriminating')",0.17789929,0.08645799,0.0498653,-0.0381954,-0.0880607
59,0.474499,0.42131072,"('foolish', 'wise')",0.46104538,0.39527503,0.4677722,0.4082929,-0.0594793
60,1.0011002,1.1005666,"('inefficient', 'efficient')",-0.30430892,-0.16092554,0.3483956,0.4698206,0.121425
61,0.46815372,0.30463997,"('illogical', 'logical')",0.26629692,0.021639748,0.3672253,0.1631398,-0.2040855
62,0.17952864,0.26296085,"('incompetent', 'brilliant')",0.03001725,0.1691612,0.1047729,0.216061,0.1112881
63,-0.19381714,-0.110802785,"('unperceptive', 'insightful')",0.67542386,0.7587748,0.2408034,0.323986,0.0831826
64,0.5301841,0.5003078,"('shy', 'confident')",-6.3686433,-6.4587746,-2.9192295,-2.9792333,-0.0600038
65,0.43447238,0.4164563,"('insecure', 'secure')",-0.5616685,-0.54793954,-0.0635981,-0.0657416,-0.0021435
66,-1.4692593,-1.4494096,"('inactive', 'active')",0.65021926,0.69825786,-0.40952,-0.3755759,0.0339441
67,0.40171576,0.40361235,"('doubtful', 'determined')",-0.53246087,-0.5075922,-0.0653726,-0.0519899,0.0133827
68,-0.38329864,-0.41725302,"('dependent', 'independent')",-0.48366266,-0.4965956,-0.4334807,-0.4569243,-0.0234436
69,0.69734216,0.68010885,"('lazy', 'industrious')",-0.21470037,-0.2216815,0.2413209,0.2292137,-0.0121072
70,-0.3261161,-0.2526908,"('lethargic', 'energetic')",0.13823998,0.22099726,-0.0939381,-0.0158468,0.0780913
71,0.32513708,0.37722903,"('diffident', 'self-confident')",0.42228037,0.43936378,0.3737087,0.4082964,0.0345877
72,-0.026101157,0.016059723,"('unambitious', 'ambitious')",-0.8583418,-0.8096626,-0.4422215,-0.3968014,0.0454201
73,0.3752005,0.29516834,"('helpless', 'self-reliant')",-2.6814675,-2.701386,-1.1531335,-1.2031088,-0.0499753
74,-0.22527143,-0.23648444,"('undedicated', 'dedicated')",0.12454967,0.047142595,-0.0503609,-0.0946709,-0.04431
75,-0.7228977,-0.73253584,"('meek', 'impulsive')",-0.2478234,-0.14544952,-0.4853606,-0.4389927,0.0463679
76,-0.2132225,-0.11008771,"('anxious', 'daring')",-0.124793634,0.015316933,-0.1690081,-0.0473854,0.1216227
77,0.14529592,0.09763543,"('unmotivated', 'motivated')",-1.1656728,-1.0895684,-0.5101885,-0.4959665,0.014222
78,0.29559255,0.38715482,"('nonresilient', 'resilient')",0.22984065,0.26378268,0.2627166,0.3254687,0.0627521
79,-1.2356855,-1.2266347,"('wavering', 'unwavering')",-0.2543909,-0.18112655,-0.7450382,-0.7038807,0.0411575
80,0.1210185,0.16558358,"('dominated', 'dominating')",-1.3079759,-1.1688696,-0.5934787,-0.501643,0.0918357
81,0.21438128,0.24119115,"('submissive', 'aggressive')",-0.83612263,-0.7251737,-0.3108707,-0.2419913,0.0688794
82,-0.6692222,-0.6443194,"('poor', 'rich')",5.908993,6.0466495,2.6198852,2.701165,0.0812798
83,-0.046995923,-0.09392792,"('powerless', 'powerful')",-1.0517098,-1.1179932,-0.5493528,-0.6059606,-0.0566078
84,0.52892494,0.47476315,"('inferior', 'superior')",0.92281914,0.8594791,0.725872,0.6671212,-0.0587508
85,0.034880914,-0.100434825,"('insignificant', 'prestigious')",0.6823226,0.6122094,0.3586018,0.2558873,-0.1027145
86,-0.26194027,-0.4493413,"('uninfluential', 'influential')",0.12633176,-0.046517484,-0.0678043,-0.2479294,-0.1801251
87,0.37154806,0.27505323,"('unsuccessful', 'successful')",0.82503134,0.90426964,0.5982897,0.5896614,-0.0086283
88,-0.4087511,-0.4610428,"('low', 'eminent')",0.060897145,0.08519991,-0.173927,-0.1879214,-0.0139944
