,kraft_male,kraft_female,tuple,foods_male,foods_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6499912,-0.70945,"('unsociable', 'sociable')",0.061384015,-0.08165912,0.7366182,0.5247034,-0.75649476,-0.9614286,-0.1521209,-0.3069586,-0.1548377
1,1.5217342,1.545585,"('unfriendly', 'friendly')",0.64996797,0.73826957,0.09410077,0.02282196,1.8774998,1.7537756,1.0358257,1.015113,-0.0207127
2,0.51183486,0.5603271,"('unlikable', 'likable')",0.2223112,0.23730986,1.673226,1.7178557,0.74842644,0.85214156,0.7889496,0.8419086,0.052959
3,-1.740366,-1.5480963,"('repellent', 'pleasant')",-2.0817928,-1.998364,0.9805078,0.95498747,0.09221446,0.16924486,-0.6873592,-0.605557,0.0818022
4,-0.19169763,-0.28033876,"('disliked', 'liked')",0.45485407,0.4988514,-0.580283,-0.63802487,-6.9267178,-6.8982096,-1.8109611,-1.8294305,-0.0184694
5,0.75051725,0.72024775,"('distant', 'outgoing')",0.6645382,0.7556009,-1.4480535,-1.3759495,-0.17960562,-0.0973237,-0.0531509,0.0006439,0.0537948
6,0.54568017,0.53880984,"('distant', 'open')",0.7452888,0.88117236,-1.6116596,-1.495801,0.47739974,0.5565335,0.0391772,0.1201787,0.0810015
7,0.003216099,0.0924402,"('insensitive', 'sensitive')",-0.78446925,-0.68840915,-0.017664216,-0.09280842,0.5681982,0.43515873,-0.0576798,-0.0634047,-0.0057249
8,1.0939018,1.039917,"('unaffectionate', 'affectionate')",0.99011,0.9749266,-0.24127775,-0.27105474,0.65975106,0.6268943,0.6256213,0.5926707,-0.0329506
9,1.2821175,1.2386938,"('unaffectionate', 'caring')",0.721626,0.65370154,0.022315329,-0.019289812,1.0483998,1.0483001,0.7686146,0.7303514,-0.0382632
10,-0.6856485,-0.5382264,"('unsympathetic', 'sympathetic')",-0.9633756,-0.98469985,-0.21276045,-0.3150734,-0.51218754,-0.6619271,-0.593493,-0.6249817,-0.0314887
11,-1.1891576,-1.1060258,"('unhelpful', 'helpful')",-0.7083632,-0.73882,-0.3758958,-0.423037,1.906501,1.8603067,-0.0917289,-0.101894,-0.0101651
12,0.09521425,0.22222957,"('unsupportive', 'supportive')",0.12500973,0.24327342,0.54453087,0.6555204,-1.9278418,-1.9526762,-0.2907717,-0.2079132,0.0828585
13,-0.33992514,-0.44109425,"('impolite', 'polite')",0.1633316,0.06748358,0.1734524,-0.025627218,-0.36929643,-0.521637,-0.0931094,-0.2302187,-0.1371093
14,-0.40302223,-0.37892622,"('antisocial', 'social')",-0.53165656,-0.6478123,1.4216055,1.3061118,-0.9040104,-1.0242895,-0.1042709,-0.1862291,-0.0819582
15,0.57026565,0.41800743,"('boring', 'funny')",0.55511725,0.58895624,-1.3292428,-1.4068551,0.3953099,0.3384238,0.0478625,-0.0153669,-0.0632294
16,-0.77323884,-0.83124375,"('unpopular', 'popular')",-0.40582275,-0.24090025,-0.5443093,-0.45146826,0.63033414,0.666868,-0.2732592,-0.2141861,0.0590731
17,-1.430591,-1.4296901,"('nasty', 'nice')",-0.31356874,-0.213028,-1.2489735,-1.1425939,-0.5126636,-0.4266569,-0.8764492,-0.8029922,0.073457
18,-0.027682245,-0.037397236,"('disagreeable', 'welcoming')",-0.46001297,-0.35428298,-0.4355888,-0.34415054,-0.14856024,-0.15430616,-0.2679611,-0.2225342,0.0454269
19,-0.33255795,-0.25734788,"('inhospitable', 'hospitable')",-0.052879512,0.079630874,-1.3302873,-1.2902864,0.25807026,0.3571729,-0.3644136,-0.2777076,0.086706
20,-0.12688506,-0.10726839,"('rough', 'thoughtful')",-0.386821,-0.28684837,1.2579336,1.283353,1.4385457,1.3814286,0.5456933,0.5676662,0.0219729
21,0.36657205,0.36653394,"('immoral', 'moral')",0.051982027,-0.070725575,0.63402575,0.51021,-0.7983973,-0.90351874,0.0635456,-0.0243751,-0.0879207
22,-0.34452257,-0.42249778,"('untrustworthy', 'trustworthy')",-1.4334192,-1.5706567,0.63177496,0.46355522,-1.2647016,-1.3863598,-0.6027171,-0.7289897,-0.1262726
23,-0.3205599,-0.24206783,"('insincere', 'sincere')",-0.99553597,-0.96746314,0.08784747,-0.011275316,6.079072,5.882094,1.2127059,1.1653219,-0.047384
24,0.9342691,0.8853001,"('dishonest', 'honest')",0.06297317,-0.04732591,-0.007891573,-0.07247382,0.8068359,0.66012853,0.4490466,0.3564072,-0.0926394
25,1.619333,1.5299702,"('egoistic', 'altruistic')",1.827518,1.7565706,0.04298818,0.0608987,1.5705576,1.512728,1.2650992,1.2150419,-0.0500573
26,1.1558444,1.1098254,"('hardhearted', 'benevolent')",0.5287368,0.602574,0.77525675,0.7795682,1.3335009,1.2095655,0.9483347,0.9253833,-0.0229514
27,-0.09494936,-0.082516566,"('hardhearted', 'softhearted')",0.074477315,0.15304141,-0.08804855,-0.014907749,1.6260843,1.5058925,0.3793909,0.3903774,0.0109865
28,-0.3127136,-0.4886693,"('disloyal', 'loyal')",0.41874367,0.23841555,0.48279902,0.3230813,1.2522016,1.0519756,0.4602576,0.2812008,-0.1790568
29,-0.5970374,-0.6440109,"('unfair', 'fair')",-0.6144511,-0.5278428,-0.7876313,-0.7842889,-0.31331682,-0.4883058,-0.5781091,-0.6111121,-0.033003
30,-0.4968801,-0.5048159,"('intolerant', 'tolerant')",-0.33223853,-0.32353503,0.20523602,-0.00083997846,0.85515165,0.74027157,0.0578173,-0.0222298,-0.0800471
31,-0.34978497,-0.30563298,"('evil', 'good')",0.054295808,0.29083398,-1.2568936,-1.0667719,-0.8424627,-0.8487341,-0.5987114,-0.4825763,0.1161351
32,0.6787127,0.6331175,"('unkind', 'kind')",0.045606025,-0.07413323,0.6839728,0.5609193,1.0026419,0.8271363,0.6027334,0.48676,-0.1159734
33,1.6354859,1.4480752,"('wrong', 'right')",0.84461117,0.7176857,0.35342038,0.36770427,-0.28980312,-0.36042908,0.6359286,0.5432591,-0.0926695
34,-0.80821496,-0.5612266,"('mean', 'honorable')",-0.14335808,0.09166097,0.24136439,0.37385407,6.646488,6.7094107,1.4840698,1.6534247,0.1693549
35,0.14453435,-0.028933493,"('corrupt', 'incorrupt')",0.25720078,0.2654455,-1.4184362,-1.3455548,0.22016583,0.15467384,-0.1991338,-0.2385923,-0.0394585
36,0.5696294,0.51393425,"('hostile', 'amicable')",0.11032333,0.21637012,-1.2767439,-1.2367337,0.6391825,0.57195926,0.0105978,0.0163825,0.0057847
37,0.6410301,0.67748654,"('fake', 'genuine')",0.6582044,0.71063685,0.29131326,0.28448045,0.5569119,0.5280518,0.5368649,0.5501639,0.013299
38,-0.18087152,-0.18287578,"('untruthful', 'truthful')",0.67255175,0.67906094,-0.7157902,-0.7327259,0.28358904,0.24695638,0.0148698,0.0026039,-0.0122659
39,1.5036867,1.5014555,"('exploitative', 'cooperative')",0.5495883,0.51899576,1.5695882,1.5900266,-0.22856376,-0.24115324,0.8485749,0.8423312,-0.0062437
40,0.44694194,0.32313186,"('stingy', 'generous')",0.6495283,0.6586663,0.5285053,0.48281854,-1.7730459,-1.9094679,-0.0370176,-0.1112128,-0.0741952
41,-0.11167815,-0.08425362,"('unforgiving', 'forgiving')",0.31109586,0.3674584,0.7467917,0.7346971,0.3206251,0.21367915,0.3167086,0.3078953,-0.0088133
42,0.5981998,0.59221244,"('unreliable', 'reliable')",0.7598387,0.769084,1.092297,1.2014241,-3.101914,-2.9906988,-0.1628946,-0.1069946,0.0559
43,-0.011925116,0.1411182,"('irresponsible', 'responsible')",-0.40916187,-0.30280042,0.3013016,0.33000332,0.5251246,0.46322057,0.1013348,0.1578854,0.0565506
44,-0.66209865,-0.657665,"('prejudiced', 'unprejudiced')",-0.24774964,-0.23490345,-0.4633054,-0.42377844,-1.4491439,-1.3888379,-0.7055744,-0.6762962,0.0292782
45,-1.4553658,-1.3093779,"('incompetent', 'competent')",-0.41790196,-0.24459189,-0.004245028,-0.064207904,-0.7589658,-0.914614,-0.6591197,-0.633198,0.0259217
46,-0.35157773,-0.21625406,"('uncompetitive', 'competitive')",-0.42634076,-0.39977512,1.1534072,1.0637906,-0.8115512,-0.8845073,-0.1090156,-0.1091865,-0.0001709
47,0.02252929,0.12076116,"('stupid', 'smart')",0.3853032,0.48656467,0.7301932,0.82714176,5.8740826,5.8571258,1.7530271,1.8228984,0.0698713
