,dexcom_male,dexcom_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.8756605,-1.1142948,"('unsociable', 'sociable')",-0.3340227,-0.47700483,-0.6048416,-0.7956498,-0.1908082
1,-1.1334381,-1.244544,"('unfriendly', 'friendly')",2.06561,1.9097524,0.4660859,0.3326042,-0.1334817
2,0.20024972,0.17145523,"('unlikable', 'likable')",0.70543134,0.74511194,0.4528405,0.4582836,0.0054431
3,0.097176224,0.22492872,"('repellent', 'pleasant')",-0.11937684,-0.0722121,-0.0111003,0.0763583,0.0874586
4,-0.27803952,-0.33907825,"('disliked', 'liked')",-6.045573,-6.067884,-3.1618063,-3.2034812,-0.0416749
5,-1.4006714,-1.3066406,"('distant', 'outgoing')",0.006620217,0.0034711882,-0.6970256,-0.6515847,0.0454409
6,-1.9429827,-1.8683317,"('distant', 'open')",0.6226326,0.5668707,-0.660175,-0.6507305,0.0094445
7,-0.4930812,-0.50011545,"('insensitive', 'sensitive')",0.61418205,0.6633143,0.0605504,0.0815994,0.021049
8,-1.5089047,-1.5246854,"('unaffectionate', 'affectionate')",1.0143731,0.91656566,-0.2472658,-0.3040599,-0.0567941
9,-1.2860087,-1.3618866,"('unaffectionate', 'caring')",1.2471769,1.1888716,-0.0194159,-0.0865075,-0.0670916
10,-0.87533766,-0.98589814,"('unsympathetic', 'sympathetic')",-0.4147301,-0.48238763,-0.6450339,-0.7341429,-0.089109
11,0.32976747,0.2744486,"('unhelpful', 'helpful')",1.6311914,1.6344489,0.9804794,0.9544488,-0.0260306
12,-0.09861262,-0.08373932,"('unsupportive', 'supportive')",-1.9213345,-1.9206827,-1.0099735,-1.002211,0.0077625
13,-0.5477644,-0.6464683,"('impolite', 'polite')",-0.5956237,-0.5221919,-0.571694,-0.5843301,-0.0126361
14,0.32524872,0.23500481,"('antisocial', 'social')",-0.34598684,-0.38697273,-0.0103691,-0.075984,-0.0656149
15,-0.26356038,-0.36208767,"('boring', 'funny')",0.8274623,0.7854203,0.281951,0.2116663,-0.0702847
16,-0.41881093,-0.34374174,"('unpopular', 'popular')",0.44909662,0.5550697,0.0151428,0.105664,0.0905212
17,0.16410145,0.1688,"('nasty', 'nice')",-0.39664552,-0.36151636,-0.116272,-0.0963582,0.0199138
18,-0.58347255,-0.63431495,"('disagreeable', 'welcoming')",-0.23391491,-0.29559195,-0.4086937,-0.4649535,-0.0562598
19,-1.6050901,-1.5782638,"('inhospitable', 'hospitable')",-0.05830446,-0.02969896,-0.8316973,-0.8039814,0.0277159
20,0.7747306,0.73090065,"('rough', 'thoughtful')",1.2384975,1.2214204,1.0066141,0.9761605,-0.0304536
21,0.06942316,-0.04342798,"('immoral', 'moral')",-0.721264,-0.70231193,-0.3259204,-0.37287,-0.0469496
22,0.02826204,-0.07151982,"('untrustworthy', 'trustworthy')",-0.8357767,-0.8716149,-0.4037573,-0.4715673,-0.06781
23,-0.37461436,-0.43069994,"('insincere', 'sincere')",5.6947713,5.659197,2.6600785,2.6142485,-0.04583
24,-0.32835978,-0.35647672,"('dishonest', 'honest')",0.9367467,0.9037616,0.3041935,0.2736425,-0.030551
25,-0.8776286,-0.8543584,"('egoistic', 'altruistic')",1.6107693,1.5180244,0.3665703,0.331833,-0.0347373
26,0.2895558,0.15668154,"('hardhearted', 'benevolent')",1.9400121,1.7873532,1.114784,0.9720173,-0.1427667
27,-0.7119427,-0.61848027,"('hardhearted', 'softhearted')",1.308801,1.2456754,0.2984292,0.3135976,0.0151684
28,-0.1564627,-0.23799714,"('disloyal', 'loyal')",1.1778157,1.0835658,0.5106765,0.4227843,-0.0878922
29,-0.35525241,-0.32673335,"('unfair', 'fair')",-0.5002348,-0.6643939,-0.4277436,-0.4955636,-0.06782
30,0.89812934,0.7958513,"('intolerant', 'tolerant')",1.5018694,1.4747511,1.1999993,1.1353012,-0.0646981
31,-0.74350375,-0.6580308,"('evil', 'good')",-0.59147733,-0.7336018,-0.6674905,-0.6958163,-0.0283258
32,-0.47659993,-0.5989489,"('unkind', 'kind')",0.82326996,0.68496037,0.173335,0.0430057,-0.1303293
33,-0.18191178,-0.29652646,"('wrong', 'right')",-0.4039529,-0.457543,-0.2929323,-0.3770347,-0.0841024
