,technipfmc_male,technipfmc_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.56010884,-0.604553,"('unsociable', 'sociable')",-0.19175205,-0.3623642,-0.3759304,-0.4834586,-0.1075282
1,-1.5912774,-1.641708,"('unfriendly', 'friendly')",1.595694,1.4522517,0.0022083,-0.0947282,-0.0969365
2,0.7283197,0.7621825,"('unlikable', 'likable')",0.60043585,0.6321562,0.6643778,0.6971693,0.0327915
3,-0.08717363,-0.08526464,"('repellent', 'pleasant')",-0.080754444,-0.03111811,-0.083964,-0.0581914,0.0257726
4,0.03553043,0.016384691,"('disliked', 'liked')",-5.123062,-5.10511,-2.5437658,-2.5443628,-0.000597
5,-1.2378277,-1.1725827,"('distant', 'outgoing')",-0.20772865,-0.21054192,-0.7227781,-0.6915624,0.0312157
6,-1.8023865,-1.7335728,"('distant', 'open')",-0.23666725,-0.26913062,-1.0195268,-1.0013517,0.0181751
7,-0.37296966,-0.38725084,"('insensitive', 'sensitive')",0.30770418,0.32665583,-0.0326327,-0.0302975,0.0023352
8,-1.6645079,-1.677774,"('unaffectionate', 'affectionate')",0.492486,0.3546919,-0.5860109,-0.661541,-0.0755301
9,-1.65641,-1.6793228,"('unaffectionate', 'caring')",0.9133764,0.81575996,-0.3715168,-0.4317814,-0.0602646
10,-1.4897423,-1.4894727,"('unsympathetic', 'sympathetic')",-0.5716696,-0.5484645,-1.0307059,-1.0189686,0.0117373
11,-0.1118247,-0.1666087,"('unhelpful', 'helpful')",1.0140078,0.9868061,0.4510916,0.4100987,-0.0409929
12,-0.5738786,-0.48178062,"('unsupportive', 'supportive')",-1.6607009,-1.6142473,-1.1172898,-1.0480139,0.0692759
13,-0.3611367,-0.36795148,"('impolite', 'polite')",-0.40664655,-0.4769892,-0.3838916,-0.4224703,-0.0385787
14,0.9545745,0.92918444,"('antisocial', 'social')",0.8172917,0.8198745,0.8859331,0.8745295,-0.0114036
15,0.45244232,0.35919043,"('boring', 'funny')",0.3415702,0.24603218,0.3970063,0.3026113,-0.094395
16,0.0033216495,-0.05375091,"('unpopular', 'popular')",-0.0022749752,-0.10035106,0.0005233,-0.077051,-0.0775743
17,0.19011839,0.20634477,"('nasty', 'nice')",-0.87467855,-0.9243718,-0.3422801,-0.3590135,-0.0167334
18,-0.604203,-0.62746215,"('disagreeable', 'welcoming')",-0.7223977,-0.85401255,-0.6633003,-0.7407373,-0.077437
