,vertex_male,vertex_female,tuple,pharmaceuticals_male,pharmaceuticals_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.34495795,-0.4590769,"('unsociable', 'sociable')",0.12011747,-0.04363907,-0.80437714,-1.0262072,-0.3430725,-0.5096411,-0.1665686
1,-0.083717585,-0.22917129,"('unfriendly', 'friendly')",0.856876,0.6833421,2.037573,1.8621128,0.9369105,0.7720946,-0.1648159
2,-0.26445058,-0.27881318,"('unlikable', 'likable')",0.5614924,0.5644151,0.4891372,0.6109343,0.2620597,0.2988454,0.0367857
3,0.28797847,0.34072393,"('repellent', 'pleasant')",-1.2305306,-1.1875235,-0.09767358,-0.0846905,-0.3467419,-0.3104967,0.0362452
4,-1.4979876,-1.6322746,"('disliked', 'liked')",0.27702168,0.22764155,-5.8418136,-5.898552,-2.3542598,-2.434395,-0.0801352
5,-0.9591522,-0.9428134,"('distant', 'outgoing')",0.21973473,0.22327705,0.21707034,0.31749013,-0.1741157,-0.1340154,0.0401003
6,-1.7099981,-1.71804,"('distant', 'open')",0.1448421,0.1262256,0.9477492,1.0626113,-0.2058023,-0.176401,0.0294013
7,0.6363495,0.59864086,"('insensitive', 'sensitive')",-1.1650382,-1.2345047,0.3304735,0.30088997,-0.0660717,-0.111658,-0.0455863
8,0.32508135,0.24402341,"('unaffectionate', 'affectionate')",0.29172033,0.21970777,0.96449804,0.8827876,0.5270999,0.4488396,-0.0782603
9,1.3018326,1.2414321,"('unaffectionate', 'caring')",0.32442814,0.24256553,1.127842,1.068659,0.9180342,0.8508856,-0.0671486
10,0.7403273,0.6535841,"('unsympathetic', 'sympathetic')",-1.2070446,-1.2870923,-1.0026866,-1.1094912,-0.4898013,-0.5809998,-0.0911985
11,-0.40782127,-0.30597514,"('unhelpful', 'helpful')",-0.21144617,-0.23798592,1.009813,1.0516105,0.1301818,0.1692165,0.0390347
12,0.74133074,0.76614946,"('unsupportive', 'supportive')",0.7211166,0.72619295,-1.7972288,-1.8357632,-0.1115938,-0.1144736,-0.0028798
13,-0.85973924,-0.8558953,"('impolite', 'polite')",-1.1538175,-1.1870545,-0.57328737,-0.6289204,-0.8622813,-0.8906233,-0.028342
14,0.61569977,0.6117685,"('antisocial', 'social')",-0.55270255,-0.54637676,-0.9034343,-1.0192716,-0.2801457,-0.31796,-0.0378143
15,-0.2323368,-0.30842105,"('boring', 'funny')",0.11207153,0.042542268,0.55975544,0.55843985,0.1464967,0.0975204,-0.0489763
16,-1.1562802,-1.2172573,"('unpopular', 'popular')",0.13253605,0.13696058,0.6272525,0.7036197,-0.1321639,-0.125559,0.0066049
17,-0.78426653,-0.79408157,"('nasty', 'nice')",-1.0227761,-0.9661237,-0.64628214,-0.527275,-0.8177749,-0.7624935,0.0552814
18,-0.04050079,-0.1611851,"('disagreeable', 'welcoming')",0.33700055,0.30869186,-0.01450754,-0.05858068,0.0939974,0.029642,-0.0643554
19,-0.8249733,-0.83620226,"('inhospitable', 'hospitable')",-0.28141433,-0.31981406,0.47276092,0.5792631,-0.2112089,-0.1922511,0.0189578
20,0.9744588,0.9439852,"('rough', 'thoughtful')",0.3289699,0.37853923,0.85138327,0.7950597,0.7182706,0.7058614,-0.0124092
21,0.26211184,0.22981198,"('immoral', 'moral')",-0.32670352,-0.37923107,-1.1967347,-1.2733606,-0.4204421,-0.4742599,-0.0538178
22,-1.4739558,-1.4756706,"('untrustworthy', 'trustworthy')",-0.6483734,-0.7203905,-0.91801804,-1.0293541,-1.0134491,-1.0751384,-0.0616893
23,0.59752035,0.6063668,"('insincere', 'sincere')",-0.46890715,-0.5885164,4.835873,4.774808,1.6548287,1.5975528,-0.0572759
24,0.62165296,0.609423,"('dishonest', 'honest')",-1.1401587,-1.1949093,0.4042029,0.2648886,-0.0381009,-0.1068659,-0.068765
25,1.4852171,1.4311883,"('egoistic', 'altruistic')",0.7951722,0.84144104,2.0494325,1.956619,1.4432739,1.4097493,-0.0335246
26,1.1245614,0.9810345,"('hardhearted', 'benevolent')",1.4657855,1.4566627,1.7494512,1.5911379,1.4465993,1.3429451,-0.1036542
27,0.4205397,0.43863016,"('hardhearted', 'softhearted')",-0.22915223,-0.2310724,1.956763,1.8127298,0.7160501,0.6734292,-0.0426209
