,pg&e_male,pg&e_female,tuple,corp_male,corp_female,average_male,average_female,female-male
40,-1.0744392,-1.1107514,"('stingy', 'generous')",-1.4305147,-1.341025,-1.2524769,-1.2258883,0.0265886
41,-0.55807483,-0.6591009,"('unforgiving', 'forgiving')",-1.3385571,-1.3594756,-0.948316,-1.0092883,-0.0609723
42,1.009713,1.0316839,"('unreliable', 'reliable')",1.3526655,1.4097849,1.1811893,1.2207344,0.0395451
43,0.3631749,0.39408818,"('irresponsible', 'responsible')",-1.3297291,-1.2906331,-0.4832771,-0.4482725,0.0350046
44,0.14898765,0.25317693,"('prejudiced', 'unprejudiced')",0.2961524,0.45034721,0.22257,0.3517621,0.1291921
45,0.7484931,0.5342304,"('incompetent', 'competent')",-1.5370421,-1.674412,-0.3942745,-0.5700908,-0.1758163
46,-0.29134217,-0.4347755,"('uncompetitive', 'competitive')",-0.585878,-0.7805902,-0.4386101,-0.6076828,-0.1690727
47,-0.43361622,-0.52129865,"('stupid', 'smart')",-0.41632593,-0.41411504,-0.4249711,-0.4677069,-0.0427358
48,0.43268916,0.31500968,"('unintelligent', 'intelligent')",-1.4130492,-1.4845884,-0.49018,-0.5847893,-0.0946093
49,-0.5182124,-0.5176473,"('unable', 'able')",-0.6730273,-0.6021763,-0.5956198,-0.5599118,0.035708
50,-0.12168939,-0.05945815,"('clumsy', 'skillful')",0.9229494,1.0220855,0.40063,0.4813137,0.0806837
51,-0.67316616,-0.8759889,"('uneducated', 'educated')",-0.36405006,-0.6246878,-0.5186081,-0.7503383,-0.2317302
52,0.24909513,0.20902798,"('irrational', 'rational')",0.9976121,0.8884776,0.6233536,0.5487528,-0.0746008
53,0.9748002,0.99856454,"('uncreative', 'creative')",-0.59999824,-0.59514374,0.187401,0.2017104,0.0143094
54,0.3351265,0.30851734,"('incapable', 'capable')",0.17796005,0.12909356,0.2565433,0.2188054,-0.0377379
55,0.7042707,0.55773294,"('incompetent', 'clever')",-1.51793,-1.5294694,-0.4068297,-0.4858682,-0.0790385
56,1.8498484,1.697296,"('impractical', 'practical')",-0.60735667,-0.8221523,0.6212459,0.4375719,-0.183674
57,0.198825,-0.08544132,"('unimaginative', 'imaginative')",-0.9392599,-1.1786541,-0.3702174,-0.6320477,-0.2618303
58,0.35618794,0.22680788,"('undiscriminating', 'discriminating')",0.34833872,0.24220501,0.3522633,0.2345064,-0.1177569
59,0.4620279,0.5033426,"('foolish', 'wise')",0.92259586,0.9911777,0.6923119,0.7472602,0.0549483
60,1.1537184,1.0891858,"('inefficient', 'efficient')",-1.15998,-1.215121,-0.0031309,-0.0629676,-0.0598367
61,0.89035475,0.75632375,"('illogical', 'logical')",0.023146328,-0.08008164,0.4567505,0.3381211,-0.1186294
62,1.5771188,1.4847472,"('incompetent', 'brilliant')",-0.8691174,-0.91441554,0.3540007,0.2851658,-0.0688349
63,-0.14395544,-0.22970536,"('unperceptive', 'insightful')",-0.0701018,-0.09741975,-0.1070286,-0.1635626,-0.056534
64,-0.3308225,-0.44454747,"('shy', 'confident')",-0.11665084,-0.24593617,-0.2237367,-0.3452418,-0.1215051
65,0.35957998,0.23590744,"('insecure', 'secure')",-0.64588016,-0.9053811,-0.1431501,-0.3347368,-0.1915867
66,-0.35172823,-0.31016946,"('inactive', 'active')",0.7903744,0.9499508,0.2193231,0.3198907,0.1005676
67,-0.34311983,-0.4391252,"('doubtful', 'determined')",-0.17017788,-0.23982958,-0.2566488,-0.3394774,-0.0828286
68,-1.3538178,-1.4743663,"('dependent', 'independent')",-0.96733034,-1.0356481,-1.1605741,-1.2550073,-0.0944332
69,0.54068047,0.6609874,"('lazy', 'industrious')",1.0943432,1.1890996,0.8175118,0.9250435,0.1075317
70,-0.42570236,-0.6364074,"('lethargic', 'energetic')",-0.3621682,-0.40695107,-0.3939353,-0.5216792,-0.1277439
71,0.36453572,0.36507744,"('diffident', 'self-confident')",-0.6059983,-0.4653362,-0.1207313,-0.0501294,0.0706019
72,0.57386845,0.6257316,"('unambitious', 'ambitious')",-1.1678296,-1.1293269,-0.2969806,-0.2517977,0.0451829
73,0.86121464,0.9164857,"('helpless', 'self-reliant')",0.7764517,0.76323557,0.8188332,0.8398607,0.0210275
74,0.24327911,0.18759379,"('undedicated', 'dedicated')",-0.2368788,-0.1380223,0.0032002,0.0247857,0.0215855
75,-0.3212101,-0.32844266,"('meek', 'impulsive')",0.40064687,0.39194146,0.0397184,0.0317494,-0.007969
76,1.0234522,1.0561216,"('anxious', 'daring')",0.56926084,0.65711236,0.7963565,0.856617,0.0602605
77,1.0527269,1.1187037,"('unmotivated', 'motivated')",-0.40438595,-0.5059945,0.3241705,0.3063546,-0.0178159
78,-0.62090045,-0.51769435,"('nonresilient', 'resilient')",-1.2820861,-1.1115831,-0.9514933,-0.8146387,0.1368546
79,-0.15126479,-0.15259846,"('wavering', 'unwavering')",0.50668687,0.4448244,0.177711,0.146113,-0.031598
80,0.64448726,0.50768834,"('dominated', 'dominating')",-0.4799715,-0.5733493,0.0822579,-0.0328305,-0.1150884
81,-0.8440491,-1.1787226,"('submissive', 'aggressive')",-0.025896244,-0.35464567,-0.4349727,-0.7666842,-0.3317115
82,-0.47094914,-0.4812855,"('poor', 'rich')",0.011805758,-0.100645006,-0.2295717,-0.2909653,-0.0613936
83,0.6358009,0.5969536,"('powerless', 'powerful')",-0.6709777,-0.7195544,-0.0175884,-0.0613004,-0.043712
84,0.7322668,0.6623698,"('inferior', 'superior')",-0.037837513,-0.16514257,0.3472146,0.2486136,-0.098601
85,0.99753463,1.1837798,"('insignificant', 'prestigious')",1.074595,1.2571558,1.0360649,1.2204678,0.1844029
86,-0.508899,-0.73975194,"('uninfluential', 'influential')",-1.8262898,-2.0172834,-1.1675944,-1.3785176,-0.2109232
87,0.81345356,0.6473316,"('unsuccessful', 'successful')",1.2718529,1.0771171,1.0426532,0.8622243,-0.1804289
88,-0.23115252,-0.48356223,"('low', 'eminent')",1.0760605,0.7196872,0.422454,0.1180625,-0.3043915
