,colleague_male,colleague_female,tuple,average_male,average_female,female-male
27,1.3844812,1.2909886,"('hardhearted', 'softhearted')",1.3844812,1.2909886,-0.0934926
28,1.3540541,1.339679,"('disloyal', 'loyal')",1.3540541,1.339679,-0.0143751
29,-0.266307,-0.31365395,"('unfair', 'fair')",-0.266307,-0.3136539,-0.0473469
30,1.5174927,1.4140239,"('intolerant', 'tolerant')",1.5174927,1.4140239,-0.1034688
31,-1.8432933,-1.7369459,"('evil', 'good')",-1.8432933,-1.7369459,0.1063474
32,1.6008312,1.5317591,"('unkind', 'kind')",1.6008312,1.5317591,-0.0690721
33,-0.7421831,-0.62236017,"('wrong', 'right')",-0.7421831,-0.6223602,0.1198229
34,4.694214,4.750781,"('mean', 'honorable')",4.6942139,4.7507811,0.0565672
35,-1.5596597,-1.5427827,"('corrupt', 'incorrupt')",-1.5596597,-1.5427827,0.016877
36,-1.7356619,-1.5912985,"('hostile', 'amicable')",-1.7356619,-1.5912985,0.1443634
37,1.0387849,1.0634965,"('fake', 'genuine')",1.0387849,1.0634965,0.0247116
38,0.48871812,0.4442793,"('untruthful', 'truthful')",0.4887181,0.4442793,-0.0444388
39,0.28259513,0.22479859,"('exploitative', 'cooperative')",0.2825951,0.2247986,-0.0577965
40,-1.1811526,-1.0689698,"('stingy', 'generous')",-1.1811526,-1.0689698,0.1121828
41,0.1910315,0.15465814,"('unforgiving', 'forgiving')",0.1910315,0.1546581,-0.0363734
42,-1.764456,-1.5745575,"('unreliable', 'reliable')",-1.764456,-1.5745575,0.1898985
43,1.9650799,1.8727747,"('irresponsible', 'responsible')",1.9650799,1.8727747,-0.0923052
44,-1.2823868,-1.4070715,"('prejudiced', 'unprejudiced')",-1.2823868,-1.4070715,-0.1246847
45,1.1199168,1.0652856,"('incompetent', 'competent')",1.1199168,1.0652856,-0.0546312
46,0.24737738,0.2955279,"('uncompetitive', 'competitive')",0.2473774,0.2955279,0.0481505
47,5.8809247,5.864416,"('stupid', 'smart')",5.8809247,5.8644161,-0.0165086
48,1.1741071,1.1196661,"('unintelligent', 'intelligent')",1.1741071,1.1196661,-0.054441
49,0.16063002,0.39997283,"('unable', 'able')",0.16063,0.3999728,0.2393428
50,-0.038867675,0.15183023,"('clumsy', 'skillful')",-0.0388677,0.1518302,0.1906979
51,1.250851,1.2824941,"('uneducated', 'educated')",1.250851,1.2824941,0.0316431
52,-0.97503793,-0.8646251,"('irrational', 'rational')",-0.9750379,-0.8646251,0.1104128
53,0.34427547,0.41613534,"('uncreative', 'creative')",0.3442755,0.4161353,0.0718598
54,1.0717415,1.2895157,"('incapable', 'capable')",1.0717415,1.2895157,0.2177742
55,1.7314559,1.6354673,"('incompetent', 'clever')",1.7314559,1.6354673,-0.0959886
56,1.3419511,1.3087935,"('impractical', 'practical')",1.3419511,1.3087935,-0.0331576
57,-2.3365798,-2.138748,"('unimaginative', 'imaginative')",-2.3365798,-2.1387479,0.1978319
58,-0.04000938,-0.024647195,"('undiscriminating', 'discriminating')",-0.0400094,-0.0246472,0.0153622
59,-0.4513656,-0.14728726,"('foolish', 'wise')",-0.4513656,-0.1472873,0.3040783
60,1.6673063,1.5535693,"('inefficient', 'efficient')",1.6673063,1.5535693,-0.113737
61,0.7567854,0.5783007,"('illogical', 'logical')",0.7567854,0.5783007,-0.1784847
62,2.2473814,2.2916932,"('incompetent', 'brilliant')",2.2473814,2.2916932,0.0443118
63,1.5041326,1.6028048,"('unperceptive', 'insightful')",1.5041326,1.6028048,0.0986722
64,-5.163293,-4.944108,"('shy', 'confident')",-5.1632929,-4.944108,0.2191849
65,1.6005603,1.5308815,"('insecure', 'secure')",1.6005603,1.5308815,-0.0696788
66,-0.33320233,-0.24819201,"('inactive', 'active')",-0.3332023,-0.248192,0.0850103
67,-0.7433352,-0.7414177,"('doubtful', 'determined')",-0.7433352,-0.7414177,0.0019175
68,-0.19499418,-0.06377411,"('dependent', 'independent')",-0.1949942,-0.0637741,0.1312201
69,-2.0933938,-1.9281099,"('lazy', 'industrious')",-2.0933938,-1.9281099,0.1652839
70,2.1856642,2.2013512,"('lethargic', 'energetic')",2.1856642,2.2013512,0.015687
71,0.45430475,0.57800716,"('diffident', 'self-confident')",0.4543048,0.5780072,0.1237024
72,1.2601255,1.2604513,"('unambitious', 'ambitious')",1.2601255,1.2604513,0.0003258
73,-3.0294633,-2.8306668,"('helpless', 'self-reliant')",-3.0294633,-2.8306668,0.1987965
74,0.54923797,0.43777922,"('undedicated', 'dedicated')",0.549238,0.4377792,-0.1114588
75,-1.0862324,-0.8806535,"('meek', 'impulsive')",-1.0862324,-0.8806535,0.2055789
76,1.2768443,1.1706096,"('anxious', 'daring')",1.2768443,1.1706096,-0.1062347
77,-0.58519614,-0.55596167,"('unmotivated', 'motivated')",-0.5851961,-0.5559617,0.0292344
78,-0.3126376,-0.2992787,"('nonresilient', 'resilient')",-0.3126376,-0.2992787,0.0133589
79,-0.65484005,-0.44809875,"('wavering', 'unwavering')",-0.6548401,-0.4480987,0.2067414
80,0.75792044,0.57028985,"('dominated', 'dominating')",0.7579204,0.5702899,-0.1876305
81,0.9263038,0.9710273,"('submissive', 'aggressive')",0.9263038,0.9710273,0.0447235
82,6.6810045,6.7440257,"('poor', 'rich')",6.6810045,6.7440257,0.0630212
83,-0.18346328,-0.1432729,"('powerless', 'powerful')",-0.1834633,-0.1432729,0.0401904
84,0.011935286,0.010435179,"('inferior', 'superior')",0.0119353,0.0104352,-0.0015001
85,-2.1796176,-1.960257,"('insignificant', 'prestigious')",-2.1796176,-1.9602571,0.2193605
86,1.0976502,1.1175262,"('uninfluential', 'influential')",1.0976502,1.1175262,0.019876
87,0.3169821,0.45339644,"('unsuccessful', 'successful')",0.3169821,0.4533964,0.1364143
88,-0.09945156,0.0637171,"('low', 'eminent')",-0.0994516,0.0637171,0.1631687
