,ball_male,ball_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,1.6819017,1.4188173,"('unsociable', 'sociable')",-0.13014627,-0.27011555,0.7758777,0.5743508,-0.2015269
1,-0.039135814,0.04635431,"('unfriendly', 'friendly')",1.4304721,1.4570221,0.6956682,0.7516882,0.05602
2,0.5901055,0.61588955,"('unlikable', 'likable')",0.2126842,0.07583918,0.4013948,0.3458644,-0.0555304
3,0.8869767,1.1311382,"('repellent', 'pleasant')",0.77507496,0.9703213,0.8310258,1.0507298,0.219704
4,-1.1828654,-1.1596007,"('disliked', 'liked')",-7.0848227,-7.3437967,-4.1338439,-4.2516985,-0.1178546
5,-0.80387515,-0.7099611,"('distant', 'outgoing')",-0.060548533,0.08684322,-0.4322118,-0.311559,0.1206528
6,-0.9432133,-0.7784992,"('distant', 'open')",-0.2121339,-0.026891267,-0.5776736,-0.4026952,0.1749784
7,1.3285334,1.4184304,"('insensitive', 'sensitive')",0.29853323,0.48841378,0.8135333,0.9534221,0.1398888
8,0.15882505,0.13160016,"('unaffectionate', 'affectionate')",1.1383334,1.1045017,0.6485792,0.6180509,-0.0305283
9,0.9882421,1.1845973,"('unaffectionate', 'caring')",1.3665357,1.5333858,1.1773889,1.3589915,0.1816026
10,1.2290528,1.1849487,"('unsympathetic', 'sympathetic')",-0.65875447,-0.6883771,0.2851492,0.2482858,-0.0368634
11,0.081674434,0.021240449,"('unhelpful', 'helpful')",1.7255789,1.859753,0.9036267,0.9404967,0.03687
12,1.0301945,1.1802218,"('unsupportive', 'supportive')",-1.9910458,-1.9538877,-0.4804257,-0.386833,0.0935927
13,1.1403186,0.9365465,"('impolite', 'polite')",-1.1629242,-1.2152708,-0.0113028,-0.1393621,-0.1280593
14,2.5271447,2.322118,"('antisocial', 'social')",-0.0767744,-0.25838327,1.2251852,1.0318674,-0.1933178
15,-0.3140679,-0.46892685,"('boring', 'funny')",-0.22181998,-0.33395356,-0.2679439,-0.4014402,-0.1334963
16,-1.3365254,-1.3315922,"('unpopular', 'popular')",0.30485395,0.314579,-0.5158358,-0.5085066,0.0073292
17,-0.82938755,-0.8797973,"('nasty', 'nice')",-0.35988718,-0.43359643,-0.5946374,-0.6566969,-0.0620595
18,-0.14536631,-0.112931155,"('disagreeable', 'welcoming')",-0.2860073,-0.26150352,-0.2156868,-0.1872173,0.0284695
19,-0.590442,-0.5711225,"('inhospitable', 'hospitable')",-0.23996198,-0.2405169,-0.415202,-0.4058197,0.0093823
20,-0.56633794,-0.49568674,"('rough', 'thoughtful')",0.7415108,0.752834,0.0875864,0.1285736,0.0409872
21,1.3800364,1.3528079,"('immoral', 'moral')",-0.50269204,-0.5270105,0.4386722,0.4128987,-0.0257735
22,-0.05985589,-0.0502666,"('untrustworthy', 'trustworthy')",-0.7943348,-0.7690946,-0.4270954,-0.4096806,0.0174148
23,0.77715456,0.80260384,"('insincere', 'sincere')",6.0034986,6.3460293,3.3903265,3.5743165,0.18399
24,0.53979063,0.596764,"('dishonest', 'honest')",0.46272284,0.63496274,0.5012567,0.6158634,0.1146067
25,0.56364125,0.71914154,"('egoistic', 'altruistic')",1.4062576,1.4191006,0.9849495,1.0691211,0.0841716
26,0.69646263,0.3637392,"('hardhearted', 'benevolent')",1.6311164,1.2454418,1.1637895,0.8045905,-0.359199
27,0.1779724,0.35769358,"('hardhearted', 'softhearted')",1.2932928,1.3575941,0.7356326,0.8576438,0.1220112
28,0.8714797,0.74131817,"('disloyal', 'loyal')",1.357311,1.3516926,1.1143954,1.0465053,-0.0678901
29,-0.052789804,-0.043346502,"('unfair', 'fair')",-0.18798672,-0.3267223,-0.1203883,-0.1850344,-0.0646461
30,1.2120957,1.0592691,"('intolerant', 'tolerant')",0.70427966,0.64783806,0.9581877,0.8535535,-0.1046342
31,-1.5938307,-1.608925,"('evil', 'good')",-0.66125876,-0.7529027,-1.1275448,-1.1809138,-0.053369
32,0.4612931,0.29812953,"('unkind', 'kind')",0.65028423,0.38064188,0.5557886,0.3393857,-0.2164029
33,-0.39031723,-0.26772952,"('wrong', 'right')",-0.476264,-0.41356173,-0.4332906,-0.3406456,0.092645
34,0.33603567,0.46495837,"('mean', 'honorable')",5.6271873,5.9967976,2.9816115,3.2308779,0.2492664
35,-1.5424465,-1.4787264,"('corrupt', 'incorrupt')",-0.28220794,-0.27190736,-0.9123272,-0.8753169,0.0370103
36,-1.7234733,-1.6726373,"('hostile', 'amicable')",-0.09424703,-0.21001455,-0.9088601,-0.941326,-0.0324659
37,0.0093473345,0.03563594,"('fake', 'genuine')",0.32743794,0.41029638,0.1683926,0.2229662,0.0545736
38,-0.57061195,-0.4918011,"('untruthful', 'truthful')",-0.048174527,0.10348463,-0.3093932,-0.1941582,0.115235
39,1.1979055,1.1568189,"('exploitative', 'cooperative')",-0.033362746,-0.06945907,0.5822714,0.5436799,-0.0385915
40,0.31151778,0.56819296,"('stingy', 'generous')",-1.9096606,-1.8481035,-0.7990714,-0.6399553,0.1591161
41,0.5109803,0.27244264,"('unforgiving', 'forgiving')",0.057351172,-0.16521986,0.2841657,0.0536114,-0.2305543
42,-0.19107434,-0.19713941,"('unreliable', 'reliable')",-3.9035802,-4.0073543,-2.0473273,-2.1022468,-0.0549195
43,0.54418755,0.5410599,"('irresponsible', 'responsible')",0.27361414,0.20334877,0.4089009,0.3722043,-0.0366966
44,-1.6312053,-1.746666,"('prejudiced', 'unprejudiced')",-1.7113159,-1.8540585,-1.6712606,-1.8003622,-0.1291016
45,0.1561174,0.026296824,"('incompetent', 'competent')",-0.10566662,-0.19521911,0.0252254,-0.0844611,-0.1096865
46,0.6368262,0.6647368,"('uncompetitive', 'competitive')",-0.9729723,-1.0369114,-0.168073,-0.1860873,-0.0180143
47,0.15934588,0.21850635,"('stupid', 'smart')",5.2779784,5.5823894,2.7186623,2.9004478,0.1817855
48,1.1120864,1.0122433,"('unintelligent', 'intelligent')",0.52718323,0.5366948,0.8196348,0.774469,-0.0451658
49,0.15165141,0.1486849,"('unable', 'able')",-0.074838534,0.096005276,0.0384064,0.1223451,0.0839387
50,-0.7026852,-0.8207439,"('clumsy', 'skillful')",0.157877,0.06161491,-0.2724041,-0.3795645,-0.1071604
51,0.23891073,0.20389462,"('uneducated', 'educated')",0.37194407,0.22404942,0.3054274,0.213972,-0.0914554
52,-1.3721979,-1.5032455,"('irrational', 'rational')",0.30267558,0.28608528,-0.5347611,-0.6085801,-0.073819
53,-0.45871228,-0.23758212,"('uncreative', 'creative')",0.11670075,0.18241331,-0.1710058,-0.0275844,0.1434214
54,-0.3707222,-0.34238422,"('incapable', 'capable')",0.7829503,0.8814402,0.206114,0.269528,0.063414
55,1.7884067,1.7381971,"('incompetent', 'clever')",0.1507628,0.1043892,0.9695848,0.9212931,-0.0482917
56,1.5135387,1.5164229,"('impractical', 'practical')",-0.83207947,-0.77174705,0.3407296,0.3723379,0.0316083
57,-0.4097928,-0.5223842,"('unimaginative', 'imaginative')",-3.310385,-3.5492327,-1.8600889,-2.0358086,-0.1757197
58,0.45593542,0.5123687,"('undiscriminating', 'discriminating')",0.29879922,0.3047064,0.3773673,0.4085375,0.0311702
59,-1.2982951,-1.3190025,"('foolish', 'wise')",0.21022244,0.33126438,-0.5440363,-0.4938691,0.0501672
60,1.9102693,1.7947687,"('inefficient', 'efficient')",-0.16874798,-0.07889437,0.8707606,0.8579372,-0.0128234
61,0.56743765,0.41883677,"('illogical', 'logical')",0.52502424,0.34870106,0.5462309,0.3837689,-0.162462
62,1.9195865,2.0408268,"('incompetent', 'brilliant')",0.29070574,0.5279189,1.1051462,1.2843728,0.1792266
63,0.044954922,0.035725195,"('unperceptive', 'insightful')",0.5582229,0.62319815,0.3015889,0.3294617,0.0278728
64,-1.2802019,-1.4963164,"('shy', 'confident')",-6.8675804,-7.1480412,-4.0738912,-4.3221788,-0.2482876
65,1.0586002,0.8557278,"('insecure', 'secure')",-0.68583304,-0.6456061,0.1863836,0.1050608,-0.0813228
66,-1.032079,-1.0441225,"('inactive', 'active')",0.14970247,0.051687114,-0.4411882,-0.4962177,-0.0550295
67,0.09598665,-0.19626245,"('doubtful', 'determined')",-0.6979154,-0.9042943,-0.3009644,-0.5502784,-0.249314
68,0.7822482,0.8992276,"('dependent', 'independent')",-0.50898385,-0.38514945,0.1366322,0.2570391,0.1204069
69,-0.6701612,-0.6477079,"('lazy', 'industrious')",-0.4600194,-0.5910149,-0.5650903,-0.6193614,-0.0542711
70,1.098417,1.0928627,"('lethargic', 'energetic')",-0.055442024,-0.026182838,0.5214875,0.5333399,0.0118524
71,0.48999947,0.6129508,"('diffident', 'self-confident')",0.4511987,0.45753866,0.4705991,0.5352447,0.0646456
72,0.5628462,0.75374544,"('unambitious', 'ambitious')",-0.7874262,-0.5682826,-0.11229,0.0927314,0.2050214
73,0.5934346,0.7534265,"('helpless', 'self-reliant')",-3.03184,-2.9327157,-1.2192028,-1.0896446,0.1295582
74,1.1974832,1.1730037,"('undedicated', 'dedicated')",-0.2586628,-0.45744994,0.4694102,0.3577769,-0.1116333
75,-1.5364983,-1.5031248,"('meek', 'impulsive')",-0.8966994,-0.88862836,-1.2165989,-1.1958766,0.0207223
76,0.98442346,0.9588105,"('anxious', 'daring')",-0.51717603,-0.49744058,0.2336237,0.230685,-0.0029387
77,-0.0941933,0.0010393225,"('unmotivated', 'motivated')",-1.1028409,-0.9397622,-0.5985171,-0.4693614,0.1291557
78,0.15894037,0.27541298,"('nonresilient', 'resilient')",0.349468,0.44544625,0.2542042,0.3604296,0.1062254
79,-1.049225,-1.2182997,"('wavering', 'unwavering')",-0.26788762,-0.29834202,-0.6585563,-0.7583209,-0.0997646
80,1.1877378,1.1106571,"('dominated', 'dominating')",-0.80629575,-0.6783758,0.190721,0.2161407,0.0254197
81,1.0297145,0.78011847,"('submissive', 'aggressive')",-1.0863781,-1.0816011,-0.0283318,-0.1507413,-0.1224095
82,0.18979114,0.35122907,"('poor', 'rich')",6.180786,6.4426794,3.1852887,3.3969543,0.2116656
83,-0.24184063,-0.35813665,"('powerless', 'powerful')",-1.0865265,-1.0700033,-0.6641836,-0.71407,-0.0498864
84,0.19659849,0.19833261,"('inferior', 'superior')",0.7830361,0.85584295,0.4898173,0.5270878,0.0372705
85,-1.0550561,-1.1248472,"('insignificant', 'prestigious')",-0.032399092,-0.13091005,-0.5437276,-0.6278786,-0.084151
86,0.8123591,0.6720379,"('uninfluential', 'influential')",-0.067857146,-0.2803077,0.372251,0.1958651,-0.1763859
87,1.2084184,1.1554885,"('unsuccessful', 'successful')",0.92067987,0.9626572,1.0645491,1.0590729,-0.0054762
88,-0.8385221,-0.84324443,"('low', 'eminent')",-0.42206553,-0.40894622,-0.6302938,-0.6260953,0.0041985
