,t_male,t_female,tuple,mobile_male,mobile_female,u_male,u_female,s_male,s_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.66925853,-0.8348798,"('unsociable', 'sociable')",0.31061846,0.40392926,-0.08641325,-0.13778654,-0.06687215,-0.17819513,-0.2258263,-0.34826422,-0.1475503,-0.2190393,-0.071489
1,-0.19444898,-0.2863418,"('unfriendly', 'friendly')",-0.8865074,-1.0845302,-0.99666,-1.1284312,-0.9520867,-0.9908304,1.5680207,1.4404782,-0.2923364,-0.4099311,-0.1175947
2,1.5100422,1.5202565,"('unlikable', 'likable')",-0.12650572,-0.17491439,1.534645,1.6417524,1.6485385,1.6999443,0.41400236,0.46501356,0.9961445,1.0304104,0.0342659
3,-0.3054432,-0.2649782,"('repellent', 'pleasant')",-0.3650147,-0.08565959,0.3856149,0.6992584,1.2421377,1.3678247,1.0378411,1.0936724,0.3990272,0.5620235,0.1629963
4,0.2336055,0.23662694,"('disliked', 'liked')",-0.06081116,-0.21010563,-0.2747611,-0.5191471,0.24765708,0.14033237,-6.979528,-7.1363683,-1.3667675,-1.4977324,-0.1309649
5,-0.3570596,-0.16295226,"('distant', 'outgoing')",-0.6348658,-0.8350638,-0.34140116,-0.31795368,-1.1763593,-1.1022203,-0.6660651,-0.6703155,-0.6351502,-0.6177011,0.0174491
6,-0.6234809,-0.40337723,"('distant', 'open')",-0.9309142,-1.1154573,-0.33280057,-0.23830675,-1.1520411,-1.0043418,0.21146572,0.22383949,-0.5655542,-0.5075287,0.0580255
7,-0.4227926,-0.5540441,"('insensitive', 'sensitive')",0.056714337,0.23537773,0.43600383,0.4679767,0.053782266,0.16598459,0.8927797,0.8873284,0.2032975,0.2405246,0.0372271
8,-0.4248907,-0.38709164,"('unaffectionate', 'affectionate')",-0.5501061,-0.7286149,-1.6409527,-1.6191454,-1.9103893,-1.8125656,0.45587116,0.38515568,-0.8140936,-0.8324524,-0.0183588
9,0.30288625,0.32433906,"('unaffectionate', 'caring')",-0.190325,-0.28096306,-0.67003524,-0.6363299,-0.83917904,-0.744894,0.94102323,0.9215442,-0.091126,-0.0832608,0.0078652
10,-1.058485,-1.2289411,"('unsympathetic', 'sympathetic')",-0.99234873,-0.6096471,-0.32730302,-0.08578153,-0.293757,-0.12867539,-0.47164768,-0.3993928,-0.6287083,-0.4904876,0.1382207
11,0.5144376,0.4641851,"('unhelpful', 'helpful')",0.77836156,0.9142163,0.8400117,0.9951158,0.76554394,0.89570177,1.3025857,1.4806786,0.8401881,0.9499795,0.1097914
12,0.7202429,0.8290832,"('unsupportive', 'supportive')",0.45281345,0.66394395,-0.077034116,0.13877866,-0.3887283,-0.1817805,-2.4161081,-2.3671036,-0.3417628,-0.1834156,0.1583472
13,-0.54236317,-0.6023408,"('impolite', 'polite')",0.31255174,0.51892155,0.59184784,0.64594847,0.79770416,0.7863232,0.1763878,0.20969401,0.2672257,0.3117093,0.0444836
14,0.65565103,0.45404673,"('antisocial', 'social')",0.39023277,0.37390524,0.3174019,0.38880172,1.3189596,1.3032467,-0.2702849,-0.3199231,0.4823921,0.4400155,-0.0423766
15,0.6681849,0.53615457,"('boring', 'funny')",0.1886734,-0.058631063,0.8019571,0.652377,1.2171372,1.1248507,0.43619746,0.39338356,0.66243,0.5296269,-0.1328031
16,-0.59876955,-0.5424419,"('unpopular', 'popular')",-0.15696618,-0.10035944,-0.5979557,-0.68117803,0.25218385,0.23736237,0.9096443,0.9156674,-0.0383727,-0.0341899,0.0041828
17,0.23821546,0.32898325,"('nasty', 'nice')",0.019781109,0.17423835,-0.43244866,-0.2504656,-0.3763067,-0.22649911,-0.5520601,-0.45874563,-0.2205638,-0.0864977,0.1340661
18,-0.22549897,-0.09972625,"('disagreeable', 'welcoming')",-0.8112557,-0.94226956,-0.5670187,-0.36497846,-0.6875968,-0.5514226,-0.55861086,-0.60453117,-0.5699962,-0.5125856,0.0574106
19,0.21608365,0.36299992,"('inhospitable', 'hospitable')",-1.2684981,-1.2202411,-0.060015827,0.032175478,0.05657642,0.13611764,-0.52762985,-0.4595369,-0.3166967,-0.229697,0.0869997
20,-0.61468047,-0.612224,"('rough', 'thoughtful')",-0.22617656,-0.14891456,0.026036771,0.13934524,-0.016982298,0.0023136977,0.9607311,0.9247681,0.0257857,0.0610577,0.035272
21,0.7163774,0.5241725,"('immoral', 'moral')",-0.39236078,-0.22551437,0.6946681,0.81873196,1.6155396,1.61821,-0.38576642,-0.37356368,0.4496916,0.4724072,0.0227156
22,0.18352088,0.06800116,"('untrustworthy', 'trustworthy')",-0.14045504,-0.11770455,0.30746806,0.39497405,0.2912286,0.26245385,-0.9091518,-1.0118273,-0.0534779,-0.0808206,-0.0273427
23,-0.15290299,-0.2752511,"('insincere', 'sincere')",0.47790962,0.6488702,0.8882623,1.0599489,0.40204322,0.46730262,6.2444744,6.281233,1.5719573,1.6364206,0.0644633
24,0.37627304,0.31876057,"('dishonest', 'honest')",-0.23207359,-0.285497,0.3296861,0.39391834,-0.8494734,-0.83039707,0.71720976,0.59958875,0.0683244,0.0392747,-0.0290497
25,-0.1301339,-0.20418075,"('egoistic', 'altruistic')",-1.1428683,-1.3667734,-0.5603118,-0.78075945,-0.5543765,-0.65855616,1.3945823,1.3387778,-0.1986217,-0.3342984,-0.1356767
26,0.084068134,0.043710142,"('hardhearted', 'benevolent')",-0.07959737,-0.26236367,-0.23016942,-0.32409003,0.17196022,0.18920301,1.0793402,0.96345824,0.2051203,0.1219835,-0.0831368
