,novellus_male,novellus_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.0478206,-1.1796334,"('unsociable', 'sociable')",-0.08678535,-0.15444708,-0.7513833,-0.8928085,-0.6286631,-0.7422963,-0.1136332
1,-0.34102222,-0.58716804,"('unfriendly', 'friendly')",0.34422475,0.092936374,2.042775,1.8423764,0.6819925,0.4493816,-0.2326109
2,0.40036088,0.47237468,"('unlikable', 'likable')",0.6754546,0.75415635,0.5641963,0.64820623,0.5466706,0.6249124,0.0782418
3,-0.43811384,-0.34899715,"('repellent', 'pleasant')",0.18531571,0.3765881,-0.10291208,-0.038259566,-0.1185701,-0.0035562,0.1150139
4,-0.19576715,-0.23618592,"('disliked', 'liked')",-0.84271526,-1.0026675,-6.0013914,-6.124481,-2.3466247,-2.4544449,-0.1078202
5,0.099250585,0.043474216,"('distant', 'outgoing')",-0.69000274,-0.8725174,0.23540096,0.1912839,-0.1184504,-0.2125864,-0.094136
6,-0.19476521,-0.23386374,"('distant', 'open')",-1.1496274,-1.3740091,0.7805221,0.7173956,-0.1879568,-0.2968257,-0.1088689
7,-0.45154357,-0.45014182,"('insensitive', 'sensitive')",-0.4068944,-0.2585958,0.23545907,0.25651914,-0.2076596,-0.1507395,0.0569201
8,-0.20917112,-0.3326059,"('unaffectionate', 'affectionate')",-0.44716552,-0.5654128,0.85669696,0.72886616,0.0667868,-0.0563842,-0.123171
9,-0.45330325,-0.5661558,"('unaffectionate', 'caring')",-0.06273739,-0.16049832,1.2030559,1.1081277,0.2290051,0.1271579,-0.1018472
10,-1.6017339,-1.6343056,"('unsympathetic', 'sympathetic')",-1.3224005,-1.1781695,-0.8514941,-0.8872724,-1.2585428,-1.2332492,0.0252936
11,-0.71670854,-0.665534,"('unhelpful', 'helpful')",0.53357476,0.62902,1.2895454,1.3050092,0.3688039,0.4228317,0.0540278
12,-0.54816955,-0.5119055,"('unsupportive', 'supportive')",-0.17265603,-0.048010953,-2.07853,-2.0995767,-0.9331185,-0.8864977,0.0466208
13,-1.0287131,-1.0486858,"('impolite', 'polite')",-0.23217373,-0.13191044,-0.4711711,-0.44534403,-0.5773526,-0.5419801,0.0353725
14,-0.120795324,-0.08291692,"('antisocial', 'social')",0.1728996,0.28749663,-0.975643,-0.98209953,-0.3078462,-0.2591733,0.0486729
15,0.10118392,0.061753944,"('boring', 'funny')",-0.6556129,-0.7356593,0.80334145,0.77384686,0.0829708,0.0333138,-0.049657
16,-0.20723854,-0.17883006,"('unpopular', 'popular')",-0.4601317,-0.44225258,0.9089747,0.9457551,0.0805348,0.1082242,0.0276894
17,-0.17795049,-0.17426917,"('nasty', 'nice')",-0.27709785,-0.24801546,-0.29035413,-0.25928828,-0.2484675,-0.227191,0.0212765
18,-0.06223673,-0.13472056,"('disagreeable', 'welcoming')",-0.07639946,-0.069638744,-0.45761818,-0.50609756,-0.1987514,-0.2368189,-0.0380675
19,-0.91789114,-0.94960797,"('inhospitable', 'hospitable')",-1.0342745,-1.154748,0.23371643,0.28755623,-0.5728164,-0.6055999,-0.0327835
20,0.26584247,0.2522581,"('rough', 'thoughtful')",0.40362093,0.47352076,1.1791725,1.1485474,0.616212,0.6247754,0.0085634
21,-0.49580243,-0.5017725,"('immoral', 'moral')",0.24811988,0.2909704,-1.1886879,-1.1486642,-0.4787902,-0.4531554,0.0256348
22,-0.51866406,-0.5080494,"('untrustworthy', 'trustworthy')",-0.11579112,-0.1659713,-1.3025616,-1.3360741,-0.6456723,-0.6700316,-0.0243593
23,-0.6099445,-0.6668663,"('insincere', 'sincere')",0.32451376,0.43035123,5.215975,5.1998715,1.6435146,1.6544522,0.0109376
24,-0.3109584,-0.2952154,"('dishonest', 'honest')",-1.4477924,-1.4287362,0.53353655,0.48960185,-0.4084047,-0.4114499,-0.0030452
25,0.3134596,0.28862065,"('egoistic', 'altruistic')",0.805717,0.7902716,1.5939531,1.5504357,0.9043766,0.8764426,-0.027934
26,0.19487366,0.07131718,"('hardhearted', 'benevolent')",0.23412277,0.1765237,1.5116731,1.4035754,0.6468898,0.5504721,-0.0964177
27,-0.76470906,-0.77565557,"('hardhearted', 'softhearted')",-0.1513285,-0.1258562,1.5630002,1.4968994,0.2156542,0.1984625,-0.0171917
28,-0.7709644,-0.9065653,"('disloyal', 'loyal')",-0.31075668,-0.359688,0.6541681,0.5172848,-0.1425176,-0.2496562,-0.1071386
29,0.04381673,0.029817361,"('unfair', 'fair')",-0.36172473,-0.41611034,-0.39805537,-0.55937177,-0.2386545,-0.3152216,-0.0765671
30,-0.36439896,-0.37647074,"('intolerant', 'tolerant')",1.0191478,1.0616769,1.0370504,0.98433506,0.5639331,0.5565137,-0.0074194
31,-0.44453043,-0.50068754,"('evil', 'good')",-0.5150942,-0.6882552,-0.16889192,-0.30206308,-0.3761722,-0.4970019,-0.1208297
32,-0.7340279,-0.7555607,"('unkind', 'kind')",-0.81963706,-0.75150937,0.33780593,0.23393384,-0.4052863,-0.4243788,-0.0190925
33,0.49560064,0.40122992,"('wrong', 'right')",0.20643713,0.121101975,0.003009908,-0.057609625,0.2350159,0.1549074,-0.0801085
34,-0.19384433,-0.08048937,"('mean', 'honorable')",0.14293809,0.29487216,5.8662767,6.021506,1.9384569,2.0786295,0.1401726
35,0.21670146,0.15533738,"('corrupt', 'incorrupt')",-0.56070596,-0.7238584,0.53591293,0.4007246,0.0639695,-0.0559321,-0.1199016
36,0.06728117,-0.13068382,"('hostile', 'amicable')",-1.020307,-1.3301718,0.9551325,0.7559301,0.0007022,-0.2349752,-0.2356774
37,-0.15055716,-0.11297225,"('fake', 'genuine')",-0.47248805,-0.36279204,0.18627244,0.21240817,-0.1455909,-0.0877854,0.0578055
38,-1.0068673,-0.96780753,"('untruthful', 'truthful')",-1.0282073,-1.0140433,-0.082222976,-0.05697182,-0.7057659,-0.6796076,0.0261583
39,0.97569346,0.9638067,"('exploitative', 'cooperative')",1.7691114,1.7933332,0.22024155,0.22001302,0.9883488,0.9923843,0.0040355
40,0.84075725,0.8098521,"('stingy', 'generous')",0.15798233,0.22667062,-1.2611861,-1.3952831,-0.0874822,-0.1195868,-0.0321046
