,lamb_male,lamb_female,tuple,weston_male,weston_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,0.66199446,0.4834854,"('unsociable', 'sociable')",0.78888583,0.7639621,-0.095359676,-0.259584,-0.40837073,-0.49295634,0.2367875,0.1237268,-0.1130607
1,-1.0398715,-1.0960468,"('unfriendly', 'friendly')",-0.1940876,-0.19916165,0.15485442,0.11665869,1.7120724,1.4540187,0.1582419,0.0688672,-0.0893747
2,0.83408046,0.9674989,"('unlikable', 'likable')",0.36779842,0.48506582,1.3905995,1.5324879,0.48315704,0.6221001,0.7689089,0.9017882,0.1328793
3,-0.47318414,-0.29434255,"('repellent', 'pleasant')",-1.0211052,-0.8010103,0.3177591,0.33546183,0.22798738,0.36990973,-0.2371357,-0.0974953,0.1396404
4,-0.7327088,-0.8276336,"('disliked', 'liked')",-0.33868372,-0.54395354,0.22858053,0.11255241,-6.489313,-6.508182,-1.8330313,-1.9418042,-0.1087729
5,-1.0213406,-0.98253524,"('distant', 'outgoing')",-0.9576566,-0.90324783,-0.5527908,-0.5084622,-0.006053813,-0.017142419,-0.6344605,-0.6028469,0.0316136
6,-1.2580045,-1.1775156,"('distant', 'open')",-1.4362459,-1.3511386,-0.84632385,-0.8089401,0.72401327,0.6909934,-0.7041403,-0.6616502,0.0424901
7,0.872927,0.8679257,"('insensitive', 'sensitive')",0.28844765,0.31641236,0.5080754,0.52029353,0.70838183,0.5665177,0.594458,0.5677873,-0.0266707
8,-0.33091754,-0.3699629,"('unaffectionate', 'affectionate')",-0.21267617,-0.25013724,-0.29206714,-0.23461083,0.6432514,0.44776592,-0.0481023,-0.1017363,-0.053634
9,0.30195886,0.30084133,"('unaffectionate', 'caring')",0.004426323,-0.024822481,0.43967098,0.3930224,1.0684388,0.98015946,0.4536237,0.4123002,-0.0413235
10,1.4038348,1.3466841,"('unsympathetic', 'sympathetic')",0.71160996,0.71546996,-0.201521,-0.192597,0.09525851,0.08225675,0.5022956,0.4879535,-0.0143421
11,0.13328359,0.12603635,"('unhelpful', 'helpful')",-0.1437311,-0.0632443,-0.61462235,-0.57925206,1.8961533,1.973479,0.3177709,0.3642548,0.0464839
12,0.3678923,0.45654884,"('unsupportive', 'supportive')",0.80683213,0.9034722,0.17376319,0.27890986,-1.9564712,-1.9308225,-0.1519959,-0.0729729,0.079023
13,0.84712553,0.7541727,"('impolite', 'polite')",0.713873,0.7445223,-0.32129204,-0.3011167,0.019618064,-0.013528582,0.3148311,0.2960124,-0.0188187
14,0.6561464,0.6625575,"('antisocial', 'social')",0.8840146,0.90574956,1.7208475,1.7530175,-0.42890826,-0.5186763,0.708025,0.7006621,-0.0073629
15,0.007299319,-0.032352656,"('boring', 'funny')",0.16497129,0.097331926,-1.4269805,-1.4268873,0.37502527,0.27349773,-0.2199211,-0.2721026,-0.0521815
16,-1.9296708,-1.872097,"('unpopular', 'popular')",-1.1011759,-1.0695778,-0.66974336,-0.574276,0.31450033,0.37038958,-0.8465224,-0.7863903,0.0601321
17,0.09008306,0.03391536,"('nasty', 'nice')",0.367477,0.37072307,-0.7702743,-0.6924446,-0.4810414,-0.40713632,-0.1984389,-0.1737356,0.0247033
18,-0.5670207,-0.43407118,"('disagreeable', 'welcoming')",-0.32303917,-0.15672326,-0.6896816,-0.5097957,-0.56021243,-0.5265105,-0.5349885,-0.4067752,0.1282133
19,0.09231105,0.29614246,"('inhospitable', 'hospitable')",-0.34520984,-0.2516949,-0.90040606,-0.76053846,-0.017642071,0.018571123,-0.2927367,-0.1743799,0.1183568
20,0.42192602,0.45870087,"('rough', 'thoughtful')",-0.002794426,0.069679394,0.098434135,0.17962718,1.0638158,1.062218,0.3953454,0.4425564,0.047211
21,0.81042904,0.8413824,"('immoral', 'moral')",0.84880257,0.9643137,-0.24363261,-0.1688436,-0.77366793,-0.71348053,0.1604828,0.230843,0.0703602
22,0.5645162,0.4812071,"('untrustworthy', 'trustworthy')",0.9782341,0.93436956,-0.10008515,-0.12015632,-0.98751014,-1.0569394,0.1137888,0.0596203,-0.0541685
23,1.3093529,1.2467369,"('insincere', 'sincere')",-0.3123346,-0.21909198,-0.30523172,-0.3661713,5.699505,5.554943,1.5978229,1.5541042,-0.0437187
24,1.4998477,1.5158483,"('dishonest', 'honest')",0.88457215,0.83914846,-0.9401957,-0.9047245,0.67962956,0.52252287,0.5309634,0.4931988,-0.0377646
25,-0.93650603,-0.9220744,"('egoistic', 'altruistic')",-0.026027381,-0.04942225,0.6000087,0.5835348,1.1874895,1.2064517,0.2062412,0.2046224,-0.0016188
26,-0.30135986,-0.45361233,"('hardhearted', 'benevolent')",1.1735913,1.1047058,1.853361,1.9038234,1.625141,1.4137609,1.0876833,0.9921694,-0.0955139
27,-0.016332364,0.01197801,"('hardhearted', 'softhearted')",0.15944439,0.2039212,0.092676796,0.1354951,1.6503648,1.5173793,0.4715384,0.4671934,-0.004345
