,bristol_male,bristol_female,tuple,myers_male,myers_female,squibb_male,squibb_female,co_male,co_female,average_male,average_female,female-male
0,-0.1628921,-0.41283932,"('unsociable', 'sociable')",0.04029336,-0.11686519,-1.7341857,-1.796356,0.24773669,0.16646858,-0.4022619,-0.539898,-0.1376361
1,-0.23202425,-0.45553714,"('unfriendly', 'friendly')",1.2556577,1.1318566,-1.0306457,-1.1196924,1.5673617,1.1386663,0.3900874,0.1738233,-0.2162641
2,0.5509027,0.6099785,"('unlikable', 'likable')",0.33905777,0.46536222,-0.81768835,-0.7621681,0.30787373,0.40068376,0.0950365,0.1784641,0.0834276
3,-1.1599823,-1.0096266,"('repellent', 'pleasant')",-1.5549846,-1.4748194,-1.4253181,-1.3345683,0.4825406,0.6119903,-0.9144361,-0.801756,0.1126801
4,0.014343575,0.01459874,"('disliked', 'liked')",-0.059839122,-0.03566519,0.24772117,0.22580491,-7.445407,-7.615636,-1.8107953,-1.8527243,-0.041929
5,-1.1194044,-1.0219969,"('distant', 'outgoing')",0.29838812,0.33076578,1.0411174,1.0510606,-0.57101923,-0.7052702,-0.0877295,-0.0863602,0.0013693
6,-1.2541891,-1.1155715,"('distant', 'open')",0.1418041,0.16517223,0.689328,0.6971454,-0.6400021,-0.8296028,-0.2657648,-0.2707142,-0.0049494
7,0.23106578,0.25172347,"('insensitive', 'sensitive')",-0.04533072,0.018493649,-1.8597825,-1.7718518,0.37355024,0.5024888,-0.3251243,-0.2497865,0.0753378
8,-1.1537102,-1.3063395,"('unaffectionate', 'affectionate')",-0.30271497,-0.4243147,-1.9796416,-2.0800219,0.29477543,0.012925437,-0.7853228,-0.9494377,-0.1641149
9,0.05992098,-0.18277903,"('unaffectionate', 'caring')",0.71741146,0.62036544,-1.4057208,-1.4826972,1.0891311,0.91208375,0.1151857,-0.0332568,-0.1484425
10,-0.16840824,-0.29347894,"('unsympathetic', 'sympathetic')",-0.4942094,-0.605671,-2.569329,-2.531861,0.1738386,0.23472604,-0.764527,-0.7990713,-0.0345443
11,0.8192357,0.5903311,"('unhelpful', 'helpful')",0.60732293,0.52821404,-1.1743824,-1.1515207,2.3441238,2.3729942,0.649075,0.5850046,-0.0640704
12,0.40811804,0.43315622,"('unsupportive', 'supportive')",1.1802378,1.2150316,-1.8878082,-1.8290627,-1.7327543,-1.6391729,-0.5080517,-0.4550119,0.0530398
13,0.22556534,0.08882666,"('impolite', 'polite')",-0.14091448,-0.21496396,-0.8217242,-0.8282667,0.17093323,0.31265014,-0.141535,-0.1604385,-0.0189035
14,0.021842737,-0.028698891,"('antisocial', 'social')",-0.20016727,-0.2776972,-1.6568931,-1.6181644,-0.053792268,0.072765276,-0.4722525,-0.4629488,0.0093037
15,0.09295391,0.018435303,"('boring', 'funny')",0.81608784,0.768089,1.6035682,1.5722737,0.4760679,0.4643139,0.7471695,0.705778,-0.0413915
16,-0.12519097,-0.10164629,"('unpopular', 'popular')",0.40673432,0.50407505,0.6323305,0.6728403,0.0670903,-0.034756023,0.245241,0.2601282,0.0148872
17,-0.531034,-0.37986773,"('nasty', 'nice')",0.14742768,0.26506352,0.23129427,0.26953456,-0.4675815,-0.41233954,-0.1549734,-0.0644023,0.0905711
18,-0.89160776,-0.70886016,"('disagreeable', 'welcoming')",0.45570895,0.49568456,-0.88758826,-0.88805753,-0.9649228,-1.0159546,-0.5721024,-0.5292969,0.0428055
