,nov_male,nov_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,1.2186674,1.1477562,"('unsociable', 'sociable')",0.008943942,-0.09643377,0.6138057,0.5256612,-0.0881445
1,-0.45864564,-0.35220957,"('unfriendly', 'friendly')",1.7886027,1.6787151,0.6649785,0.6632528,-0.0017257
2,-0.11515131,-0.13990243,"('unlikable', 'likable')",0.16363151,0.18367854,0.0242401,0.0218881,-0.002352
3,1.0800782,1.191895,"('repellent', 'pleasant')",0.0034425817,0.055686392,0.5417604,0.6237907,0.0820303
4,-2.1716418,-2.234186,"('disliked', 'liked')",-6.56775,-6.708235,-4.3696957,-4.4712105,-0.1015148
5,-1.7817659,-1.7696052,"('distant', 'outgoing')",-0.21573214,-0.28825518,-0.998749,-1.0289302,-0.0301812
6,-2.102323,-2.0371366,"('distant', 'open')",0.26858804,0.16691655,-0.9168675,-0.93511,-0.0182425
7,1.4113562,1.4988202,"('insensitive', 'sensitive')",0.2989724,0.38415453,0.8551643,0.9414874,0.0863231
8,-0.58720833,-0.5391635,"('unaffectionate', 'affectionate')",0.8251878,0.7498735,0.1189897,0.105355,-0.0136347
9,0.18161052,0.25998494,"('unaffectionate', 'caring')",0.8102248,0.7641944,0.4959176,0.5120897,0.0161721
10,1.367046,1.5338886,"('unsympathetic', 'sympathetic')",-0.8883777,-0.84989256,0.2393341,0.341998,0.1026639
11,1.2186383,1.3312463,"('unhelpful', 'helpful')",1.4754379,1.5630794,1.347038,1.4471629,0.1001249
12,0.9777023,1.1944691,"('unsupportive', 'supportive')",-2.179903,-2.1715024,-0.6011003,-0.4885166,0.1125837
13,1.2057323,1.1547073,"('impolite', 'polite')",-0.88909227,-0.83574224,0.15832,0.1594825,0.0011625
14,1.9659959,1.9412328,"('antisocial', 'social')",-0.43352923,-0.43429977,0.7662333,0.7534665,-0.0127668
15,0.21292543,0.06726142,"('boring', 'funny')",0.56720144,0.52423435,0.3900634,0.2957479,-0.0943155
16,-1.4238025,-1.4343095,"('unpopular', 'popular')",0.5634495,0.51787955,-0.4301765,-0.458215,-0.0280385
17,-0.28024194,-0.2426903,"('nasty', 'nice')",-0.5016719,-0.48037878,-0.3909569,-0.3615345,0.0294224
18,-0.46643904,-0.4720935,"('disagreeable', 'welcoming')",-0.12741555,-0.2181162,-0.2969273,-0.3451048,-0.0481775
19,-0.9830111,-0.87059283,"('inhospitable', 'hospitable')",-0.3716888,-0.34220415,-0.67735,-0.6063985,0.0709515
20,1.464757,1.3914487,"('rough', 'thoughtful')",1.6036637,1.5521331,1.5342103,1.4717909,-0.0624194
21,1.9942203,2.0068405,"('immoral', 'moral')",-0.38428143,-0.34660444,0.8049694,0.830118,0.0251486
22,1.1424903,1.0970522,"('untrustworthy', 'trustworthy')",-0.7767143,-0.81232065,0.182888,0.1423658,-0.0405222
23,1.5590426,1.6920949,"('insincere', 'sincere')",5.6936154,5.6995893,3.6263289,3.695842,0.0695131
24,0.4253408,0.37422258,"('dishonest', 'honest')",0.3804394,0.3462382,0.4028901,0.3602304,-0.0426597
25,-0.3810218,-0.42770895,"('egoistic', 'altruistic')",1.8245778,1.7287807,0.721778,0.6505359,-0.0712421
26,0.64714766,0.6830374,"('hardhearted', 'benevolent')",1.8196434,1.785815,1.2333956,1.2344263,0.0010307
27,1.4706182,1.4616834,"('hardhearted', 'softhearted')",1.196282,1.0689795,1.3334501,1.2653315,-0.0681186
28,0.47149518,0.51107174,"('disloyal', 'loyal')",1.1075855,1.0069877,0.7895404,0.7590297,-0.0305107
29,-1.1494658,-1.2518651,"('unfair', 'fair')",-0.45112112,-0.5849724,-0.8002934,-0.9184188,-0.1181254
30,2.3437593,2.2772405,"('intolerant', 'tolerant')",1.5469887,1.5084964,1.945374,1.8928685,-0.0525055
31,-2.4228625,-2.3500655,"('evil', 'good')",-0.5714452,-0.6688297,-1.4971539,-1.5094476,-0.0122937
32,1.0055748,1.0253032,"('unkind', 'kind')",0.5714332,0.4394743,0.788504,0.7323888,-0.0561152
