,eastman_male,eastman_female,tuple,kodak_male,kodak_female,co_male,co_female,average_male,average_female,female-male
0,-0.5942452,-0.65231234,"('unsociable', 'sociable')",-1.3095218,-1.3439583,0.17023377,0.057354175,-0.5778444,-0.6463055,-0.0684611
1,2.0070045,2.1042085,"('unfriendly', 'friendly')",0.9034998,0.9328127,1.0604769,0.97478265,1.3236604,1.3372679,0.0136075
2,1.1604673,1.2351254,"('unlikable', 'likable')",0.77137196,0.8772801,1.2500556,1.3640468,1.0606316,1.1588175,0.0981859
3,-0.9719235,-0.91188985,"('repellent', 'pleasant')",-1.2654376,-1.214614,0.6837442,0.7136152,-0.5178723,-0.4709629,0.0469094
4,0.750323,0.6859093,"('disliked', 'liked')",0.86526704,0.83343726,-6.154661,-6.204852,-1.5130237,-1.5618353,-0.0488116
5,1.2268826,1.3215221,"('distant', 'outgoing')",0.6285285,0.7350684,-1.4549528,-1.354069,0.1334861,0.2341739,0.1006878
6,1.2386111,1.3737928,"('distant', 'open')",0.41888344,0.5609222,-1.3349315,-1.2151631,0.107521,0.2398506,0.1323296
7,-0.27026385,-0.27881518,"('insensitive', 'sensitive')",-0.9169647,-0.9189883,0.18018018,0.2825825,-0.3356828,-0.3050737,0.0306091
8,0.7294581,0.7485666,"('unaffectionate', 'affectionate')",0.5936116,0.5543048,-0.08570387,-0.11244976,0.4124553,0.3968072,-0.0156481
9,1.1982582,1.2045909,"('unaffectionate', 'caring')",0.4885068,0.46881256,0.6334505,0.6237165,0.7734052,0.7657067,-0.0076985
10,-1.6586616,-1.669226,"('unsympathetic', 'sympathetic')",-2.7705767,-2.7871509,-0.38601735,-0.32533255,-1.6050852,-1.5939032,0.011182
11,-1.2335881,-1.2736175,"('unhelpful', 'helpful')",-1.7942401,-1.8064933,2.0335307,2.064514,-0.3314325,-0.3385323,-0.0070998
12,0.62268084,0.68867534,"('unsupportive', 'supportive')",-0.22367927,-0.17351234,-1.9065988,-1.7994642,-0.5025324,-0.4281004,0.074432
13,-1.4435579,-1.4981613,"('impolite', 'polite')",-1.8368055,-1.8465297,-0.013605587,-0.034122463,-1.0979896,-1.1262712,-0.0282816
14,-0.32215145,-0.4244261,"('antisocial', 'social')",-0.84239525,-0.91180676,0.40837973,0.3677341,-0.2520557,-0.3228329,-0.0707772
15,1.4129932,1.2841003,"('boring', 'funny')",1.8060647,1.6852183,1.2018437,1.140431,1.4736339,1.3699166,-0.1037173
16,0.4284833,0.42954594,"('unpopular', 'popular')",1.0704141,1.0257802,0.27385667,0.14753379,0.590918,0.5342866,-0.0566314
17,-0.50300914,-0.55330867,"('nasty', 'nice')",-0.19000001,-0.17428902,-0.07280365,-0.08107093,-0.2552709,-0.2695562,-0.0142853
18,1.1537199,1.162741,"('disagreeable', 'welcoming')",0.7592818,0.7732504,-0.68826866,-0.7130988,0.4082444,0.4076308,-0.0006136
19,-0.3133494,-0.25000557,"('inhospitable', 'hospitable')",-0.21698211,-0.11660779,-0.6674475,-0.625094,-0.3992596,-0.3305691,0.0686905
20,0.2559679,0.24302682,"('rough', 'thoughtful')",-0.3470909,-0.3704349,0.7122144,0.65691936,0.2070305,0.1765038,-0.0305267
21,-1.7897723,-1.8655659,"('immoral', 'moral')",-2.0466788,-2.082379,-0.36376423,-0.3448485,-1.4000718,-1.4309313,-0.0308595
22,-0.96852756,-0.999383,"('untrustworthy', 'trustworthy')",-1.202454,-1.2409014,0.0066176653,-0.02815346,-0.7214546,-0.756146,-0.0346914
23,0.1867272,0.20690402,"('insincere', 'sincere')",-0.7495084,-0.7627722,5.7331862,5.637446,1.7234683,1.6938593,-0.029609
24,-0.20902698,-0.18157665,"('dishonest', 'honest')",-1.1611723,-1.1548822,0.4500884,0.4966246,-0.3067036,-0.2799447,0.0267589
25,0.19099927,0.21481536,"('egoistic', 'altruistic')",0.68641347,0.684009,0.58331406,0.50803685,0.4869089,0.4689538,-0.0179551
26,2.6308916,2.5898092,"('hardhearted', 'benevolent')",1.581734,1.5593271,1.8044236,1.75427,2.0056829,1.9678022,-0.0378807
27,-0.34985352,-0.3683787,"('hardhearted', 'softhearted')",-1.0753022,-1.0816559,-0.16392912,-0.24514186,-0.529695,-0.5650588,-0.0353638
28,0.043474987,-0.04884621,"('disloyal', 'loyal')",-0.45419943,-0.5686462,1.2540882,1.0759691,0.2811212,0.1528256,-0.1282956
29,-0.5045725,-0.50182045,"('unfair', 'fair')",-0.2540692,-0.23979466,-0.9696994,-1.0052483,-0.5761137,-0.5822878,-0.0061741
30,-0.69392306,-0.7416705,"('intolerant', 'tolerant')",-0.59716576,-0.6179233,0.70675737,0.7138675,-0.1947772,-0.2152421,-0.0204649
31,0.8925225,1.0806552,"('evil', 'good')",1.0572636,1.2549824,-1.616542,-1.5946965,0.1110814,0.2469803,0.1358989
32,-0.18460737,-0.27499908,"('unkind', 'kind')",-0.63378125,-0.66619486,1.3918259,1.3246623,0.1911458,0.1278228,-0.063323
33,1.5790267,1.5288739,"('wrong', 'right')",1.2893324,1.214019,-0.5801502,-0.6511116,0.7627363,0.6972604,-0.0654759
34,-0.21422048,-0.035804827,"('mean', 'honorable')",-0.1446383,0.050172687,4.8313417,4.931662,1.4908277,1.6486767,0.157849
35,0.57989204,0.5078268,"('corrupt', 'incorrupt')",1.5915987,1.5023984,-0.774983,-0.91636413,0.4655026,0.3646204,-0.1008822
36,1.8331156,1.9398137,"('hostile', 'amicable')",1.8253795,1.878181,0.15905647,0.020377751,1.2725171,1.2794574,0.0069403
37,-0.7166982,-0.6841844,"('fake', 'genuine')",-1.995296,-1.9934616,-0.4400698,-0.43461707,-1.0506879,-1.037421,0.0132669
38,-0.3483521,-0.2668792,"('untruthful', 'truthful')",-0.12412651,-0.060758796,-0.2735499,-0.21436697,-0.2486762,-0.1806683,0.0680079
39,1.3334823,1.3283508,"('exploitative', 'cooperative')",0.006655368,0.10198976,1.1120828,1.2221158,0.8174068,0.8841521,0.0667453
40,1.9544938,1.9794259,"('stingy', 'generous')",0.51454496,0.5003113,-2.1868892,-2.2261212,0.0940499,0.0845387,-0.0095112
41,0.12492223,0.17278446,"('unforgiving', 'forgiving')",-0.19594762,-0.16649002,0.91934776,0.86493325,0.2827741,0.2904092,0.0076351
42,-0.6245661,-0.6499519,"('unreliable', 'reliable')",-0.5565366,-0.58858025,-2.9385865,-2.878704,-1.3732297,-1.372412,0.0008177
43,-1.7738664,-1.7136865,"('irresponsible', 'responsible')",-2.1128404,-2.0165493,0.094559364,0.22963539,-1.2640491,-1.1668668,0.0971823
44,-1.7776457,-1.8136573,"('prejudiced', 'unprejudiced')",-1.0059096,-0.9750917,-1.3961434,-1.3881499,-1.393233,-1.3922997,0.0009333
45,-1.2387626,-1.1894369,"('incompetent', 'competent')",-1.9929826,-1.9169471,-0.54533887,-0.5548935,-1.259028,-1.2204258,0.0386022
46,-1.4470663,-1.4045054,"('uncompetitive', 'competitive')",-1.9839083,-1.9400043,-0.53056294,-0.48165566,-1.3205125,-1.2753884,0.0451241
47,0.08872998,0.16922683,"('stupid', 'smart')",0.7620629,0.8164706,5.2033215,5.2327056,2.0180381,2.072801,0.0547629
48,0.08062446,0.07865906,"('unintelligent', 'intelligent')",-0.75272006,-0.79032254,-0.11139022,-0.14515257,-0.2611619,-0.2856054,-0.0244435
49,0.105304495,0.1663597,"('unable', 'able')",-0.19900006,-0.124998696,-0.3099575,-0.23965523,-0.134551,-0.0660981,0.0684529
50,0.17692903,0.17581902,"('clumsy', 'skillful')",0.602792,0.5773968,-0.40087125,-0.48116243,0.1262833,0.0906845,-0.0355988
51,-0.8057048,-0.8849786,"('uneducated', 'educated')",-0.5576349,-0.63743395,1.2906048,1.1554236,-0.0242449,-0.1223296,-0.0980847
