,resmed_male,resmed_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.86712223,0.79671425,"('unsociable', 'sociable')",-0.023150884,-0.22509328,0.4219857,0.2858105,-0.1361752
1,-0.8547893,-0.91120976,"('unfriendly', 'friendly')",1.6187104,1.4765139,0.3819605,0.2826521,-0.0993084
2,0.563025,0.6247383,"('unlikable', 'likable')",0.7200578,0.77122986,0.6415414,0.6979841,0.0564427
3,0.032647662,0.16977337,"('repellent', 'pleasant')",-0.008436322,0.04342211,0.0121057,0.1065977,0.094492
4,-0.4530012,-0.5345189,"('disliked', 'liked')",-5.927478,-6.080371,-3.1902394,-3.3074448,-0.1172054
5,-1.2913848,-1.3541982,"('distant', 'outgoing')",-0.34778723,-0.35852286,-0.819586,-0.8563606,-0.0367746
6,-1.8523235,-1.9323312,"('distant', 'open')",-0.022397477,-0.06181764,-0.9373605,-0.9970744,-0.0597139
7,0.3974406,0.54043233,"('insensitive', 'sensitive')",0.2424936,0.32988602,0.3199671,0.4351592,0.1151921
8,-1.3665628,-1.4295887,"('unaffectionate', 'affectionate')",0.56256497,0.48915368,-0.4019989,-0.4702175,-0.0682186
9,-0.6340183,-0.58132875,"('unaffectionate', 'caring')",1.0522001,1.0801059,0.2090909,0.2493886,0.0402977
10,0.71782345,0.87934893,"('unsympathetic', 'sympathetic')",-0.45564288,-0.41946298,0.1310903,0.229943,0.0988527
11,0.17011315,0.257049,"('unhelpful', 'helpful')",1.8291711,2.0036516,0.9996421,1.1303504,0.1307083
12,0.49948597,0.65857714,"('unsupportive', 'supportive')",-1.8821615,-1.8326635,-0.6913378,-0.5870432,0.1042946
13,0.7377804,0.76175964,"('impolite', 'polite')",-0.4366838,-0.34636658,0.1505483,0.2076965,0.0571482
14,1.6526586,1.6879692,"('antisocial', 'social')",-0.28546688,-0.36769143,0.6835958,0.6601389,-0.0234569
15,-0.33243546,-0.41485703,"('boring', 'funny')",0.7915942,0.66849,0.2295794,0.1268165,-0.1027629
16,-0.30847287,-0.28880838,"('unpopular', 'popular')",0.83759874,0.8121926,0.2645629,0.2616921,-0.0028708
17,0.10937598,0.18888834,"('nasty', 'nice')",-0.33876458,-0.3014713,-0.1146943,-0.0562915,0.0584028
18,-0.20033494,-0.22168769,"('disagreeable', 'welcoming')",-0.1574122,-0.19885685,-0.1788736,-0.2102723,-0.0313987
19,-1.077496,-1.0706047,"('inhospitable', 'hospitable')",-0.20484683,-0.1383745,-0.6411715,-0.6044896,0.0366819
20,0.51055837,0.5492223,"('rough', 'thoughtful')",1.0049719,0.942475,0.7577651,0.7458487,-0.0119164
21,1.2670493,1.321987,"('immoral', 'moral')",-0.09832436,-0.1466576,0.5843625,0.5876647,0.0033022
22,0.60377306,0.58924896,"('untrustworthy', 'trustworthy')",-0.6780728,-0.7477849,-0.0371499,-0.079268,-0.0421181
23,0.8685104,0.9826816,"('insincere', 'sincere')",5.6336646,5.748217,3.2510874,3.3654494,0.114362
24,0.05491276,0.08362126,"('dishonest', 'honest')",0.73275006,0.7966624,0.3938314,0.4401418,0.0463104
25,-0.6626983,-0.6992163,"('egoistic', 'altruistic')",1.5190742,1.4249934,0.4281879,0.3628885,-0.0652994
26,-0.01692957,-0.121328995,"('hardhearted', 'benevolent')",1.7500191,1.5848197,0.8665447,0.7317454,-0.1347993
27,-0.3028405,-0.25312856,"('hardhearted', 'softhearted')",1.2395841,1.1724687,0.4683718,0.4596701,-0.0087017
28,-0.060990803,-0.118553884,"('disloyal', 'loyal')",0.9158109,0.82830024,0.42741,0.3548732,-0.0725368
29,-0.35468566,-0.34670174,"('unfair', 'fair')",-0.54233545,-0.70289755,-0.4485106,-0.5247996,-0.076289
30,1.7170167,1.7482955,"('intolerant', 'tolerant')",1.7510052,1.706857,1.7340109,1.7275763,-0.0064346
31,-1.617552,-1.6390609,"('evil', 'good')",-1.0564399,-1.2266277,-1.336996,-1.4328443,-0.0958483
32,1.1180775,1.1614343,"('unkind', 'kind')",1.2496003,1.1388669,1.1838388,1.1501505,-0.0336883
33,-0.027336523,-0.101237476,"('wrong', 'right')",-0.46266806,-0.5410951,-0.2450023,-0.3211663,-0.076164
34,0.56088203,0.69308025,"('mean', 'honorable')",5.9499393,6.246991,3.2554107,3.4700358,0.2146251
35,-1.3216845,-1.4502386,"('corrupt', 'incorrupt')",-0.048486806,-0.2068823,-0.6850857,-0.8285605,-0.1434748
36,-1.6377448,-1.8046875,"('hostile', 'amicable')",0.28757405,0.046968512,-0.6750854,-0.8788595,-0.2037741
37,0.24256846,0.3130254,"('fake', 'genuine')",0.18700871,0.23866436,0.2147886,0.2758449,0.0610563
38,-0.36644974,-0.3071965,"('untruthful', 'truthful')",-0.0117718205,0.17011017,-0.1891108,-0.0685432,0.1205676
39,1.3268757,1.3150222,"('exploitative', 'cooperative')",-0.088662505,-0.08742921,0.6191066,0.6137965,-0.0053101
40,0.010858588,0.02468887,"('stingy', 'generous')",-1.7311097,-1.8758332,-0.8601256,-0.9255722,-0.0654466
41,0.3468443,0.3982498,"('unforgiving', 'forgiving')",0.30986294,0.20117922,0.3283536,0.2997145,-0.0286391
42,0.77407986,0.8706328,"('unreliable', 'reliable')",-2.9773135,-2.919866,-1.1016169,-1.0246166,0.0770003
43,-0.13256672,-0.010041444,"('irresponsible', 'responsible')",0.33865896,0.39832366,0.1030461,0.1941411,0.091095
44,-0.5021708,-0.49044865,"('prejudiced', 'unprejudiced')",-1.5031388,-1.505771,-1.0026548,-0.9981098,0.004545
45,0.18967809,0.34332722,"('incompetent', 'competent')",-0.10423922,-0.12171892,0.0427194,0.1108042,0.0680848
46,0.23342308,0.34422043,"('uncompetitive', 'competitive')",-0.6000462,-0.6147408,-0.1833116,-0.1352602,0.0480514
47,0.821693,0.864026,"('stupid', 'smart')",5.6586685,5.8857446,3.2401807,3.3748853,0.1347046
48,0.7138733,0.80680305,"('unintelligent', 'intelligent')",0.83028126,0.82729447,0.7720773,0.8170488,0.0449715
49,0.7465568,0.8664269,"('unable', 'able')",0.15090439,0.24646719,0.4487306,0.556447,0.1077164
50,-0.041352417,0.01951534,"('clumsy', 'skillful')",0.16825368,0.20862547,0.0634506,0.1140704,0.0506198
51,0.39346474,0.32609445,"('uneducated', 'educated')",0.78259414,0.7703811,0.5880294,0.5482378,-0.0397916
52,-0.5235928,-0.82470596,"('irrational', 'rational')",0.31008282,0.027533744,-0.106755,-0.3985861,-0.2918311
53,-1.3121547,-1.3980194,"('uncreative', 'creative')",0.62278974,0.5738519,-0.3446825,-0.4120838,-0.0674013
54,-0.010529175,-0.047573805,"('incapable', 'capable')",1.0558994,1.101717,0.5226851,0.5270716,0.0043865
55,0.65702236,0.7837002,"('incompetent', 'clever')",0.06167016,0.051040433,0.3593463,0.4173703,0.058024
56,1.8850272,1.949579,"('impractical', 'practical')",0.18403077,0.23366818,1.034529,1.0916235,0.0570945
57,-0.45403025,-0.4431517,"('unimaginative', 'imaginative')",-2.5231097,-2.652261,-1.48857,-1.5477064,-0.0591364
58,-0.5135643,-0.51709193,"('undiscriminating', 'discriminating')",-0.053383045,-0.113329306,-0.2834737,-0.3152106,-0.0317369
