,fifth_male,fifth_female,tuple,third_male,third_female,bancorp_male,bancorp_female,average_male,average_female,female-male
0,3.4737673,3.2324789,"('unsociable', 'sociable')",0.6219926,0.64775586,-0.49582487,-0.4529329,1.1999784,1.142434,-0.0575444
1,-2.4522781,-2.3195822,"('unfriendly', 'friendly')",-1.1616106,-1.2252264,1.8107666,1.4824681,-0.6010407,-0.6874468,-0.0864061
2,-0.03290613,-0.0098002255,"('unlikable', 'likable')",0.8247998,0.9585255,0.8776089,0.93362916,0.5565008,0.6274515,0.0709507
3,2.2311597,2.0676067,"('repellent', 'pleasant')",-0.09089209,0.06418751,-0.83319587,-0.65040505,0.4356906,0.4937964,0.0581058
4,-2.4873428,-2.4793692,"('disliked', 'liked')",-0.046478257,-0.15987521,-3.0593612,-3.0842028,-1.8643942,-1.9078156,-0.0434214
5,-3.8860464,-3.6385589,"('distant', 'outgoing')",-0.9666783,-0.94997686,1.1923853,1.068231,-1.2201131,-1.1734349,0.0466782
6,-4.0821133,-3.8484974,"('distant', 'open')",-0.84580654,-0.82776135,1.3610806,1.1357489,-1.1889464,-1.1801699,0.0087765
7,5.3461595,5.1726394,"('insensitive', 'sensitive')",1.857501,1.9876128,0.022513382,0.12959537,2.4087246,2.4299491,0.0212245
8,-2.1276457,-2.0898936,"('unaffectionate', 'affectionate')",-0.50626576,-0.50555736,1.241863,0.9015629,-0.4640162,-0.5646293,-0.1006131
9,0.034796998,0.116925016,"('unaffectionate', 'caring')",-0.15518837,-0.10642124,1.6803397,1.499279,0.5199828,0.5032609,-0.0167219
10,5.906556,5.61248,"('unsympathetic', 'sympathetic')",1.877013,1.9644015,-1.5076207,-1.4041427,2.0919828,2.0575795,-0.0344033
11,3.7144604,3.6238363,"('unhelpful', 'helpful')",1.1714914,1.3946122,0.38344884,0.58533347,1.7564669,1.8679272,0.1114603
12,2.754589,2.6979141,"('unsupportive', 'supportive')",1.3669424,1.6698525,-1.0092987,-0.95250386,1.0374109,1.1384208,0.1010099
13,3.5649993,3.5450778,"('impolite', 'polite')",1.0059074,1.1519853,-0.80093336,-0.6387047,1.2566578,1.3527861,0.0961283
14,4.283189,4.0422273,"('antisocial', 'social')",1.7937969,1.8332134,-0.9573408,-0.8586091,1.7065484,1.6722771,-0.0342713
15,0.03370803,-0.019112319,"('boring', 'funny')",0.5822592,0.4142102,1.4803015,1.336046,0.6987562,0.5770479,-0.1217083
16,-2.7629654,-2.6690938,"('unpopular', 'popular')",-2.062628,-2.0514183,0.09587164,0.1772055,-1.576574,-1.5144356,0.0621384
17,-0.7011437,-0.7028805,"('nasty', 'nice')",-0.20612687,-0.1678342,0.160617,0.26443696,-0.2488845,-0.2020926,0.0467919
18,-0.500483,-0.27322266,"('disagreeable', 'welcoming')",-0.35549682,-0.03577653,-0.46889713,-0.49129266,-0.4416256,-0.2667639,0.1748617
19,-1.4112033,-1.131805,"('inhospitable', 'hospitable')",-0.30962643,-0.19300848,-0.4443471,-0.41846368,-0.7217256,-0.5810924,0.1406332
20,0.74922526,0.82328767,"('rough', 'thoughtful')",0.2374452,0.29329047,-0.3548706,-0.29294792,0.2106,0.2745434,0.0639434
21,4.85084,4.778352,"('immoral', 'moral')",1.0579233,1.3655944,-1.5951103,-1.2945163,1.4378843,1.6164767,0.1785924
22,2.2456894,1.9996126,"('untrustworthy', 'trustworthy')",0.7652292,0.77400297,-1.0252723,-1.0543962,0.6618821,0.5730731,-0.088809
23,3.530948,3.5546372,"('insincere', 'sincere')",1.5273017,1.8047144,3.1900992,3.3436856,2.7494494,2.9010124,0.151563
24,1.6414628,1.4953315,"('dishonest', 'honest')",1.2744371,1.2987583,-0.24939698,-0.32624772,0.8888342,0.822614,-0.0662202
25,-2.9933875,-2.7152774,"('egoistic', 'altruistic')",-1.2725813,-1.2632492,1.2257456,1.1761367,-1.0134077,-0.93413,0.0792777
26,-1.1696907,-1.4552194,"('hardhearted', 'benevolent')",0.7792618,0.42048392,2.4333222,1.9136119,0.6809645,0.2929588,-0.3880057
27,0.97595847,1.0130861,"('hardhearted', 'softhearted')",0.16170338,0.22083744,0.41821948,0.23784539,0.5186271,0.4905897,-0.0280374
28,1.4264617,1.4086844,"('disloyal', 'loyal')",1.1007501,1.0681632,0.2702069,0.08483651,0.9324729,0.8538947,-0.0785782
29,-0.5308919,-0.6107313,"('unfair', 'fair')",-0.14086187,-0.18277265,-0.40254006,-0.42954442,-0.358098,-0.4076828,-0.0495848
30,2.314985,2.4700336,"('intolerant', 'tolerant')",1.2158724,1.3588039,-0.79168326,-0.64429545,0.9130581,1.061514,0.1484559
31,-5.613887,-5.399191,"('evil', 'good')",-1.7130206,-1.850574,0.4754927,0.29866278,-2.2838049,-2.3170341,-0.0332292
32,2.5145457,2.2898738,"('unkind', 'kind')",1.1379588,1.2046672,0.8223182,0.78767455,1.4916075,1.4274052,-0.0642023
33,-0.81358594,-0.5990461,"('wrong', 'right')",0.019111447,0.0831997,1.1154733,1.0116829,0.1069996,0.1652788,0.0582792
34,0.080694005,0.21776415,"('mean', 'honorable')",-0.050813783,0.18379614,2.8015368,3.0183256,0.9438057,1.139962,0.1961563
35,-5.147973,-4.9756174,"('corrupt', 'incorrupt')",-0.8904644,-1.2212726,0.7989316,0.5526757,-1.7465019,-1.8814047,-0.1349028
36,-4.8278594,-4.7242165,"('hostile', 'amicable')",-1.7649169,-2.009734,1.5817981,1.3480473,-1.6703261,-1.7953011,-0.124975
37,1.410877,1.6854414,"('fake', 'genuine')",1.3502436,1.4323632,-0.583755,-0.5865781,0.7257885,0.8437421,0.1179536
38,0.40333438,0.4417242,"('untruthful', 'truthful')",0.64871997,0.66631734,0.4546083,0.47480592,0.5022209,0.5276158,0.0253949
39,2.3671432,2.2439644,"('exploitative', 'cooperative')",1.8323942,1.9222943,0.49555495,0.5990589,1.5650307,1.5884393,0.0234086
40,0.9557202,0.8575068,"('stingy', 'generous')",1.4325372,1.3722585,-0.3211916,-0.45487225,0.689022,0.5916311,-0.0973909
41,2.0700111,1.8932548,"('unforgiving', 'forgiving')",1.6192417,1.5344745,0.4300471,0.3339249,1.3731,1.2538846,-0.1192154
42,1.7239107,1.6178945,"('unreliable', 'reliable')",1.1476036,1.3266348,-1.3826,-1.2213013,0.4963048,0.5744093,0.0781045
43,3.8544576,3.6587777,"('irresponsible', 'responsible')",1.2562234,1.447653,-0.72101104,-0.696418,1.4632233,1.4700044,0.0067811
44,-2.0659595,-1.9865521,"('prejudiced', 'unprejudiced')",-0.8330843,-0.75668406,-1.4410698,-1.3113388,-1.4467045,-1.351525,0.0951795
45,3.6734138,3.3784425,"('incompetent', 'competent')",1.7347082,1.6531397,-1.1842805,-1.157322,1.4079472,1.2914201,-0.1165271
46,5.682974,5.4092965,"('uncompetitive', 'competitive')",1.7884663,1.8612049,-1.2400106,-1.0315859,2.0771432,2.0796385,0.0024953
47,1.007199,0.92724013,"('stupid', 'smart')",0.44690886,0.46402365,2.4160838,2.4427972,1.2900639,1.2780203,-0.0120436
48,1.9554998,1.9575163,"('unintelligent', 'intelligent')",0.07027431,0.19859438,-1.061897,-0.9929155,0.3212923,0.3877318,0.0664395
49,0.27796844,0.40536845,"('unable', 'able')",-0.8532959,-0.75437653,-1.0592079,-0.9197902,-0.5448451,-0.4229328,0.1219123
50,-1.0343277,-0.9374466,"('clumsy', 'skillful')",-0.4771939,-0.44902524,0.3105354,0.29574776,-0.4003287,-0.3635747,0.036754
51,2.510935,2.2329433,"('uneducated', 'educated')",0.92081124,0.9612716,-1.3633645,-1.2812616,0.6894606,0.6376511,-0.0518095
52,-2.8791463,-2.6915665,"('irrational', 'rational')",-0.844076,-1.0204543,0.6194741,0.3910819,-1.0345827,-1.1069797,-0.072397
53,0.1893677,0.31866765,"('uncreative', 'creative')",-0.8651166,-0.923309,0.91762745,0.8674048,0.0806262,0.0875878,0.0069616
54,-0.9486499,-0.8858823,"('incapable', 'capable')",-0.2119145,-0.26833716,1.361891,1.328422,0.0671089,0.0580675,-0.0090414
55,6.18093,5.945642,"('incompetent', 'clever')",1.9791476,2.167544,-1.7043464,-1.4691067,2.1519105,2.2146931,0.0627826
56,4.0028477,3.8592396,"('impractical', 'practical')",1.5561631,1.7561797,-0.5135311,-0.25535446,1.6818264,1.7866883,0.1048619
57,3.066809,2.7916903,"('unimaginative', 'imaginative')",0.6070044,0.44770187,-1.65461,-1.6675608,0.6730677,0.5239438,-0.1491239
58,2.2385488,2.2871785,"('undiscriminating', 'discriminating')",0.6993791,0.58068526,0.59833306,0.53051674,1.1787536,1.1327934,-0.0459602
59,-2.466203,-2.3882768,"('foolish', 'wise')",-0.26098773,-0.33620137,0.5776825,0.40516183,-0.7165027,-0.7731055,-0.0566028
60,5.2388864,5.1792364,"('inefficient', 'efficient')",1.4471889,1.9150475,-1.4348726,-0.9653605,1.7504009,2.0429745,0.2925736
61,1.9428691,1.741336,"('illogical', 'logical')",-0.018862657,-0.13949741,0.048181783,-0.021101758,0.6573961,0.5269123,-0.1304838
