,hewlett_male,hewlett_female,tuple,packard_male,packard_female,enterprise_male,enterprise_female,co_male,co_female,average_male,average_female,female-male
44,1.3453121,1.419796,"('prejudiced', 'unprejudiced')",-0.9808381,-0.8266949,-0.36326903,-0.21263263,-1.3228732,-1.2769715,-0.3304171,-0.2241257,0.1062914
45,-3.8047912,-3.8732002,"('incompetent', 'competent')",-1.3575537,-1.4979963,-0.695362,-0.85327715,-0.59407794,-0.6293507,-1.6129463,-1.7134562,-0.1005099
46,-3.528196,-3.618212,"('uncompetitive', 'competitive')",-0.7693564,-0.76233006,0.7292507,0.6455649,-1.1733686,-1.15544,-1.1854177,-1.2226042,-0.0371865
47,-2.1502683,-1.9978778,"('stupid', 'smart')",-0.9095089,-0.8318779,-0.2243377,-0.17395905,5.394883,5.464668,0.5276921,0.6152382,0.0875461
48,-2.9226675,-3.0679698,"('unintelligent', 'intelligent')",-0.27572185,-0.40642142,-0.32818305,-0.38523227,-0.53149205,-0.49110734,-1.0145161,-1.0876827,-0.0731666
49,-0.7512699,-0.70134187,"('unable', 'able')",-0.25160426,-0.24813049,-0.34540412,-0.35518155,-0.7013764,-0.581999,-0.5124137,-0.4716632,0.0407505
50,0.9862261,1.0479516,"('clumsy', 'skillful')",0.44674256,0.47849226,-0.2549767,-0.2989386,-0.294015,-0.27156255,0.2209942,0.2389857,0.0179915
51,-1.5142394,-1.6983346,"('uneducated', 'educated')",-0.3933586,-0.5208548,0.0883141,0.022305135,0.49156323,0.34773228,-0.3319302,-0.462288,-0.1303578
52,1.6862892,1.6566797,"('irrational', 'rational')",1.6033636,1.3641608,-0.41516656,-0.55615,0.2448245,0.10617165,0.7798277,0.6427156,-0.1371121
53,-0.6837506,-0.7304308,"('uncreative', 'creative')",1.2570609,1.2142504,0.59967047,0.4382307,0.80127895,0.77533156,0.4935649,0.4243455,-0.0692194
54,-0.049140576,-0.08064957,"('incapable', 'capable')",0.78484774,0.7375295,-0.04123299,-0.079052225,0.8123274,0.7372622,0.3767004,0.3287725,-0.0479279
55,-3.6279223,-3.7052352,"('incompetent', 'clever')",-0.94641995,-0.9514525,0.38377184,0.3553607,-0.13694048,-0.11409816,-1.0818777,-1.1038563,-0.0219786
56,-3.3059754,-3.2783453,"('impractical', 'practical')",-0.69902134,-0.64860094,0.628144,0.64638627,-0.82222176,-0.78190285,-1.0497687,-1.0156157,0.034153
57,-2.4769619,-2.572882,"('unimaginative', 'imaginative')",-0.2680205,-0.33329627,0.22857562,0.12750235,-3.1814718,-3.1579988,-1.4244696,-1.4841686,-0.059699
58,-1.1918334,-1.202119,"('undiscriminating', 'discriminating')",0.6102602,0.54255766,0.2968979,0.2415039,0.18610972,0.19530416,-0.0246414,-0.0556883,-0.0310469
59,2.0777168,2.151355,"('foolish', 'wise')",0.5822323,0.5111717,-0.5867077,-0.48536298,0.024341092,0.07375705,0.5243956,0.5627302,0.0383346
60,-4.2751966,-4.2033806,"('inefficient', 'efficient')",-0.19848299,-0.07339488,1.3488805,1.424216,-0.5693129,-0.4039824,-0.923528,-0.8141354,0.1093926
61,-1.5433196,-1.6274623,"('illogical', 'logical')",0.7868992,0.6137675,-0.08038405,-0.15398821,0.064811826,-0.15716393,-0.1929982,-0.3312117,-0.1382135
62,-3.0356693,-2.969211,"('incompetent', 'brilliant')",-0.82047325,-0.73659897,0.0328767,0.19627333,-0.6615653,-0.46422553,-1.1212077,-0.9934406,0.1277671
63,-2.4128566,-2.4008904,"('unperceptive', 'insightful')",-0.51749325,-0.5880152,-0.22258359,-0.29571342,0.14446935,0.27537295,-0.752116,-0.7523115,-0.0001955
64,0.07431935,0.08109178,"('shy', 'confident')",-1.0103536,-1.016457,0.43209535,0.5175889,-6.2978506,-6.250614,-1.7004473,-1.6670976,0.0333497
65,-2.7127392,-2.7022567,"('insecure', 'secure')",-0.55920184,-0.5157637,-0.3033897,-0.37945348,-0.09225394,-0.033390015,-0.9168962,-0.907716,0.0091802
66,1.5060921,1.574957,"('inactive', 'active')",0.29247898,0.31306034,0.028852161,0.06527771,0.53258044,0.4446606,0.5900009,0.5994889,0.009488
67,0.014784507,0.14238247,"('doubtful', 'determined')",-0.2762222,-0.25329474,0.060890906,0.23304366,-0.24771026,-0.1921879,-0.1120643,-0.0175141,0.0945502
68,-0.43980843,-0.46888062,"('dependent', 'independent')",-0.44514436,-0.4940223,-0.7699582,-0.7758374,-1.5971768,-1.5131586,-0.813022,-0.8129747,4.73e-05
69,3.7665682,3.858277,"('lazy', 'industrious')",0.57498854,0.61060953,0.86377233,1.0283357,-0.7721182,-0.69164556,1.1083027,1.2013941,0.0930914
70,-3.1503894,-3.2187955,"('lethargic', 'energetic')",-1.1842316,-1.1740748,0.08417909,0.12097123,0.1829143,0.20079179,-1.0168819,-1.0177768,-0.0008949
71,0.69860786,0.7156872,"('diffident', 'self-confident')",1.6593115,1.5872657,0.6947783,0.72869,0.49335518,0.4415286,0.8865132,0.8682929,-0.0182203
72,-1.2093902,-1.1581638,"('unambitious', 'ambitious')",-0.12610242,-0.026202101,0.8419012,0.97662866,-0.4409641,-0.30472678,-0.2336389,-0.128116,0.1055229
73,1.4911792,1.5553179,"('helpless', 'self-reliant')",0.3108233,0.3713509,0.2776879,0.37009338,-3.3337383,-3.2779577,-0.313512,-0.2452989,0.0682131
74,-1.6420438,-1.6529362,"('undedicated', 'dedicated')",0.86051935,0.90673786,0.35847986,0.3765277,0.030482488,0.031089569,-0.0981405,-0.0846453,0.0134952
75,3.1777184,3.1727033,"('meek', 'impulsive')",0.2686447,0.27704248,-0.14130515,-0.1833474,-0.53816587,-0.39585942,0.691723,0.7176347,0.0259117
76,-2.287874,-2.15789,"('anxious', 'daring')",-0.8392185,-0.708367,-0.8717577,-0.79393876,-0.69197,-0.5500391,-1.1727051,-1.0525588,0.1201463
77,-2.0845375,-2.1428874,"('unmotivated', 'motivated')",-1.2430876,-1.2902175,0.768949,0.7341367,-1.2176856,-1.0874627,-0.9440905,-0.9466078,-0.0025173
78,-1.1196902,-1.2482387,"('nonresilient', 'resilient')",0.3619807,0.28300107,0.28489715,0.12888893,-0.082529366,-0.0055683125,-0.1388354,-0.2104792,-0.0716438
79,2.1057703,2.043849,"('wavering', 'unwavering')",0.774759,0.7137213,-0.8170059,-0.9689124,-0.5470614,-0.4597474,0.3791155,0.3322276,-0.0468879
80,-1.4089544,-1.3571726,"('dominated', 'dominating')",-1.4021586,-1.4076258,0.32152578,0.43217894,-0.6029331,-0.6807889,-0.7731301,-0.753352,0.0197781
81,-3.4375865,-3.5264359,"('submissive', 'aggressive')",-1.659275,-1.7179204,1.0258087,1.0489509,-0.8744767,-0.8709059,-1.2363825,-1.2665777,-0.0301952
82,-1.0105103,-1.0605929,"('poor', 'rich')",-0.5032465,-0.529436,-0.8586514,-0.9704396,5.861034,5.9160895,0.8721564,0.8389053,-0.0332511
83,-0.98852855,-0.91479075,"('powerless', 'powerful')",0.17928995,0.17003798,0.1349664,0.2605591,-1.5174186,-1.53433,-0.5479227,-0.5046309,0.0432918
84,0.29387012,0.29940924,"('inferior', 'superior')",1.3900992,1.3129748,-0.14681396,-0.09895778,0.52440304,0.48138326,0.5153896,0.4987024,-0.0166872
85,3.11836,3.1111417,"('insignificant', 'prestigious')",1.3477095,1.2670265,-0.14424017,-0.2393484,-0.2829101,-0.2651921,1.0097299,0.9684069,-0.041323
86,-2.8945801,-3.0360498,"('uninfluential', 'influential')",0.21736345,-0.043727785,0.2848032,0.103334785,-0.30872157,-0.46690625,-0.6752838,-0.8608373,-0.1855535
87,-0.5620254,-0.50130844,"('unsuccessful', 'successful')",0.2056196,0.083212726,0.8939902,0.8863097,0.24630618,0.20947978,0.1959727,0.1694234,-0.0265493
88,-1.3170058,-1.3183048,"('low', 'eminent')",-0.4838056,-0.60461605,0.7297638,0.56239593,-0.53818595,-0.55359244,-0.4023084,-0.4785293,-0.0762209
