,ignorance_male,ignorance_female,tuple,average_male,average_female,female-male
0,0.30187434,0.21096891,"('unsociable', 'sociable')",0.3018743,0.2109689,-0.0909054
1,1.3565335,1.4281347,"('unfriendly', 'friendly')",1.3565335,1.4281347,0.0716012
2,0.66454136,0.7817178,"('unlikable', 'likable')",0.6645414,0.7817178,0.1171764
3,1.082811,1.2368917,"('repellent', 'pleasant')",1.082811,1.2368917,0.1540807
4,-6.811747,-6.647894,"('disliked', 'liked')",-6.8117471,-6.6478939,0.1638532
5,-0.17324917,0.23345786,"('distant', 'outgoing')",-0.1732492,0.2334579,0.4067071
6,0.15898937,0.55755544,"('distant', 'open')",0.1589894,0.5575554,0.398566
7,0.86438966,1.1188309,"('insensitive', 'sensitive')",0.8643897,1.1188309,0.2544412
8,0.82311213,0.9084413,"('unaffectionate', 'affectionate')",0.8231121,0.9084413,0.0853292
9,1.3682373,1.5550936,"('unaffectionate', 'caring')",1.3682373,1.5550936,0.1868563
10,1.535142,1.659594,"('unsympathetic', 'sympathetic')",1.5351419,1.6595941,0.1244522
11,2.293569,2.37324,"('unhelpful', 'helpful')",2.2935691,2.37324,0.0796709
12,-1.392143,-1.1552745,"('unsupportive', 'supportive')",-1.392143,-1.1552745,0.2368685
13,0.6467729,0.46352687,"('impolite', 'polite')",0.6467729,0.4635269,-0.183246
14,-0.07101008,-0.2604637,"('antisocial', 'social')",-0.0710101,-0.2604637,-0.1894536
15,0.23797914,0.17994736,"('boring', 'funny')",0.2379791,0.1799474,-0.0580317
16,-0.34483105,-0.20915788,"('unpopular', 'popular')",-0.344831,-0.2091579,0.1356731
17,0.025530195,0.08971345,"('nasty', 'nice')",0.0255302,0.0897134,0.0641832
18,-0.64992565,-0.58463573,"('disagreeable', 'welcoming')",-0.6499256,-0.5846357,0.0652899
19,-0.44178027,-0.11834264,"('inhospitable', 'hospitable')",-0.4417803,-0.1183426,0.3234377
20,0.7985557,0.6999085,"('rough', 'thoughtful')",0.7985557,0.6999085,-0.0986472
21,0.39074555,0.54184186,"('immoral', 'moral')",0.3907456,0.5418419,0.1510963
22,-0.22476037,-0.19844611,"('untrustworthy', 'trustworthy')",-0.2247604,-0.1984461,0.0263143
23,6.263582,6.330664,"('insincere', 'sincere')",6.2635822,6.3306642,0.067082
24,1.9117924,2.1870925,"('dishonest', 'honest')",1.9117924,2.1870925,0.2753001
25,0.24912415,0.115153275,"('egoistic', 'altruistic')",0.2491242,0.1151533,-0.1339709
26,0.1376144,-0.06734984,"('hardhearted', 'benevolent')",0.1376144,-0.0673498,-0.2049642
27,1.6652974,1.7013444,"('hardhearted', 'softhearted')",1.6652974,1.7013444,0.036047
28,1.2879119,1.3743794,"('disloyal', 'loyal')",1.2879119,1.3743794,0.0864675
29,-0.60736746,-0.58360946,"('unfair', 'fair')",-0.6073675,-0.5836095,0.023758
30,0.88374054,0.825869,"('intolerant', 'tolerant')",0.8837405,0.825869,-0.0578715
31,-1.7549679,-1.5935938,"('evil', 'good')",-1.7549679,-1.5935938,0.1613741
32,1.6962472,1.6610891,"('unkind', 'kind')",1.6962472,1.6610891,-0.0351581
33,-0.50500166,-0.3724568,"('wrong', 'right')",-0.5050017,-0.3724568,0.1325449
34,4.5060496,4.749999,"('mean', 'honorable')",4.5060496,4.749999,0.2439494
35,-1.3549838,-1.3147267,"('corrupt', 'incorrupt')",-1.3549838,-1.3147267,0.0402571
36,-1.1476213,-1.1509755,"('hostile', 'amicable')",-1.1476213,-1.1509755,-0.0033542
37,0.9821316,1.0029979,"('fake', 'genuine')",0.9821316,1.0029979,0.0208663
38,0.122623675,0.2804094,"('untruthful', 'truthful')",0.1226237,0.2804094,0.1577857
39,-0.074371435,-0.07886481,"('exploitative', 'cooperative')",-0.0743714,-0.0788648,-0.0044934
40,-1.471635,-1.3568566,"('stingy', 'generous')",-1.471635,-1.3568566,0.1147784
41,0.037282277,0.095355585,"('unforgiving', 'forgiving')",0.0372823,0.0953556,0.0580733
42,-1.7421193,-1.6808378,"('unreliable', 'reliable')",-1.7421193,-1.6808378,0.0612815
43,1.2539719,1.3580356,"('irresponsible', 'responsible')",1.2539719,1.3580356,0.1040637
