,dominos_male,dominos_female,tuple,pizza_male,pizza_female,inc_male,inc_female,average_male,average_female,female-male
18,0.11253808,0.19361213,"('disagreeable', 'welcoming')",-0.022926375,-0.0297338,-0.3539716,-0.45532927,-0.08812,-0.0971503,-0.0090303
19,0.43443376,0.44271103,"('inhospitable', 'hospitable')",-1.2101655,-1.1892132,0.30441296,0.35498902,-0.1571063,-0.1305044,0.0266019
20,-0.34172016,-0.3223742,"('rough', 'thoughtful')",-0.025003133,0.00075243134,0.7743761,0.7094624,0.1358843,0.1292802,-0.0066041
21,-1.2351041,-1.1927931,"('immoral', 'moral')",1.0047659,0.9261392,-0.9518004,-0.90867466,-0.3940462,-0.3917762,0.00227
22,-0.927646,-0.90964746,"('untrustworthy', 'trustworthy')",-0.13656771,-0.16168171,-1.3896042,-1.4712375,-0.8179393,-0.8475223,-0.029583
23,-0.82786304,-0.872546,"('insincere', 'sincere')",1.3850963,1.3693006,5.6833186,5.6452165,2.080184,2.0473237,-0.0328603
24,-0.7124539,-0.7001129,"('dishonest', 'honest')",0.500929,0.46996245,0.7739184,0.68696743,0.1874645,0.1522723,-0.0351922
25,1.1976984,1.1190372,"('egoistic', 'altruistic')",0.42473406,0.35828137,1.9095509,1.8655554,1.1773278,1.1142914,-0.0630364
26,1.2039154,1.201449,"('hardhearted', 'benevolent')",0.9684364,0.91750675,1.772707,1.6984332,1.3150196,1.272463,-0.0425566
27,-0.1873279,-0.115321465,"('hardhearted', 'softhearted')",0.018085957,0.06691736,1.9104395,1.7120712,0.5803992,0.5545557,-0.0258435
28,-0.92423445,-1.0223615,"('disloyal', 'loyal')",0.4951629,0.31651384,1.0454917,0.9677664,0.2054734,0.0873062,-0.1181672
29,-0.2109381,-0.20803347,"('unfair', 'fair')",-0.92555314,-0.90319276,-0.17013884,-0.28494176,-0.4355434,-0.4653893,-0.0298459
30,-0.82499194,-0.76875097,"('intolerant', 'tolerant')",0.389117,0.39542583,0.59024674,0.48795563,0.0514573,0.0382102,-0.0132471
31,0.46841475,0.49634612,"('evil', 'good')",-1.5077091,-1.4037831,-0.4195457,-0.46302494,-0.48628,-0.4568206,0.0294594
32,-0.17979392,-0.23982473,"('unkind', 'kind')",0.9097424,0.89072996,0.88613665,0.7994087,0.5386951,0.483438,-0.0552571
33,0.71337634,0.5469102,"('wrong', 'right')",-0.8339478,-0.93302494,-0.12844129,-0.19059709,-0.0830042,-0.1922373,-0.1092331
34,-0.48305556,-0.30086628,"('mean', 'honorable')",0.48028582,0.5882789,6.011943,6.05983,2.0030576,2.1157476,0.11269
35,1.896091,1.8295825,"('corrupt', 'incorrupt')",-0.9789202,-1.0750117,0.584638,0.43980667,0.5006029,0.3981258,-0.1024771
36,1.4927578,1.3961244,"('hostile', 'amicable')",-0.19219956,-0.31726664,1.2130842,0.9925574,0.8378808,0.6904716,-0.1474092
37,-0.7919016,-0.77665013,"('fake', 'genuine')",0.06717856,0.03939853,0.120923184,0.13789439,-0.2012666,-0.1997857,0.0014809
38,-0.026605856,-0.024362534,"('untruthful', 'truthful')",-0.23011431,-0.2297869,0.23714001,0.28693545,-0.0065267,0.0109287,0.0174554
39,0.6892838,0.7895019,"('exploitative', 'cooperative')",0.87404823,0.9906354,-0.36301035,-0.32120815,0.4001072,0.4863097,0.0862025
40,-0.8661916,-0.8962148,"('stingy', 'generous')",-0.25921082,-0.30785838,-1.873806,-2.0505683,-0.9997362,-1.0848805,-0.0851443
41,0.084770344,0.0862853,"('unforgiving', 'forgiving')",0.7254114,0.6557794,-0.0475679,-0.1937763,0.2542046,0.1827628,-0.0714418
42,-0.34277833,-0.30703747,"('unreliable', 'reliable')",-0.7401606,-0.75773144,-3.7185016,-3.6980102,-1.6004801,-1.5875931,0.012887
43,-1.4958999,-1.3744713,"('irresponsible', 'responsible')",0.3294289,0.41335803,0.072007254,0.10992572,-0.3648212,-0.2837292,0.081092
44,-0.2941152,-0.20268983,"('prejudiced', 'unprejudiced')",-0.78723013,-0.6908828,-1.4502131,-1.4023337,-0.8438528,-0.7653021,0.0785507
45,-2.0633855,-1.949391,"('incompetent', 'competent')",-0.22867636,-0.13839334,-0.7331948,-0.7305876,-1.0084189,-0.9394573,0.0689616
46,-1.7821329,-1.7740923,"('uncompetitive', 'competitive')",-0.11072196,-0.1383703,-1.3021963,-1.3742769,-1.0650171,-1.0955798,-0.0305627
47,-0.4768343,-0.37430596,"('stupid', 'smart')",1.2746046,1.3800299,5.462495,5.5305734,2.0867551,2.1787658,0.0920107
48,-0.93231887,-0.92350006,"('unintelligent', 'intelligent')",0.59054404,0.53617257,0.4601529,0.40273544,0.0394594,0.005136,-0.0343234
49,-0.6645732,-0.5259313,"('unable', 'able')",-0.8769833,-0.73785347,-0.529453,-0.41252908,-0.6903365,-0.5587713,0.1315652
50,-0.64090794,-0.6158229,"('clumsy', 'skillful')",-1.5980515,-1.6184227,0.14696425,0.080418184,-0.6973317,-0.7179426,-0.0206109
51,-0.99936736,-1.0782316,"('uneducated', 'educated')",-0.24727905,-0.29902688,0.24182618,0.16778407,-0.3349401,-0.4031581,-0.068218
52,0.79077905,0.61342883,"('irrational', 'rational')",0.25334454,0.14905724,0.5157411,0.43769377,0.5199549,0.4000599,-0.119895
53,-0.09221241,-0.1597205,"('uncreative', 'creative')",-0.2823574,-0.35419255,0.6265063,0.4902449,0.0839788,-0.0078894,-0.0918682
54,0.14228973,0.15508933,"('incapable', 'capable')",-0.23700103,-0.22478768,1.2233702,1.3174882,0.3762196,0.41593,0.0397104
55,-1.5149589,-1.4618671,"('incompetent', 'clever')",0.60341483,0.624427,-0.5345558,-0.5380505,-0.4820333,-0.4584968,0.0235365
56,-0.09288321,-0.07081951,"('impractical', 'practical')",1.2848551,1.3477387,-0.95960146,-0.90024394,0.0774568,0.1255584,0.0481016
57,-1.263733,-1.3152922,"('unimaginative', 'imaginative')",-0.5223445,-0.5572533,-3.1600933,-3.1989698,-1.6487236,-1.690505,-0.0417814
58,-1.0106136,-1.044813,"('undiscriminating', 'discriminating')",-1.1126431,-1.1240927,-0.122275755,-0.18009491,-0.7485108,-0.7830002,-0.0344894
59,0.6836944,0.63478607,"('foolish', 'wise')",-0.5104179,-0.48169833,0.6215218,0.641294,0.2649328,0.2647939,-0.0001389
60,-1.0370609,-0.9290094,"('inefficient', 'efficient')",2.26064,2.3139303,-0.42812026,-0.35648286,0.2651529,0.3428127,0.0776598
61,-0.60987407,-0.75516987,"('illogical', 'logical')",-0.58499646,-0.63995486,0.15761888,0.008299649,-0.3457505,-0.462275,-0.1165245
62,-1.7333752,-1.5818897,"('incompetent', 'brilliant')",0.2268494,0.38108477,-0.57070994,-0.40858245,-0.6924119,-0.5364625,0.1559494
63,-0.58240044,-0.49696916,"('unperceptive', 'insightful')",0.15489767,0.2196949,0.33002993,0.4179566,-0.0324909,0.0468941,0.079385
64,-0.8411562,-0.913686,"('shy', 'confident')",-1.0556954,-1.0700258,-7.311816,-7.27227,-3.0695559,-3.0853271,-0.0157712
65,-0.9526251,-1.0087866,"('insecure', 'secure')",0.4789154,0.4037692,-0.8129697,-0.83851016,-0.4288931,-0.4811758,-0.0522827
66,-0.022414155,-0.01417733,"('inactive', 'active')",-1.0203296,-1.0374222,1.0885211,1.0541658,0.0152591,0.0008554,-0.0144037
67,0.6497067,0.6453273,"('doubtful', 'determined')",0.32533956,0.32718924,-0.5102155,-0.43181303,0.1549436,0.1802345,0.0252909
68,-1.1474495,-1.1626773,"('dependent', 'independent')",-1.2550583,-1.2542425,-0.6191908,-0.66240424,-1.0072328,-1.0264413,-0.0192085
69,0.5051251,0.478085,"('lazy', 'industrious')",-0.71762955,-0.6894378,-0.26129264,-0.2518023,-0.1579324,-0.154385,0.0035474
70,-1.7747358,-1.7104917,"('lethargic', 'energetic')",-0.6100453,-0.59040916,-0.29704958,-0.27939218,-0.8939435,-0.8600977,0.0338458
71,1.0298109,1.0924529,"('diffident', 'self-confident')",1.551952,1.6264603,0.59263957,0.60887975,1.0581341,1.1092643,0.0511302
72,-0.34013465,-0.40975246,"('unambitious', 'ambitious')",-0.7358485,-0.73687935,-0.9437775,-0.9028796,-0.6732535,-0.6831705,-0.009917
73,1.3386807,1.3250055,"('helpless', 'self-reliant')",-0.29859442,-0.2884743,-3.108435,-3.0606894,-0.6894495,-0.6747194,0.0147301
74,0.29851764,0.34628773,"('undedicated', 'dedicated')",0.33481544,0.31755877,-0.15287995,-0.17946064,0.160151,0.1614619,0.0013109
75,0.035192434,0.071829356,"('meek', 'impulsive')",-1.5010357,-1.4809982,-0.28498182,-0.22207262,-0.5836083,-0.5437471,0.0398612
76,-0.60085845,-0.43192062,"('anxious', 'daring')",1.0346057,1.048241,-0.18642798,-0.18198015,0.0824398,0.1447801,0.0623403
77,-1.0022116,-1.0099392,"('unmotivated', 'motivated')",0.1023219,0.021889087,-1.6074345,-1.4868525,-0.8357747,-0.8249675,0.0108072
78,-0.044654794,0.047743846,"('nonresilient', 'resilient')",0.6704006,0.6916589,0.28126225,0.32045823,0.302336,0.353287,0.050951
79,0.782041,0.83616245,"('wavering', 'unwavering')",-0.7606464,-0.80296373,0.57474154,0.6277427,0.1987121,0.2203138,0.0216017
80,-0.45190403,-0.415666,"('dominated', 'dominating')",-0.12993649,-0.15325558,-1.5447489,-1.4356278,-0.7088631,-0.6681832,0.0406799
81,-2.5406895,-2.611704,"('submissive', 'aggressive')",-0.16557603,-0.23373319,-1.6187341,-1.537961,-1.4416666,-1.4611327,-0.0194661
82,-1.1397855,-1.1143004,"('poor', 'rich')",0.25586408,0.27386686,5.9926414,6.0323377,1.7029066,1.7306347,0.0277281
83,-0.5996457,-0.63218445,"('powerless', 'powerful')",-0.25771236,-0.29060966,-1.2666827,-1.2739296,-0.7080136,-0.7322412,-0.0242276
84,0.35168165,0.15715547,"('inferior', 'superior')",0.35713583,0.22277455,1.0223529,0.93414515,0.5770568,0.4380251,-0.1390317
85,1.7815232,1.7357057,"('insignificant', 'prestigious')",-0.60705626,-0.61462915,1.3512478,1.3141267,0.841905,0.8117344,-0.0301706
86,-1.4181217,-1.507663,"('uninfluential', 'influential')",-0.22756276,-0.3137577,-0.39180934,-0.51510626,-0.6791646,-0.7788423,-0.0996777
87,-0.28201932,-0.28321928,"('unsuccessful', 'successful')",-0.12225174,-0.06749738,0.41978088,0.59491396,0.0051699,0.0813991,0.0762292
88,-0.840627,-0.9122953,"('low', 'eminent')",-0.71821904,-0.7649831,0.33278367,0.29996148,-0.4086874,-0.4591057,-0.0504183
