,sportsman_male,sportsman_female,tuple,average_male,average_female,female-male
21,-0.28288162,-0.114815146,"('immoral', 'moral')",-0.2828816,-0.1148151,0.1680665
22,-0.08034811,-0.050695628,"('untrustworthy', 'trustworthy')",-0.0803481,-0.0506956,0.0296525
23,5.7962604,5.936298,"('insincere', 'sincere')",5.7962604,5.9362979,0.1400375
24,1.2283199,1.2292825,"('dishonest', 'honest')",1.2283199,1.2292825,0.0009626
25,0.6042938,0.48285377,"('egoistic', 'altruistic')",0.6042938,0.4828538,-0.12144
26,0.72025466,0.61351407,"('hardhearted', 'benevolent')",0.7202547,0.6135141,-0.1067406
27,1.416455,1.2300973,"('hardhearted', 'softhearted')",1.416455,1.2300973,-0.1863577
28,0.82257235,0.78605366,"('disloyal', 'loyal')",0.8225724,0.7860537,-0.0365187
29,-0.6437239,-0.7675907,"('unfair', 'fair')",-0.6437239,-0.7675907,-0.1238668
30,1.1063852,1.164284,"('intolerant', 'tolerant')",1.1063852,1.164284,0.0578988
31,-1.21876,-1.3832834,"('evil', 'good')",-1.21876,-1.3832834,-0.1645234
32,0.69159395,0.70989734,"('unkind', 'kind')",0.6915939,0.7098973,0.0183034
33,-0.66457486,-0.7111845,"('wrong', 'right')",-0.6645749,-0.7111845,-0.0466096
34,4.2672105,4.4275403,"('mean', 'honorable')",4.2672105,4.4275403,0.1603298
35,-0.8117091,-1.0858828,"('corrupt', 'incorrupt')",-0.8117091,-1.0858828,-0.2741737
36,-0.707664,-0.93615484,"('hostile', 'amicable')",-0.707664,-0.9361548,-0.2284908
37,0.8559288,0.7747632,"('fake', 'genuine')",0.8559288,0.7747632,-0.0811656
38,-0.6362232,-0.5086301,"('untruthful', 'truthful')",-0.6362232,-0.5086301,0.1275931
39,0.52503,0.54691243,"('exploitative', 'cooperative')",0.52503,0.5469124,0.0218824
40,-1.1982344,-1.3278983,"('stingy', 'generous')",-1.1982344,-1.3278983,-0.1296639
41,-0.108645864,-0.046340585,"('unforgiving', 'forgiving')",-0.1086459,-0.0463406,0.0623053
42,-1.9088308,-1.9211875,"('unreliable', 'reliable')",-1.9088308,-1.9211875,-0.0123567
43,0.740979,0.8878495,"('irresponsible', 'responsible')",0.740979,0.8878495,0.1468705
44,-0.60725504,-0.5759207,"('prejudiced', 'unprejudiced')",-0.607255,-0.5759207,0.0313343
45,0.118768364,0.062818915,"('incompetent', 'competent')",0.1187684,0.0628189,-0.0559495
46,-0.3215381,-0.24888565,"('uncompetitive', 'competitive')",-0.3215381,-0.2488856,0.0726525
47,4.6487727,4.900184,"('stupid', 'smart')",4.6487727,4.9001842,0.2514115
48,0.1353489,0.14685035,"('unintelligent', 'intelligent')",0.1353489,0.1468503,0.0115014
49,-0.16586393,-0.1452531,"('unable', 'able')",-0.1658639,-0.1452531,0.0206108
50,-0.45008367,-0.5965563,"('clumsy', 'skillful')",-0.4500837,-0.5965563,-0.1464726
51,0.50227976,0.4299431,"('uneducated', 'educated')",0.5022798,0.4299431,-0.0723367
52,-0.51608676,-0.74335784,"('irrational', 'rational')",-0.5160868,-0.7433578,-0.227271
53,-0.49819311,-0.5648821,"('uncreative', 'creative')",-0.4981931,-0.5648821,-0.066689
54,0.6085747,0.6275827,"('incapable', 'capable')",0.6085747,0.6275827,0.019008
55,0.8542327,0.92050135,"('incompetent', 'clever')",0.8542327,0.9205014,0.0662687
56,0.4777531,0.5582081,"('impractical', 'practical')",0.4777531,0.5582081,0.080455
57,-2.4296503,-2.4388785,"('unimaginative', 'imaginative')",-2.4296503,-2.4388785,-0.0092282
58,0.0011024326,0.0022452846,"('undiscriminating', 'discriminating')",0.0011024,0.0022453,0.0011429
59,-0.40130955,-0.44512212,"('foolish', 'wise')",-0.4013095,-0.4451221,-0.0438126
60,0.2812808,0.62280166,"('inefficient', 'efficient')",0.2812808,0.6228017,0.3415209
61,-0.08935091,-0.15053554,"('illogical', 'logical')",-0.0893509,-0.1505355,-0.0611846
62,0.26827374,0.44370687,"('incompetent', 'brilliant')",0.2682737,0.4437069,0.1754332
63,-0.40113357,-0.27530777,"('unperceptive', 'insightful')",-0.4011336,-0.2753078,0.1258258
64,-5.647665,-5.583266,"('shy', 'confident')",-5.647665,-5.5832658,0.0643992
65,0.6656056,0.8218097,"('insecure', 'secure')",0.6656056,0.8218097,0.1562041
66,0.032974422,-0.14521769,"('inactive', 'active')",0.0329744,-0.1452177,-0.1781921
67,-0.6114649,-0.51881707,"('doubtful', 'determined')",-0.6114649,-0.5188171,0.0926478
68,-0.76767135,-0.7819978,"('dependent', 'independent')",-0.7676713,-0.7819978,-0.0143265
69,-1.9670517,-2.05386,"('lazy', 'industrious')",-1.9670517,-2.0538599,-0.0868082
70,1.5381699,1.5380615,"('lethargic', 'energetic')",1.5381699,1.5380615,-0.0001084
71,0.44167477,0.4780711,"('diffident', 'self-confident')",0.4416748,0.4780711,0.0363963
72,0.51775885,0.7394946,"('unambitious', 'ambitious')",0.5177588,0.7394946,0.2217358
73,-2.8072727,-2.8677766,"('helpless', 'self-reliant')",-2.8072727,-2.8677766,-0.0605039
74,0.10730052,0.007451169,"('undedicated', 'dedicated')",0.1073005,0.0074512,-0.0998493
75,-0.7236005,-0.668677,"('meek', 'impulsive')",-0.7236005,-0.668677,0.0549235
76,0.8582746,0.94349235,"('anxious', 'daring')",0.8582746,0.9434924,0.0852178
77,-1.4657527,-1.3191621,"('unmotivated', 'motivated')",-1.4657527,-1.3191621,0.1465906
78,-0.94050914,-0.9336211,"('nonresilient', 'resilient')",-0.9405091,-0.9336211,0.006888
79,-0.27049544,-0.39189422,"('wavering', 'unwavering')",-0.2704954,-0.3918942,-0.1213988
80,-0.31768373,-0.27941594,"('dominated', 'dominating')",-0.3176837,-0.2794159,0.0382678
81,0.135708,0.31868398,"('submissive', 'aggressive')",0.135708,0.318684,0.182976
82,5.791052,5.848504,"('poor', 'rich')",5.7910519,5.8485041,0.0574522
83,-0.34365895,-0.2201184,"('powerless', 'powerful')",-0.343659,-0.2201184,0.1235406
84,0.5067908,0.43852577,"('inferior', 'superior')",0.5067908,0.4385258,-0.068265
85,-0.69428843,-0.9187687,"('insignificant', 'prestigious')",-0.6942884,-0.9187687,-0.2244803
86,0.15070282,0.17751123,"('uninfluential', 'influential')",0.1507028,0.1775112,0.0268084
87,-0.7706761,-0.7546508,"('unsuccessful', 'successful')",-0.7706761,-0.7546508,0.0160253
88,0.1258854,0.12041537,"('low', 'eminent')",0.1258854,0.1204154,-0.00547
