,endo_male,endo_female,tuple,international_male,international_female,plc_male,plc_female,average_male,average_female,female-male
0,-0.7530715,-0.7308161,"('unsociable', 'sociable')",0.25004753,0.17934343,-0.495633,-0.5720941,-0.3328857,-0.3745222,-0.0416365
1,-1.7590364,-1.8288896,"('unfriendly', 'friendly')",0.01014401,-0.21466106,1.7068015,1.4436543,-0.0140303,-0.1999655,-0.1859352
2,0.647801,0.7161721,"('unlikable', 'likable')",1.3462718,1.3963466,0.6324915,0.72533685,0.8755214,0.9459519,0.0704305
3,-0.48567107,-0.32355577,"('repellent', 'pleasant')",-0.7322829,-0.68137187,-0.36366943,-0.3397701,-0.5272078,-0.4482326,0.0789752
4,-0.4466908,-0.5388844,"('disliked', 'liked')",0.32818046,0.27322698,-3.8634765,-3.6394324,-1.3273289,-1.3016966,0.0256323
5,-0.9690752,-1.0380208,"('distant', 'outgoing')",-0.04857161,-0.0814527,0.41338602,0.32214883,-0.2014203,-0.2657749,-0.0643546
6,-1.0812292,-1.1345133,"('distant', 'open')",-0.08894397,-0.18591473,0.34606427,0.20112613,-0.274703,-0.3731006,-0.0983976
7,-0.10374899,-0.013974339,"('insensitive', 'sensitive')",-0.2685424,-0.2299187,0.3709549,0.36582008,-0.0004455,0.0406423,0.0410878
8,-1.0558459,-1.1935979,"('unaffectionate', 'affectionate')",-0.56211853,-0.68781704,0.4824766,0.2747778,-0.3784959,-0.5355457,-0.1570498
9,-1.3383464,-1.4365275,"('unaffectionate', 'caring')",-0.019466318,-0.13409422,0.9173213,0.7452696,-0.1468304,-0.2751174,-0.128287
10,-0.57141334,-0.4518602,"('unsympathetic', 'sympathetic')",-0.8739184,-0.8294707,-0.7258353,-0.7257957,-0.7237224,-0.6690422,0.0546802
11,0.037544966,0.094601445,"('unhelpful', 'helpful')",0.11845801,0.13560677,0.71803105,0.60520226,0.2913447,0.2784702,-0.0128745
12,-0.3763766,-0.34253684,"('unsupportive', 'supportive')",0.40631992,0.42130286,-1.0113839,-0.93178815,-0.3271468,-0.2843407,0.0428061
13,0.14834443,0.22657181,"('impolite', 'polite')",0.7298057,0.7875906,-0.56964636,-0.55581945,0.1028346,0.152781,0.0499464
14,0.60294735,0.6797351,"('antisocial', 'social')",1.054628,1.1377906,0.7185002,0.8674544,0.7920252,0.8949933,0.1029681
15,0.57208824,0.45585695,"('boring', 'funny')",0.33884943,0.25616705,0.14276558,0.10935882,0.3512344,0.2737943,-0.0774401
16,-1.1125721,-1.0948203,"('unpopular', 'popular')",0.26755846,0.27052078,-0.14664511,-0.18682605,-0.3305529,-0.3370419,-0.006489
17,-0.60105294,-0.58345276,"('nasty', 'nice')",-0.8202204,-0.8351839,-1.0554233,-1.1135259,-0.8255655,-0.8440542,-0.0184887
18,-0.79872906,-0.7503094,"('disagreeable', 'welcoming')",0.7986697,0.7739074,-0.8235031,-0.88947684,-0.2745208,-0.2886263,-0.0141055
19,-1.5299808,-1.5765846,"('inhospitable', 'hospitable')",-0.9295917,-1.0553746,-0.62753296,-0.7749578,-1.0290352,-1.135639,-0.1066038
20,-0.03348081,0.03015998,"('rough', 'thoughtful')",0.3585519,0.38873988,1.1991723,1.1649735,0.5080811,0.5279578,0.0198767
21,0.13970196,0.2353335,"('immoral', 'moral')",-0.19651395,-0.1453962,-1.3015345,-1.1925006,-0.4527822,-0.3675211,0.0852611
22,-0.02829555,0.037737183,"('untrustworthy', 'trustworthy')",-0.12361328,-0.07660048,-0.5083063,-0.54293025,-0.2200717,-0.1939312,0.0261405
23,-1.0643165,-1.0132846,"('insincere', 'sincere')",-0.3756979,-0.3945002,3.5597482,3.1885142,0.7065779,0.5935765,-0.1130014
24,-0.16534862,-0.1521467,"('dishonest', 'honest')",-0.226702,-0.2005618,0.47420296,0.34744,0.0273841,-0.0017562,-0.0291403
25,-0.55380654,-0.6475943,"('egoistic', 'altruistic')",0.42163324,0.30826396,1.3694618,1.2370822,0.4124295,0.2992506,-0.1131789
26,-0.3525464,-0.4134628,"('hardhearted', 'benevolent')",1.4055713,1.3346517,2.7383413,2.6044087,1.2637888,1.1751992,-0.0885896
27,-0.63186836,-0.6610466,"('hardhearted', 'softhearted')",-0.37135917,-0.5451315,0.18865839,-0.101305485,-0.271523,-0.4358279,-0.1643049
