,s&p_male,s&p_female,tuple,global_male,global_female,inc_male,inc_female,average_male,average_female,female-male
29,-0.3653552,-0.34897947,"('unfair', 'fair')",0.03734556,0.050281055,-1.0106375,-0.9915585,-0.4462157,-0.4300857,0.01613
30,0.10386011,-0.010485981,"('intolerant', 'tolerant')",-1.42029,-1.7122239,-0.093719736,-0.21995232,-0.4700499,-0.6475541,-0.1775042
31,-0.81278723,-0.5581854,"('evil', 'good')",1.0093203,1.4816318,0.09239211,0.27170315,0.0963084,0.3983832,0.3020748
32,-0.1427062,-0.31256866,"('unkind', 'kind')",0.0140215065,-0.12058252,-0.2809363,-0.44374216,-0.1365403,-0.2922978,-0.1557575
33,0.61820275,0.7046421,"('wrong', 'right')",0.8011989,0.85073245,1.0139067,1.0099052,0.8111028,0.8550933,0.0439905
34,-0.053106166,0.08849163,"('mean', 'honorable')",-0.59349567,-0.5279465,0.19179776,0.2955298,-0.1516014,-0.047975,0.1036264
35,-0.3856795,-0.25605687,"('corrupt', 'incorrupt')",1.0629253,1.2592747,-0.17438965,-0.11797947,0.1676187,0.2950794,0.1274607
36,-0.18777925,-0.10178694,"('hostile', 'amicable')",0.23737966,0.5553527,-0.07562344,-0.12901111,-0.0086743,0.1081849,0.1168592
37,-0.049045444,-0.04079027,"('fake', 'genuine')",-0.8159715,-0.91231203,-0.261663,-0.2586855,-0.37556,-0.4039293,-0.0283693
38,-0.3681182,-0.36764172,"('untruthful', 'truthful')",-0.95468104,-1.0169373,0.112821504,0.0072441325,-0.4033259,-0.4591116,-0.0557857
39,0.62216175,0.6982055,"('exploitative', 'cooperative')",-0.18773326,-0.28601414,0.7594339,0.78849256,0.3979541,0.4002279,0.0022738
40,-0.4654776,-0.4933125,"('stingy', 'generous')",-1.2126845,-1.1433882,-0.2550248,-0.19742118,-0.6443956,-0.6113739,0.0330217
41,-0.45760214,-0.56606746,"('unforgiving', 'forgiving')",-1.6344421,-1.6193534,-0.23134495,-0.31348866,-0.7744631,-0.8329699,-0.0585068
42,1.0581857,1.0930438,"('unreliable', 'reliable')",1.128032,1.0722308,0.81978273,0.7988497,1.0020002,0.9880414,-0.0139588
43,0.17021972,0.21985611,"('irresponsible', 'responsible')",-1.8297359,-1.9831378,0.042512447,0.0467425,-0.5390012,-0.5721797,-0.0331785
44,0.48408592,0.5614714,"('prejudiced', 'unprejudiced')",0.29480597,0.35810387,0.365466,0.47157863,0.3814526,0.463718,0.0822654
45,0.36548135,0.2431866,"('incompetent', 'competent')",-2.0721834,-2.1519818,-0.010035299,-0.016803801,-0.5722458,-0.6418664,-0.0696206
46,0.023724094,-0.20084271,"('uncompetitive', 'competitive')",-1.3289602,-1.575866,-0.17529562,-0.21327439,-0.4935106,-0.6633277,-0.1698171
47,-0.53661716,-0.43646765,"('stupid', 'smart')",-0.79869694,-0.8501066,-0.12743473,-0.0474813,-0.4875829,-0.4446852,0.0428977
48,-0.20393513,-0.4027559,"('unintelligent', 'intelligent')",-1.9756657,-2.1615589,-1.1648993,-1.264638,-1.1148334,-1.2763176,-0.1614842
49,-0.28713197,-0.25298277,"('unable', 'able')",-0.56922185,-0.5206401,-0.2637239,-0.19475989,-0.3733592,-0.3227943,0.0505649
50,0.115459226,0.17043719,"('clumsy', 'skillful')",0.68366367,0.79122007,0.38216972,0.33436194,0.3937642,0.4320064,0.0382422
51,-0.04103648,-0.22182825,"('uneducated', 'educated')",-0.10155535,-0.37413368,0.08264797,-0.08785898,-0.0199813,-0.2279403,-0.207959
52,0.84578025,0.8052951,"('irrational', 'rational')",1.3527645,1.3550249,0.06236738,-0.07661669,0.7536374,0.6945678,-0.0590696
53,-0.8402555,-0.97173524,"('uncreative', 'creative')",-0.21720275,-0.2445194,-1.1712242,-1.2422174,-0.7428942,-0.8194907,-0.0765965
54,-0.115905665,-0.08485369,"('incapable', 'capable')",0.5266745,0.5462767,0.8821437,0.844966,0.4309708,0.435463,0.0044922
55,0.09408486,-0.10754447,"('incompetent', 'clever')",-1.3919522,-1.5440457,-0.85958356,-0.8790721,-0.7191503,-0.8435541,-0.1244038
56,0.5152843,0.38649786,"('impractical', 'practical')",-1.2332648,-1.6207899,0.6649755,0.5777881,-0.0176683,-0.2188346,-0.2011663
57,-0.8464198,-1.0980049,"('unimaginative', 'imaginative')",-1.7322108,-1.9224591,-1.5127816,-1.6301769,-1.363804,-1.5502137,-0.1864097
58,0.3316214,0.24139108,"('undiscriminating', 'discriminating')",0.21503274,0.19257051,0.17622861,0.14319403,0.2409609,0.1923852,-0.0485757
59,0.14328685,0.29665557,"('foolish', 'wise')",1.10047,1.1889836,0.13897349,0.17109275,0.4609101,0.5522439,0.0913338
60,0.7371504,0.5945147,"('inefficient', 'efficient')",-1.7577919,-2.1005101,0.6670835,0.6073336,-0.1178527,-0.2995539,-0.1817012
61,0.76367176,0.60764265,"('illogical', 'logical')",-0.6389994,-0.84429157,0.89834726,0.7864948,0.3410065,0.183282,-0.1577245
62,1.3055135,1.2549574,"('incompetent', 'brilliant')",-1.2272009,-1.3558369,1.2362992,1.2716815,0.4382039,0.3902674,-0.0479365
63,0.04061745,-0.025167339,"('unperceptive', 'insightful')",-0.5382042,-0.616689,0.007941466,-0.06973858,-0.1632151,-0.2371983,-0.0739832
64,1.0785108,1.0299969,"('shy', 'confident')",-0.074729696,-0.29823446,0.40416974,0.36676413,0.469317,0.3661755,-0.1031415
65,0.24691235,0.08115249,"('insecure', 'secure')",-0.8980808,-1.2982254,-0.16164157,-0.31139243,-0.2709367,-0.5094885,-0.2385518
66,0.0041565746,0.12753156,"('inactive', 'active')",1.3638599,1.5773191,0.3684163,0.36513695,0.5788109,0.6899958,0.1111849
67,0.51109374,0.458004,"('doubtful', 'determined')",-0.15686458,-0.34961596,0.6298802,0.58702147,0.3280364,0.2318032,-0.0962332
68,0.067115836,0.026191086,"('dependent', 'independent')",-1.1861154,-1.2568202,-0.8041054,-0.87388146,-0.641035,-0.7015035,-0.0604685
69,0.091553316,0.31773496,"('lazy', 'industrious')",1.2359712,1.4099829,0.8346778,0.9765662,0.7207341,0.9014281,0.180694
70,-0.1099979,-0.14654651,"('lethargic', 'energetic')",-0.85118455,-0.99879223,-0.46647498,-0.50924313,-0.4758858,-0.5515273,-0.0756415
71,-0.21161488,-0.1384174,"('diffident', 'self-confident')",0.20917304,0.31063506,1.053132,1.099683,0.3502301,0.4239669,0.0737368
72,-0.22265276,-0.21685447,"('unambitious', 'ambitious')",-0.7967666,-0.7956448,0.046056937,0.048229963,-0.3244541,-0.3214231,0.003031
73,1.4195945,1.4924262,"('helpless', 'self-reliant')",0.92047817,0.94554216,1.3055434,1.3306141,1.2152054,1.2561941,0.0409887
74,-0.21079838,-0.20232692,"('undedicated', 'dedicated')",-0.24044675,-0.2343395,-0.34375662,-0.38091844,-0.2650006,-0.2725283,-0.0075277
75,-0.016686082,0.14466569,"('meek', 'impulsive')",0.49075013,0.7744982,0.07379402,0.20579168,0.1826194,0.3749852,0.1923658
76,0.65919733,0.5734593,"('anxious', 'daring')",0.4294341,0.32608828,0.61218524,0.61268824,0.5669389,0.5040786,-0.0628603
77,-0.10494813,-0.25955778,"('unmotivated', 'motivated')",-0.5893567,-0.7151418,0.41611868,0.32799703,-0.0927287,-0.2155675,-0.1228388
78,-0.9024671,-0.9154421,"('nonresilient', 'resilient')",-1.7631367,-1.6124761,-0.89404976,-0.8859017,-1.1865513,-1.13794,0.0486113
79,-0.009440497,0.10526605,"('wavering', 'unwavering')",0.9227018,1.1323107,-0.00866564,0.026711324,0.3015319,0.4214294,0.1198975
80,0.5889767,0.48041278,"('dominated', 'dominating')",-1.059707,-1.2686461,0.020668454,-0.008336391,-0.1500206,-0.2655232,-0.1155026
81,-0.12120075,-0.47675455,"('submissive', 'aggressive')",-1.2000299,-1.726805,-0.116748504,-0.2870744,-0.4793264,-0.8302112,-0.3508848
82,-0.50052357,-0.5225543,"('poor', 'rich')",-0.5087096,-0.50658053,-0.77464336,-0.7745991,-0.5946256,-0.6012446,-0.006619
83,0.7005661,0.6405978,"('powerless', 'powerful')",-0.0055880845,-0.1316325,0.65535676,0.61741656,0.4501116,0.3754606,-0.074651
84,-0.107919656,-0.1592677,"('inferior', 'superior')",-0.13695908,-0.29579145,-0.1073983,-0.13540277,-0.1174257,-0.1968206,-0.0793949
85,0.84710455,1.0533605,"('insignificant', 'prestigious')",2.6711612,3.0153553,1.322589,1.3917644,1.6136182,1.8201602,0.206542
86,-0.7602283,-0.9721319,"('uninfluential', 'influential')",-1.6928393,-1.9281083,-1.233789,-1.3930752,-1.2289522,-1.4311051,-0.2021529
87,1.2086387,1.1026405,"('unsuccessful', 'successful')",1.6549584,1.5303528,2.0119412,1.9876946,1.6251793,1.5402293,-0.08495
88,0.5135237,0.3819087,"('low', 'eminent')",0.5211448,0.2819136,-0.1345303,-0.37893528,0.300046,0.0949623,-0.2050837
