,instinct_male,instinct_female,tuple,average_male,average_female,female-male
0,0.09651466,0.017388903,"('unsociable', 'sociable')",0.0965147,0.0173889,-0.0791258
1,0.618293,0.5816971,"('unfriendly', 'friendly')",0.618293,0.5816971,-0.0365959
2,0.08489699,0.21803996,"('unlikable', 'likable')",0.084897,0.21804,0.133143
3,0.97831345,1.0420086,"('repellent', 'pleasant')",0.9783134,1.0420086,0.0636952
4,-6.955696,-7.2499986,"('disliked', 'liked')",-6.9556961,-7.2499986,-0.2943025
5,-0.8929589,-0.86202073,"('distant', 'outgoing')",-0.8929589,-0.8620207,0.0309382
6,-0.37070066,-0.42978945,"('distant', 'open')",-0.3707007,-0.4297895,-0.0590888
7,1.0355116,1.0318242,"('insensitive', 'sensitive')",1.0355116,1.0318242,-0.0036874
8,0.6226953,0.5522188,"('unaffectionate', 'affectionate')",0.6226953,0.5522188,-0.0704765
9,1.121253,1.1930108,"('unaffectionate', 'caring')",1.121253,1.1930108,0.0717578
10,1.3967156,1.4144274,"('unsympathetic', 'sympathetic')",1.3967156,1.4144274,0.0177118
11,1.6583831,1.7064223,"('unhelpful', 'helpful')",1.6583831,1.7064223,0.0480392
12,-1.5622001,-1.6162279,"('unsupportive', 'supportive')",-1.5622001,-1.6162279,-0.0540278
13,0.13050464,0.20307472,"('impolite', 'polite')",0.1305046,0.2030747,0.0725701
14,0.2585307,0.15362665,"('antisocial', 'social')",0.2585307,0.1536267,-0.104904
15,-0.008434957,-0.0534466,"('boring', 'funny')",-0.008435,-0.0534466,-0.0450116
16,-0.49036103,-0.4856072,"('unpopular', 'popular')",-0.490361,-0.4856072,0.0047538
17,-0.0013611484,-0.016122047,"('nasty', 'nice')",-0.0013611,-0.016122,-0.0147609
18,-0.43009335,-0.42924887,"('disagreeable', 'welcoming')",-0.4300933,-0.4292489,0.0008444
19,-1.1720674,-1.1709421,"('inhospitable', 'hospitable')",-1.1720674,-1.1709421,0.0011253
20,0.98221004,0.96251345,"('rough', 'thoughtful')",0.98221,0.9625134,-0.0196966
21,0.13120407,0.26385832,"('immoral', 'moral')",0.1312041,0.2638583,0.1326542
22,-0.005015351,-0.07954036,"('untrustworthy', 'trustworthy')",-0.0050154,-0.0795404,-0.074525
23,5.520852,5.7226543,"('insincere', 'sincere')",5.5208521,5.7226543,0.2018022
24,1.4315493,1.3891524,"('dishonest', 'honest')",1.4315493,1.3891524,-0.0423969
25,0.31003845,0.30586156,"('egoistic', 'altruistic')",0.3100384,0.3058616,-0.0041768
26,0.67144006,0.43035808,"('hardhearted', 'benevolent')",0.6714401,0.4303581,-0.241082
27,1.666797,1.4830419,"('hardhearted', 'softhearted')",1.666797,1.4830419,-0.1837551
28,0.8984073,0.8588347,"('disloyal', 'loyal')",0.8984073,0.8588347,-0.0395726
29,-0.5210199,-0.6433346,"('unfair', 'fair')",-0.5210199,-0.6433346,-0.1223147
30,0.7016809,0.75491303,"('intolerant', 'tolerant')",0.7016809,0.754913,0.0532321
31,-1.562591,-1.6439624,"('evil', 'good')",-1.562591,-1.6439624,-0.0813714
32,1.1425269,1.0710504,"('unkind', 'kind')",1.1425269,1.0710504,-0.0714765
33,-0.62115806,-0.6539203,"('wrong', 'right')",-0.6211581,-0.6539203,-0.0327622
34,4.056776,4.305316,"('mean', 'honorable')",4.056776,4.305316,0.24854
35,-1.1459942,-1.405967,"('corrupt', 'incorrupt')",-1.1459942,-1.405967,-0.2599728
36,-0.94961363,-1.0462333,"('hostile', 'amicable')",-0.9496136,-1.0462333,-0.0966197
37,0.8642151,0.8983889,"('fake', 'genuine')",0.8642151,0.8983889,0.0341738
38,-0.48725945,-0.4304423,"('untruthful', 'truthful')",-0.4872594,-0.4304423,0.0568171
39,0.30836686,0.32428595,"('exploitative', 'cooperative')",0.3083669,0.324286,0.0159191
40,-1.1665657,-1.4028405,"('stingy', 'generous')",-1.1665657,-1.4028405,-0.2362748
41,0.39663965,0.3058393,"('unforgiving', 'forgiving')",0.3966396,0.3058393,-0.0908003
42,-1.4740322,-1.5710901,"('unreliable', 'reliable')",-1.4740322,-1.5710901,-0.0970579
43,1.1027185,1.2092428,"('irresponsible', 'responsible')",1.1027185,1.2092428,0.1065243
44,-0.62071097,-0.617103,"('prejudiced', 'unprejudiced')",-0.620711,-0.617103,0.003608
45,0.35397068,0.19413021,"('incompetent', 'competent')",0.3539707,0.1941302,-0.1598405
46,-0.0028148387,-0.03302849,"('uncompetitive', 'competitive')",-0.0028148,-0.0330285,-0.0302137
47,4.5210166,4.763077,"('stupid', 'smart')",4.5210166,4.7630768,0.2420602
48,0.3619871,0.38745913,"('unintelligent', 'intelligent')",0.3619871,0.3874591,0.025472
49,-0.3728105,-0.17889994,"('unable', 'able')",-0.3728105,-0.1788999,0.1939106
50,-0.30298182,-0.31743047,"('clumsy', 'skillful')",-0.3029818,-0.3174305,-0.0144487
51,0.08644299,0.052193943,"('uneducated', 'educated')",0.086443,0.0521939,-0.0342491
52,-0.6637542,-0.8612209,"('irrational', 'rational')",-0.6637542,-0.8612209,-0.1974667
53,-0.2778102,-0.3121118,"('uncreative', 'creative')",-0.2778102,-0.3121118,-0.0343016
54,0.5586211,0.6888792,"('incapable', 'capable')",0.5586211,0.6888792,0.1302581
