,payee_male,payee_female,tuple,average_male,average_female,female-male
0,1.1737684,1.0837884,"('unsociable', 'sociable')",1.1737684,1.0837884,-0.08998
1,-0.77250636,-0.8286438,"('unfriendly', 'friendly')",-0.7725064,-0.8286438,-0.0561374
2,0.38032192,0.54271543,"('unlikable', 'likable')",0.3803219,0.5427154,0.1623935
3,-0.64030635,-0.4754451,"('repellent', 'pleasant')",-0.6403064,-0.4754451,0.1648613
4,-2.095367,-2.1314416,"('disliked', 'liked')",-2.095367,-2.1314416,-0.0360746
5,-1.4360099,-1.4510252,"('distant', 'outgoing')",-1.4360099,-1.4510252,-0.0150153
6,-1.5141602,-1.5822254,"('distant', 'open')",-1.5141602,-1.5822254,-0.0680652
7,0.5978234,0.71835685,"('insensitive', 'sensitive')",0.5978234,0.7183568,0.1205334
8,-1.111812,-1.1211761,"('unaffectionate', 'affectionate')",-1.111812,-1.1211761,-0.0093641
9,-0.45189175,-0.41505155,"('unaffectionate', 'caring')",-0.4518918,-0.4150515,0.0368403
10,0.64207757,0.7325639,"('unsympathetic', 'sympathetic')",0.6420776,0.7325639,0.0904863
11,1.1695967,1.3958244,"('unhelpful', 'helpful')",1.1695967,1.3958244,0.2262277
12,-0.7380899,-0.5778408,"('unsupportive', 'supportive')",-0.7380899,-0.5778408,0.1602491
13,0.71247166,0.82130605,"('impolite', 'polite')",0.7124717,0.821306,0.1088343
14,1.0749431,1.255267,"('antisocial', 'social')",1.0749431,1.255267,0.1803239
15,0.20064405,0.009079821,"('boring', 'funny')",0.200644,0.0090798,-0.1915642
16,-0.68009174,-0.7101497,"('unpopular', 'popular')",-0.6800917,-0.7101497,-0.030058
17,0.48793727,0.60612756,"('nasty', 'nice')",0.4879373,0.6061276,0.1181903
18,-1.4382951,-1.2199545,"('disagreeable', 'welcoming')",-1.4382951,-1.2199545,0.2183406
19,-0.97739244,-1.0370463,"('inhospitable', 'hospitable')",-0.9773924,-1.0370463,-0.0596539
20,0.3793689,0.38335967,"('rough', 'thoughtful')",0.3793689,0.3833597,0.0039908
21,0.2727184,0.547311,"('immoral', 'moral')",0.2727184,0.547311,0.2745926
22,-0.49088135,-0.3731602,"('untrustworthy', 'trustworthy')",-0.4908814,-0.3731602,0.1177212
23,2.5716698,2.660964,"('insincere', 'sincere')",2.5716698,2.660964,0.0892942
24,0.031006908,0.08017971,"('dishonest', 'honest')",0.0310069,0.0801797,0.0491728
25,0.12724483,-0.0008793324,"('egoistic', 'altruistic')",0.1272448,-0.0008793,-0.1281241
26,1.62397,1.4699048,"('hardhearted', 'benevolent')",1.62397,1.4699048,-0.1540652
27,0.2678769,0.27311227,"('hardhearted', 'softhearted')",0.2678769,0.2731123,0.0052354
28,0.8822323,0.81390405,"('disloyal', 'loyal')",0.8822323,0.813904,-0.0683283
29,-1.5252299,-1.5425731,"('unfair', 'fair')",-1.5252299,-1.5425731,-0.0173432
30,0.39245632,0.47404957,"('intolerant', 'tolerant')",0.3924563,0.4740496,0.0815933
31,-2.0517838,-2.1355944,"('evil', 'good')",-2.0517838,-2.1355944,-0.0838106
32,1.1969372,1.276516,"('unkind', 'kind')",1.1969372,1.276516,0.0795788
33,-0.49213094,-0.5111711,"('wrong', 'right')",-0.4921309,-0.5111711,-0.0190402
34,1.9284501,2.258416,"('mean', 'honorable')",1.9284501,2.2584159,0.3299658
35,-0.70485675,-1.0454508,"('corrupt', 'incorrupt')",-0.7048568,-1.0454508,-0.340594
36,-0.014170345,-0.2977596,"('hostile', 'amicable')",-0.0141703,-0.2977596,-0.2835893
37,0.05405485,0.108435236,"('fake', 'genuine')",0.0540548,0.1084352,0.0543804
38,-0.06482708,0.01580327,"('untruthful', 'truthful')",-0.0648271,0.0158033,0.0806304
39,-0.064802095,0.04076366,"('exploitative', 'cooperative')",-0.0648021,0.0407637,0.1055658
40,-1.1304147,-1.1023548,"('stingy', 'generous')",-1.1304147,-1.1023548,0.0280599
41,1.2636065,1.3184032,"('unforgiving', 'forgiving')",1.2636065,1.3184032,0.0547967
42,0.16396856,0.2694646,"('unreliable', 'reliable')",0.1639686,0.2694646,0.105496
43,0.3343492,0.53762287,"('irresponsible', 'responsible')",0.3343492,0.5376229,0.2032737
44,-0.9632852,-0.83388263,"('prejudiced', 'unprejudiced')",-0.9632852,-0.8338826,0.1294026
45,0.14291525,0.11413751,"('incompetent', 'competent')",0.1429152,0.1141375,-0.0287777
46,0.2969204,0.3997394,"('uncompetitive', 'competitive')",0.2969204,0.3997394,0.102819
47,2.6608047,2.7585814,"('stupid', 'smart')",2.6608047,2.7585814,0.0977767
48,-1.0602251,-1.0487182,"('unintelligent', 'intelligent')",-1.0602251,-1.0487182,0.0115069
49,-0.49611074,-0.27911898,"('unable', 'able')",-0.4961107,-0.279119,0.2169917
50,0.23963185,0.21758144,"('clumsy', 'skillful')",0.2396318,0.2175814,-0.0220504
51,-0.5273944,-0.5897941,"('uneducated', 'educated')",-0.5273944,-0.5897941,-0.0623997
52,-0.254893,-0.5513392,"('irrational', 'rational')",-0.254893,-0.5513392,-0.2964462
53,-1.1663804,-1.2136617,"('uncreative', 'creative')",-1.1663804,-1.2136617,-0.0472813
54,0.44211873,0.37363023,"('incapable', 'capable')",0.4421187,0.3736302,-0.0684885
55,-0.7009719,-0.51123387,"('incompetent', 'clever')",-0.7009719,-0.5112339,0.189738
56,1.2937633,1.3937743,"('impractical', 'practical')",1.2937633,1.3937743,0.100011
57,-0.3771282,-0.44654578,"('unimaginative', 'imaginative')",-0.3771282,-0.4465458,-0.0694176
58,0.90201306,0.8287879,"('undiscriminating', 'discriminating')",0.9020131,0.8287879,-0.0732252
59,-0.6613543,-0.75031984,"('foolish', 'wise')",-0.6613543,-0.7503198,-0.0889655
60,0.33923352,0.6785362,"('inefficient', 'efficient')",0.3392335,0.6785362,0.3393027
61,-0.103438884,-0.17989197,"('illogical', 'logical')",-0.1034389,-0.179892,-0.0764531
62,0.1693946,0.39640567,"('incompetent', 'brilliant')",0.1693946,0.3964057,0.2270111
63,0.14949882,0.35699004,"('unperceptive', 'insightful')",0.1494988,0.35699,0.2074912
64,-2.1306517,-2.135415,"('shy', 'confident')",-2.1306517,-2.1354151,-0.0047634
65,0.26065353,0.3499685,"('insecure', 'secure')",0.2606535,0.3499685,0.089315
66,0.026666235,-0.05445751,"('inactive', 'active')",0.0266662,-0.0544575,-0.0811237
67,0.409745,0.47784546,"('doubtful', 'determined')",0.409745,0.4778455,0.0681005
68,-2.0060663,-1.9269215,"('dependent', 'independent')",-2.0060663,-1.9269215,0.0791448
69,-0.48544508,-0.49738106,"('lazy', 'industrious')",-0.4854451,-0.4973811,-0.011936
70,0.89400357,0.9994106,"('lethargic', 'energetic')",0.8940036,0.9994106,0.105407
71,-0.36521593,-0.2255473,"('diffident', 'self-confident')",-0.3652159,-0.2255473,0.1396686
72,0.37263823,0.40990975,"('unambitious', 'ambitious')",0.3726382,0.4099098,0.0372716
73,-1.087499,-1.0237443,"('helpless', 'self-reliant')",-1.087499,-1.0237443,0.0637547
74,0.09844397,0.09569993,"('undedicated', 'dedicated')",0.098444,0.0956999,-0.0027441
75,-0.5334053,-0.5049296,"('meek', 'impulsive')",-0.5334053,-0.5049296,0.0284757
76,0.03683257,0.17709962,"('anxious', 'daring')",0.0368326,0.1770996,0.140267
77,-0.044609696,-0.028012065,"('unmotivated', 'motivated')",-0.0446097,-0.0280121,0.0165976
78,-0.49308044,-0.30858073,"('nonresilient', 'resilient')",-0.4930804,-0.3085807,0.1844997
79,-0.43661213,-0.56811535,"('wavering', 'unwavering')",-0.4366121,-0.5681154,-0.1315033
80,0.58536136,0.63314503,"('dominated', 'dominating')",0.5853614,0.633145,0.0477836
81,0.69642377,0.8145404,"('submissive', 'aggressive')",0.6964238,0.8145404,0.1181166
82,1.6694373,1.6367211,"('poor', 'rich')",1.6694373,1.6367211,-0.0327162
83,0.1551156,0.14526448,"('powerless', 'powerful')",0.1551156,0.1452645,-0.0098511
84,0.28794312,0.1844275,"('inferior', 'superior')",0.2879431,0.1844275,-0.1035156
85,-1.0875125,-1.1397985,"('insignificant', 'prestigious')",-1.0875125,-1.1397985,-0.052286
86,-0.7584277,-0.87005675,"('uninfluential', 'influential')",-0.7584277,-0.8700567,-0.111629
87,0.041655224,0.0058523575,"('unsuccessful', 'successful')",0.0416552,0.0058524,-0.0358028
88,0.06099455,-0.10261262,"('low', 'eminent')",0.0609946,-0.1026126,-0.1636072
