,allergan_male,allergan_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.9434363,-0.93304557,"('unsociable', 'sociable')",-0.43114653,-0.51109487,-0.6872914,-0.7220702,-0.0347788
1,-1.5907364,-1.6587608,"('unfriendly', 'friendly')",2.1721919,2.0079393,0.2907277,0.1745893,-0.1161384
2,0.47659308,0.46603245,"('unlikable', 'likable')",0.15461245,0.1382351,0.3156028,0.3021338,-0.013469
3,-0.5867724,-0.4891502,"('repellent', 'pleasant')",-0.26574624,-0.23564671,-0.4262593,-0.3623984,0.0638609
4,0.463348,0.46165124,"('disliked', 'liked')",-4.361489,-4.374341,-1.9490705,-1.9563448,-0.0072743
5,0.17647797,0.11300769,"('distant', 'outgoing')",0.21559861,0.12539265,0.1960383,0.1192002,-0.0768381
6,0.023905054,-0.033335548,"('distant', 'open')",0.23161337,0.09934513,0.1277592,0.0330048,-0.0947544
7,-0.52552027,-0.45732805,"('insensitive', 'sensitive')",0.7232037,0.72891027,0.0988417,0.1357911,0.0369494
8,-0.23147526,-0.33401388,"('unaffectionate', 'affectionate')",0.9224677,0.70978045,0.3454962,0.1878833,-0.1576129
9,-0.5756134,-0.61930376,"('unaffectionate', 'caring')",1.1286173,0.9852506,0.276502,0.1829734,-0.0935286
10,-1.6102767,-1.5222498,"('unsympathetic', 'sympathetic')",-0.51033086,-0.47289893,-1.0603038,-0.9975744,0.0627294
11,-1.238212,-1.1656538,"('unhelpful', 'helpful')",0.8033595,0.83290046,-0.2174262,-0.1663767,0.0510495
12,-0.20819387,-0.13869828,"('unsupportive', 'supportive')",-0.99716866,-0.99271995,-0.6026813,-0.5657091,0.0369722
13,-0.925538,-0.8751921,"('impolite', 'polite')",-0.96973187,-0.91827786,-0.9476349,-0.896735,0.0508999
14,0.27876988,0.36037377,"('antisocial', 'social')",0.61547273,0.6740623,0.4471213,0.5172181,0.0700968
15,0.1628501,0.0894792,"('boring', 'funny')",-0.15385783,-0.20219396,0.0044961,-0.0563574,-0.0608535
16,-0.82456356,-0.8125514,"('unpopular', 'popular')",-0.2118757,-0.2738144,-0.5182196,-0.5431829,-0.0249633
17,-0.15850309,-0.10449449,"('nasty', 'nice')",-1.1585099,-1.1834035,-0.6585065,-0.643949,0.0145575
18,-0.3101328,-0.26127112,"('disagreeable', 'welcoming')",-0.97465503,-1.0849345,-0.6423939,-0.6731028,-0.0307089
19,-1.0521321,-1.0710561,"('inhospitable', 'hospitable')",-0.54320085,-0.6387158,-0.7976665,-0.8548859,-0.0572194
20,-1.0097276,-0.8890394,"('rough', 'thoughtful')",1.3216151,1.2567554,0.1559438,0.183858,0.0279142
21,-1.2454119,-1.1570108,"('immoral', 'moral')",-1.25263,-1.1754278,-1.2490209,-1.1662192,0.0828017
22,-0.08182114,-0.059141703,"('untrustworthy', 'trustworthy')",-0.5196935,-0.5434521,-0.3007573,-0.3012969,-0.0005396
23,-1.2143192,-1.2239858,"('insincere', 'sincere')",4.0931835,3.9381866,1.4394321,1.3571005,-0.0823316
24,-0.66326934,-0.6898854,"('dishonest', 'honest')",0.46585265,0.40058622,-0.0987083,-0.1446496,-0.0459413
25,0.39133367,0.35194802,"('egoistic', 'altruistic')",1.4465754,1.3236458,0.9189546,0.8377969,-0.0811577
26,-0.0073345527,-0.03961317,"('hardhearted', 'benevolent')",2.7923138,2.709437,1.3924897,1.3349118,-0.0575779
27,-0.67626685,-0.7158828,"('hardhearted', 'softhearted')",0.47037226,0.20390777,-0.1029473,-0.2559875,-0.1530402
