,cyclamen_male,cyclamen_female,tuple,average_male,average_female,female-male
0,-0.32278183,-0.59192103,"('unsociable', 'sociable')",-0.3227818,-0.591921,-0.2691392
1,-0.448771,-0.64684355,"('unfriendly', 'friendly')",-0.448771,-0.6468436,-0.1980726
2,0.8583364,0.7960644,"('unlikable', 'likable')",0.8583364,0.7960644,-0.062272
3,0.035774,0.2185491,"('repellent', 'pleasant')",0.035774,0.2185491,0.1827751
4,-2.480285,-2.4743342,"('disliked', 'liked')",-2.4802849,-2.4743342,0.0059507
5,-0.86989754,-0.9069707,"('distant', 'outgoing')",-0.8698975,-0.9069707,-0.0370732
6,-1.2253709,-1.2362202,"('distant', 'open')",-1.2253709,-1.2362202,-0.0108493
7,-0.65135306,-0.5458707,"('insensitive', 'sensitive')",-0.6513531,-0.5458707,0.1054824
8,-0.7603901,-0.79809356,"('unaffectionate', 'affectionate')",-0.7603901,-0.7980936,-0.0377035
9,-0.8553495,-0.8703321,"('unaffectionate', 'caring')",-0.8553495,-0.8703321,-0.0149826
10,-1.1033875,-1.0543936,"('unsympathetic', 'sympathetic')",-1.1033875,-1.0543936,0.0489939
11,0.584917,0.56194764,"('unhelpful', 'helpful')",0.584917,0.5619476,-0.0229694
12,-1.2189926,-1.2286928,"('unsupportive', 'supportive')",-1.2189926,-1.2286928,-0.0097002
13,-0.490075,-0.7118548,"('impolite', 'polite')",-0.490075,-0.7118548,-0.2217798
14,0.49031913,0.43092582,"('antisocial', 'social')",0.4903191,0.4309258,-0.0593933
15,0.11163531,-0.043124072,"('boring', 'funny')",0.1116353,-0.0431241,-0.1547594
16,-0.06250835,0.054982685,"('unpopular', 'popular')",-0.0625084,0.0549827,0.1174911
17,-0.15010473,-0.11665662,"('nasty', 'nice')",-0.1501047,-0.1166566,0.0334481
18,-0.12936358,-0.21790653,"('disagreeable', 'welcoming')",-0.1293636,-0.2179065,-0.0885429
19,-1.3156823,-1.3367627,"('inhospitable', 'hospitable')",-1.3156823,-1.3367627,-0.0210804
20,0.2461071,0.2385806,"('rough', 'thoughtful')",0.2461071,0.2385806,-0.0075265
21,0.14988363,0.08626321,"('immoral', 'moral')",0.1498836,0.0862632,-0.0636204
22,-0.12755145,-0.23085858,"('untrustworthy', 'trustworthy')",-0.1275515,-0.2308586,-0.1033071
23,1.5156482,1.4523071,"('insincere', 'sincere')",1.5156482,1.4523071,-0.0633411
24,-0.30366027,-0.42126843,"('dishonest', 'honest')",-0.3036603,-0.4212684,-0.1176081
25,-0.3066492,-0.41326398,"('egoistic', 'altruistic')",-0.3066492,-0.413264,-0.1066148
26,0.28937322,-0.07062118,"('hardhearted', 'benevolent')",0.2893732,-0.0706212,-0.3599944
27,0.015232446,0.09830345,"('hardhearted', 'softhearted')",0.0152324,0.0983035,0.0830711
28,-0.5264127,-0.5843714,"('disloyal', 'loyal')",-0.5264127,-0.5843714,-0.0579587
29,-0.2477309,-0.24159688,"('unfair', 'fair')",-0.2477309,-0.2415969,0.006134
30,0.6386931,0.40658137,"('intolerant', 'tolerant')",0.6386931,0.4065814,-0.2321117
31,-0.7109648,-0.6627703,"('evil', 'good')",-0.7109648,-0.6627703,0.0481945
32,0.27121848,0.041780517,"('unkind', 'kind')",0.2712185,0.0417805,-0.229438
33,-0.254832,-0.42079043,"('wrong', 'right')",-0.254832,-0.4207904,-0.1659584
34,1.9493914,2.0262027,"('mean', 'honorable')",1.9493914,2.0262027,0.0768113
