,technipfmc_male,technipfmc_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.3333168,-0.33325166,"('unsociable', 'sociable')",-0.3724203,-0.5058795,-0.3528686,-0.4195656,-0.066697
1,-1.556722,-1.6836889,"('unfriendly', 'friendly')",1.8397496,1.6396328,0.1415138,-0.022028,-0.1635418
2,0.5716323,0.56196237,"('unlikable', 'likable')",0.54951507,0.578893,0.5605737,0.5704277,0.009854
3,-0.017113714,0.041980896,"('repellent', 'pleasant')",-0.24812445,-0.19547448,-0.1326191,-0.0767468,0.0558723
4,-0.21499355,-0.26013082,"('disliked', 'liked')",-3.773301,-3.5824435,-1.9941472,-1.9212872,0.07286
5,-1.1682559,-1.1844035,"('distant', 'outgoing')",0.40683886,0.34618095,-0.3807085,-0.4191113,-0.0384028
6,-1.6937774,-1.7053105,"('distant', 'open')",0.44410262,0.36878186,-0.6248374,-0.6682643,-0.0434269
7,-0.06853939,-0.031152904,"('insensitive', 'sensitive')",0.30806085,0.30280128,0.1197607,0.1358242,0.0160635
8,-1.7803268,-1.8682432,"('unaffectionate', 'affectionate')",0.6566652,0.48853186,-0.5618308,-0.6898557,-0.1280249
9,-1.6536251,-1.7133206,"('unaffectionate', 'caring')",1.0176766,0.8906384,-0.3179743,-0.4113411,-0.0933668
10,-1.1722214,-1.1402454,"('unsympathetic', 'sympathetic')",-0.6715859,-0.6274164,-0.9219037,-0.8838309,0.0380728
11,-0.19695348,-0.17878398,"('unhelpful', 'helpful')",0.55588144,0.51869243,0.179464,0.1699542,-0.0095098
12,-0.4768905,-0.41019934,"('unsupportive', 'supportive')",-1.1311303,-1.0413532,-0.8040104,-0.7257763,0.0782341
13,-0.27954865,-0.20307004,"('impolite', 'polite')",-0.6135434,-0.6347658,-0.446546,-0.4189179,0.0276281
14,1.0998701,1.106102,"('antisocial', 'social')",0.6998862,0.7442852,0.8998781,0.9251936,0.0253155
15,0.2571513,0.14745592,"('boring', 'funny')",0.23884681,0.1266284,0.2479991,0.1370422,-0.1109569
16,-0.22069995,-0.2893919,"('unpopular', 'popular')",-0.056229204,-0.17782542,-0.1384646,-0.2336087,-0.0951441
17,0.09625001,0.13914599,"('nasty', 'nice')",-1.1064645,-1.1683791,-0.5051072,-0.5146165,-0.0095093
18,-0.6966002,-0.71511614,"('disagreeable', 'welcoming')",-0.7983869,-0.94800085,-0.7474935,-0.8315585,-0.084065
19,-1.488482,-1.4859209,"('inhospitable', 'hospitable')",-0.37560698,-0.44612825,-0.9320445,-0.9660246,-0.0339801
20,0.21658126,0.25743517,"('rough', 'thoughtful')",1.3196065,1.2719303,0.7680939,0.7646828,-0.0034111
21,0.32893032,0.30599463,"('immoral', 'moral')",-1.0300894,-0.9774598,-0.3505795,-0.3357326,0.0148469
22,0.402792,0.37839025,"('untrustworthy', 'trustworthy')",-0.4348963,-0.4508364,-0.0160521,-0.0362231,-0.020171
23,-0.42753777,-0.48708928,"('insincere', 'sincere')",3.5349636,3.2193985,1.553713,1.3661547,-0.1875583
24,-0.16568623,-0.1795986,"('dishonest', 'honest')",0.45704466,0.38699934,0.1456792,0.1037004,-0.0419788
25,-1.066876,-1.1439437,"('egoistic', 'altruistic')",1.1906092,1.0576129,0.0618666,-0.0431654,-0.105032
26,-0.023716416,-0.14396644,"('hardhearted', 'benevolent')",2.7724009,2.6535795,1.3743422,1.2548065,-0.1195357
27,-0.77646995,-0.8031077,"('hardhearted', 'softhearted')",0.51034325,0.20155491,-0.1330633,-0.3007764,-0.1677131
28,-0.6781421,-0.7462532,"('disloyal', 'loyal')",0.67773926,0.5446835,-0.0002014,-0.1007848,-0.1005834
29,0.011148039,-0.012540482,"('unfair', 'fair')",-0.4554847,-0.5953396,-0.2221683,-0.30394,-0.0817717
30,0.23493892,0.21700831,"('intolerant', 'tolerant')",0.56093234,0.51020074,0.3979356,0.3636045,-0.0343311
31,-1.0104717,-0.95282644,"('evil', 'good')",0.029776767,0.025474107,-0.4903475,-0.4636762,0.0266713
32,0.24798523,0.213731,"('unkind', 'kind')",0.50617486,0.29992342,0.3770801,0.2568272,-0.1202529
33,0.1044518,0.010203913,"('wrong', 'right')",0.22147328,0.10392865,0.1629625,0.0570663,-0.1058962
34,-0.331185,-0.21642578,"('mean', 'honorable')",3.338246,3.3285847,1.5035305,1.5560794,0.0525489
35,-0.72208333,-0.8165259,"('corrupt', 'incorrupt')",0.065732054,-0.11434263,-0.3281756,-0.4654343,-0.1372587
36,-1.065698,-1.1340016,"('hostile', 'amicable')",1.2657216,1.0710493,0.1000118,-0.0314761,-0.1314879
37,-0.038149424,0.020934723,"('fake', 'genuine')",0.3084492,0.3044714,0.1351499,0.1627031,0.0275532
38,-1.0415593,-1.0397592,"('untruthful', 'truthful')",-0.12375727,-0.05299564,-0.5826583,-0.5463774,0.0362809
39,0.8977388,0.949602,"('exploitative', 'cooperative')",0.5243665,0.5480877,0.7110527,0.7488449,0.0377922
40,3.7070364e-05,-0.027112711,"('stingy', 'generous')",-1.1865418,-1.3131304,-0.5932524,-0.6701216,-0.0768692
41,-0.66990805,-0.6842248,"('unforgiving', 'forgiving')",0.54289824,0.5054623,-0.0635049,-0.0893812,-0.0258763
42,0.5846592,0.7086902,"('unreliable', 'reliable')",-1.7113944,-1.5602099,-0.5633676,-0.4257598,0.1376078
43,-0.37386987,-0.3194174,"('irresponsible', 'responsible')",0.89940476,0.92883044,0.2627674,0.3047065,0.0419391
44,0.69246876,0.7611631,"('prejudiced', 'unprejudiced')",-1.5021116,-1.4660411,-0.4048214,-0.352439,0.0523824
45,-0.14514934,-0.11439182,"('incompetent', 'competent')",0.8706677,0.9126067,0.3627592,0.3991075,0.0363483
46,-0.31309512,-0.26107234,"('uncompetitive', 'competitive')",-0.58447343,-0.50424397,-0.4487843,-0.3826582,0.0661261
47,0.16745993,0.24307778,"('stupid', 'smart')",4.4640183,4.371505,2.3157392,2.3072913,-0.0084479
48,-0.44297072,-0.47225347,"('unintelligent', 'intelligent')",-0.32129812,-0.29022264,-0.3821344,-0.381238,0.0008964
49,-0.2243272,-0.15397747,"('unable', 'able')",-0.54668164,-0.45084703,-0.3855044,-0.3024122,0.0830922
50,0.32916254,0.3014711,"('clumsy', 'skillful')",-0.28338706,-0.45141733,0.0228877,-0.0749731,-0.0978608
51,0.20760986,0.13297981,"('uneducated', 'educated')",0.03833947,-0.05088194,0.1229747,0.0410489,-0.0819258
52,-0.7032284,-0.9011431,"('irrational', 'rational')",0.30234662,0.059171338,-0.2004409,-0.4209859,-0.220545
53,-1.1594927,-1.2257799,"('uncreative', 'creative')",1.2513188,1.1342254,0.045913,-0.0457773,-0.0916903
54,-0.4078245,-0.49182418,"('incapable', 'capable')",0.5491539,0.43423212,0.0706647,-0.028796,-0.0994607
55,0.17338614,0.26292345,"('incompetent', 'clever')",-0.18918537,-0.077556096,-0.0078996,0.0926837,0.1005833
56,0.7750929,0.80328643,"('impractical', 'practical')",0.62276477,0.731861,0.6989288,0.7675737,0.0686449
57,-0.34559396,-0.332946,"('unimaginative', 'imaginative')",-0.7271617,-0.52654505,-0.5363778,-0.4297455,0.1066323
58,-0.44961533,-0.48897684,"('undiscriminating', 'discriminating')",0.7601428,0.85267085,0.1552637,0.181847,0.0265833
59,-0.1020182,-0.14583941,"('foolish', 'wise')",0.32226166,0.20102218,0.1101217,0.0275914,-0.0825303
60,0.9516137,1.0763601,"('inefficient', 'efficient')",-0.6360789,-0.4220037,0.1577674,0.3271782,0.1694108
61,0.08288368,-0.02817523,"('illogical', 'logical')",1.0087903,0.82566917,0.545837,0.398747,-0.14709
62,0.6534868,0.7104604,"('incompetent', 'brilliant')",0.14027067,0.2422644,0.3968787,0.4763624,0.0794837
63,-0.69786084,-0.65679675,"('unperceptive', 'insightful')",0.81223935,0.8917012,0.0571893,0.1174522,0.0602629
64,0.71152633,0.7785603,"('shy', 'confident')",-4.3893857,-4.113738,-1.8389297,-1.6675889,0.1713408
65,0.6693216,0.6913781,"('insecure', 'secure')",0.15745597,0.19759364,0.4133888,0.4444859,0.0310971
66,-0.56760085,-0.5509752,"('inactive', 'active')",1.014365,0.9133628,0.2233821,0.1811938,-0.0421883
67,0.8260788,0.8103993,"('doubtful', 'determined')",-0.7711121,-0.73536336,0.0274833,0.037518,0.0100347
68,-0.6349626,-0.6602974,"('dependent', 'independent')",-1.0334382,-1.055781,-0.8342004,-0.8580392,-0.0238388
69,0.82254964,0.8282806,"('lazy', 'industrious')",0.15229887,0.1487348,0.4874243,0.4885077,0.0010834
70,0.16600275,0.20919794,"('lethargic', 'energetic')",0.19732112,0.2275676,0.1816619,0.2183828,0.0367209
71,-0.66905504,-0.66194993,"('diffident', 'self-confident')",0.4970265,0.42540628,-0.0860143,-0.1182718,-0.0322575
72,-0.17858897,-0.1578548,"('unambitious', 'ambitious')",0.45673898,0.54400676,0.139075,0.193076,0.054001
73,0.7725239,0.7545037,"('helpless', 'self-reliant')",-1.994241,-1.9552494,-0.6108586,-0.6003729,0.0104857
74,0.4312396,0.43511704,"('undedicated', 'dedicated')",0.9409049,0.93757504,0.6860722,0.6863461,0.0002739
75,0.029315766,0.0027099662,"('meek', 'impulsive')",-0.80959827,-0.72666985,-0.3901412,-0.3619799,0.0281613
76,0.2702862,0.3696461,"('anxious', 'daring')",-0.4302916,-0.3294121,-0.0800027,0.020117,0.1001197
77,-0.07739879,-0.05202157,"('unmotivated', 'motivated')",-1.0216982,-0.8773102,-0.5495485,-0.4646659,0.0848826
78,-0.87814045,-0.8677417,"('nonresilient', 'resilient')",0.44002384,0.45914155,-0.2190583,-0.2043001,0.0147582
79,-0.96779895,-1.0254128,"('wavering', 'unwavering')",-0.21049504,-0.26403525,-0.589147,-0.644724,-0.055577
80,0.49871257,0.5583029,"('dominated', 'dominating')",0.08836359,0.25758106,0.2935381,0.407942,0.1144039
81,0.7489622,0.75837356,"('submissive', 'aggressive')",-0.9692877,-0.8033378,-0.1101627,-0.0224821,0.0876806
82,-0.3973123,-0.43878698,"('poor', 'rich')",4.4563813,4.245431,2.0295346,1.903322,-0.1262126
83,-0.3458308,-0.30222815,"('powerless', 'powerful')",-1.0453806,-0.8872725,-0.6956057,-0.5947503,0.1008554
84,0.1314461,0.114525005,"('inferior', 'superior')",0.5522652,0.54071915,0.3418556,0.3276221,-0.0142335
85,-0.39386585,-0.44741067,"('insignificant', 'prestigious')",0.46399212,0.31036896,0.0350631,-0.0685209,-0.103584
86,-0.8544204,-0.93195814,"('uninfluential', 'influential')",0.23741871,0.23401824,-0.3085009,-0.3489699,-0.040469
87,0.96052516,0.891513,"('unsuccessful', 'successful')",1.5944672,1.6018422,1.2774961,1.2466776,-0.0308185
88,-0.40772668,-0.5273099,"('low', 'eminent')",0.18497191,0.12536505,-0.1113774,-0.2009724,-0.089595
