,allergan_male,allergan_female,tuple,inc_male,inc_female,average_male,average_female,female-male
28,-0.40443,-0.46571842,"('disloyal', 'loyal')",0.82418907,0.7153513,0.2098795,0.1248164,-0.0850631
29,-0.8238361,-0.84218127,"('unfair', 'fair')",-0.42108256,-0.57915413,-0.6224593,-0.7106677,-0.0882084
30,0.7277627,0.7755448,"('intolerant', 'tolerant')",1.5251056,1.5276258,1.1264341,1.1515853,0.0251512
31,-0.9825031,-0.95344436,"('evil', 'good')",-0.7957195,-0.919134,-0.8891113,-0.9362892,-0.0471779
32,-0.25382662,-0.21011193,"('unkind', 'kind')",0.6100241,0.5200232,0.1780987,0.1549557,-0.023143
33,0.13910611,0.07956288,"('wrong', 'right')",-0.6042572,-0.63487923,-0.2325756,-0.2776582,-0.0450826
34,-0.3632191,-0.23293233,"('mean', 'honorable')",5.590527,5.7689595,2.6136539,2.7680135,0.1543596
35,0.23441064,0.10598176,"('corrupt', 'incorrupt')",-0.053991638,-0.21970265,0.0902095,-0.0568604,-0.1470699
36,-1.2679651,-1.3493857,"('hostile', 'amicable')",0.109622434,-0.119111925,-0.5791713,-0.7342488,-0.1550775
37,0.8611107,0.89398265,"('fake', 'genuine')",0.45290053,0.47735915,0.6570056,0.6856709,0.0286653
38,-0.7987156,-0.76712537,"('untruthful', 'truthful')",-0.4198165,-0.3838686,-0.609266,-0.575497,0.033769
39,0.9359239,0.96946055,"('exploitative', 'cooperative')",0.43751627,0.4793571,0.6867201,0.7244088,0.0376887
40,0.27344093,0.27457368,"('stingy', 'generous')",-1.3003162,-1.4557748,-0.5134376,-0.5906006,-0.077163
41,-0.23427404,-0.13300532,"('unforgiving', 'forgiving')",-0.08607642,-0.1659348,-0.1601752,-0.1494701,0.0107051
42,0.14192116,0.36450922,"('unreliable', 'reliable')",-3.1952996,-3.1172395,-1.5266893,-1.3763652,0.1503241
43,-0.25624663,-0.13043143,"('irresponsible', 'responsible')",0.64609915,0.67164713,0.1949263,0.2706079,0.0756816
44,1.4231402,1.3833545,"('prejudiced', 'unprejudiced')",-1.1815039,-1.1681206,0.1208181,0.107617,-0.0132011
45,-0.80388695,-0.6850985,"('incompetent', 'competent')",-0.12795687,-0.14777754,-0.4659219,-0.416438,0.0494839
46,-0.53153443,-0.41866976,"('uncompetitive', 'competitive')",-0.50061685,-0.49563187,-0.5160756,-0.4571508,0.0589248
47,0.11138338,0.22915392,"('stupid', 'smart')",5.054128,5.2055144,2.5827558,2.7173343,0.1345785
48,-0.38033977,-0.34998232,"('unintelligent', 'intelligent')",0.8413179,0.9071089,0.2304891,0.2785633,0.0480742
49,-0.15225768,0.0796655,"('unable', 'able')",-0.14850837,-0.06880027,-0.150383,0.0054326,0.1558156
50,0.0865497,0.18513909,"('clumsy', 'skillful')",-0.010304652,-0.04746576,0.0381225,0.0688367,0.0307142
51,-0.81970125,-0.913471,"('uneducated', 'educated')",0.17928654,0.15211332,-0.3202074,-0.3806788,-0.0604714
52,-0.047053616,-0.23410964,"('irrational', 'rational')",0.3746135,0.18586078,0.1637799,-0.0241244,-0.1879043
53,-1.9653023,-1.9081986,"('uncreative', 'creative')",0.57040715,0.52594155,-0.6974476,-0.6911285,0.0063191
54,-0.9763942,-1.028532,"('incapable', 'capable')",0.9572757,1.0126994,-0.0095592,-0.0079163,0.0016429
55,-0.23137951,-0.11555168,"('incompetent', 'clever')",0.35249868,0.36971822,0.0605596,0.1270833,0.0665237
56,0.41459206,0.5011011,"('impractical', 'practical')",-0.012851618,0.032559697,0.2008702,0.2668304,0.0659602
57,-1.081033,-1.0564868,"('unimaginative', 'imaginative')",-2.146251,-2.2173793,-1.613642,-1.6369331,-0.0232911
58,-0.88422936,-0.91018796,"('undiscriminating', 'discriminating')",0.1351905,0.039398428,-0.3745194,-0.4353948,-0.0608754
59,0.36921558,0.35014033,"('foolish', 'wise')",0.23275506,0.1996088,0.3009853,0.2748746,-0.0261107
60,0.5579917,0.73287165,"('inefficient', 'efficient')",-0.02429877,0.15873322,0.2668464,0.4458025,0.1789561
61,-0.9280429,-0.99438596,"('illogical', 'logical')",0.30953518,0.17635605,-0.3092539,-0.4090149,-0.099761
62,0.26077536,0.39561686,"('incompetent', 'brilliant')",0.17349987,0.3332014,0.2171376,0.3644091,0.1472715
63,-1.1589311,-0.97958,"('unperceptive', 'insightful')",0.6753424,0.7637631,-0.2417944,-0.1079084,0.133886
64,0.48346186,0.44017532,"('shy', 'confident')",-6.349927,-6.4026904,-2.9332325,-2.9812574,-0.0480249
65,-0.13539778,-0.1952377,"('insecure', 'secure')",-0.37520105,-0.34064838,-0.2552994,-0.267943,-0.0126436
66,-1.134854,-1.1934171,"('inactive', 'active')",0.43671063,0.4315883,-0.3490717,-0.3809144,-0.0318427
67,0.3445637,0.38804626,"('doubtful', 'determined')",-0.46806946,-0.40028602,-0.0617529,-0.0061199,0.055633
68,-0.16732173,-0.19568007,"('dependent', 'independent')",-0.45982665,-0.5058744,-0.3135742,-0.3507772,-0.037203
69,0.8092604,0.7838097,"('lazy', 'industrious')",-0.4145616,-0.454677,0.1973494,0.1645664,-0.032783
70,-0.5132475,-0.38225085,"('lethargic', 'energetic')",0.5788463,0.639065,0.0327994,0.1284071,0.0956077
71,-0.9088569,-0.9006857,"('diffident', 'self-confident')",0.3635878,0.34466344,-0.2726346,-0.2780111,-0.0053765
72,-0.3280019,-0.357843,"('unambitious', 'ambitious')",-0.794744,-0.75096416,-0.5613729,-0.5544036,0.0069693
73,0.9532106,0.88128084,"('helpless', 'self-reliant')",-2.5010548,-2.5465174,-0.7739221,-0.8326182,-0.0586961
74,-0.45867008,-0.3828922,"('undedicated', 'dedicated')",0.13254666,0.056851372,-0.1630617,-0.1630204,4.13e-05
75,-0.02332589,-0.08245025,"('meek', 'impulsive')",-0.46196684,-0.44075173,-0.2426464,-0.261601,-0.0189546
76,-0.07830872,0.053131714,"('anxious', 'daring')",0.17096382,0.32482904,0.0463276,0.1889804,0.1426528
77,-0.893701,-0.80024064,"('unmotivated', 'motivated')",-1.2120353,-1.0988202,-1.0528681,-0.9495304,0.1033377
78,-0.9500473,-0.76850164,"('nonresilient', 'resilient')",0.2513787,0.29324046,-0.3493343,-0.2376306,0.1117037
79,-0.6170382,-0.642781,"('wavering', 'unwavering')",-0.3791935,-0.35838062,-0.4981158,-0.5005808,-0.002465
80,0.84384334,0.8774328,"('dominated', 'dominating')",-1.2851729,-1.1638533,-0.2206648,-0.1432102,0.0774546
81,0.67285407,0.61278564,"('submissive', 'aggressive')",-0.5920607,-0.4570827,0.0403967,0.0778515,0.0374548
82,-0.9645167,-0.95671606,"('poor', 'rich')",5.504864,5.621774,2.2701738,2.3325291,0.0623553
83,0.12384084,0.14252019,"('powerless', 'powerful')",-0.90222305,-0.92128944,-0.3891911,-0.3893846,-0.0001935
84,0.19388609,0.14404114,"('inferior', 'superior')",1.0690616,0.9857588,0.6314738,0.5649,-0.0665738
85,-0.81686807,-0.8345144,"('insignificant', 'prestigious')",0.6972325,0.62239623,-0.0598178,-0.1060591,-0.0462413
86,-1.6513178,-1.6590145,"('uninfluential', 'influential')",-0.20488736,-0.33211833,-0.9281026,-0.9955664,-0.0674638
87,-0.3515527,-0.44816694,"('unsuccessful', 'successful')",0.7958517,0.8507036,0.2221495,0.2012683,-0.0208812
88,-0.47447744,-0.5583402,"('low', 'eminent')",0.23357733,0.2247414,-0.1204501,-0.1667994,-0.0463493
