,ecolab_male,ecolab_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.04364676,-0.12183048,"('unsociable', 'sociable')",-0.21011165,-0.27498096,-0.1268792,-0.1984057,-0.0715265
1,-0.6985591,-0.7688895,"('unfriendly', 'friendly')",1.7469527,1.5442117,0.5241967,0.3876611,-0.1365356
2,0.31063536,0.31562048,"('unlikable', 'likable')",0.6128245,0.6866599,0.4617299,0.5011402,0.0394103
3,-0.8131482,-0.7408171,"('repellent', 'pleasant')",0.009341627,0.048056938,-0.4019033,-0.3463801,0.0555232
4,-0.1345661,-0.1725879,"('disliked', 'liked')",-6.154633,-6.197396,-3.1445997,-3.1849918,-0.0403921
5,-0.71154374,-0.6548872,"('distant', 'outgoing')",-0.21447043,-0.30351815,-0.4630071,-0.4792027,-0.0161956
6,-1.0889727,-1.0235993,"('distant', 'open')",0.27643612,0.15420444,-0.4062683,-0.4346974,-0.0284291
7,0.07238376,0.19093664,"('insensitive', 'sensitive')",0.37244,0.48723337,0.2224119,0.339085,0.1166731
8,-0.8365426,-0.8948971,"('unaffectionate', 'affectionate')",0.77353424,0.6534512,-0.0315042,-0.1207229,-0.0892187
9,-0.11892107,-0.06737313,"('unaffectionate', 'caring')",1.0362979,0.9839701,0.4586884,0.4582985,-0.0003899
10,-0.89372057,-0.7971882,"('unsympathetic', 'sympathetic')",-0.48730677,-0.42974925,-0.6905137,-0.6134688,0.0770449
11,0.62958336,0.74886966,"('unhelpful', 'helpful')",1.5010808,1.557259,1.0653321,1.1530643,0.0877322
12,0.3620348,0.5153271,"('unsupportive', 'supportive')",-1.9458293,-1.8715767,-0.7918972,-0.6781248,0.1137724
13,0.49643898,0.4995792,"('impolite', 'polite')",-0.4556818,-0.3521211,0.0203786,0.073729,0.0533504
14,0.26156405,0.24309008,"('antisocial', 'social')",-0.3088244,-0.2490004,-0.0236302,-0.0029552,0.020675
15,0.6490548,0.56275976,"('boring', 'funny')",0.63957673,0.6038195,0.6443158,0.5832896,-0.0610262
16,-0.43545988,-0.5079334,"('unpopular', 'popular')",0.69854164,0.6448008,0.1315409,0.0684337,-0.0631072
17,0.06786478,0.13764507,"('nasty', 'nice')",-0.4758795,-0.46194103,-0.2040074,-0.162148,0.0418594
18,-0.54960746,-0.59026265,"('disagreeable', 'welcoming')",-0.3248061,-0.37160516,-0.4372068,-0.4809339,-0.0437271
19,-1.6943389,-1.6736284,"('inhospitable', 'hospitable')",-0.124284565,-0.12230562,-0.9093118,-0.897967,0.0113448
20,0.53531265,0.5066745,"('rough', 'thoughtful')",1.0704209,1.0430694,0.8028668,0.7748719,-0.0279949
21,0.5019647,0.5210624,"('immoral', 'moral')",-0.5889007,-0.46496692,-0.043468,0.0280477,0.0715157
22,-0.51046526,-0.53932303,"('untrustworthy', 'trustworthy')",-1.0493934,-1.035495,-0.7799293,-0.7874091,-0.0074798
23,0.008775212,0.035868343,"('insincere', 'sincere')",5.399822,5.336652,2.7042987,2.68626,-0.0180387
24,-0.45980752,-0.45415044,"('dishonest', 'honest')",0.66502106,0.67833304,0.1026068,0.1120913,0.0094845
25,0.09903143,0.09656386,"('egoistic', 'altruistic')",1.6466453,1.5693753,0.8728384,0.8329695,-0.0398689
26,0.1989862,0.08607503,"('hardhearted', 'benevolent')",1.7354242,1.6773177,0.9672052,0.8816964,-0.0855088
27,0.1688901,0.29190028,"('hardhearted', 'softhearted')",1.4130596,1.3725203,0.7909749,0.8322103,0.0412354
28,-0.22244738,-0.27119496,"('disloyal', 'loyal')",0.69795096,0.591681,0.2377518,0.160243,-0.0775088
29,-0.376286,-0.446831,"('unfair', 'fair')",-0.6498404,-0.81210065,-0.5130632,-0.6294658,-0.1164026
30,1.0231029,0.9659121,"('intolerant', 'tolerant')",1.4297153,1.4209577,1.2264091,1.193435,-0.0329741
31,-1.2088804,-1.2273804,"('evil', 'good')",-0.8139614,-0.97499216,-1.011421,-1.1011863,-0.0897653
32,0.03203932,0.09593223,"('unkind', 'kind')",0.85433376,0.80059516,0.4431866,0.4482637,0.0050771
33,0.18509988,0.14833811,"('wrong', 'right')",-0.52487415,-0.56009,-0.1698871,-0.2058759,-0.0359888
34,0.12033867,0.26799315,"('mean', 'honorable')",5.7462306,5.8342166,2.9332845,3.0511048,0.1178203
35,-0.64296305,-0.7411685,"('corrupt', 'incorrupt')",-0.047977358,-0.20197122,-0.3454702,-0.4715699,-0.1260997
36,-1.1218967,-1.2807178,"('hostile', 'amicable')",0.3258535,0.058431085,-0.3980216,-0.6111434,-0.2131218
37,-0.39884442,-0.32703906,"('fake', 'genuine')",0.19310728,0.2361112,-0.1028686,-0.0454639,0.0574047
38,0.026054807,0.09270344,"('untruthful', 'truthful')",-0.32218894,-0.25347343,-0.1480671,-0.080385,0.0676821
39,1.3321663,1.3359764,"('exploitative', 'cooperative')",0.06858147,0.082552,0.7003739,0.7092642,0.0088903
40,-0.27639222,-0.23957215,"('stingy', 'generous')",-1.4912086,-1.5036141,-0.8838004,-0.8715931,0.0122073
41,-0.3382159,-0.3290476,"('unforgiving', 'forgiving')",0.10501759,0.06501967,-0.1165992,-0.132014,-0.0154148
42,-0.014389752,0.13657364,"('unreliable', 'reliable')",-3.1098306,-2.9671717,-1.5621102,-1.4152991,0.1468111
43,0.18567994,0.3306718,"('irresponsible', 'responsible')",0.32236406,0.35935357,0.254022,0.3450127,0.0909907
44,0.42071286,0.4272709,"('prejudiced', 'unprejudiced')",-1.2492424,-1.2955667,-0.4142648,-0.4341479,-0.0198831
45,-0.7835802,-0.72872525,"('incompetent', 'competent')",-0.19935456,-0.16159539,-0.4914674,-0.4451603,0.0463071
46,-0.23178327,-0.15140224,"('uncompetitive', 'competitive')",-0.87855285,-0.8084215,-0.555168,-0.4799119,0.0752561
47,0.46651626,0.56211376,"('stupid', 'smart')",5.4735255,5.539403,2.9700208,3.0507584,0.0807376
48,1.2369243,1.1171005,"('unintelligent', 'intelligent')",0.885197,0.9181189,1.0610607,1.0176097,-0.043451
49,0.4154598,0.4947508,"('unable', 'able')",-0.21946397,-0.11338107,0.0979979,0.1906849,0.092687
50,0.32426208,0.33391988,"('clumsy', 'skillful')",-0.041765444,-0.036768556,0.1412483,0.1485757,0.0073274
51,-0.17267469,-0.29064676,"('uneducated', 'educated')",0.5639699,0.5904991,0.1956476,0.1499262,-0.0457214
52,0.06567716,-0.18351497,"('irrational', 'rational')",0.22976851,0.017618543,0.1477228,-0.0829482,-0.230671
53,-0.82303303,-0.85905266,"('uncreative', 'creative')",1.0384727,0.95439976,0.1077198,0.0476736,-0.0600462
54,-0.09014568,-0.18819764,"('incapable', 'capable')",1.1290799,1.1159708,0.5194671,0.4638866,-0.0555805
55,0.40637708,0.362356,"('incompetent', 'clever')",0.06678861,0.1458585,0.2365828,0.2541072,0.0175244
56,1.1406983,1.1714376,"('impractical', 'practical')",-0.0727456,-0.019127954,0.5339764,0.5761548,0.0421784
57,-0.12367927,-0.16590439,"('unimaginative', 'imaginative')",-2.4593375,-2.4812977,-1.2915083,-1.323601,-0.0320927
58,-0.027782321,-0.119789705,"('undiscriminating', 'discriminating')",-0.032135278,-0.057288893,-0.0299588,-0.0885393,-0.0585805
59,0.38377637,0.37637657,"('foolish', 'wise')",0.3163062,0.27901638,0.3500413,0.3276965,-0.0223448
