,dr_male,dr_female,tuple,horton_male,horton_female,inc_male,inc_female,average_male,average_female,female-male
40,0.041619927,0.0809136,"('stingy', 'generous')",-0.12167189,-0.1983652,-1.791105,-1.8157883,-0.623719,-0.6444133,-0.0206943
41,1.3413765,1.3551925,"('unforgiving', 'forgiving')",1.6155076,1.3605888,0.21083406,0.18372849,1.0559061,0.9665032,-0.0894029
42,0.40242186,0.47096875,"('unreliable', 'reliable')",0.6482407,0.6348871,-2.70523,-2.5722399,-0.5515225,-0.4887947,0.0627278
43,1.5737902,1.5414395,"('irresponsible', 'responsible')",2.3817356,2.3162417,1.1731919,1.1050626,1.7095726,1.6542479,-0.0553247
44,-1.7115766,-1.7418469,"('prejudiced', 'unprejudiced')",-1.1091872,-1.1093587,-1.5435423,-1.5412463,-1.4547687,-1.4641506,-0.0093819
45,2.108337,1.9340949,"('incompetent', 'competent')",2.380299,2.0816839,0.54659337,0.36157265,1.6784097,1.4591171,-0.2192926
46,2.2596002,2.1313703,"('uncompetitive', 'competitive')",1.7886358,1.638239,0.32150006,0.21875252,1.4565786,1.329454,-0.1271246
47,1.3905873,1.4017766,"('stupid', 'smart')",0.46099856,0.41872618,5.439086,5.552824,2.4302239,2.4577756,0.0275517
48,1.211748,1.2472613,"('unintelligent', 'intelligent')",0.894289,0.7999543,0.79048485,0.80646354,0.9655073,0.9512263,-0.014281
49,0.094934806,0.20789886,"('unable', 'able')",-0.3420043,-0.20925744,0.11911196,0.25910684,-0.0426525,0.0859161,0.1285686
50,-0.4511647,-0.43168336,"('clumsy', 'skillful')",-0.21538459,-0.20554064,0.28779578,0.31449804,-0.1262512,-0.1075753,0.0186759
51,2.263184,1.9236084,"('uneducated', 'educated')",1.319112,1.183165,0.535348,0.48325032,1.3725479,1.1966746,-0.1758733
52,-1.6951858,-1.6330081,"('irrational', 'rational')",-1.9664018,-1.8961174,-0.52787054,-0.6336,-1.3964861,-1.3875751,0.008911
53,-1.0667634,-1.0877925,"('uncreative', 'creative')",-0.35429418,-0.36534154,0.63132703,0.5595033,-0.2632435,-0.2978769,-0.0346334
54,-0.9297255,-0.91400486,"('incapable', 'capable')",-0.6309033,-0.52335596,0.7079179,0.77657986,-0.284237,-0.2202603,0.0639767
55,2.5456262,2.4117308,"('incompetent', 'clever')",1.855612,1.6078448,0.64322513,0.5636952,1.6814879,1.527757,-0.1537309
56,2.8851883,2.8171484,"('impractical', 'practical')",1.6637839,1.523495,0.7398634,0.6831842,1.7629452,1.6746092,-0.088336
57,1.4052169,1.1983172,"('unimaginative', 'imaginative')",-0.34951591,-0.5860133,-1.9390682,-2.132306,-0.2944557,-0.5066674,-0.2122117
58,0.19343841,0.0859556,"('undiscriminating', 'discriminating')",0.91954774,0.8202934,0.2666462,0.22281322,0.4598774,0.3763541,-0.0835233
59,-0.71198297,-0.55686516,"('foolish', 'wise')",-0.62285644,-0.5065606,0.13123551,0.2089303,-0.4012013,-0.2848318,0.1163695
60,2.6827877,2.5915709,"('inefficient', 'efficient')",1.9681433,1.8496357,0.93665534,1.0215105,1.8625288,1.8209057,-0.0416231
61,0.13367751,0.056733143,"('illogical', 'logical')",1.2153105,1.1689103,0.3504607,0.17203271,0.5664829,0.465892,-0.1005909
62,2.58346,2.542828,"('incompetent', 'brilliant')",1.8034332,1.8245332,0.83060765,0.96893036,1.7391669,1.7787638,0.0395969
63,1.7455444,1.6874205,"('unperceptive', 'insightful')",1.3655219,1.2659189,1.39592,1.4567645,1.5023289,1.4700346,-0.0322943
64,0.61778265,0.6147466,"('shy', 'confident')",0.53909934,0.466905,-5.6917124,-5.661275,-1.51161,-1.5265411,-0.0149311
65,1.3364848,1.1801876,"('insecure', 'secure')",2.1612964,1.8846011,0.20045473,0.0901922,1.2327453,1.0516604,-0.1810849
66,-1.737513,-1.8115984,"('inactive', 'active')",-0.8833135,-0.76501477,0.39583218,0.41733903,-0.7416647,-0.719758,0.0219067
67,0.25375712,0.2216881,"('doubtful', 'determined')",0.56830066,0.5011618,-0.2941944,-0.31284404,0.1759545,0.1366686,-0.0392859
68,0.46397206,0.48362437,"('dependent', 'independent')",0.048119172,0.10018515,-0.55666584,-0.4891526,-0.0148582,0.0315523,0.0464105
69,-1.9659109,-1.6086808,"('lazy', 'industrious')",-1.1198208,-0.906774,-1.005921,-0.85475355,-1.3638843,-1.1234028,0.2404815
70,1.2794108,1.1042006,"('lethargic', 'energetic')",1.5059074,1.4347606,1.3760244,1.3799839,1.3871142,1.306315,-0.0807992
71,0.4678522,0.49059492,"('diffident', 'self-confident')",1.2075983,1.2222512,0.5456269,0.50098324,0.7403591,0.7379431,-0.002416
72,1.1838909,1.1598533,"('unambitious', 'ambitious')",0.46394813,0.41278356,-0.9111185,-0.8746534,0.2455735,0.2326611,-0.0129124
73,-0.079438955,-0.030547287,"('helpless', 'self-reliant')",-0.28789952,-0.13422921,-3.1096883,-3.0203116,-1.1590089,-1.0616961,0.0973128
74,1.2738162,1.2091987,"('undedicated', 'dedicated')",1.2161001,1.2133279,0.53579324,0.43724728,1.0085699,0.953258,-0.0553119
75,-0.7972736,-0.75907135,"('meek', 'impulsive')",-1.898152,-1.8496339,-0.73170173,-0.6363558,-1.1423758,-1.0816871,0.0606887
76,0.5669319,0.41436806,"('anxious', 'daring')",1.3223978,1.2422135,0.7811421,0.7850101,0.8901572,0.8138639,-0.0762933
77,0.29430568,0.35767105,"('unmotivated', 'motivated')",-0.4368697,-0.48093215,-0.7905325,-0.7386572,-0.3110322,-0.2873061,0.0237261
78,0.61330676,0.7434777,"('nonresilient', 'resilient')",0.4310824,0.42795712,0.7413029,0.83915997,0.5952307,0.6701983,0.0749676
79,-1.6449035,-1.6203082,"('wavering', 'unwavering')",-2.0311644,-2.0312653,-0.36038634,-0.32058793,-1.3454847,-1.3240538,0.0214309
80,0.98491937,0.8365846,"('dominated', 'dominating')",2.0645263,1.958761,-0.9537093,-0.97733563,0.6985788,0.6060033,-0.0925755
81,1.9631151,1.806164,"('submissive', 'aggressive')",0.7011485,0.4541113,-0.0569418,-0.05684994,0.8691073,0.7344751,-0.1346322
82,0.7469654,0.597616,"('poor', 'rich')",0.33310437,0.18230432,6.0969954,6.0924144,2.392355,2.2907782,-0.1015768
83,-0.1585805,-0.20433058,"('powerless', 'powerful')",-0.27660584,-0.38087866,-0.47588333,-0.5904485,-0.3036899,-0.3918859,-0.088196
84,0.5565785,0.59484285,"('inferior', 'superior')",1.1860309,1.2542286,1.1421984,1.1933665,0.9616026,1.014146,0.0525434
85,-2.243633,-2.0576193,"('insignificant', 'prestigious')",-2.4273245,-2.282457,-0.28164124,-0.18986826,-1.6508662,-1.5099816,0.1408846
86,1.1943135,1.1129098,"('uninfluential', 'influential')",0.6928018,0.51886153,0.22422346,0.071813956,0.7037795,0.5678618,-0.1359177
87,0.37646466,0.20418063,"('unsuccessful', 'successful')",1.4270518,1.4042007,0.99607736,0.8930251,0.9331979,0.8338021,-0.0993958
88,0.356263,0.29275152,"('low', 'eminent')",-0.7587553,-0.8232253,0.38778758,0.3769523,-0.0049016,-0.0511738,-0.0462722
