,marathon_male,marathon_female,tuple,oil_male,oil_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.2630448,-1.3864744,"('unsociable', 'sociable')",0.62614596,0.55938035,-0.32148162,-0.43506426,-0.3194602,-0.4207194,-0.1012592
1,0.5122025,0.35175794,"('unfriendly', 'friendly')",0.7300671,0.4759619,1.0107764,0.82288766,0.7510153,0.5502025,-0.2008128
2,0.677419,0.68857425,"('unlikable', 'likable')",1.9087746,1.8841286,1.0675397,1.0725999,1.2179111,1.2151009,-0.0028102
3,-0.31846467,-0.26778874,"('repellent', 'pleasant')",-0.11110343,-0.093397714,0.7884307,0.8268419,0.1196209,0.1552185,0.0355976
4,0.20735908,0.12930079,"('disliked', 'liked')",-0.029882187,-0.13638525,-5.962331,-6.174929,-1.9282846,-2.0606712,-0.1323866
5,0.06547892,0.040829547,"('distant', 'outgoing')",-0.69512594,-0.77878606,-0.96971995,-1.028748,-0.5331223,-0.5889015,-0.0557792
6,0.12374875,0.059289172,"('distant', 'open')",-0.62173104,-0.7702788,-0.87821424,-0.9702143,-0.4587322,-0.5604013,-0.1016691
7,0.304688,0.27855468,"('insensitive', 'sensitive')",0.8962511,0.91223186,0.3503491,0.35235578,0.517096,0.5143808,-0.0027152
8,0.2216525,0.111246705,"('unaffectionate', 'affectionate')",-0.6402198,-0.8327764,0.014503203,-0.08871672,-0.134688,-0.2700822,-0.1353942
9,1.6183062,1.5176725,"('unaffectionate', 'caring')",0.074399784,-0.058911093,0.67198443,0.62304735,0.7882301,0.6939363,-0.0942938
10,-0.43673322,-0.49928957,"('unsympathetic', 'sympathetic')",-0.3693857,-0.41939458,-0.8124492,-0.8254946,-0.5395227,-0.5813929,-0.0418702
11,-0.59185237,-0.60158885,"('unhelpful', 'helpful')",0.47090453,0.5103225,1.5064379,1.5640445,0.46183,0.490926,0.029096
12,0.78201485,0.77903265,"('unsupportive', 'supportive')",0.9387025,0.9293792,-1.6559942,-1.7014911,0.0215744,0.0023069,-0.0192675
13,-0.395837,-0.45125556,"('impolite', 'polite')",0.22193027,0.3066026,-0.98490065,-0.97287905,-0.3862691,-0.3725107,0.0137584
14,-0.6157122,-0.6104744,"('antisocial', 'social')",0.881908,0.9059279,-0.044869017,-0.060318686,0.0737756,0.0783783,0.0046027
15,0.24933968,0.13873136,"('boring', 'funny')",0.46033072,0.40118712,-0.14463365,-0.19819319,0.1883456,0.1139084,-0.0744372
16,-1.3939588,-1.5001885,"('unpopular', 'popular')",-0.017267749,-0.14508691,0.2886505,0.15487832,-0.374192,-0.496799,-0.122607
17,-0.5684753,-0.549998,"('nasty', 'nice')",-1.373726,-1.3135384,-0.6919375,-0.61802644,-0.8780463,-0.8271876,0.0508587
18,0.9409659,0.87595165,"('disagreeable', 'welcoming')",-0.19910541,-0.35697532,-0.5823858,-0.68082,0.0531582,-0.0539479,-0.1071061
19,-0.8496098,-0.8402013,"('inhospitable', 'hospitable')",-1.6931438,-1.7624233,-1.146438,-1.104,-1.2297306,-1.2355415,-0.0058109
20,-0.43224052,-0.34690085,"('rough', 'thoughtful')",-0.43503422,-0.39606187,0.119650126,0.18687148,-0.2492082,-0.1853637,0.0638445
21,-0.12752305,-0.19838722,"('immoral', 'moral')",1.1603699,1.1132816,-0.34860936,-0.30524194,0.2280792,0.2032175,-0.0248617
22,-0.6825931,-0.6923202,"('untrustworthy', 'trustworthy')",-0.1294054,-0.18527323,-0.8409139,-0.84067184,-0.5509708,-0.5727551,-0.0217843
23,0.078099415,-0.036711745,"('insincere', 'sincere')",0.19278401,0.08711299,5.147743,5.0809245,1.8062089,1.7104419,-0.095767
24,0.9678757,0.9587458,"('dishonest', 'honest')",0.7640786,0.69243306,0.40693823,0.37933916,0.7129642,0.6768394,-0.0361248
25,0.93416476,0.8241601,"('egoistic', 'altruistic')",1.3250254,1.190825,1.4501817,1.3758242,1.2364573,1.1302698,-0.1061875
26,1.5729188,1.4536086,"('hardhearted', 'benevolent')",0.8573276,0.751269,1.7176977,1.680116,1.382648,1.2949979,-0.0876501
27,0.43087336,0.49417534,"('hardhearted', 'softhearted')",-0.19795011,-0.17649682,0.65324265,0.62264144,0.2953886,0.31344,0.0180514
28,0.52786434,0.35529944,"('disloyal', 'loyal')",0.041349012,-0.14218992,0.8425446,0.7603956,0.470586,0.3245017,-0.1460843
29,-0.3587036,-0.40190318,"('unfair', 'fair')",-0.41623855,-0.456556,-0.59293324,-0.65733796,-0.4559584,-0.5052657,-0.0493073
30,-0.20848307,-0.23686332,"('intolerant', 'tolerant')",0.2456463,0.22625531,0.5818071,0.5598813,0.2063234,0.1830911,-0.0232323
31,-0.46132052,-0.4080416,"('evil', 'good')",-1.141879,-1.2167482,-1.1699059,-1.2191784,-0.9243685,-0.9479895,-0.023621
32,0.6356645,0.5207566,"('unkind', 'kind')",0.23466745,0.17004117,0.7588136,0.6310756,0.5430485,0.4406245,-0.102424
33,1.1550114,1.0441738,"('wrong', 'right')",1.1463889,1.0367367,-0.44128802,-0.49807966,0.6200374,0.5276103,-0.0924271
34,-1.0685812,-1.0330714,"('mean', 'honorable')",0.17852947,0.1472908,4.421521,4.601436,1.1771564,1.2385519,0.0613955
