,american_male,american_female,tuple,water_male,water_female,works_male,works_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,0.06205051,0.059492256,"('unsociable', 'sociable')",0.2906472,0.33614346,0.43810618,0.46759504,-0.24077374,-0.29756522,-0.72929275,-0.7844896,-0.0358525,-0.0437648,-0.0079123
1,-0.941629,-0.913189,"('unfriendly', 'friendly')",0.46553046,0.5491834,-0.8112518,-0.78318405,-0.75365937,-0.7904541,2.2302601,2.0971696,0.03785,0.0319052,-0.0059448
2,0.36158744,0.43680516,"('unlikable', 'likable')",-0.17570508,-0.17657731,0.15199772,0.18304677,1.0497881,1.1484934,0.6454588,0.67793727,0.4066254,0.4539411,0.0473157
3,-0.26303205,-0.1653636,"('repellent', 'pleasant')",-0.9987103,-0.8862031,0.06479609,0.19919796,0.39769223,0.47184882,0.16954978,0.21065223,-0.1259409,-0.0339735,0.0919674
4,-0.3621029,-0.4113511,"('disliked', 'liked')",0.5483807,0.44618285,-0.02050852,-0.033979155,-0.015431255,-0.14019918,-6.959896,-7.0788007,-1.3619116,-1.4436295,-0.0817179
5,-1.1723634,-1.1804788,"('distant', 'outgoing')",0.7795806,0.7395409,-1.2635643,-1.2541466,-0.83072966,-0.7815096,-0.10344833,-0.12417004,-0.518105,-0.5201529,-0.0020479
6,-0.9003793,-0.8324933,"('distant', 'open')",0.4904193,0.45882976,-1.4493209,-1.4186801,-0.98452663,-0.9235869,0.73351586,0.70845526,-0.4220584,-0.401495,0.0205634
7,0.7081582,0.7981303,"('insensitive', 'sensitive')",0.6752128,0.85200983,0.32139838,0.468845,-1.0418134,-1.0153452,0.7545066,0.7569501,0.2834925,0.372118,0.0886255
8,-0.6875111,-0.63883346,"('unaffectionate', 'affectionate')",-0.09418544,-0.136947,-1.6095667,-1.6280143,-1.4918777,-1.5406824,1.0608352,0.956234,-0.5644611,-0.5976486,-0.0331875
9,-0.08135595,-0.023833053,"('unaffectionate', 'caring')",0.592602,0.62099606,-0.7039042,-0.65298736,-1.1523757,-1.1868323,1.5675133,1.52211,0.0444959,0.0558907,0.0113948
