,cme_male,cme_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.4738813,-0.6366666,"('unsociable', 'sociable')",0.27829352,0.15018639,-0.7178895,-0.7940105,-0.3044924,-0.4268303,-0.1223379
1,-1.0372957,-1.1488016,"('unfriendly', 'friendly')",-0.17487204,-0.21299264,1.5827283,1.5422795,0.1235202,0.0601617,-0.0633585
2,1.1765146,1.1626697,"('unlikable', 'likable')",1.9240313,1.9422978,0.91312647,0.94739497,1.3378908,1.3507875,0.0128967
3,0.21652612,0.22658084,"('repellent', 'pleasant')",1.0454053,1.0862522,0.62576854,0.65795255,0.6292333,0.6569285,0.0276952
4,-0.22342187,-0.32795426,"('disliked', 'liked')",-0.21784101,-0.32811838,-6.30208,-6.3549104,-2.247781,-2.3369943,-0.0892133
5,-1.1857281,-1.0433905,"('distant', 'outgoing')",-2.1867917,-1.9789591,-0.5898309,-0.5023079,-1.3207835,-1.1748858,0.1458977
6,-1.5266026,-1.3866484,"('distant', 'open')",-2.5871592,-2.3784256,-0.29255778,-0.20142627,-1.4687732,-1.3221668,0.1466064
7,0.26129007,0.21439001,"('insensitive', 'sensitive')",0.31917974,0.40122503,0.903408,0.97663707,0.494626,0.5307507,0.0361247
8,-0.9008135,-0.97481674,"('unaffectionate', 'affectionate')",-0.081140175,-0.091947556,0.8459673,0.83592254,-0.0453288,-0.0769473,-0.0316185
9,-0.9674729,-1.0529263,"('unaffectionate', 'caring')",-0.06750017,-0.076009914,1.1555696,1.1913114,0.0401988,0.0207917,-0.0194071
10,-0.7025926,-0.8062808,"('unsympathetic', 'sympathetic')",0.0942238,0.1676685,-0.44073743,-0.35717374,-0.3497021,-0.3319287,0.0177734
11,0.4792857,0.4083601,"('unhelpful', 'helpful')",0.55417913,0.55646104,2.0283265,2.0963833,1.0205971,1.0204015,-0.0001956
12,0.36512083,0.41748205,"('unsupportive', 'supportive')",0.6689771,0.87625337,-1.6981722,-1.5812979,-0.2213581,-0.0958542,0.1255039
13,0.045217186,0.060512878,"('impolite', 'polite')",-0.04703117,-0.064678736,-0.41543832,-0.35121307,-0.1390841,-0.1184596,0.0206245
14,0.7402654,0.6616264,"('antisocial', 'social')",1.6334432,1.6384437,-0.053492885,-0.15405522,0.7734053,0.7153383,-0.058067
15,0.36040223,0.26529422,"('boring', 'funny')",-0.7067779,-0.81716704,0.8375124,0.77369815,0.1637122,0.0739418,-0.0897704
16,-0.15337762,-0.21038799,"('unpopular', 'popular')",0.018401623,-0.015488796,0.5247799,0.5699986,0.1299346,0.1147073,-0.0152273
17,-0.10331263,-0.02249238,"('nasty', 'nice')",-0.39913514,-0.32002583,-0.07396546,-0.06556338,-0.1921378,-0.1360272,0.0561106
18,-0.43549073,-0.50804514,"('disagreeable', 'welcoming')",-0.46515286,-0.36547163,-0.36055368,-0.3586679,-0.4203991,-0.4107282,0.0096709
19,-0.48001933,-0.43891525,"('inhospitable', 'hospitable')",-1.3852648,-1.4416859,0.033734284,0.1096172,-0.6105166,-0.590328,0.0201886
20,0.5518621,0.5431971,"('rough', 'thoughtful')",1.4295747,1.5021019,1.0650067,1.0223832,1.0154812,1.0225608,0.0070796
