,coca_male,coca_female,tuple,cola_male,cola_female,europacific_male,europacific_female,partners_male,partners_female,average_male,average_female,female-male
32,1.0028822,0.8059704,"('unkind', 'kind')",0.9727107,0.89357543,0.20112333,0.12537315,1.2277004,1.1351389,0.8511041,0.7400144,-0.1110897
33,0.9186024,0.9572215,"('wrong', 'right')",0.04772478,-0.012903598,0.53278685,0.4770563,-0.06328737,-0.15414979,0.3589567,0.3168061,-0.0421506
34,-0.5475306,-0.27327624,"('mean', 'honorable')",-0.044382297,0.146189,0.19133112,0.29762882,5.031865,4.868778,1.1578208,1.25983,0.1020092
35,-0.16288054,-0.18688603,"('corrupt', 'incorrupt')",-1.2652913,-1.328242,0.19193314,0.16227917,-0.7475419,-0.84606373,-0.4959452,-0.5497282,-0.053783
36,-0.6162058,-0.36478767,"('hostile', 'amicable')",-0.9896562,-0.9338197,-0.45671874,-0.4650612,0.03739798,-0.16044766,-0.5062957,-0.481029,0.0252667
37,0.18414441,0.22653003,"('fake', 'genuine')",-0.53600144,-0.5678867,-0.5996107,-0.635158,-0.20430888,-0.26289228,-0.2889442,-0.3098517,-0.0209075
38,0.6482389,0.7294769,"('untruthful', 'truthful')",0.42256802,0.46512818,-0.38800558,-0.35427332,1.0083259,1.1083603,0.4227818,0.487173,0.0643912
39,1.2209468,1.2593716,"('exploitative', 'cooperative')",1.5169293,1.5432241,1.205356,1.2068354,1.4341757,1.5512276,1.344352,1.3901646,0.0458126
40,-1.0534784,-0.92900014,"('stingy', 'generous')",-0.680618,-0.6029165,-0.11944881,-0.13023803,-2.3197248,-2.348394,-1.0433174,-1.0026371,0.0406803
41,-0.6891292,-0.56018174,"('unforgiving', 'forgiving')",0.6409593,0.65611756,-0.4702904,-0.42955637,0.6728336,0.68706816,0.0385933,0.0883619,0.0497686
42,0.6581235,0.62870246,"('unreliable', 'reliable')",0.695587,0.63949585,0.91177297,0.95793474,-2.508795,-2.313796,-0.0608279,-0.0219158,0.0389121
43,0.13624622,0.2775156,"('irresponsible', 'responsible')",0.35932112,0.37976483,-0.2881747,-0.2339405,1.3161309,1.3823873,0.3808809,0.4514318,0.0705509
44,-0.40573293,-0.40553352,"('prejudiced', 'unprejudiced')",-0.26231706,-0.25579813,1.1897373,1.2074695,-0.8806854,-0.7316001,-0.0897495,-0.0463656,0.0433839
45,-2.051709,-1.776252,"('incompetent', 'competent')",-0.554102,-0.39081338,-0.47940978,-0.43575838,0.14173542,0.13966316,-0.7358713,-0.6157901,0.1200812
46,-0.28069288,-0.25776714,"('uncompetitive', 'competitive')",0.48519278,0.5806801,-0.92783666,-0.9617024,-0.0015632934,0.092313394,-0.181225,-0.136619,0.044606
47,0.4199041,0.44369805,"('stupid', 'smart')",0.7398109,0.79419875,0.7102372,0.73900306,5.684927,5.552391,1.8887198,1.8823228,-0.006397
48,-0.38948497,-0.4717479,"('unintelligent', 'intelligent')",0.10422872,0.078954235,-1.042204,-1.0782086,-0.22587936,-0.2738581,-0.3883349,-0.4362151,-0.0478802
49,0.48561215,0.6346433,"('unable', 'able')",0.651171,0.7305698,0.024101745,0.12797761,-0.25724697,-0.068569854,0.2259095,0.3561552,0.1302457
50,0.16059561,0.18290357,"('clumsy', 'skillful')",0.1629642,0.06683697,0.7635062,0.76007366,-0.14967382,-0.09661222,0.234348,0.2283005,-0.0060475
51,-0.9055386,-1.082089,"('uneducated', 'educated')",-0.42144707,-0.4183686,-0.42551696,-0.53985816,0.28215992,0.25509402,-0.3675857,-0.4463054,-0.0787197
52,0.4506544,0.30078682,"('irrational', 'rational')",0.4748448,0.31896096,-0.64663786,-0.73033655,0.22545813,0.081796944,0.1260799,-0.007198,-0.1332779
53,0.72518164,0.8310919,"('uncreative', 'creative')",-0.6982498,-0.6892037,-1.3861836,-1.3815361,0.78102726,0.685496,-0.1445561,-0.138538,0.0060181
54,0.9639321,0.93355757,"('incapable', 'capable')",0.7779005,0.71515834,-0.03147586,-0.12530622,1.3840624,1.3274568,0.7736048,0.7127166,-0.0608882
55,-0.49228704,-0.50782526,"('incompetent', 'clever')",0.18987614,0.27284947,-0.42210716,-0.4336646,0.40578997,0.449072,-0.079682,-0.0548921,0.0247899
56,1.5782139,1.4830488,"('impractical', 'practical')",1.8299115,1.8245353,0.5507912,0.5189497,0.72684586,0.78100836,1.1714406,1.1518855,-0.0195551
57,-0.82047087,-0.7655206,"('unimaginative', 'imaginative')",-0.7427849,-0.7384009,-1.1796016,-1.1878835,-2.590114,-2.4508555,-1.3332429,-1.285665,0.0475779
58,0.8412593,1.0518421,"('undiscriminating', 'discriminating')",0.118650354,0.19577411,-1.316168,-1.292328,-0.5040888,-0.5301552,-0.2150868,-0.1437168,0.07137
59,0.88371223,0.8345506,"('foolish', 'wise')",0.5317885,0.46255276,0.6075096,0.5856558,0.4393845,0.44401476,0.6155987,0.5816935,-0.0339052
60,-0.2237289,-0.24895757,"('inefficient', 'efficient')",1.1382993,1.2117041,0.093820676,0.1213014,1.0565909,1.2413207,0.5162455,0.5813422,0.0650967
61,0.13304558,0.025365826,"('illogical', 'logical')",-0.10221806,-0.2006134,-0.38821343,-0.46379519,0.40121144,0.24949297,0.0109564,-0.0973874,-0.1083438
62,-0.18233095,-0.049275726,"('incompetent', 'brilliant')",-0.22627972,-0.10791375,0.28907514,0.3577249,0.64119,0.81831604,0.1304136,0.2547129,0.1242993
63,0.10944986,0.22826125,"('unperceptive', 'insightful')",0.23143962,0.31788436,-0.29935732,-0.253603,1.0379769,1.1371015,0.2698773,0.357411,0.0875337
64,-1.0404712,-1.2462575,"('shy', 'confident')",-0.39276356,-0.48407283,0.36116722,0.3548043,-4.7097654,-4.399216,-1.4454582,-1.4436855,0.0017727
65,-0.97050846,-1.3789357,"('insecure', 'secure')",0.74385303,0.64141047,0.45312232,0.37866682,0.9396335,1.0424007,0.2915251,0.1708856,-0.1206395
66,-0.3616198,-0.31994855,"('inactive', 'active')",-0.9169786,-0.95525223,0.118948884,0.11890216,0.7629521,0.7228742,-0.0991744,-0.1083561,-0.0091817
67,1.0380353,0.84476876,"('doubtful', 'determined')",1.2065961,1.117976,1.3283229,1.2836149,0.2942389,0.37990382,0.9667982,0.9065658,-0.0602324
68,-0.17372662,-0.38511428,"('dependent', 'independent')",-0.568898,-0.62468797,-0.3745189,-0.43642175,-0.97803736,-0.95188254,-0.5237952,-0.5995266,-0.0757314
69,0.91368884,1.1042324,"('lazy', 'industrious')",0.63125235,0.61622524,0.9921669,1.0620396,-0.84093225,-0.746316,0.4240439,0.5090454,0.0850015
70,-1.0303547,-0.9426735,"('lethargic', 'energetic')",-0.6170268,-0.550139,-0.28830078,-0.25547317,0.8848183,0.94747895,-0.262716,-0.2002017,0.0625143
71,1.0668209,1.2406356,"('diffident', 'self-confident')",1.2041101,1.294046,-0.87591094,-0.8267281,1.0790815,1.0980759,0.6185254,0.7015074,0.082982
72,0.26017988,0.14284024,"('unambitious', 'ambitious')",-0.2967778,-0.35373142,-0.5090323,-0.52556896,-0.34323058,-0.27407014,-0.2222152,-0.2526326,-0.0304174
73,2.3190515,2.3912332,"('helpless', 'self-reliant')",0.38231272,0.34769854,0.5193911,0.49749684,-3.6886091,-3.5360892,-0.1169634,-0.0749152,0.0420482
74,1.1513373,1.3777711,"('undedicated', 'dedicated')",0.58584374,0.6681177,-0.043703455,0.028138027,0.74019265,0.8112666,0.6084175,0.7213234,0.1129059
75,-0.18693087,-0.074094296,"('meek', 'impulsive')",-0.6479254,-0.6191667,0.3422666,0.3507245,-1.0626612,-0.9297921,-0.3888127,-0.3180822,0.0707305
76,-0.21025193,-0.23065253,"('anxious', 'daring')",-0.3419941,-0.31446296,0.56317353,0.59852004,0.30830494,0.44125342,0.0798081,0.1236645,0.0438564
77,-1.2634394,-1.2882026,"('unmotivated', 'motivated')",-0.32846153,-0.29479074,-0.20032842,-0.24079052,0.025879974,0.1443809,-0.4415874,-0.4198507,0.0217367
78,-0.7181937,-0.5343972,"('nonresilient', 'resilient')",-0.14366046,-0.09445952,-0.77113616,-0.71775275,0.16213892,0.2285801,-0.3677129,-0.2795073,0.0882056
79,0.1497135,0.23199238,"('wavering', 'unwavering')",-0.4857343,-0.50188845,-0.62426215,-0.598877,-0.43543154,-0.40380767,-0.3489286,-0.3181452,0.0307834
80,0.38330087,0.08938048,"('dominated', 'dominating')",0.20447773,0.16162372,0.95806444,0.90577644,-0.7140232,-0.53925496,0.207955,0.1543814,-0.0535736
81,-0.74895036,-1.1425238,"('submissive', 'aggressive')",-0.26817307,-0.27967426,0.6170897,0.5119466,0.07914154,0.19832948,-0.0802231,-0.1779805,-0.0977574
82,-0.99175906,-0.92260194,"('poor', 'rich')",-0.5454629,-0.4869367,-0.44281036,-0.48525575,5.387877,5.162857,0.8519612,0.8170156,-0.0349456
83,1.2847477,1.1211133,"('powerless', 'powerful')",0.7143185,0.62804025,0.4854625,0.38915125,-0.27866828,-0.26172784,0.5514652,0.4691443,-0.0823209
84,0.8579152,0.6187309,"('inferior', 'superior')",1.1593753,0.9848253,0.1513056,0.0010195603,0.1879134,0.059638463,0.5891274,0.4160536,-0.1730738
85,2.1314356,2.324199,"('insignificant', 'prestigious')",-0.009023228,-0.1113095,0.2228357,0.1879226,0.31877252,0.18406054,0.6660052,0.6462182,-0.019787
86,-0.27154028,-0.3085072,"('uninfluential', 'influential')",-0.41926566,-0.4674608,-2.2376506,-2.287273,-0.4912721,-0.6228427,-0.8549322,-0.9215209,-0.0665887
87,0.6705646,0.58030826,"('unsuccessful', 'successful')",0.7676301,0.7902689,0.9790264,0.8917236,0.77325845,0.90332234,0.7976199,0.7914058,-0.0062141
88,0.690342,0.7145794,"('low', 'eminent')",-0.111292616,-0.1262093,-0.17413104,-0.2186258,0.21441472,0.19966571,0.1548333,0.1423525,-0.0124808
