,tyler_male,tyler_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,0.8920965,0.6742061,"('unsociable', 'sociable')",-0.43798888,-0.61759055,-0.5458341,-0.68055975,-0.0305755,-0.2079814,-0.1774059
1,0.51435477,0.41317174,"('unfriendly', 'friendly')",0.13157456,-0.0950763,1.5101504,1.2951913,0.7186933,0.5377622,-0.1809311
2,1.2828262,1.2823099,"('unlikable', 'likable')",0.48316535,0.5367718,0.46008706,0.5345414,0.7420262,0.7845411,0.0425149
3,-0.016919542,0.031166498,"('repellent', 'pleasant')",0.032719508,0.17241839,-0.20248477,-0.1100439,-0.0622283,0.0311803,0.0934086
4,-0.40335727,-0.41664734,"('disliked', 'liked')",-0.7070659,-0.7185326,-5.455753,-5.4980435,-2.1887253,-2.2110745,-0.0223492
5,-0.78747565,-0.6771544,"('distant', 'outgoing')",-0.3684833,-0.3571875,0.0042137653,0.008472323,-0.383915,-0.3419565,0.0419585
6,-0.26534536,-0.132258,"('distant', 'open')",-0.83997536,-0.84951556,0.5926163,0.5488585,-0.1709015,-0.144305,0.0265965
7,0.9876917,0.8658552,"('insensitive', 'sensitive')",0.24372254,0.34130436,0.56785876,0.5918234,0.5997577,0.599661,-9.67e-05
8,0.09643457,0.14240012,"('unaffectionate', 'affectionate')",0.2622414,0.20525105,0.74218184,0.6079458,0.3669526,0.3185323,-0.0484203
9,1.4187878,1.4126816,"('unaffectionate', 'caring')",0.49241602,0.4577819,1.169044,1.1021932,1.0267493,0.9908856,-0.0358637
10,0.39908808,0.2696947,"('unsympathetic', 'sympathetic')",-0.5345879,-0.5262105,-0.31908634,-0.35698885,-0.1515287,-0.2045015,-0.0529728
11,0.209744,0.1994605,"('unhelpful', 'helpful')",1.1460878,1.1821196,1.6467903,1.6465614,1.000874,1.0093805,0.0085065
12,1.3183744,1.3435684,"('unsupportive', 'supportive')",0.6093714,0.7515709,-1.489961,-1.4534906,0.1459283,0.2138829,0.0679546
13,0.76090264,0.6539256,"('impolite', 'polite')",-0.42571056,-0.48178667,-0.37697953,-0.39267015,-0.0139291,-0.0735104,-0.0595813
14,-0.18734573,-0.3197973,"('antisocial', 'social')",0.60420096,0.6364181,-0.86014867,-0.79305255,-0.1477645,-0.1588106,-0.0110461
15,-0.5997407,-0.58725107,"('boring', 'funny')",-0.053693965,-0.111194685,0.5037549,0.48971382,-0.0498932,-0.0695773,-0.0196841
16,-0.79898095,-0.752444,"('unpopular', 'popular')",-0.2747739,-0.2942296,0.7375902,0.7097268,-0.1120549,-0.1123156,-0.0002607
17,-0.75207585,-0.69663554,"('nasty', 'nice')",-0.9019312,-0.84184164,-0.52121174,-0.42266136,-0.7250729,-0.6537128,0.0713601
18,0.06696438,0.0021693949,"('disagreeable', 'welcoming')",0.07692565,0.104790494,-0.41840908,-0.49747065,-0.0915064,-0.1301703,-0.0386639
19,0.66998166,0.7668016,"('inhospitable', 'hospitable')",-0.6674176,-0.71259797,-0.05169601,-0.040444013,-0.0163773,0.0045865,0.0209638
20,0.24738589,0.24831207,"('rough', 'thoughtful')",0.7438999,0.8572544,0.94728744,0.9202308,0.6461911,0.6752658,0.0290747
21,0.056663282,-0.07561072,"('immoral', 'moral')",0.38279957,0.3491188,-0.93337953,-0.89897776,-0.1646389,-0.2084899,-0.043851
22,0.19662961,0.118214995,"('untrustworthy', 'trustworthy')",-0.18034144,-0.21750402,-1.2073596,-1.1936197,-0.3970238,-0.4309696,-0.0339458
23,1.3388556,1.1867322,"('insincere', 'sincere')",-0.15197727,-0.19972302,4.756156,4.6855206,1.9810114,1.8908432,-0.0901682
24,1.1226442,1.0802517,"('dishonest', 'honest')",-1.2065437,-1.2271721,0.44122264,0.38770622,0.1191077,0.0802619,-0.0388458
25,0.043124918,0.003911473,"('egoistic', 'altruistic')",0.5867412,0.52794677,1.5699295,1.5134712,0.7332652,0.6817765,-0.0514887
26,0.2551912,0.14255315,"('hardhearted', 'benevolent')",0.5276229,0.5197853,1.5580609,1.421392,0.7802916,0.6945768,-0.0857148
27,0.9064028,1.0089493,"('hardhearted', 'softhearted')",-0.0029569045,0.09984815,1.5859737,1.5184165,0.8298066,0.875738,0.0459314
28,1.0888424,0.92195,"('disloyal', 'loyal')",0.07874902,-0.03133703,0.7962471,0.6421933,0.6546129,0.5109354,-0.1436775
29,-0.09671317,-0.09978704,"('unfair', 'fair')",-0.6088768,-0.5805404,-0.751735,-0.8845406,-0.485775,-0.5216227,-0.0358477
30,0.6258923,0.5981052,"('intolerant', 'tolerant')",1.6078283,1.5039235,1.1263449,1.0769165,1.1200218,1.0596484,-0.0603734
31,-0.83005244,-0.7688379,"('evil', 'good')",-0.681715,-0.79050404,-0.6341774,-0.7700495,-0.7153149,-0.7764638,-0.0611489
32,1.1450028,1.0475596,"('unkind', 'kind')",-0.09278743,-0.029760461,0.5287621,0.4515854,0.5269925,0.4897949,-0.0371976
33,0.098924525,0.045172103,"('wrong', 'right')",0.23864686,0.22334443,-0.22693855,-0.2577423,0.0368776,0.0035914,-0.0332862
34,-1.157621,-1.112901,"('mean', 'honorable')",-0.11628612,-0.033192243,5.713454,5.723988,1.4798489,1.5259649,0.046116
35,-0.8229192,-0.6678697,"('corrupt', 'incorrupt')",-0.6598386,-0.6952272,0.08023185,-0.06949613,-0.4675086,-0.477531,-0.0100224
36,-1.2124175,-1.1727874,"('hostile', 'amicable')",-1.1804727,-1.3714023,0.32374078,0.12049086,-0.6897165,-0.8078996,-0.1181831
37,1.1955794,1.1823199,"('fake', 'genuine')",-0.048619226,0.016578525,0.423068,0.44528338,0.5233427,0.5480606,0.0247179
38,0.19330914,0.19535908,"('untruthful', 'truthful')",-0.5937036,-0.53414345,0.065991774,0.082506776,-0.1114676,-0.0854259,0.0260417
39,1.329304,1.3021998,"('exploitative', 'cooperative')",0.5259621,0.49643752,0.023976242,0.057044808,0.6264141,0.6185608,-0.0078533
40,0.4158579,0.3187864,"('stingy', 'generous')",-0.043556154,0.033138607,-1.1950713,-1.2116556,-0.2742565,-0.2865769,-0.0123204
41,0.6598621,0.5711865,"('unforgiving', 'forgiving')",-0.5158555,-0.5256118,-0.026333261,-0.14248076,0.0392245,-0.032302,-0.0715265
42,0.14167565,0.16966696,"('unreliable', 'reliable')",-0.8914277,-0.7254312,-2.6370673,-2.4836588,-1.1289398,-1.013141,0.1157988
