,assurant_male,assurant_female,tuple,inc_male,inc_female,average_male,average_female,female-male
28,-0.9216126,-1.022166,"('disloyal', 'loyal')",0.8019895,0.7430089,-0.0598116,-0.1395786,-0.079767
29,-0.5629025,-0.597686,"('unfair', 'fair')",-0.61713153,-0.7623,-0.590017,-0.679993,-0.089976
30,0.12777728,0.034093782,"('intolerant', 'tolerant')",1.8631015,1.7690955,0.9954394,0.9015946,-0.0938448
31,-0.9876375,-1.0158558,"('evil', 'good')",-1.0711685,-1.1864377,-1.029403,-1.1011467,-0.0717437
32,-0.5709192,-0.73596615,"('unkind', 'kind')",0.7377171,0.5603949,0.0833989,-0.0877856,-0.1711845
33,-0.074460454,-0.18094802,"('wrong', 'right')",-0.36343688,-0.3787109,-0.2189487,-0.2798294,-0.0608807
34,0.013836157,0.16317038,"('mean', 'honorable')",5.785688,5.8716784,2.8997622,3.0174243,0.1176621
35,0.8738033,0.7773366,"('corrupt', 'incorrupt')",-0.044416856,-0.20440462,0.4146932,0.286466,-0.1282272
36,-0.62600875,-0.70012736,"('hostile', 'amicable')",-0.017355574,-0.20369563,-0.3216822,-0.4519115,-0.1302293
37,0.027098976,0.056366622,"('fake', 'genuine')",0.5017549,0.54051894,0.2644269,0.2984428,0.0340159
38,-0.7790637,-0.838693,"('untruthful', 'truthful')",0.035439268,0.14190178,-0.3718122,-0.3483956,0.0234166
39,-0.0143372305,-0.0022465214,"('exploitative', 'cooperative')",-0.009035716,-0.027515166,-0.0116865,-0.0148808,-0.0031943
40,-0.06455477,0.014876299,"('stingy', 'generous')",-1.160913,-1.1643716,-0.6127339,-0.5747477,0.0379862
41,-0.15208259,-0.24069236,"('unforgiving', 'forgiving')",0.06381173,-0.06558088,-0.0441354,-0.1531366,-0.1090012
42,0.8154473,0.83784914,"('unreliable', 'reliable')",-2.7023497,-2.6013157,-0.9434512,-0.8817333,0.0617179
43,-1.0295882,-1.0702288,"('irresponsible', 'responsible')",0.73625696,0.6616071,-0.1466656,-0.2043109,-0.0576453
44,0.6018694,0.68247455,"('prejudiced', 'unprejudiced')",-1.6953804,-1.6533301,-0.5467556,-0.4854278,0.0613278
45,-0.5890112,-0.66058886,"('incompetent', 'competent')",0.049698666,0.0049119256,-0.2696563,-0.3278385,-0.0581822
46,-1.1182793,-1.0771705,"('uncompetitive', 'competitive')",-0.8654606,-0.8957215,-0.9918699,-0.986446,0.0054239
47,-0.018887706,0.012495995,"('stupid', 'smart')",5.5924625,5.665589,2.7867875,2.8390424,0.0522549
48,-0.4594912,-0.4212608,"('unintelligent', 'intelligent')",0.8574949,0.8327331,0.1990018,0.2057361,0.0067343
49,-0.49526796,-0.3860473,"('unable', 'able')",-0.33295825,-0.18805093,-0.4141131,-0.2870491,0.127064
50,0.7590927,0.76099896,"('clumsy', 'skillful')",-0.016085822,-0.005807154,0.3715034,0.3775959,0.0060925
51,-0.23448977,-0.37396634,"('uneducated', 'educated')",0.6895497,0.6412832,0.22753,0.1336584,-0.0938716
52,-0.690385,-0.8051645,"('irrational', 'rational')",-0.14949831,-0.2592808,-0.4199417,-0.5322226,-0.1122809
53,-1.7354636,-1.7664491,"('uncreative', 'creative')",0.7318525,0.7189583,-0.5018055,-0.5237454,-0.0219399
54,-0.43258402,-0.52165943,"('incapable', 'capable')",1.016983,0.9987283,0.2921995,0.2385344,-0.0536651
55,-0.7350865,-0.698219,"('incompetent', 'clever')",0.07914275,0.0841753,-0.3279719,-0.3070219,0.02095
56,0.23084742,0.06584367,"('impractical', 'practical')",0.3941758,0.3822468,0.3125116,0.2240452,-0.0884664
57,-1.4163182,-1.5580244,"('unimaginative', 'imaginative')",-2.1364608,-2.2765777,-1.7763895,-1.9173011,-0.1409116
58,-0.19526649,-0.27920997,"('undiscriminating', 'discriminating')",0.30569038,0.2219334,0.0552119,-0.0286383,-0.0838502
59,-0.3467856,-0.35075176,"('foolish', 'wise')",0.42199793,0.45253032,0.0376062,0.0508893,0.0132831
60,-0.03304122,0.010814922,"('inefficient', 'efficient')",0.17596304,0.34279105,0.0714609,0.176803,0.1053421
61,-0.7005049,-0.8166321,"('illogical', 'logical')",0.12755388,-0.033386663,-0.2864755,-0.4250094,-0.1385339
62,-0.14223802,-0.045673616,"('incompetent', 'brilliant')",0.6118814,0.8135762,0.2348217,0.3839513,0.1491296
63,-0.6228231,-0.59102327,"('unperceptive', 'insightful')",0.8871244,0.9707288,0.1321507,0.1898528,0.0577021
64,-0.16561502,-0.20213595,"('shy', 'confident')",-6.6811233,-6.616314,-3.4233692,-3.409225,0.0141442
65,-0.08282174,-0.10899317,"('insecure', 'secure')",-0.6226234,-0.62280655,-0.3527226,-0.3658999,-0.0131773
66,-0.38341963,-0.41441122,"('inactive', 'active')",0.85837215,0.7383835,0.2374763,0.1619861,-0.0754902
67,0.6708374,0.52417624,"('doubtful', 'determined')",-0.06963063,-0.105063684,0.3006034,0.2095563,-0.0910471
68,-0.22365801,-0.17631844,"('dependent', 'independent')",-0.45422456,-0.4352159,-0.3389413,-0.3057672,0.0331741
69,1.3574705,1.3092037,"('lazy', 'industrious')",-0.29184586,-0.30325502,0.5328124,0.5029744,-0.029838
70,-0.20158413,-0.12251592,"('lethargic', 'energetic')",0.73398215,0.74937314,0.266199,0.3134286,0.0472296
71,-1.1775239,-1.1350399,"('diffident', 'self-confident')",0.27764928,0.2809987,-0.4499373,-0.4270206,0.0229167
72,-0.335409,-0.36127293,"('unambitious', 'ambitious')",-0.4797548,-0.45990276,-0.4075819,-0.4105878,-0.0030059
73,0.97612274,1.0024984,"('helpless', 'self-reliant')",-2.8918924,-2.7882366,-0.9578848,-0.8928691,0.0650157
74,0.18994156,0.09822847,"('undedicated', 'dedicated')",0.2307507,0.116178036,0.2103461,0.1072033,-0.1031428
75,-0.011624751,0.037825502,"('meek', 'impulsive')",-0.23941891,-0.17515038,-0.1255218,-0.0686624,0.0568594
76,0.3561721,0.4788241,"('anxious', 'daring')",0.21585797,0.31907228,0.286015,0.3989482,0.1129332
77,-1.2244052,-1.1638981,"('unmotivated', 'motivated')",-0.97895676,-0.85932165,-1.101681,-1.0116099,0.0900711
78,-0.574398,-0.43353105,"('nonresilient', 'resilient')",-0.043470617,0.08695037,-0.3089343,-0.1732903,0.135644
79,0.05260774,-0.113861255,"('wavering', 'unwavering')",0.25718898,0.179885,0.1548984,0.0330119,-0.1218865
80,0.260051,0.29971924,"('dominated', 'dominating')",-1.1282039,-1.0018408,-0.4340764,-0.3510608,0.0830156
81,0.5756493,0.5228321,"('submissive', 'aggressive')",-0.21761677,-0.14819619,0.1790163,0.187318,0.0083017
82,-0.100246474,-0.08428869,"('poor', 'rich')",5.926702,6.0080495,2.9132278,2.9618804,0.0486526
83,-0.1703412,-0.2678892,"('powerless', 'powerful')",-0.8694611,-0.9741673,-0.5199012,-0.6210282,-0.101127
84,0.49231112,0.43952933,"('inferior', 'superior')",0.98423773,0.9515858,0.7382745,0.6955576,-0.0427169
85,-0.25922644,-0.26501188,"('insignificant', 'prestigious')",0.3607978,0.2725018,0.0507857,0.003745,-0.0470407
86,-1.8137169,-2.0010426,"('uninfluential', 'influential')",0.21964738,0.07793881,-0.7970347,-0.9615519,-0.1645172
87,0.11261903,0.07670137,"('unsuccessful', 'successful')",0.7206541,0.77309835,0.4166366,0.4248999,0.0082633
88,0.13030498,-0.02418501,"('low', 'eminent')",0.41694134,0.29569793,0.2736232,0.1357565,-0.1378667
