,massey_male,massey_female,tuple,energy_male,energy_female,co_male,co_female,average_male,average_female,female-male
0,-0.72701734,-0.93818474,"('unsociable', 'sociable')",-0.02176705,-0.07916999,0.13105825,-0.108577676,-0.2059087,-0.3753108,-0.1694021
1,1.958131,1.8863935,"('unfriendly', 'friendly')",0.39414164,0.2241856,0.99067134,0.93413943,1.1143146,1.0149062,-0.0994084
2,0.9182416,1.0221226,"('unlikable', 'likable')",1.2523057,1.1992613,1.1110216,1.2255877,1.0938563,1.1489906,0.0551343
3,-1.3415182,-1.2986686,"('repellent', 'pleasant')",-0.11439332,-0.08999251,0.91339797,0.8196782,-0.1808378,-0.189661,-0.0088232
4,1.2106351,1.2059464,"('disliked', 'liked')",0.928456,0.76696146,-6.6405535,-6.732366,-1.5004875,-1.586486,-0.0859985
5,1.2733254,1.3117054,"('distant', 'outgoing')",0.1129467,0.08449301,-1.2881078,-1.055797,0.0327215,0.1134671,0.0807456
6,1.2668692,1.3703358,"('distant', 'open')",-0.3530041,-0.4788236,-1.3160629,-1.0956025,-0.1340659,-0.0680301,0.0660358
7,0.09760921,0.029502232,"('insensitive', 'sensitive')",0.75326717,0.7898723,0.23032667,0.12389094,0.360401,0.3144218,-0.0459792
8,0.9782467,0.905134,"('unaffectionate', 'affectionate')",-0.30669224,-0.5179904,-0.019526012,0.027748883,0.2173428,0.1382975,-0.0790453
9,1.6954575,1.6559678,"('unaffectionate', 'caring')",0.5991491,0.46376243,0.7389076,0.76219517,1.0111714,0.9606418,-0.0505296
10,-1.2819818,-1.3319889,"('unsympathetic', 'sympathetic')",-0.34331012,-0.45348316,0.0025039054,-0.16395226,-0.5409294,-0.6498081,-0.1088787
11,-1.1602571,-1.3452713,"('unhelpful', 'helpful')",0.48684895,0.4866221,2.4749646,2.4208243,0.6005188,0.520725,-0.0797938
12,1.3996967,1.3678042,"('unsupportive', 'supportive')",1.2067049,1.1893682,-1.8932909,-1.9066668,0.2377035,0.2168352,-0.0208683
13,-1.5326343,-1.6214267,"('impolite', 'polite')",0.038332924,0.18406412,0.13949859,0.10757176,-0.4516009,-0.4432636,0.0083373
14,-0.8755723,-1.0072325,"('antisocial', 'social')",0.64821935,0.6637099,0.26583248,0.10056492,0.0128265,-0.0809859,-0.0938124
15,0.117789395,0.024103135,"('boring', 'funny')",0.024441656,-0.033545263,0.46815234,0.48194543,0.2034611,0.1575011,-0.04596
16,0.08397735,-0.007884793,"('unpopular', 'popular')",-0.14365642,-0.30895886,0.15152067,0.05387111,0.0306139,-0.0876575,-0.1182714
17,-0.45585665,-0.4513088,"('nasty', 'nice')",-0.7654917,-0.66684675,-0.27840158,-0.2371761,-0.4999167,-0.4517772,0.0481395
18,-0.31422073,-0.16980806,"('disagreeable', 'welcoming')",-1.173757,-1.1238372,-1.268512,-1.2266374,-0.9188299,-0.8400942,0.0787357
19,0.8268209,0.93717605,"('inhospitable', 'hospitable')",-0.6420335,-0.71019024,-0.6117156,-0.48382062,-0.1423094,-0.0856116,0.0566978
20,0.028897185,0.10521221,"('rough', 'thoughtful')",0.011408523,0.029313415,0.59218884,0.5168699,0.2108315,0.2171319,0.0063004
21,-0.81903225,-0.6997516,"('immoral', 'moral')",0.9784894,0.9625803,-0.18517405,-0.22225942,-0.0085723,0.0135231,0.0220954
22,-0.8210574,-0.83640206,"('untrustworthy', 'trustworthy')",-0.79203194,-0.844384,-0.089151725,-0.13952523,-0.5674137,-0.6067704,-0.0393567
23,-0.30470031,-0.50198877,"('insincere', 'sincere')",0.097483724,0.08378191,6.2125764,6.053806,2.0017865,1.878533,-0.1232535
24,0.033018555,0.075119145,"('dishonest', 'honest')",0.49563855,0.57171804,0.7660413,0.7889305,0.4315661,0.4785892,0.0470231
