,dover_male,dover_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.5218052,0.44357932,"('unsociable', 'sociable')",-0.3474895,-0.51257336,0.0871579,-0.034497,-0.1216549
1,1.0892798,0.82864046,"('unfriendly', 'friendly')",1.7096661,1.5115706,1.399473,1.1701055,-0.2293675
2,0.50971305,0.5488613,"('unlikable', 'likable')",0.4262667,0.3902325,0.4679899,0.4695469,0.001557
3,-0.31465244,-0.017055005,"('repellent', 'pleasant')",0.84013224,0.9631831,0.2627399,0.4730641,0.2103242
4,-0.5227239,-0.6074136,"('disliked', 'liked')",-6.50535,-6.68401,-3.5140371,-3.6457119,-0.1316748
5,0.17795032,-0.04614862,"('distant', 'outgoing')",-0.018577415,0.0188911,0.0796865,-0.0136288,-0.0933153
6,0.6421667,0.43991914,"('distant', 'open')",-0.14655937,-0.15503275,0.2478037,0.1424432,-0.1053605
7,0.05822674,0.3016425,"('insensitive', 'sensitive')",0.21950725,0.27191472,0.138867,0.2867786,0.1479116
8,0.5612113,0.36648342,"('unaffectionate', 'affectionate')",1.0435251,0.8675315,0.8023682,0.6170074,-0.1853608
9,0.8705838,0.8884982,"('unaffectionate', 'caring')",1.3027894,1.2959458,1.0866866,1.092222,0.0055354
10,0.47817078,0.5876356,"('unsympathetic', 'sympathetic')",-0.8767004,-0.9802003,-0.1992648,-0.1962824,0.0029824
11,-0.35944173,-0.28424615,"('unhelpful', 'helpful')",1.4055887,1.6159317,0.5230735,0.6658428,0.1427693
12,0.43781134,0.5301021,"('unsupportive', 'supportive')",-1.7802839,-1.826315,-0.6712363,-0.6481065,0.0231298
13,0.4429773,0.36286873,"('impolite', 'polite')",-1.2627943,-1.2741983,-0.4099085,-0.4556648,-0.0457563
14,1.1576093,1.2992733,"('antisocial', 'social')",-0.13673688,-0.19006346,0.5104362,0.5546049,0.0441687
15,-0.14663333,-0.36387393,"('boring', 'funny')",-0.05826141,-0.088744394,-0.1024474,-0.2263092,-0.1238618
16,-1.9827285,-2.1606386,"('unpopular', 'popular')",0.2897023,0.21846029,-0.8465131,-0.9710891,-0.124576
17,-0.097304106,-0.15712686,"('nasty', 'nice')",-0.26684564,-0.32149565,-0.1820749,-0.2393112,-0.0572363
18,-0.30148172,-0.43263403,"('disagreeable', 'welcoming')",-0.43302736,-0.4703548,-0.3672546,-0.4514944,-0.0842398
19,-0.79085994,-0.9856952,"('inhospitable', 'hospitable')",-0.2814403,-0.3206154,-0.5361501,-0.6531553,-0.1170052
20,-0.26455653,-0.23392463,"('rough', 'thoughtful')",0.9280837,0.86382663,0.3317636,0.314951,-0.0168126
21,0.65346736,0.70498395,"('immoral', 'moral')",-0.54830813,-0.50577664,0.0525796,0.0996037,0.0470241
22,0.75146884,0.7625766,"('untrustworthy', 'trustworthy')",-0.729397,-0.748512,0.0110359,0.0070323,-0.0040036
23,0.85397065,1.0348328,"('insincere', 'sincere')",5.54477,5.761987,3.1993701,3.3984101,0.19904
24,1.4690545,1.6749991,"('dishonest', 'honest')",0.6754188,0.7514687,1.0722367,1.2132339,0.1409972
25,1.5905329,1.5892376,"('egoistic', 'altruistic')",1.6512556,1.5878893,1.6208942,1.5885634,-0.0323308
26,0.95844936,0.5497929,"('hardhearted', 'benevolent')",1.6975514,1.331689,1.3280003,0.9407409,-0.3872594
27,0.28131035,0.29940632,"('hardhearted', 'softhearted')",1.2746831,1.1405567,0.7779967,0.7199815,-0.0580152
28,0.30922002,0.37274775,"('disloyal', 'loyal')",1.1083041,1.1031768,0.708762,0.7379623,0.0292003
29,-0.85716575,-0.86248034,"('unfair', 'fair')",0.10936947,-0.08349779,-0.3738981,-0.4729891,-0.099091
30,0.8419098,0.92562234,"('intolerant', 'tolerant')",0.45328417,0.46881709,0.647597,0.6972197,0.0496227
31,-0.3794789,-0.6924141,"('evil', 'good')",-0.27152783,-0.4454971,-0.3255033,-0.5689556,-0.2434523
32,-0.13806535,-0.17256135,"('unkind', 'kind')",0.40298963,0.13535231,0.1324621,-0.0186045,-0.1510666
33,0.60190284,0.4600886,"('wrong', 'right')",-0.2023781,-0.23863415,0.1997624,0.1107272,-0.0890352
34,0.63018465,0.6718729,"('mean', 'honorable')",5.3276906,5.6595445,2.9789376,3.1657088,0.1867712
35,-0.4038138,-0.5705034,"('corrupt', 'incorrupt')",-0.2659194,-0.2998088,-0.3348666,-0.4351561,-0.1002895
36,0.4099546,0.114208914,"('hostile', 'amicable')",0.21817702,0.002250636,0.3140658,0.0582298,-0.255836
