,ak_male,ak_female,tuple,steel_male,steel_female,holding_male,holding_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.77671695,-1.0740774,"('unsociable', 'sociable')",0.01296483,-0.045527462,0.19649749,0.08853699,-0.19855134,-0.21192656,-0.1914515,-0.3107486,-0.1192971
1,-0.24985704,-0.21835944,"('unfriendly', 'friendly')",-0.2278575,-0.29075533,0.1147474,0.08035729,1.216206,1.2188729,0.2133097,0.1975289,-0.0157808
2,1.5387089,1.5220001,"('unlikable', 'likable')",1.1500509,1.2031482,1.7809514,2.0406663,1.0238024,1.0121619,1.3733784,1.4444941,0.0711157
3,-0.0024641845,0.022629125,"('repellent', 'pleasant')",-0.5220144,-0.42327514,0.6405224,0.6507308,1.2348455,1.2117848,0.3377224,0.3654674,0.027745
4,-0.43955132,-0.41915923,"('disliked', 'liked')",-0.44578108,-0.44713295,0.1286738,0.23901483,-7.0572176,-7.2427816,-1.953469,-1.9675148,-0.0140458
5,-1.223292,-0.96627283,"('distant', 'outgoing')",-1.2574744,-1.1953244,-1.6946927,-1.389204,-1.002513,-0.69909066,-1.294493,-1.0624729,0.2320201
6,-0.9933231,-0.73579824,"('distant', 'open')",-1.3570662,-1.2080907,-1.7565721,-1.4101231,-0.7923069,-0.50506806,-1.224817,-0.96477,0.260047
7,0.48397905,0.31087905,"('insensitive', 'sensitive')",0.23218535,0.28024364,0.3152942,0.27756295,0.5161456,0.59769225,0.3869011,0.3665945,-0.0203066
8,0.7606206,0.60418296,"('unaffectionate', 'affectionate')",0.6441333,0.7417732,0.52533114,0.54210967,0.80421984,0.8503268,0.6835762,0.6845981,0.0010219
9,0.26848745,0.24535926,"('unaffectionate', 'caring')",0.32091323,0.40045705,0.4100424,0.4534964,1.2913502,1.4823325,0.5726984,0.6454113,0.0727129
10,-0.5717222,-0.82034475,"('unsympathetic', 'sympathetic')",-0.8420824,-0.9059032,-0.6748897,-0.92380166,-0.57671875,-0.54886794,-0.6663532,-0.7997294,-0.1333762
11,-0.34724888,-0.45956683,"('unhelpful', 'helpful')",-0.6613797,-0.7712658,0.06403729,-0.18195164,2.1194265,2.208563,0.2937088,0.1989447,-0.0947641
12,0.45933336,0.46785176,"('unsupportive', 'supportive')",0.81934166,0.97842103,0.21363643,0.5125384,-2.13707,-1.9501637,-0.1611896,0.0021619,0.1633515
13,-1.0353944,-1.2523204,"('impolite', 'polite')",-0.7870172,-0.9577513,-0.24551314,-0.43251035,-0.49571973,-0.49456102,-0.6409111,-0.7842857,-0.1433746
14,0.46584052,0.41208965,"('antisocial', 'social')",1.1384001,1.1855518,2.5707092,2.6230133,0.521838,0.37144765,1.174197,1.1480255,-0.0261715
15,1.0211716,0.8083703,"('boring', 'funny')",0.30504644,0.108931616,-0.17958412,-0.4385883,-0.013139974,-0.14243823,0.2833735,0.0840688,-0.1993047
16,-1.4776603,-1.544852,"('unpopular', 'popular')",-0.5356233,-0.6198202,-0.51131105,-0.51865965,0.61818516,0.49661952,-0.4766024,-0.5466781,-0.0700757
17,-0.6263903,-0.7052299,"('nasty', 'nice')",-1.0154617,-1.0153189,-0.5922877,-0.6270944,-0.42846125,-0.46281213,-0.6656502,-0.7026138,-0.0369636
18,0.2070902,0.3207494,"('disagreeable', 'welcoming')",-0.78385097,-0.6698342,0.12804732,0.4757738,-0.26618004,-0.1464488,-0.1787234,-0.0049399,0.1737835
19,-1.0698715,-1.0186487,"('inhospitable', 'hospitable')",-1.0651828,-1.1071339,-1.6328073,-1.61504,-0.69947994,-0.5805791,-1.1168354,-1.0803504,0.036485
