,tattler_male,tattler_female,tuple,average_male,average_female,female-male
35,-0.44193086,-0.443631,"('corrupt', 'incorrupt')",-0.4419309,-0.443631,-0.0017001
36,-0.8819044,-0.69762635,"('hostile', 'amicable')",-0.8819044,-0.6976264,0.184278
37,0.26648325,0.26293498,"('fake', 'genuine')",0.2664832,0.262935,-0.0035482
38,0.012040757,0.08283368,"('untruthful', 'truthful')",0.0120408,0.0828337,0.0707929
39,0.3384489,0.23802488,"('exploitative', 'cooperative')",0.3384489,0.2380249,-0.100424
40,-1.6936915,-1.8623271,"('stingy', 'generous')",-1.6936915,-1.8623271,-0.1686356
41,0.003296988,0.01646655,"('unforgiving', 'forgiving')",0.003297,0.0164666,0.0131696
42,-0.7266084,-0.6637679,"('unreliable', 'reliable')",-0.7266084,-0.6637679,0.0628405
43,0.24933967,0.17748216,"('irresponsible', 'responsible')",0.2493397,0.1774822,-0.0718575
44,-0.60182595,-0.71995014,"('prejudiced', 'unprejudiced')",-0.601826,-0.7199501,-0.1181241
45,-0.016751414,-0.10790833,"('incompetent', 'competent')",-0.0167514,-0.1079083,-0.0911569
46,-0.15075761,-0.33552125,"('uncompetitive', 'competitive')",-0.1507576,-0.3355213,-0.1847637
47,2.1215227,2.2114286,"('stupid', 'smart')",2.1215227,2.2114286,0.0899059
48,-0.4078235,-0.40899402,"('unintelligent', 'intelligent')",-0.4078235,-0.408994,-0.0011705
49,0.14375606,0.44644067,"('unable', 'able')",0.1437561,0.4464407,0.3026846
50,-0.14874217,-0.06438815,"('clumsy', 'skillful')",-0.1487422,-0.0643881,0.0843541
51,0.2749096,0.15922385,"('uneducated', 'educated')",0.2749096,0.1592239,-0.1156857
52,-0.36219943,-0.2376287,"('irrational', 'rational')",-0.3621994,-0.2376287,0.1245707
53,-1.1290749,-0.9490148,"('uncreative', 'creative')",-1.1290749,-0.9490148,0.1800601
54,0.03872171,0.23611653,"('incapable', 'capable')",0.0387217,0.2361165,0.1973948
55,0.3535003,0.29129428,"('incompetent', 'clever')",0.3535003,0.2912943,-0.062206
56,1.158365,1.0618882,"('impractical', 'practical')",1.158365,1.0618882,-0.0964768
57,-1.4238907,-1.3939371,"('unimaginative', 'imaginative')",-1.4238907,-1.3939371,0.0299536
58,0.25431374,0.11542544,"('undiscriminating', 'discriminating')",0.2543137,0.1154254,-0.1388883
59,0.24909186,0.42928314,"('foolish', 'wise')",0.2490919,0.4292831,0.1801912
60,1.1204988,1.0189768,"('inefficient', 'efficient')",1.1204988,1.0189768,-0.101522
61,-0.16949779,-0.22881432,"('illogical', 'logical')",-0.1694978,-0.2288143,-0.0593165
62,0.39653656,0.35239893,"('incompetent', 'brilliant')",0.3965366,0.3523989,-0.0441377
63,-0.033737246,0.074921176,"('unperceptive', 'insightful')",-0.0337372,0.0749212,0.1086584
64,-1.72133,-1.8609253,"('shy', 'confident')",-1.72133,-1.8609253,-0.1395953
65,0.088240325,-0.15676145,"('insecure', 'secure')",0.0882403,-0.1567615,-0.2450018
66,-1.2494171,-1.2871819,"('inactive', 'active')",-1.2494171,-1.2871819,-0.0377648
67,0.65613097,0.5406057,"('doubtful', 'determined')",0.656131,0.5406057,-0.1155253
68,0.048586123,0.052639905,"('dependent', 'independent')",0.0485861,0.0526399,0.0040538
69,-1.1880358,-1.2336179,"('lazy', 'industrious')",-1.1880358,-1.2336179,-0.0455821
70,-0.044070415,-0.14725934,"('lethargic', 'energetic')",-0.0440704,-0.1472593,-0.1031889
71,-0.27390838,-0.19611645,"('diffident', 'self-confident')",-0.2739084,-0.1961164,0.077792
72,-0.53755337,-0.60237557,"('unambitious', 'ambitious')",-0.5375534,-0.6023756,-0.0648222
73,-0.68160504,-0.7319879,"('helpless', 'self-reliant')",-0.681605,-0.7319879,-0.0503829
74,0.11532355,0.0333293,"('undedicated', 'dedicated')",0.1153236,0.0333293,-0.0819943
75,-0.5263763,-0.48347217,"('meek', 'impulsive')",-0.5263763,-0.4834722,0.0429041
76,-0.1652938,-0.2383841,"('anxious', 'daring')",-0.1652938,-0.2383841,-0.0730903
77,-0.85182804,-0.7333455,"('unmotivated', 'motivated')",-0.851828,-0.7333455,0.1184825
78,-0.46615377,-0.26203784,"('nonresilient', 'resilient')",-0.4661538,-0.2620378,0.204116
79,-1.424754,-1.1476703,"('wavering', 'unwavering')",-1.424754,-1.1476703,0.2770837
80,-0.0007393658,-0.15303975,"('dominated', 'dominating')",-0.0007394,-0.1530398,-0.1523004
81,0.17170407,0.010068946,"('submissive', 'aggressive')",0.1717041,0.0100689,-0.1616352
82,1.802839,1.8597949,"('poor', 'rich')",1.802839,1.8597949,0.0569559
83,0.09616253,0.033166207,"('powerless', 'powerful')",0.0961625,0.0331662,-0.0629963
84,0.49646556,0.49813834,"('inferior', 'superior')",0.4964656,0.4981383,0.0016727
85,-1.001058,-0.79504615,"('insignificant', 'prestigious')",-1.001058,-0.7950462,0.2060118
86,-0.9760305,-1.0135385,"('uninfluential', 'influential')",-0.9760305,-1.0135385,-0.037508
87,-0.25029114,-0.38599825,"('unsuccessful', 'successful')",-0.2502911,-0.3859982,-0.1357071
88,-0.55399066,-0.5153714,"('low', 'eminent')",-0.5539907,-0.5153714,0.0386193
