,varex_male,varex_female,tuple,imaging_male,imaging_female,corp_male,corp_female,average_male,average_female,female-male
16,-0.009114135,-0.08409451,"('unpopular', 'popular')",-0.23240726,-0.22398703,0.90045905,0.8290192,0.2196459,0.1736459,-0.046
17,-0.03691101,-0.0644552,"('nasty', 'nice')",-0.7240036,-0.60868376,-0.37085965,-0.37800115,-0.3772581,-0.35038,0.0268781
18,0.09135535,-0.035505086,"('disagreeable', 'welcoming')",0.73360807,0.71582794,-0.2628975,-0.33643925,0.1873553,0.1146279,-0.0727274
19,-1.2461371,-1.2847453,"('inhospitable', 'hospitable')",-1.0541362,-0.9664358,-0.69578004,-0.53237224,-0.9986845,-0.9278511,0.0708334
20,0.022569645,0.016503526,"('rough', 'thoughtful')",0.5604766,0.5765132,0.82043934,0.80305207,0.4678285,0.4653563,-0.0024722
21,-0.099206366,-0.10886236,"('immoral', 'moral')",0.709147,0.70968264,-0.33926573,-0.47237387,0.090225,0.0428155,-0.0474095
22,-0.123110585,-0.19283313,"('untrustworthy', 'trustworthy')",0.64009166,0.54580724,-0.5953514,-0.792117,-0.0261234,-0.146381,-0.1202576
23,-0.80134904,-0.85282767,"('insincere', 'sincere')",0.8327042,0.8637434,5.1253786,5.2389846,1.7189112,1.7499668,0.0310556
24,-0.6464946,-0.59113073,"('dishonest', 'honest')",0.81873363,0.88004816,0.54687923,0.57597345,0.2397061,0.288297,0.0485909
25,-0.6114379,-0.66737366,"('egoistic', 'altruistic')",-0.65124995,-0.68013775,1.0657189,1.0560812,-0.0656563,-0.0971434,-0.0314871
26,-0.17363968,-0.26070142,"('hardhearted', 'benevolent')",1.0672126,0.97419286,1.6699288,1.4983859,0.8545006,0.7372924,-0.1172082
27,-0.57553977,-0.53695315,"('hardhearted', 'softhearted')",0.40976787,0.41279846,0.6107499,0.62767154,0.148326,0.167839,0.019513
28,-0.48414755,-0.62757957,"('disloyal', 'loyal')",-0.09147393,-0.33124843,1.0159949,0.87923294,0.1467911,-0.0265317,-0.1733228
29,-0.5524382,-0.5413524,"('unfair', 'fair')",-0.98499763,-0.98420155,-0.5243247,-0.681089,-0.6872535,-0.7355476,-0.0482941
30,0.18570334,0.16932897,"('intolerant', 'tolerant')",1.0587883,1.0927219,0.99551827,0.8489391,0.7466699,0.7036633,-0.0430066
31,-0.8263891,-0.7775508,"('evil', 'good')",-1.1924716,-1.1726063,-0.979747,-1.0249838,-0.999536,-0.9917137,0.0078223
32,-0.38368833,-0.38779095,"('unkind', 'kind')",1.1136963,1.1344604,0.9841034,0.8041443,0.5713704,0.516938,-0.0544324
33,0.12057055,0.017256435,"('wrong', 'right')",0.1862759,0.21284764,-0.7490839,-0.73928076,-0.1474125,-0.1697256,-0.0223131
34,-0.29507622,-0.071144946,"('mean', 'honorable')",-0.26607746,-0.029660735,4.9077806,5.28817,1.4488757,1.7291214,0.2802457
35,0.095989674,0.06968805,"('corrupt', 'incorrupt')",-0.8830081,-0.97026306,-0.40747005,-0.37426195,-0.3981628,-0.4249457,-0.0267829
36,-0.6356084,-0.7922264,"('hostile', 'amicable')",-1.2526009,-1.468752,-0.10513866,-0.20540713,-0.6644493,-0.8221285,-0.1576792
37,-0.21172364,-0.15169267,"('fake', 'genuine')",-0.709767,-0.71904606,-0.35729653,-0.27758387,-0.4262624,-0.3827742,0.0434882
38,-1.0661892,-1.0231143,"('untruthful', 'truthful')",0.17181607,0.2723003,-0.09816053,0.033480138,-0.3308445,-0.2391113,0.0917332
39,0.6213672,0.6142713,"('exploitative', 'cooperative')",0.15234828,0.1240069,0.2907544,0.3150387,0.3548233,0.3511056,-0.0037177
40,-0.11610447,-0.16400172,"('stingy', 'generous')",0.13503218,0.124332294,-2.2476645,-2.3934598,-0.7429122,-0.8110431,-0.0681309
41,-0.28501797,-0.27483174,"('unforgiving', 'forgiving')",0.3727738,0.41525814,0.04151664,-0.078878894,0.0430908,0.0205158,-0.022575
42,-0.39203757,-0.31371412,"('unreliable', 'reliable')",0.3624436,0.47703558,-2.9626923,-2.9808116,-0.9974287,-0.9391634,0.0582653
43,-1.5525318,-1.3812371,"('irresponsible', 'responsible')",0.3445635,0.5464054,-0.086773254,-0.010129675,-0.4315805,-0.2816538,0.1499267
44,0.9957583,0.9984305,"('prejudiced', 'unprejudiced')",-0.81776935,-0.7867046,-1.1253207,-1.1278511,-0.3157772,-0.3053751,0.0104021
45,-1.281163,-1.1642286,"('incompetent', 'competent')",-0.2074131,-0.05591122,-0.017161157,-0.09900355,-0.5019124,-0.4397144,0.062198
46,-0.5215564,-0.42778835,"('uncompetitive', 'competitive')",0.6840457,0.7906576,-0.8322402,-0.9275137,-0.2232503,-0.1882148,0.0350355
47,-0.24621977,-0.07582209,"('stupid', 'smart')",0.96282613,1.0486904,5.2932825,5.5397005,2.0032962,2.1708563,0.1675601
48,0.23369919,0.13771881,"('unintelligent', 'intelligent')",1.1304028,1.0548154,0.81205153,0.70717484,0.7253846,0.6332363,-0.0921483
49,0.5558791,0.5940081,"('unable', 'able')",0.3738549,0.4750554,-0.07641569,0.032931365,0.2844394,0.3673316,0.0828922
50,0.010556317,0.017802294,"('clumsy', 'skillful')",0.37630686,0.41453642,0.130073,0.13797508,0.1723121,0.1901046,0.0177925
51,-0.59221315,-0.6887203,"('uneducated', 'educated')",0.952736,0.8426435,0.3647616,0.23017024,0.2417615,0.1280312,-0.1137303
52,0.1293223,-0.16650154,"('irrational', 'rational')",-0.9725815,-1.1953042,0.33942237,0.24402481,-0.1679456,-0.3725936,-0.204648
53,-1.5543756,-1.7533634,"('uncreative', 'creative')",-0.015218451,-0.08470076,0.6481174,0.5570365,-0.3071589,-0.4270092,-0.1198503
54,-0.91073096,-1.0676614,"('incapable', 'capable')",-0.09182233,-0.14544809,0.479512,0.5906721,-0.1743471,-0.2074791,-0.033132
55,-0.08038955,-0.08220686,"('incompetent', 'clever')",0.46976635,0.43414062,0.32272622,0.2211731,0.2373677,0.1910356,-0.0463321
56,-0.69860595,-0.66297567,"('impractical', 'practical')",0.88769686,1.0293187,-0.6220713,-0.6232345,-0.1443268,-0.0856305,0.0586963
57,-1.0629996,-1.2398429,"('unimaginative', 'imaginative')",0.36502683,0.29182473,-2.6993563,-2.9236116,-1.132443,-1.2905432,-0.1581002
58,-0.8183355,-0.87866175,"('undiscriminating', 'discriminating')",0.3635891,0.31288433,-0.07230635,-0.125098,-0.1756842,-0.2302918,-0.0546076
59,0.005749557,-0.047439553,"('foolish', 'wise')",-0.123992175,-0.17755188,0.10060092,0.15568621,-0.0058806,-0.0231017,-0.0172211
60,-0.15018126,-0.06057848,"('inefficient', 'efficient')",1.9451213,2.0830965,-0.2029076,-0.10767168,0.5306775,0.6382821,0.1076046
61,-1.0318545,-1.1987698,"('illogical', 'logical')",0.67079234,0.5352262,0.3244381,0.17937046,-0.012208,-0.161391,-0.149183
62,-0.20715787,-0.09077279,"('incompetent', 'brilliant')",0.8133214,1.0626624,0.21864118,0.36031783,0.2749349,0.4440691,0.1691342
63,-2.0094528,-1.9150798,"('unperceptive', 'insightful')",0.050910737,0.18638134,0.09559559,0.16324644,-0.6209822,-0.5218174,0.0991648
64,-0.37352374,-0.34580144,"('shy', 'confident')",-0.24248098,-0.1936674,-5.8273864,-6.081769,-2.1477969,-2.2070793,-0.0592824
65,-0.36863035,-0.4240027,"('insecure', 'secure')",0.06709747,-0.08278628,-0.07498017,-0.11607212,-0.1255043,-0.2076204,-0.0821161
66,-1.006767,-0.933368,"('inactive', 'active')",-1.4548686,-1.4423454,0.06780024,0.25077072,-0.7979451,-0.7083142,0.0896309
67,0.70817566,0.7404625,"('doubtful', 'determined')",0.5351798,0.59971625,-0.29228956,-0.26051182,0.317022,0.359889,0.042867
68,-0.3428787,-0.4191323,"('dependent', 'independent')",0.43140888,0.34508708,-0.85866857,-0.8485788,-0.2567128,-0.3075413,-0.0508285
69,0.49547702,0.5762739,"('lazy', 'industrious')",-0.22617492,-0.13605146,-0.74625176,-0.5999979,-0.1589832,-0.0532585,0.1057247
70,-0.9499408,-0.8998426,"('lethargic', 'energetic')",0.95267785,1.0274444,-0.044794865,-0.005439136,-0.0140193,0.0407209,0.0547402
71,-0.06465167,-0.031260014,"('diffident', 'self-confident')",0.9144576,1.0151931,0.28933516,0.3060382,0.3797137,0.4299905,0.0502768
72,-0.5233447,-0.56359214,"('unambitious', 'ambitious')",0.27194548,0.35830012,-0.8318657,-0.7201941,-0.3610883,-0.3084954,0.0525929
73,0.44330987,0.38278034,"('helpless', 'self-reliant')",-0.48391253,-0.44491845,-3.2174582,-3.2513523,-1.0860203,-1.1044968,-0.0184765
74,-0.79276425,-0.7061179,"('undedicated', 'dedicated')",0.34546003,0.49595216,-0.28165612,-0.29783258,-0.2429868,-0.1693328,0.073654
75,0.3204615,0.3676316,"('meek', 'impulsive')",-0.04730459,0.027925448,-0.6476724,-0.48690075,-0.1248385,-0.0304479,0.0943906
76,0.18280403,0.2593514,"('anxious', 'daring')",0.45030332,0.5380611,-0.13420475,-0.14103651,0.1663009,0.218792,0.0524911
77,-0.31669804,-0.40936732,"('unmotivated', 'motivated')",0.2722093,0.23860407,-1.1675298,-1.145813,-0.4040062,-0.4388587,-0.0348525
78,-0.9173556,-0.81487894,"('nonresilient', 'resilient')",0.5298581,0.6431017,-0.045487784,-0.027780075,-0.1443284,-0.0665191,0.0778093
79,-0.96282053,-0.98682636,"('wavering', 'unwavering')",-1.7121141,-1.6887281,-0.70942515,-0.5666209,-1.1281199,-1.0807251,0.0473948
80,-0.1142916,-0.02119051,"('dominated', 'dominating')",-0.17857566,-0.13370518,-1.0309678,-0.92211634,-0.4412784,-0.359004,0.0822744
81,0.058921225,0.05660278,"('submissive', 'aggressive')",1.6714935,1.6015185,-0.6544968,-0.6664282,0.3586393,0.3305644,-0.0280749
82,-0.4514824,-0.417744,"('poor', 'rich')",1.263369,1.3331399,6.2632246,6.4046197,2.3583705,2.4400051,0.0816346
83,0.12861611,0.1024304,"('powerless', 'powerful')",-0.32915935,-0.27109283,-1.0753655,-1.118045,-0.4253029,-0.4289025,-0.0035996
84,0.5356466,0.4418543,"('inferior', 'superior')",0.290505,0.24095392,0.91752034,0.83943635,0.581224,0.5074149,-0.0738091
85,0.021106577,-0.11533982,"('insignificant', 'prestigious')",-0.48550102,-0.5105131,0.27683324,0.23961192,-0.0625204,-0.128747,-0.0662266
86,-1.4187558,-1.6123914,"('uninfluential', 'influential')",0.51542604,0.42413017,-0.43670368,-0.6270705,-0.4466778,-0.6051106,-0.1584328
87,-0.27551255,-0.3057257,"('unsuccessful', 'successful')",0.21139929,0.2537838,0.9011337,0.9252194,0.2790068,0.2910925,0.0120857
88,-0.17400815,-0.2765557,"('low', 'eminent')",0.89283586,0.84227645,0.24202076,0.08626939,0.3202828,0.2173301,-0.1029527
