,ambassador_male,ambassador_female,tuple,average_male,average_female,female-male
0,0.7352433,0.54565513,"('unsociable', 'sociable')",0.7352433,0.5456551,-0.1895882
1,0.5919504,0.64341426,"('unfriendly', 'friendly')",0.5919504,0.6434143,0.0514639
2,0.03870014,0.12574482,"('unlikable', 'likable')",0.0387001,0.1257448,0.0870447
3,0.50239927,0.5177751,"('repellent', 'pleasant')",0.5023993,0.5177751,0.0153758
4,-7.4609017,-7.505482,"('disliked', 'liked')",-7.4609017,-7.5054822,-0.0445805
5,-1.3423365,-1.2571374,"('distant', 'outgoing')",-1.3423365,-1.2571374,0.0851991
6,-1.0866464,-0.9417093,"('distant', 'open')",-1.0866464,-0.9417093,0.1449371
7,1.5148425,1.5409316,"('insensitive', 'sensitive')",1.5148425,1.5409316,0.0260891
8,0.631898,0.6416241,"('unaffectionate', 'affectionate')",0.631898,0.6416241,0.0097261
9,1.9366087,2.0414228,"('unaffectionate', 'caring')",1.9366087,2.0414228,0.1048141
10,1.5802865,1.5940409,"('unsympathetic', 'sympathetic')",1.5802865,1.5940409,0.0137544
11,2.9463317,3.0442846,"('unhelpful', 'helpful')",2.9463317,3.0442846,0.0979529
12,-1.0132055,-0.9505284,"('unsupportive', 'supportive')",-1.0132055,-0.9505284,0.0626771
13,0.63338464,0.4912773,"('impolite', 'polite')",0.6333846,0.4912773,-0.1421073
14,0.38817066,0.1796845,"('antisocial', 'social')",0.3881707,0.1796845,-0.2084862
15,0.02217859,-0.03788811,"('boring', 'funny')",0.0221786,-0.0378881,-0.0600667
16,-0.4764019,-0.49430135,"('unpopular', 'popular')",-0.4764019,-0.4943013,-0.0178994
17,-0.19835827,-0.21848407,"('nasty', 'nice')",-0.1983583,-0.2184841,-0.0201258
18,-0.5261728,-0.55883175,"('disagreeable', 'welcoming')",-0.5261728,-0.5588318,-0.032659
19,-1.0832095,-0.9829348,"('inhospitable', 'hospitable')",-1.0832095,-0.9829348,0.1002747
20,1.0791447,1.0949854,"('rough', 'thoughtful')",1.0791447,1.0949854,0.0158407
21,0.35946062,0.32645255,"('immoral', 'moral')",0.3594606,0.3264526,-0.033008
22,-0.19257048,-0.23927769,"('untrustworthy', 'trustworthy')",-0.1925705,-0.2392777,-0.0467072
23,7.238445,7.2714057,"('insincere', 'sincere')",7.2384448,7.2714057,0.0329609
24,1.7548776,1.7206687,"('dishonest', 'honest')",1.7548776,1.7206687,-0.0342089
25,0.29579344,0.23582074,"('egoistic', 'altruistic')",0.2957934,0.2358207,-0.0599727
26,0.755339,0.7074687,"('hardhearted', 'benevolent')",0.755339,0.7074687,-0.0478703
27,1.2377244,1.1802639,"('hardhearted', 'softhearted')",1.2377244,1.1802639,-0.0574605
28,1.8117188,1.8035785,"('disloyal', 'loyal')",1.8117188,1.8035785,-0.0081403
29,-1.1188892,-1.1791205,"('unfair', 'fair')",-1.1188892,-1.1791205,-0.0602313
30,1.442972,1.3788588,"('intolerant', 'tolerant')",1.4429719,1.3788588,-0.0641131
