,fortinet_male,fortinet_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.14878516,-0.20020294,"('unsociable', 'sociable')",-0.23311308,-0.37996346,-0.1909491,-0.2900832,-0.0991341
1,-1.815111,-1.9395472,"('unfriendly', 'friendly')",1.7328223,1.656684,-0.0411444,-0.1414316,-0.1002872
2,1.0715654,1.0970016,"('unlikable', 'likable')",0.7139772,0.7674459,0.8927713,0.9322237,0.0394524
3,0.20457667,0.3490634,"('repellent', 'pleasant')",0.42141935,0.51247346,0.312998,0.4307684,0.1177704
4,-0.8921208,-0.9650301,"('disliked', 'liked')",-6.0894666,-6.131776,-3.4907937,-3.548403,-0.0576093
5,-1.152485,-1.1029066,"('distant', 'outgoing')",-0.4286053,-0.4180724,-0.7905452,-0.7604895,0.0300557
6,-1.6889114,-1.6209941,"('distant', 'open')",-0.2047311,-0.16869757,-0.9468213,-0.8948458,0.0519755
7,-0.24672565,-0.12295228,"('insensitive', 'sensitive')",0.5752281,0.69162077,0.1642512,0.2843342,0.120083
8,-1.6493769,-1.72156,"('unaffectionate', 'affectionate')",0.8027255,0.70346713,-0.4233257,-0.5090464,-0.0857207
9,-1.8539088,-1.9008558,"('unaffectionate', 'caring')",0.9033137,0.86980015,-0.4752975,-0.5155278,-0.0402303
10,-0.08779781,-0.032206357,"('unsympathetic', 'sympathetic')",-0.42740485,-0.39016253,-0.2576013,-0.2111844,0.0464169
11,-0.02451813,-0.042494647,"('unhelpful', 'helpful')",1.4762429,1.5602114,0.7258624,0.7588584,0.032996
12,-0.579002,-0.4467181,"('unsupportive', 'supportive')",-1.7543825,-1.673956,-1.1666923,-1.0603371,0.1063552
13,0.24150777,0.18073042,"('impolite', 'polite')",-0.57181096,-0.54986465,-0.1651516,-0.1845671,-0.0194155
14,1.3089464,1.3311367,"('antisocial', 'social')",-0.11372332,-0.20010775,0.5976115,0.5655144,-0.0320971
15,0.15843335,0.040897064,"('boring', 'funny')",0.59569407,0.5590813,0.3770637,0.2999892,-0.0770745
16,-0.85124993,-0.8726399,"('unpopular', 'popular')",0.38558605,0.4506033,-0.2328319,-0.2110183,0.0218136
17,-0.3048048,-0.23781793,"('nasty', 'nice')",-0.24689665,-0.22375357,-0.2758507,-0.2307858,0.0450649
18,-0.65809923,-0.63966036,"('disagreeable', 'welcoming')",-0.23167418,-0.23369484,-0.4448867,-0.4366776,0.0082091
19,-0.9608818,-0.9288244,"('inhospitable', 'hospitable')",0.12871175,0.20216335,-0.416085,-0.3633305,0.0527545
20,0.8347437,0.8915879,"('rough', 'thoughtful')",1.0826579,1.0267756,0.9587008,0.9591818,0.000481
21,1.3626212,1.3128828,"('immoral', 'moral')",-0.22567281,-0.16748795,0.5684742,0.5726974,0.0042232
22,1.0133526,1.0068939,"('untrustworthy', 'trustworthy')",-0.6196851,-0.7006445,0.1968338,0.1531247,-0.0437091
23,0.1181072,0.12394157,"('insincere', 'sincere')",5.477966,5.473992,2.7980366,2.7989666,0.00093
24,0.0120670395,0.011046583,"('dishonest', 'honest')",0.6833519,0.6486802,0.3477094,0.3298634,-0.017846
25,-0.45059296,-0.48815522,"('egoistic', 'altruistic')",1.7409921,1.7484221,0.6451995,0.6301335,-0.015066
26,-0.32787937,-0.43437976,"('hardhearted', 'benevolent')",1.9063939,1.7574255,0.7892573,0.6615229,-0.1277344
27,-1.2269667,-1.1559123,"('hardhearted', 'softhearted')",1.471527,1.4285357,0.1222801,0.1363117,0.0140316
28,0.08666673,-0.08462584,"('disloyal', 'loyal')",0.98576885,0.83334,0.5362178,0.3743571,-0.1618607
29,0.18776031,0.15186323,"('unfair', 'fair')",-0.35496557,-0.5567734,-0.0836026,-0.2024551,-0.1188525
30,0.7117926,0.65935564,"('intolerant', 'tolerant')",1.4385844,1.4112188,1.0751885,1.0352871,-0.0399014
31,-1.3010173,-1.273017,"('evil', 'good')",-0.84833795,-0.92099077,-1.0746776,-1.0970039,-0.0223263
32,0.05287917,-0.028135277,"('unkind', 'kind')",1.1432803,1.0028119,0.5980797,0.4873383,-0.1107414
33,0.029604524,-0.09910826,"('wrong', 'right')",-0.60025054,-0.7060337,-0.285323,-0.402571,-0.117248
34,-0.19734383,-0.072074294,"('mean', 'honorable')",5.6626067,5.8804355,2.7326314,2.9041805,0.1715491
35,-0.5105633,-0.62175876,"('corrupt', 'incorrupt')",-0.19078088,-0.425739,-0.3506721,-0.5237489,-0.1730768
36,-1.8727441,-1.9817576,"('hostile', 'amicable')",0.074994914,-0.16053253,-0.8988746,-1.0711451,-0.1722705
37,0.8057613,0.84639317,"('fake', 'genuine')",0.28730276,0.33763096,0.546532,0.592012,0.04548
38,-0.5677761,-0.56569576,"('untruthful', 'truthful')",-0.28691468,-0.23139404,-0.4273454,-0.3985449,0.0288005
39,1.1067278,1.1259094,"('exploitative', 'cooperative')",0.35457885,0.26005104,0.7306533,0.6929802,-0.0376731
40,-0.27966297,-0.27158102,"('stingy', 'generous')",-1.3289485,-1.3560456,-0.8043057,-0.8138133,-0.0095076
41,0.07239921,0.06950311,"('unforgiving', 'forgiving')",0.11240997,0.029060112,0.0924046,0.0492816,-0.043123
42,0.8524535,0.9926799,"('unreliable', 'reliable')",-3.3424442,-3.1859453,-1.2449954,-1.0966327,0.1483627
43,-0.14369798,-0.020571351,"('irresponsible', 'responsible')",0.5442631,0.5745534,0.2002826,0.276991,0.0767084
44,0.5901408,0.5983594,"('prejudiced', 'unprejudiced')",-1.6954037,-1.6834545,-0.5526314,-0.5425476,0.0100838
45,0.09271119,0.08330108,"('incompetent', 'competent')",-0.027986066,-0.009069379,0.0323626,0.0371158,0.0047532
46,-0.017076366,0.03536827,"('uncompetitive', 'competitive')",-0.356983,-0.32353592,-0.1870297,-0.1440838,0.0429459
47,0.43461797,0.53501934,"('stupid', 'smart')",4.951216,5.093538,2.6929171,2.8142786,0.1213615
48,-0.3277018,-0.35815677,"('unintelligent', 'intelligent')",0.7892184,0.8166704,0.2307583,0.2292568,-0.0015015
49,-0.10401179,-0.041568063,"('unable', 'able')",0.13662931,0.2266919,0.0163088,0.0925619,0.0762531
50,0.35626402,0.36704263,"('clumsy', 'skillful')",0.20729119,0.2064227,0.2817776,0.2867327,0.0049551
51,0.17515105,0.04906254,"('uneducated', 'educated')",0.772217,0.73220354,0.473684,0.390633,-0.083051
52,-1.0068482,-1.253341,"('irrational', 'rational')",0.40396237,0.22708963,-0.3014429,-0.5131257,-0.2116828
53,-1.4539467,-1.4193245,"('uncreative', 'creative')",0.63040984,0.6603577,-0.4117684,-0.3794834,0.032285
54,0.029312253,-0.063115284,"('incapable', 'capable')",1.1226486,1.15578,0.5759804,0.5463324,-0.029648
55,0.75473744,0.7865509,"('incompetent', 'clever')",0.4333327,0.46327803,0.5940351,0.6249145,0.0308794
56,1.4075917,1.4145741,"('impractical', 'practical')",-0.26666892,-0.22209436,0.5704614,0.5962399,0.0257785
57,-0.5094516,-0.556979,"('unimaginative', 'imaginative')",-2.2754667,-2.2915177,-1.3924592,-1.4242483,-0.0317891
58,-0.4214377,-0.45092344,"('undiscriminating', 'discriminating')",0.28587073,0.25636473,-0.0677835,-0.0972794,-0.0294959
59,-0.05687902,-0.110916175,"('foolish', 'wise')",0.27436456,0.23084883,0.1087428,0.0599663,-0.0487765
60,1.1202781,1.2632183,"('inefficient', 'efficient')",-0.06738448,0.11559021,0.5264468,0.6894042,0.1629574
61,0.16689752,0.049851373,"('illogical', 'logical')",0.48294863,0.30234393,0.3249231,0.1760977,-0.1488254
62,0.9551011,1.0538864,"('incompetent', 'brilliant')",0.23067176,0.43457985,0.5928864,0.7442331,0.1513467
63,-0.22561173,-0.15724784,"('unperceptive', 'insightful')",0.99197227,1.1600894,0.3831803,0.5014207,0.1182404
64,0.92610127,0.9141772,"('shy', 'confident')",-6.368362,-6.3674917,-2.7211304,-2.7266574,-0.005527
65,0.86127466,0.802767,"('insecure', 'secure')",-0.24713895,-0.23416992,0.3070679,0.2842985,-0.0227694
66,-1.3452225,-1.2847705,"('inactive', 'active')",0.18496661,0.20299451,-0.580128,-0.540888,0.03924
67,1.3461446,1.3188229,"('doubtful', 'determined')",-0.61262524,-0.63048065,0.3667597,0.3441711,-0.0225886
68,-0.09115265,-0.13048011,"('dependent', 'independent')",-0.23504856,-0.2527666,-0.1631006,-0.1916234,-0.0285228
69,0.20127094,0.20717925,"('lazy', 'industrious')",-0.71508116,-0.729225,-0.2569051,-0.2610229,-0.0041178
70,0.6496192,0.8312501,"('lethargic', 'energetic')",0.5975633,0.70849,0.6235913,0.76987,0.1462787
71,-0.8923276,-0.82120115,"('diffident', 'self-confident')",0.32270235,0.3700899,-0.2848126,-0.2255556,0.059257
72,-0.46075657,-0.47692826,"('unambitious', 'ambitious')",-0.7978041,-0.80665433,-0.6292803,-0.6417913,-0.012511
73,0.7061784,0.6915479,"('helpless', 'self-reliant')",-2.6483881,-2.6274703,-0.9711049,-0.9679612,0.0031437
74,0.43185908,0.46624944,"('undedicated', 'dedicated')",0.2134106,0.20087714,0.3226348,0.3335633,0.0109285
75,-0.7602358,-0.8039242,"('meek', 'impulsive')",-0.5997316,-0.5438687,-0.6799837,-0.6738964,0.0060873
76,0.60657555,0.7359208,"('anxious', 'daring')",-0.005974211,0.13002792,0.3003007,0.4329743,0.1326736
77,-0.15150855,-0.10177382,"('unmotivated', 'motivated')",-1.2104323,-1.0615824,-0.6809704,-0.5816782,0.0992922
78,-1.0188252,-0.9406657,"('nonresilient', 'resilient')",0.14414321,0.24831982,-0.437341,-0.346173,0.091168
79,-0.761116,-0.8222219,"('wavering', 'unwavering')",-0.22043458,-0.17266336,-0.4907753,-0.4974426,-0.0066673
80,0.45438483,0.45369327,"('dominated', 'dominating')",-1.262205,-1.1890275,-0.4039101,-0.3676671,0.036243
81,1.3321583,1.2334638,"('submissive', 'aggressive')",-0.63680416,-0.57003164,0.3476771,0.3317161,-0.015961
82,-0.14533912,-0.09723644,"('poor', 'rich')",5.8264594,5.9475436,2.8405602,2.9251535,0.0845933
83,0.067919,-0.015568198,"('powerless', 'powerful')",-1.0355176,-1.105971,-0.4837993,-0.5607696,-0.0769703
84,0.42832127,0.3215849,"('inferior', 'superior')",0.870949,0.8158852,0.6496351,0.5687351,-0.0809
85,-1.232496,-1.2988954,"('insignificant', 'prestigious')",0.6914607,0.6696107,-0.2705176,-0.3146423,-0.0441247
86,-0.9608382,-1.0869321,"('uninfluential', 'influential')",0.19813024,0.042607266,-0.381354,-0.5221624,-0.1408084
87,0.23330536,0.18110129,"('unsuccessful', 'successful')",1.0295144,1.1173773,0.6314099,0.6492393,0.0178294
88,-0.35897216,-0.43979758,"('low', 'eminent')",0.32182023,0.3411338,-0.018576,-0.0493319,-0.0307559
