,cit_male,cit_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
16,0.1515196,0.16158353,"('unpopular', 'popular')",-0.09309088,-0.11194194,0.7111889,0.68128574,0.2565392,0.2436424,-0.0128968
17,0.3075477,0.38001725,"('nasty', 'nice')",-0.6764391,-0.6582205,-0.31078702,-0.34344116,-0.2265595,-0.2072148,0.0193447
18,-0.88074166,-0.87066793,"('disagreeable', 'welcoming')",-0.5927056,-0.5312814,-0.37198073,-0.4109332,-0.6151427,-0.6042942,0.0108485
19,-0.9576201,-1.0095205,"('inhospitable', 'hospitable')",-1.6058418,-1.7286925,-0.11000549,-0.093741804,-0.8911557,-0.943985,-0.0528293
20,0.6668823,0.73021847,"('rough', 'thoughtful')",1.1445171,1.1467768,0.89429784,0.8675331,0.901899,0.9148428,0.0129438
21,0.47943538,0.31919235,"('immoral', 'moral')",0.91577345,0.8531394,-0.37487757,-0.34034735,0.3401104,0.2773282,-0.0627822
22,0.087265596,0.011153109,"('untrustworthy', 'trustworthy')",0.45383984,0.35552067,-0.90709704,-0.9332892,-0.1219972,-0.1888718,-0.0668746
23,-0.9949053,-1.1079504,"('insincere', 'sincere')",0.38096994,0.39688885,6.1877556,6.0664053,1.85794,1.7851146,-0.0728254
24,-0.7908931,-0.8388032,"('dishonest', 'honest')",-0.28332853,-0.22131433,0.8644913,0.8348539,-0.0699101,-0.0750879,-0.0051778
25,-0.39024726,-0.37210995,"('egoistic', 'altruistic')",-0.320683,-0.3172727,1.3161774,1.2304695,0.201749,0.1803623,-0.0213867
26,0.28158364,0.24880812,"('hardhearted', 'benevolent')",0.7958183,0.7822281,1.4670322,1.3613322,0.8481447,0.7974561,-0.0506886
27,-0.3518997,-0.18766204,"('hardhearted', 'softhearted')",-0.39514342,-0.28852534,1.2241212,1.225623,0.159026,0.2498119,0.0907859
28,-0.6041205,-0.7842554,"('disloyal', 'loyal')",0.3534602,0.20253041,0.904101,0.7205202,0.2178136,0.0462651,-0.1715485
29,-0.0014401525,-0.0067361966,"('unfair', 'fair')",-0.40102538,-0.46028823,-0.72727805,-0.92598563,-0.3765812,-0.4643367,-0.0877555
30,0.7560825,0.5879987,"('intolerant', 'tolerant')",1.3287606,1.1895096,1.6772739,1.6276892,1.254039,1.1350659,-0.1189731
31,-0.8550098,-0.6776339,"('evil', 'good')",-1.5838455,-1.4907143,-1.5026395,-1.6088436,-1.3138316,-1.259064,0.0547676
32,-0.019319788,-0.17748997,"('unkind', 'kind')",0.97382504,0.87250507,1.1110505,1.0070957,0.6885186,0.5673703,-0.1211483
33,0.49759102,0.44643205,"('wrong', 'right')",-0.37371603,-0.32262468,-0.52623695,-0.52246135,-0.1341207,-0.1328847,0.001236
34,-0.24313499,-0.12694803,"('mean', 'honorable')",0.19409147,0.3102979,6.1904073,6.2277365,2.0471212,2.1370289,0.0899077
35,-0.2332781,-0.17484248,"('corrupt', 'incorrupt')",-1.8458802,-1.8273431,-0.44050974,-0.6547189,-0.8398894,-0.8856348,-0.0457454
36,-0.60432535,-0.58345145,"('hostile', 'amicable')",-1.5446554,-1.5867939,0.04323896,-0.15791047,-0.701914,-0.776052,-0.074138
37,-0.26255125,-0.25417757,"('fake', 'genuine')",-0.10951142,-0.11123733,0.21117705,0.2351938,-0.0536285,-0.043407,0.0102215
38,-0.6734328,-0.70823514,"('untruthful', 'truthful')",-0.7349773,-0.6948041,0.41762245,0.45147818,-0.3302625,-0.317187,0.0130755
39,1.3837513,1.4064486,"('exploitative', 'cooperative')",1.617833,1.6643244,0.014132859,0.029153483,1.0052391,1.0333089,0.0280698
40,-0.3317582,-0.2532081,"('stingy', 'generous')",0.3632354,0.548167,-1.7875322,-1.7340801,-0.5853517,-0.4797071,0.1056446
41,0.074764684,0.04987917,"('unforgiving', 'forgiving')",0.69587123,0.67285365,0.51547176,0.43577006,0.4287026,0.3861676,-0.042535
42,1.2584931,1.227182,"('unreliable', 'reliable')",1.6536955,1.6579143,-2.852434,-2.7239625,0.0199182,0.0537113,0.0337931
43,-0.32010192,-0.32451728,"('irresponsible', 'responsible')",0.93368375,0.91216666,0.8073239,0.82907456,0.4736352,0.4722413,-0.0013939
44,0.7127727,0.7739333,"('prejudiced', 'unprejudiced')",-0.21427146,-0.23673028,-1.4191021,-1.4724364,-0.3068669,-0.3117445,-0.0048776
45,-0.5033906,-0.5777749,"('incompetent', 'competent')",0.32427236,0.21998304,-0.127134,-0.16764101,-0.1020841,-0.1751443,-0.0730602
46,-0.39257526,-0.50135326,"('uncompetitive', 'competitive')",1.5565921,1.4992981,-0.5566751,-0.47687835,0.2024473,0.1736888,-0.0287585
47,0.15375979,0.23976903,"('stupid', 'smart')",0.35609388,0.4074075,5.64926,5.6977844,2.053038,2.1149871,0.0619491
48,-0.51760864,-0.61274,"('unintelligent', 'intelligent')",0.091007024,0.07090229,0.6628494,0.6448641,0.0787493,0.0343421,-0.0444072
49,-0.39719582,-0.39036027,"('unable', 'able')",-0.68049234,-0.666198,-0.05674955,0.054076884,-0.3781459,-0.3341604,0.0439855
50,0.091911994,0.10369699,"('clumsy', 'skillful')",-0.18371676,-0.22841935,0.13232604,0.15919924,0.0135071,0.0114923,-0.0020148
51,-0.3640685,-0.5604032,"('uneducated', 'educated')",0.88672173,0.68060726,0.99957466,0.9312985,0.5074093,0.3505008,-0.1569085
52,0.2725761,0.16747224,"('irrational', 'rational')",-1.0027368,-1.0928735,-0.09419187,-0.22024676,-0.2747842,-0.3818827,-0.1070985
53,-1.2085416,-1.22245,"('uncreative', 'creative')",-0.14049974,-0.19510585,0.88468206,0.8647415,-0.1547864,-0.1842714,-0.029485
54,0.02926758,-0.096881196,"('incapable', 'capable')",-0.24138814,-0.27838907,0.9836127,0.95778203,0.257164,0.1941706,-0.0629934
55,-0.13917935,-0.26465875,"('incompetent', 'clever')",1.3042566,1.1594574,0.342389,0.31812382,0.5024887,0.4043075,-0.0981812
56,0.38434586,0.21475083,"('impractical', 'practical')",1.6020561,1.4609324,0.46877423,0.46263894,0.8183921,0.712774,-0.1056181
57,-0.60515076,-0.75084865,"('unimaginative', 'imaginative')",-0.22147945,-0.31701916,-2.7474403,-2.7242317,-1.1913568,-1.2640332,-0.0726764
58,0.3198093,0.19852787,"('undiscriminating', 'discriminating')",0.87261033,0.80754614,0.068968415,0.017841166,0.4204627,0.3413051,-0.0791576
59,0.47106797,0.50630105,"('foolish', 'wise')",-1.2824742,-1.2917619,0.31511652,0.3428459,-0.1654299,-0.1475383,0.0178916
60,0.64337283,0.5649168,"('inefficient', 'efficient')",1.9382176,1.9479718,0.17736657,0.3226246,0.9196523,0.9451711,0.0255188
61,0.47746137,0.33661893,"('illogical', 'logical')",-0.13517568,-0.21575037,0.3329929,0.22859229,0.2250929,0.1164869,-0.108606
62,0.968365,0.9522411,"('incompetent', 'brilliant')",1.409637,1.4721304,0.65317756,0.84763104,1.0103931,1.0906675,0.0802744
63,-0.03614542,-0.07523008,"('unperceptive', 'insightful')",1.4651132,1.4901856,1.254668,1.4194417,0.8945452,0.9447991,0.0502539
64,0.41091907,0.35940135,"('shy', 'confident')",1.2747427,1.2517197,-6.471111,-6.338816,-1.5951497,-1.5758983,0.0192514
65,0.26937217,0.15225968,"('insecure', 'secure')",0.9998707,0.90342736,-0.19024983,-0.15197298,0.3596644,0.301238,-0.0584264
66,-0.377262,-0.33864254,"('inactive', 'active')",0.5573283,0.52227134,0.9642527,0.9534498,0.3814397,0.3790262,-0.0024135
67,1.1158812,1.0124302,"('doubtful', 'determined')",1.0713716,1.0324864,-0.12614962,-0.14505818,0.6870344,0.6332862,-0.0537482
68,-0.70257515,-0.79776937,"('dependent', 'independent')",-0.12967789,-0.25957128,-0.4983704,-0.5221186,-0.4435411,-0.5264864,-0.0829453
69,0.8466694,1.0091101,"('lazy', 'industrious')",0.27700272,0.41314086,-0.7206492,-0.6387238,0.134341,0.2611757,0.1268347
70,0.10313783,0.06910672,"('lethargic', 'energetic')",0.95807576,0.99914443,0.8947354,0.99570346,0.651983,0.6879849,0.0360019
71,-0.24692845,-0.20352726,"('diffident', 'self-confident')",0.09780309,0.17828888,0.48722172,0.47873825,0.1126988,0.1511666,0.0384678
72,0.22901514,0.23281355,"('unambitious', 'ambitious')",0.5056447,0.5958604,-0.8675798,-0.7713988,-0.0443067,0.0190917,0.0633984
73,1.2405509,1.2303927,"('helpless', 'self-reliant')",0.025567679,0.010540284,-3.5499325,-3.431978,-0.7612713,-0.7303483,0.030923
74,-0.039263103,-0.113602996,"('undedicated', 'dedicated')",1.2188482,1.1922557,0.11827779,0.11304998,0.432621,0.3972342,-0.0353868
75,0.38372707,0.43984005,"('meek', 'impulsive')",-1.2042291,-1.0703703,-0.45539498,-0.37161145,-0.425299,-0.3340472,0.0912518
76,1.0120074,0.9914256,"('anxious', 'daring')",1.0964857,1.1150608,0.5232392,0.5330808,0.8772441,0.8798557,0.0026116
77,0.07336852,0.022355415,"('unmotivated', 'motivated')",0.83297896,0.878491,-1.0017946,-0.86760837,-0.0318157,0.0110794,0.0428951
78,-0.7001424,-0.57538897,"('nonresilient', 'resilient')",0.6852286,0.75768983,-0.13354766,0.014983524,-0.0494872,0.0657615,0.1152487
79,-1.203806,-1.2071904,"('wavering', 'unwavering')",-2.0040293,-1.9814116,-0.22549166,-0.25224987,-1.1444423,-1.1469506,-0.0025083
80,0.67012525,0.5788754,"('dominated', 'dominating')",1.2520483,1.1508281,-0.83925754,-0.76186657,0.360972,0.3226123,-0.0383597
81,0.6475537,0.41147864,"('submissive', 'aggressive')",2.0909724,1.9533199,-0.15478382,-0.07074893,0.8612475,0.7646832,-0.0965643
82,-0.70955294,-0.7756957,"('poor', 'rich')",0.0924616,0.098526195,6.3824325,6.3406806,1.9217804,1.8878371,-0.0339433
83,0.6295126,0.48339608,"('powerless', 'powerful')",0.34857357,0.28133643,-0.698987,-0.8162565,0.0930331,-0.0171747,-0.1102078
84,0.4518745,0.31939694,"('inferior', 'superior')",0.044507064,-0.014812645,0.5147109,0.5128522,0.3370308,0.2724788,-0.064552
85,0.4364797,0.51105475,"('insignificant', 'prestigious')",-0.45736605,-0.387744,0.4807012,0.39512888,0.1532716,0.1728132,0.0195416
86,-1.7139062,-1.8947588,"('uninfluential', 'influential')",-0.013173863,-0.04208099,0.00028142333,-0.04373044,-0.5755995,-0.6601901,-0.0845906
87,0.7288457,0.615222,"('unsuccessful', 'successful')",1.411301,1.3611908,0.9559653,1.0163392,1.0320373,0.997584,-0.0344533
88,-0.15384008,-0.37956193,"('low', 'eminent')",-0.34192315,-0.48174074,0.4097772,0.30609208,-0.028662,-0.1850702,-0.1564082
