,progressive_male,progressive_female,tuple,corp_male,corp_female,oh_male,oh_female,average_male,average_female,female-male
0,0.80335015,0.67051,"('unsociable', 'sociable')",0.36862695,0.22889209,-0.6599344,-0.6577433,0.1706809,0.0805529,-0.090128
1,-0.51754135,-0.41997245,"('unfriendly', 'friendly')",-0.13949516,-0.2884257,2.0397356,1.9638437,0.4608997,0.4184818,-0.0424179
2,0.56002545,0.63192534,"('unlikable', 'likable')",1.0819649,1.1318321,0.2961281,0.34024358,0.6460395,0.7013337,0.0552942
3,0.31425214,0.45476705,"('repellent', 'pleasant')",0.4843459,0.56716865,0.6027284,0.6245072,0.4671088,0.5488143,0.0817055
4,-1.062013,-1.1140331,"('disliked', 'liked')",-0.2988705,-0.40298894,-6.6426992,-6.798408,-2.667861,-2.7718099,-0.1039489
5,-0.61432683,-0.5544321,"('distant', 'outgoing')",-0.7023548,-0.6530934,0.20178661,0.14242817,-0.3716317,-0.3550324,0.0165993
6,-1.1413656,-1.0304831,"('distant', 'open')",-1.4998109,-1.4653628,0.8869329,0.8600279,-0.584748,-0.5452726,0.0394754
7,1.4803654,1.487969,"('insensitive', 'sensitive')",0.061857667,0.11843941,0.16470763,0.2785083,0.5689769,0.6283056,0.0593287
8,-0.736551,-0.6042256,"('unaffectionate', 'affectionate')",-0.50658846,-0.5856972,1.3942137,1.3142589,0.0503581,0.0414454,-0.0089127
9,0.46551943,0.52579844,"('unaffectionate', 'caring')",-0.32955116,-0.371298,1.2931229,1.2723111,0.4763637,0.4756039,-0.0007598
10,1.8118609,1.8593092,"('unsympathetic', 'sympathetic')",-0.557866,-0.4967516,-1.032426,-0.83318275,0.0738563,0.1764583,0.102602
11,0.805734,0.81998116,"('unhelpful', 'helpful')",0.33701143,0.35706258,0.36990416,0.45439658,0.5042165,0.5438134,0.0395969
12,0.9701301,1.1673802,"('unsupportive', 'supportive')",-0.16661447,-0.031994693,-2.159031,-2.079343,-0.4518384,-0.3146525,0.1371859
13,0.64761585,0.5762803,"('impolite', 'polite')",-0.5405857,-0.4841134,-0.9163438,-0.889288,-0.2697712,-0.265707,0.0040642
14,2.7021046,2.5899153,"('antisocial', 'social')",1.4476653,1.4160082,-0.58345866,-0.5591668,1.1887704,1.1489188,-0.0398516
15,0.3104164,0.20529963,"('boring', 'funny')",-0.2050702,-0.26034594,0.2816557,0.22504705,0.1290006,0.0566669,-0.0723337
16,-2.870585,-2.8769581,"('unpopular', 'popular')",-0.82363355,-0.91014165,0.5821915,0.5266242,-1.0373424,-1.0868252,-0.0494828
