,sl_male,sl_female,tuple,green_male,green_female,realty_male,realty_female,corp_male,corp_female,average_male,average_female,female-male
0,0.7893888,0.75998664,"('unsociable', 'sociable')",1.4054295,1.2733731,-0.46860188,-0.57729286,-0.10438043,-0.21165921,0.405459,0.3111019,-0.0943571
1,-1.0291549,-0.9829917,"('unfriendly', 'friendly')",-1.6150264,-1.5874268,-0.4616493,-0.4952334,1.6767749,1.5978223,-0.357264,-0.3669573,-0.0096933
2,0.88132846,0.8885153,"('unlikable', 'likable')",0.347498,0.39514604,1.1710988,1.250058,0.6617125,0.6480361,0.7654095,0.7954389,0.0300294
3,1.0369687,1.1629936,"('repellent', 'pleasant')",0.7414551,0.8387531,-0.80658853,-0.6804568,0.844212,0.86807144,0.4540118,0.5473403,0.0933285
4,-1.8120035,-1.8574022,"('disliked', 'liked')",-0.6751178,-0.6737296,0.83139735,0.7624382,-7.8886204,-8.0889015,-2.386086,-2.4643989,-0.0783129
5,-1.5234407,-1.5871555,"('distant', 'outgoing')",-1.7329177,-1.7208941,0.4926737,0.51237917,-0.41459957,-0.4561198,-0.7945711,-0.8129476,-0.0183765
6,-1.4493955,-1.4423343,"('distant', 'open')",-1.8412195,-1.7569817,0.23065835,0.29591694,-0.04745121,-0.067466825,-0.776852,-0.7427164,0.0341356
7,0.61510676,0.68556327,"('insensitive', 'sensitive')",1.4467615,1.4725589,-0.56205606,-0.4774102,0.61699885,0.62746,0.5292028,0.5770429,0.0478401
8,-0.51144755,-0.4910423,"('unaffectionate', 'affectionate')",-1.199887,-1.177319,-0.44846946,-0.44256786,1.0073371,0.9702584,-0.2881168,-0.2851677,0.0029491
9,0.016421687,0.0589996,"('unaffectionate', 'caring')",-0.57410234,-0.5335574,-0.068219885,-0.06689349,1.5411748,1.5423132,0.2288186,0.2502155,0.0213969
10,0.9858225,1.1328646,"('unsympathetic', 'sympathetic')",0.8790184,0.8672497,-2.0722756,-2.0580132,-0.2615763,-0.21597955,-0.1172527,-0.0684696,0.0487831
11,0.2919244,0.34489012,"('unhelpful', 'helpful')",0.87173074,0.8688592,-0.5243685,-0.5420081,1.8554938,1.8961574,0.6236951,0.6419746,0.0182795
12,1.1893384,1.3077165,"('unsupportive', 'supportive')",0.73070717,0.7972606,0.041497275,0.18225288,-2.2058291,-2.2454522,-0.0610716,0.0104445,0.0715161
13,1.1380887,1.1769803,"('impolite', 'polite')",1.6832645,1.646237,-0.39385974,-0.42002693,-0.3629064,-0.3205321,0.5161468,0.5206646,0.0045178
14,1.8965718,1.8569515,"('antisocial', 'social')",1.7948966,1.7093718,0.32629892,0.30541885,-0.12625751,-0.24068393,0.9728774,0.9077646,-0.0651128
15,-0.31965545,-0.3830823,"('boring', 'funny')",0.8777222,0.71901304,0.9766145,0.88712996,-0.20525488,-0.24905953,0.3323566,0.2435003,-0.0888563
16,-1.2057118,-1.1879301,"('unpopular', 'popular')",-1.4705782,-1.438751,0.19266473,0.17217372,0.3198896,0.28132063,-0.540934,-0.5432967,-0.0023627
17,-1.3204559,-1.2461041,"('nasty', 'nice')",-0.20891714,-0.18276781,0.55441785,0.6023776,-0.45176518,-0.41665703,-0.3566801,-0.3107878,0.0458923
18,-0.15748724,-0.08527057,"('disagreeable', 'welcoming')",-1.226122,-1.0639728,-0.015998095,0.104505494,-0.41925326,-0.4735097,-0.4547152,-0.3795619,0.0751533
19,-0.59491915,-0.5489185,"('inhospitable', 'hospitable')",-1.0796226,-0.99154437,-0.9036154,-0.8738157,-0.5102612,-0.4566692,-0.7721046,-0.717737,0.0543676
20,0.4943412,0.5178046,"('rough', 'thoughtful')",0.019907087,0.04323732,0.013975527,0.066505656,0.6734859,0.6755404,0.3004274,0.325772,0.0253446
21,1.7213944,1.8129854,"('immoral', 'moral')",1.4007922,1.3572305,-0.4108993,-0.43214697,-0.5405826,-0.5233511,0.5426762,0.5536795,0.0110033
22,0.67645675,0.6861126,"('untrustworthy', 'trustworthy')",0.91466,0.90199053,-1.0004833,-0.9535521,-0.8648855,-0.8939805,-0.068563,-0.0648574,0.0037056
23,1.1007755,1.1221203,"('insincere', 'sincere')",0.56706744,0.50636697,-0.27264717,-0.31400982,6.7407193,6.807885,2.0339787,2.0305905,-0.0033882
24,1.2030615,1.224664,"('dishonest', 'honest')",0.504321,0.47357017,-1.0851467,-1.0160048,0.7346247,0.78735334,0.3392151,0.3673956,0.0281805
25,-1.3183441,-1.3111086,"('egoistic', 'altruistic')",-0.00031459332,0.022668306,0.2632109,0.2911218,1.2420367,1.1987584,0.0466472,0.05036,0.0037128
26,-0.41697907,-0.46056965,"('hardhearted', 'benevolent')",-0.9460472,-0.9360094,1.2855759,1.2244571,1.4453155,1.3561378,0.3419663,0.296004,-0.0459623
27,0.23464227,0.2993848,"('hardhearted', 'softhearted')",-0.19133304,-0.108389206,-0.6333082,-0.54310274,1.3551286,1.2744511,0.1912824,0.230586,0.0393036
28,-0.17096496,-0.17563066,"('disloyal', 'loyal')",0.018354893,-0.07321657,-0.7711336,-0.90565586,1.0523057,1.0323579,0.0321405,-0.0305363,-0.0626768
29,-0.2670197,-0.35109502,"('unfair', 'fair')",0.98499435,0.91097546,-0.801318,-0.79189485,-0.4825644,-0.6156567,-0.1414769,-0.2119178,-0.0704409
30,1.0805321,1.1754358,"('intolerant', 'tolerant')",1.888736,1.8670096,-0.13489069,-0.16102165,0.9833734,0.9612228,0.9544377,0.9606616,0.0062239
31,-2.1397803,-2.1229844,"('evil', 'good')",-2.8650064,-2.6852243,0.0041086776,0.090779446,-0.8443826,-0.9096645,-1.4612651,-1.4067734,0.0544917
32,0.6023781,0.60998356,"('unkind', 'kind')",0.098619856,0.06487797,-0.6322355,-0.6798412,0.6633469,0.5914099,0.1830273,0.1466076,-0.0364197
33,-0.8768762,-0.9128452,"('wrong', 'right')",0.21465884,0.21453556,1.0430126,1.0788332,-0.55092114,-0.54992634,-0.0425315,-0.0423507,0.0001808
34,0.2688036,0.3602376,"('mean', 'honorable')",0.0031003691,0.07359295,0.1317178,0.2108906,6.115636,6.273557,1.6298144,1.7295696,0.0997552
35,-2.7302673,-2.8813362,"('corrupt', 'incorrupt')",-1.6834588,-1.7742696,0.84082925,0.7479407,-0.27776897,-0.34599358,-0.9626664,-1.0634147,-0.1007483
36,-2.4319923,-2.4243767,"('hostile', 'amicable')",-1.9883546,-1.9167408,0.9646951,0.887722,-0.015443094,-0.106911644,-0.8677737,-0.8900768,-0.0223031
37,0.8431623,0.89131725,"('fake', 'genuine')",0.17974944,0.16132686,-0.8820171,-0.83742464,0.21400398,0.25085747,0.0887247,0.1165192,0.0277945
38,-0.35436118,-0.28427824,"('untruthful', 'truthful')",0.10104889,0.11444919,-0.03531954,-0.03602095,-0.043025143,0.030383326,-0.0829142,-0.0438667,0.0390475
39,1.7207692,1.7314851,"('exploitative', 'cooperative')",1.8078752,1.787126,0.29152057,0.35021955,0.1954956,0.20962523,1.0039151,1.0196139,0.0156988
40,-0.39903447,-0.3387769,"('stingy', 'generous')",-0.8152558,-0.7411272,-0.2637057,-0.14696237,-2.2566667,-2.3728192,-0.9336656,-0.8999214,0.0337442
