,fluor_male,fluor_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.93846244,-1.1234422,"('unsociable', 'sociable')",0.26744115,0.10281952,-0.3355106,-0.5103113,-0.1748007
1,-0.75443786,-0.8097878,"('unfriendly', 'friendly')",1.1219666,0.9669082,0.1837644,0.0785602,-0.1052042
2,0.63331026,0.63052434,"('unlikable', 'likable')",0.87485534,0.78075826,0.7540828,0.7056413,-0.0484415
3,-0.85021985,-0.7688074,"('repellent', 'pleasant')",0.64820623,0.63849276,-0.1010068,-0.0651573,0.0358495
4,0.16159943,0.21525252,"('disliked', 'liked')",-6.0999966,-6.0914693,-2.9691985,-2.9381084,0.0310901
5,-0.24827503,-0.17399453,"('distant', 'outgoing')",-0.6183888,-0.5631555,-0.4333319,-0.368575,0.0647569
6,-0.68778455,-0.59031254,"('distant', 'open')",-0.7526825,-0.7504421,-0.7202336,-0.6703773,0.0498563
7,-0.6281936,-0.54843,"('insensitive', 'sensitive')",0.30885702,0.27600813,-0.1596683,-0.1362109,0.0234574
8,-1.0439858,-1.1238607,"('unaffectionate', 'affectionate')",0.4971323,0.4004642,-0.2734268,-0.3616983,-0.0882715
9,-0.9968769,-1.0272967,"('unaffectionate', 'caring')",0.89785343,0.8453547,-0.0495117,-0.090971,-0.0414593
10,-1.2626126,-1.3456223,"('unsympathetic', 'sympathetic')",-0.23360598,-0.34283048,-0.7481093,-0.8442264,-0.0961171
11,-0.6661383,-0.73017687,"('unhelpful', 'helpful')",1.8103496,1.8074499,0.5721056,0.5386366,-0.033469
12,-0.485575,-0.44086763,"('unsupportive', 'supportive')",-1.6994567,-1.6973937,-1.0925158,-1.0691307,0.0233851
13,-0.8291596,-0.9343574,"('impolite', 'polite')",-0.4887862,-0.5094562,-0.6589729,-0.7219068,-0.0629339
14,-0.25975758,-0.41238937,"('antisocial', 'social')",0.4584337,0.3035322,0.0993381,-0.0544286,-0.1537667
15,0.001215022,-0.14902148,"('boring', 'funny')",-0.0034392253,-0.06988431,-0.0011121,-0.1094529,-0.1083408
16,-0.13978285,-0.117251545,"('unpopular', 'popular')",0.40832895,0.4203171,0.1342731,0.1515328,0.0172597
17,-0.32132807,-0.2872706,"('nasty', 'nice')",-0.68779886,-0.6040232,-0.5045635,-0.4456469,0.0589166
18,-1.0830661,-1.0481663,"('disagreeable', 'welcoming')",-0.47056502,-0.5672277,-0.7768155,-0.807697,-0.0308815
19,-1.4952816,-1.458036,"('inhospitable', 'hospitable')",-0.7531208,-0.6864002,-1.1242012,-1.0722181,0.0519831
20,0.14007479,0.13268024,"('rough', 'thoughtful')",0.8619203,0.7966862,0.5009975,0.4646832,-0.0363143
21,-0.61199296,-0.6765719,"('immoral', 'moral')",-0.08630239,-0.13785066,-0.3491477,-0.4072113,-0.0580636
