,baxter_male,baxter_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,0.32083538,0.2202587,"('unsociable', 'sociable')",0.07529293,-0.024492119,-0.39695466,-0.52039856,-0.0002755,-0.1082107,-0.1079352
1,1.2436322,1.0616031,"('unfriendly', 'friendly')",0.4775834,0.3047439,2.0765228,1.8852592,1.2659129,1.0838687,-0.1820442
2,0.5567821,0.62219316,"('unlikable', 'likable')",1.0621358,1.1427845,0.51645213,0.62863034,0.71179,0.7978694,0.0860794
3,-1.3887918,-1.2808137,"('repellent', 'pleasant')",-0.5565442,-0.47768098,-0.033754937,0.014221681,-0.659697,-0.5814243,0.0782727
4,-0.43479145,-0.54606897,"('disliked', 'liked')",-0.0010722217,-0.05437693,-6.213889,-6.2429366,-2.2165842,-2.2811275,-0.0645433
5,0.6543544,0.56076777,"('distant', 'outgoing')",0.116083875,0.053005308,0.26150984,0.20237437,0.3439827,0.2720491,-0.0719336
6,0.014134403,-0.0433216,"('distant', 'open')",-0.065776676,-0.12389721,0.7997713,0.70286036,0.2493763,0.1785472,-0.0708291
7,0.20984334,0.26692536,"('insensitive', 'sensitive')",-0.19358644,-0.12324634,0.747719,0.7686749,0.2546586,0.304118,0.0494594
8,0.7849025,0.7227477,"('unaffectionate', 'affectionate')",-0.26449722,-0.3331524,0.9107511,0.8176665,0.4770521,0.4024206,-0.0746315
9,1.7175207,1.6526182,"('unaffectionate', 'caring')",0.43620393,0.37596944,1.379962,1.3383476,1.1778955,1.1223118,-0.0555837
10,-0.4976209,-0.43348503,"('unsympathetic', 'sympathetic')",-0.97801363,-0.8813156,-0.42206508,-0.44459933,-0.6325665,-0.5864666,0.0460999
11,0.17104849,0.2821417,"('unhelpful', 'helpful')",0.5222808,0.5954448,1.6881828,1.7591935,0.7938374,0.8789267,0.0850893
12,1.1846479,1.2166406,"('unsupportive', 'supportive')",0.5116261,0.6237557,-1.6708589,-1.6213486,0.0084717,0.0730159,0.0645442
13,-0.2896487,-0.34376997,"('impolite', 'polite')",0.5292031,0.53043866,-0.25906664,-0.2237598,-0.0065041,-0.0123637,-0.0058596
14,-0.110776424,-0.11575848,"('antisocial', 'social')",0.5498182,0.5692168,-0.42434725,-0.411645,0.0048982,0.0139378,0.0090396
15,0.41181853,0.3491331,"('boring', 'funny')",0.24153414,0.18356352,0.7346098,0.7152112,0.4626542,0.4159693,-0.0466849
16,-1.3127695,-1.3242888,"('unpopular', 'popular')",0.33542323,0.26639503,0.79560506,0.7611998,-0.0605804,-0.098898,-0.0383176
17,-0.4895494,-0.4019272,"('nasty', 'nice')",-0.9880477,-1.0022573,-0.2970017,-0.253794,-0.5915329,-0.5526595,0.0388734
18,0.08670562,0.0576642,"('disagreeable', 'welcoming')",1.0646429,1.1472198,-0.37449768,-0.43757516,0.2589503,0.2557696,-0.0031807
19,0.060894743,0.030862603,"('inhospitable', 'hospitable')",-1.1291653,-1.177457,-0.076956056,-0.056102976,-0.3817422,-0.4008991,-0.0191569
20,-0.7994037,-0.7611382,"('rough', 'thoughtful')",0.14850113,0.13926192,1.0467763,1.011918,0.1319579,0.1300139,-0.001944
21,-0.16441852,-0.06431924,"('immoral', 'moral')",0.22092706,0.3113501,-1.0865543,-0.9729259,-0.3433486,-0.241965,0.1013836
22,0.13262333,0.15636373,"('untrustworthy', 'trustworthy')",-0.09139946,-0.0036499016,-1.0548075,-1.0182335,-0.3378612,-0.2885066,0.0493546
23,0.41015467,0.45125607,"('insincere', 'sincere')",0.181689,0.2176102,5.6463447,5.542316,2.0793961,2.070394,-0.0090021
24,-0.016702205,0.009680778,"('dishonest', 'honest')",-0.19790472,-0.10755193,0.68413883,0.6687527,0.1565106,0.1902938,0.0337832
25,0.19569369,0.16764672,"('egoistic', 'altruistic')",0.56186897,0.5049061,1.6245326,1.5687451,0.7940318,0.7470993,-0.0469325
26,1.5425923,1.4455298,"('hardhearted', 'benevolent')",1.3275439,1.3455515,1.8920089,1.8359107,1.5873817,1.5423307,-0.045051
27,0.8225766,0.8901904,"('hardhearted', 'softhearted')",-0.16237117,-0.1592479,1.4197989,1.3309823,0.6933347,0.6873083,-0.0060264
28,0.38388675,0.33463624,"('disloyal', 'loyal')",-0.12090657,-0.22513488,0.80958366,0.69270957,0.3575213,0.2674036,-0.0901177
29,0.30564404,0.23949397,"('unfair', 'fair')",-0.38234764,-0.44348466,-0.562314,-0.7235524,-0.2130059,-0.309181,-0.0961751
30,0.33969244,0.28785586,"('intolerant', 'tolerant')",0.14791907,0.17191902,1.2827195,1.2786878,0.5901103,0.5794876,-0.0106227
31,0.19707994,0.13269319,"('evil', 'good')",-0.48767653,-0.57904947,-0.51336807,-0.680868,-0.2679882,-0.3757414,-0.1077532
32,1.1064712,1.1021129,"('unkind', 'kind')",0.056509197,0.124401815,0.8579224,0.7842571,0.6736342,0.6702573,-0.0033769
33,1.0078149,0.88010114,"('wrong', 'right')",0.630607,0.56699556,-0.32173848,-0.32480353,0.4388945,0.3740977,-0.0647968
34,-1.0013435,-0.9019166,"('mean', 'honorable')",-0.015289227,0.027245201,5.820649,5.829493,1.6013389,1.6516072,0.0502683
35,0.047888167,-0.0474474,"('corrupt', 'incorrupt')",-0.19462456,-0.38647294,0.13997488,-0.00868286,-0.0022538,-0.1475344,-0.1452806
36,-0.17959076,-0.34001005,"('hostile', 'amicable')",0.096877,-0.14061703,0.50747824,0.2953114,0.1415882,-0.0617719,-0.2033601
37,-0.67103726,-0.64740413,"('fake', 'genuine')",-0.9980324,-0.9043294,0.31004038,0.32461432,-0.4530098,-0.4090397,0.0439701
38,0.38005197,0.3670549,"('untruthful', 'truthful')",-0.046486914,-0.026695706,-0.03816823,0.018748116,0.0984656,0.1197024,0.0212368
39,1.5498332,1.6043942,"('exploitative', 'cooperative')",0.7304321,0.7844255,-0.030219296,-0.002505688,0.7500153,0.795438,0.0454227
40,-0.476868,-0.50258785,"('stingy', 'generous')",0.2687921,0.34027764,-1.2119403,-1.2896521,-0.4733387,-0.4839875,-0.0106488
41,0.81437963,0.79423934,"('unforgiving', 'forgiving')",0.15828788,0.16670284,0.05914343,-0.014802877,0.343937,0.3153798,-0.0285572
42,0.341972,0.41927725,"('unreliable', 'reliable')",0.72575027,0.91012263,-2.814591,-2.6735463,-0.5822895,-0.4480488,0.1342407
43,0.8361752,0.87598944,"('irresponsible', 'responsible')",0.24907537,0.30516577,0.3122912,0.33444104,0.4658473,0.5051988,0.0393515
44,-2.040917,-2.0030408,"('prejudiced', 'unprejudiced')",0.05924865,0.14824493,-1.4942414,-1.4762549,-1.1586366,-1.1103503,0.0482863
45,-0.23561428,-0.21756281,"('incompetent', 'competent')",-0.043180585,-0.05209695,-0.38368663,-0.45571223,-0.2208272,-0.2417907,-0.0209635
46,-1.3088006,-1.2480378,"('uncompetitive', 'competitive')",-0.2626219,-0.14644688,-0.9820949,-0.9465513,-0.8511724,-0.7803454,0.070827
47,0.023741147,0.037011854,"('stupid', 'smart')",0.14828731,0.22033647,5.642931,5.6178126,1.9383198,1.9583871,0.0200673
48,0.71125525,0.7562042,"('unintelligent', 'intelligent')",0.35834265,0.3109699,0.71294117,0.67850596,0.5941797,0.5818934,-0.0122863
49,-0.8469354,-0.8225335,"('unable', 'able')",-0.5429613,-0.50471133,-0.29913655,-0.21381226,-0.5630111,-0.5136857,0.0493254
50,-0.48744258,-0.4318564,"('clumsy', 'skillful')",-0.066349864,-0.00077532604,0.14852834,0.15112731,-0.135088,-0.0938348,0.0412532
51,-0.3584071,-0.34210226,"('uneducated', 'educated')",0.587183,0.52384883,0.35286856,0.3014966,0.1938815,0.1610811,-0.0328004
52,-0.10007082,-0.22129288,"('irrational', 'rational')",-0.44375157,-0.5862239,0.25400993,0.15160686,-0.0966042,-0.2186367,-0.1220325
53,-0.10147348,-0.21121721,"('uncreative', 'creative')",-0.28362584,-0.40300846,1.0165102,0.9411316,0.2104703,0.1089686,-0.1015017
54,0.4220328,0.3975424,"('incapable', 'capable')",0.3462917,0.33193853,1.2349325,1.2750913,0.6677523,0.6681907,0.0004384
55,-0.36935872,-0.31193772,"('incompetent', 'clever')",-0.603564,-0.56707525,-0.21108283,-0.20960698,-0.3946685,-0.3628733,0.0317952
56,0.9433396,0.90178037,"('impractical', 'practical')",1.0869652,1.0881547,-0.04729258,-0.035512704,0.6610041,0.6514741,-0.00953
57,-1.1269124,-1.1882045,"('unimaginative', 'imaginative')",-0.4166448,-0.46552026,-2.4741433,-2.5227444,-1.3392334,-1.3921564,-0.052923
58,0.283481,0.20552514,"('undiscriminating', 'discriminating')",0.004205361,-0.09803252,-0.039100327,-0.11088146,0.082862,-0.0011296,-0.0839916
59,1.3689474,1.3614029,"('foolish', 'wise')",0.7624815,0.7714145,0.8119694,0.79986334,0.9811328,0.9775602,-0.0035726
60,-0.3489222,-0.25983718,"('inefficient', 'efficient')",0.6063711,0.7062981,-0.3335101,-0.18019915,-0.0253537,0.0887539,0.1141076
61,1.584118,1.4529805,"('illogical', 'logical')",-0.20384291,-0.34745115,0.21944182,0.10037855,0.533239,0.4019693,-0.1312697
62,0.07889033,0.20141044,"('incompetent', 'brilliant')",1.0050282,1.1346654,0.24389917,0.4145085,0.4426059,0.5835281,0.1409222
63,0.39410397,0.40034088,"('unperceptive', 'insightful')",1.0180674,1.0903108,0.9142561,1.0055128,0.7754758,0.8320549,0.0565791
64,-0.8526497,-0.877481,"('shy', 'confident')",0.048566572,0.11591051,-6.7823105,-6.6983232,-2.5287978,-2.4866312,0.0421666
