,exxon_male,exxon_female,tuple,mobil_male,mobil_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.909455,-2.0660892,"('unsociable', 'sociable')",-1.8852243,-2.03501,-0.5230041,-0.6975247,-1.4392277,-1.5995412,-0.1603135
1,-0.31459442,-0.50505304,"('unfriendly', 'friendly')",-1.0843551,-1.2122617,1.2688824,1.04356,-0.0433557,-0.2245849,-0.1812292
2,0.78426105,0.75364155,"('unlikable', 'likable')",0.73716843,0.7562087,0.49371275,0.48943532,0.6717141,0.6664285,-0.0052856
3,-0.5336092,-0.5372685,"('repellent', 'pleasant')",-1.1665943,-1.1964056,0.82403886,0.8467978,-0.2920549,-0.2956254,-0.0035705
4,0.39117625,0.2753445,"('disliked', 'liked')",0.34060293,0.2587687,-6.4622526,-6.469674,-1.9101578,-1.9785204,-0.0683626
5,0.46020526,0.4740286,"('distant', 'outgoing')",1.3576653,1.3722941,-0.5285786,-0.42559767,0.429764,0.473575,0.043811
6,0.3639801,0.3684963,"('distant', 'open')",0.7078245,0.6972129,-0.5022856,-0.4610663,0.1898397,0.2015476,0.0117079
7,-0.8947414,-0.9419602,"('insensitive', 'sensitive')",-1.370184,-1.4181908,0.35619235,0.29918098,-0.6362444,-0.68699,-0.0507456
8,-1.1420112,-1.1721122,"('unaffectionate', 'affectionate')",-1.9578646,-1.9622216,0.5670375,0.49434966,-0.8442794,-0.8799947,-0.0357153
9,-0.75831497,-0.82278544,"('unaffectionate', 'caring')",-1.5326788,-1.5893152,1.1379707,1.1101034,-0.384341,-0.4339991,-0.0496581
10,-1.9135661,-1.9668877,"('unsympathetic', 'sympathetic')",-2.9980657,-3.125877,-0.6382025,-0.72293735,-1.8499448,-1.9385675,-0.0886227
11,-1.5312982,-1.5261827,"('unhelpful', 'helpful')",-2.0673306,-2.0157034,1.7003227,1.8239865,-0.6327687,-0.5726332,0.0601355
12,-0.71881175,-0.7846715,"('unsupportive', 'supportive')",-1.372556,-1.3779343,-1.9697094,-1.9612248,-1.3536924,-1.3746103,-0.0209179
13,-1.2397861,-1.2964088,"('impolite', 'polite')",-1.5304382,-1.5797496,-0.92970514,-0.98418224,-1.2333098,-1.2867802,-0.0534704
14,-1.4698416,-1.4731288,"('antisocial', 'social')",-1.2953211,-1.2921745,-0.20565261,-0.29172584,-0.9902718,-1.0190097,-0.0287379
15,-0.15659866,-0.2649034,"('boring', 'funny')",0.18593302,0.27866516,-0.20872498,-0.20153753,-0.0597969,-0.0625919,-0.002795
16,-0.24816939,-0.33966693,"('unpopular', 'popular')",0.93015075,0.8559273,0.31763807,0.26801425,0.3332065,0.2614249,-0.0717816
17,-0.59334666,-0.50776285,"('nasty', 'nice')",-0.11864522,-0.0525484,-0.53907275,-0.45414624,-0.4170216,-0.3381525,0.0788691
18,-0.6170653,-0.70828104,"('disagreeable', 'welcoming')",0.036795676,-0.07113885,-0.73834586,-0.78422123,-0.4395385,-0.5212137,-0.0816752
19,-0.49903464,-0.49992156,"('inhospitable', 'hospitable')",-0.0897699,-0.12514135,-0.3374697,-0.29516593,-0.3087581,-0.3067429,0.0020152
20,-0.48377934,-0.34719625,"('rough', 'thoughtful')",-0.4855815,-0.49197006,0.8014112,0.83212465,-0.0559832,-0.0023472,0.053636
