,mettler_male,mettler_female,tuple,toledo_male,toledo_female,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,0.08970163,0.1814461,"('unsociable', 'sociable')",0.38326883,0.24845359,-0.0024494976,-0.12567045,-0.29557422,-0.38411993,0.0437367,-0.0199727,-0.0637094
1,-2.1625466,-2.0063658,"('unfriendly', 'friendly')",1.385566,1.4223863,-0.15064271,-0.29313755,1.7487442,1.5065913,0.2052802,0.1573686,-0.0479116
2,0.8721874,0.92062604,"('unlikable', 'likable')",1.4901258,1.4807023,1.5928975,1.6614002,0.85763496,0.90993583,1.2032114,1.2431661,0.0399547
3,-0.4178918,-0.24678518,"('repellent', 'pleasant')",0.0526309,0.16642836,0.074568205,0.13206202,0.16460662,0.28181615,-0.0315215,0.0833803,0.1149018
4,-0.2290931,-0.16521788,"('disliked', 'liked')",-1.0908183,-1.0592697,-0.73403305,-0.6690446,-5.8615603,-5.9608693,-1.9788761,-1.9636004,0.0152757
5,-0.73219293,-0.63233256,"('distant', 'outgoing')",0.21232286,0.28335562,-0.21287525,-0.08559905,-0.22595729,-0.21315308,-0.2396756,-0.1619323,0.0777433
6,-1.3434514,-1.2089102,"('distant', 'open')",0.7981542,0.95147383,-0.11892446,-0.013576984,0.4634693,0.43592653,-0.0501881,0.0412283,0.0914164
7,-0.12616535,0.071121976,"('insensitive', 'sensitive')",1.2308143,1.2716616,0.086778104,0.063933164,0.83219147,0.8878595,0.5059046,0.573644,0.0677394
8,-1.9317976,-1.9408798,"('unaffectionate', 'affectionate')",0.46530122,0.5243528,-0.7688644,-0.873947,0.60563433,0.41350913,-0.4074316,-0.4692412,-0.0618096
9,-1.4048203,-1.2608076,"('unaffectionate', 'caring')",1.4583304,1.4863477,0.020656358,-0.017289586,1.1703953,1.0689783,0.3111404,0.3193072,0.0081668
10,-0.6970099,-0.5325191,"('unsympathetic', 'sympathetic')",1.3649509,1.3797853,-0.7639111,-0.8346997,0.22789888,0.17277697,0.0329822,0.0463359,0.0133537
11,-0.03823128,0.017049287,"('unhelpful', 'helpful')",0.60090244,0.60364246,0.39367056,0.37745565,1.9037716,1.875002,0.7150283,0.7182873,0.003259
12,0.19063392,0.50538397,"('unsupportive', 'supportive')",1.3042812,1.4333552,0.121293545,0.31411192,-1.243429,-1.1836284,0.0931949,0.2673056,0.1741107
13,1.101059,1.1877098,"('impolite', 'polite')",0.87797934,0.7716322,1.2715313,1.2296579,0.032756045,0.08370292,0.8208314,0.8181757,-0.0026557
14,0.2999931,0.35971132,"('antisocial', 'social')",0.017876951,-0.03878081,0.67722857,0.711746,-0.7726471,-0.6699834,0.0556129,0.0906733,0.0350604
15,-0.1805155,-0.21896298,"('boring', 'funny')",0.08243385,0.02289218,-0.05648599,-0.09855711,0.2551212,0.34314165,0.0251384,0.0121284,-0.01301
16,0.2918749,0.38003752,"('unpopular', 'popular')",-1.5979704,-1.6021328,0.28835368,0.28063253,0.68134135,0.6736653,-0.0841001,-0.0669494,0.0171507
17,0.13395382,0.31742692,"('nasty', 'nice')",-1.3804908,-1.3043398,-1.7801749,-1.7588654,-0.94986016,-0.8665169,-0.994143,-0.9030737,0.0910693
18,-0.5999278,-0.4599529,"('disagreeable', 'welcoming')",0.6863293,0.79456586,0.45760232,0.5013914,-0.47968304,-0.5401727,0.0160802,0.0739579,0.0578777
19,-0.8763876,-0.7239638,"('inhospitable', 'hospitable')",0.07248467,0.15524402,-0.98412025,-0.93219465,-0.2775069,-0.26842752,-0.5163825,-0.4423355,0.074047
20,0.24718338,0.35184813,"('rough', 'thoughtful')",0.40177792,0.4593426,-0.2554301,-0.2602573,1.0593745,1.0158297,0.3632264,0.3916908,0.0284644
21,0.1294167,0.2854365,"('immoral', 'moral')",0.48500067,0.38637984,0.118511006,0.1606768,-0.6029007,-0.48843563,0.0325069,0.0860144,0.0535075
22,0.043101892,0.10113267,"('untrustworthy', 'trustworthy')",0.996282,0.99354815,0.036654558,0.025088513,-0.8130116,-0.76906586,0.0657567,0.0876759,0.0219192
23,0.37736708,0.495349,"('insincere', 'sincere')",1.5614059,1.5509176,0.15697354,0.09872125,5.2162843,5.106002,1.8280077,1.8127475,-0.0152602
24,-0.35560542,-0.26016617,"('dishonest', 'honest')",1.9011719,1.8847628,-0.049109697,-0.09481918,0.9185318,0.82954663,0.6037471,0.589831,-0.0139161
25,-0.5327338,-0.4923923,"('egoistic', 'altruistic')",0.6480468,0.69677085,0.36269373,0.31854618,1.6151378,1.5338707,0.5232861,0.5141988,-0.0090873
26,-0.8144782,-0.8048458,"('hardhearted', 'benevolent')",1.2994013,1.2578712,1.0281174,1.0052644,1.5534499,1.4340552,0.7666226,0.7230862,-0.0435364
