,schlumberger_male,schlumberger_female,tuple,ltd_male,ltd_female,average_male,average_female,female-male
0,-2.1021256,-2.061321,"('unsociable', 'sociable')",-0.30575344,-0.4011004,-1.2039396,-1.2312107,-0.0272711
1,-0.8045054,-0.89495814,"('unfriendly', 'friendly')",2.217671,2.0431857,0.7065828,0.5741138,-0.132469
2,0.4255481,0.52202374,"('unlikable', 'likable')",0.14158465,0.21659704,0.2835664,0.3693104,0.085744
3,-0.9799299,-0.83645606,"('repellent', 'pleasant')",0.54200214,0.62828267,-0.2189639,-0.1040867,0.1148772
4,0.8320214,0.6795639,"('disliked', 'liked')",-5.1107597,-5.278841,-2.1393692,-2.2996385,-0.1602693
5,0.6991215,0.570594,"('distant', 'outgoing')",-0.110765934,-0.2312461,0.2941778,0.1696739,-0.1245039
6,0.57502604,0.4848847,"('distant', 'open')",0.44172814,0.35598502,0.5083771,0.4204349,-0.0879422
7,-1.2840269,-1.1851338,"('insensitive', 'sensitive')",0.5014472,0.50098675,-0.3912898,-0.3420735,0.0492163
8,0.080331296,0.011399817,"('unaffectionate', 'affectionate')",1.399129,1.2527738,0.7397302,0.6320868,-0.1076434
9,-0.49524263,-0.5731038,"('unaffectionate', 'caring')",1.3887902,1.2094266,0.4467738,0.3181614,-0.1286124
10,-2.8209739,-2.747196,"('unsympathetic', 'sympathetic')",-0.18434411,-0.19257161,-1.502659,-1.4698838,0.0327752
11,-2.1381257,-2.1413314,"('unhelpful', 'helpful')",1.3144718,1.322132,-0.4118269,-0.4095997,0.0022272
12,-2.102991,-2.0099347,"('unsupportive', 'supportive')",-1.8074173,-1.912134,-1.9552042,-1.9610343,-0.0058301
13,-2.0054398,-1.9336752,"('impolite', 'polite')",-0.85900587,-0.7832487,-1.4322228,-1.358462,0.0737608
14,-1.2436739,-1.039652,"('antisocial', 'social')",-0.24259283,-0.19063453,-0.7431334,-0.6151432,0.1279902
15,0.5556678,0.54656607,"('boring', 'funny')",0.43351123,0.46290663,0.4945895,0.5047364,0.0101469
16,0.3091498,0.322824,"('unpopular', 'popular')",0.30131608,0.2757792,0.3052329,0.2993016,-0.0059313
17,-1.0051599,-1.0064582,"('nasty', 'nice')",-0.7596236,-0.8138976,-0.8823917,-0.9101779,-0.0277862
18,-0.6256753,-0.47738576,"('disagreeable', 'welcoming')",-1.0240345,-1.0180144,-0.8248549,-0.7477001,0.0771548
19,-0.13833293,-0.19784841,"('inhospitable', 'hospitable')",-0.36411145,-0.37592804,-0.2512222,-0.2868882,-0.035666
20,0.06705132,0.08837617,"('rough', 'thoughtful')",1.5009415,1.497128,0.7839964,0.7927521,0.0087557
21,-1.7978781,-1.630462,"('immoral', 'moral')",-1.289246,-1.1639968,-1.5435621,-1.3972294,0.1463327
22,-1.0063654,-1.0346972,"('untrustworthy', 'trustworthy')",-0.93119735,-1.0407014,-0.9687814,-1.0376992,-0.0689178
23,-1.4817878,-1.4476972,"('insincere', 'sincere')",5.232654,5.1775703,1.8754332,1.8649366,-0.0104966
24,-1.0615916,-1.0723829,"('dishonest', 'honest')",0.4632512,0.4018285,-0.2991702,-0.3352772,-0.036107
25,0.5338567,0.4913248,"('egoistic', 'altruistic')",0.7634903,0.6759836,0.6486735,0.5836542,-0.0650193
26,-0.008374564,-0.027135268,"('hardhearted', 'benevolent')",2.5248833,2.3307672,1.2582544,1.1518159,-0.1064385
27,-0.24212879,-0.27410266,"('hardhearted', 'softhearted')",0.6400701,0.39562035,0.1989706,0.0607588,-0.1382118
28,-1.1784242,-1.2207552,"('disloyal', 'loyal')",1.5376973,1.4518523,0.1796365,0.1155486,-0.0640879
29,-0.050050512,-0.21624927,"('unfair', 'fair')",-0.34136486,-0.4833538,-0.1957077,-0.3498015,-0.1540938
30,-0.9236648,-0.7662994,"('intolerant', 'tolerant')",0.69380033,0.7777785,-0.1149322,0.0057395,0.1206717
31,0.5879762,0.46886593,"('evil', 'good')",-0.6115515,-0.83503747,-0.0117877,-0.1830858,-0.1712981
32,-1.168092,-1.131015,"('unkind', 'kind')",0.7002012,0.61651915,-0.2339454,-0.2572479,-0.0233025
33,0.62499636,0.4684224,"('wrong', 'right')",-0.31747174,-0.5121902,0.1537623,-0.0218839,-0.1756462
34,-1.055952,-0.9527083,"('mean', 'honorable')",5.0907083,5.3003225,2.0173781,2.1738071,0.156429
35,2.0138946,1.8069359,"('corrupt', 'incorrupt')",-0.30960077,-0.50049424,0.8521469,0.6532208,-0.1989261
36,0.6009313,0.48433793,"('hostile', 'amicable')",0.5486618,0.42658973,0.5747966,0.4554638,-0.1193328
37,-0.23858088,-0.23445174,"('fake', 'genuine')",0.2574769,0.25021136,0.009448,0.0078798,-0.0015682
38,-1.0060962,-1.1737632,"('untruthful', 'truthful')",0.08655458,0.0023178756,-0.4597708,-0.5857226,-0.1259518
39,-0.30840498,-0.16308138,"('exploitative', 'cooperative')",0.08832341,0.1753622,-0.1100408,0.0061404,0.1161812
