,ansys_male,ansys_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.1730683,-1.3839217,"('unsociable', 'sociable')",-0.4115454,-0.60564274,-0.7923068,-0.9947822,-0.2024754
1,-1.4231268,-1.5064713,"('unfriendly', 'friendly')",1.5794352,1.4197292,0.0781542,-0.043371,-0.1215252
2,0.19843227,0.21594328,"('unlikable', 'likable')",0.36007094,0.39944208,0.2792516,0.3076927,0.0284411
3,-0.4019223,-0.21181282,"('repellent', 'pleasant')",-0.050274894,0.060593873,-0.2260986,-0.0756095,0.1504891
4,-0.20633106,-0.17661034,"('disliked', 'liked')",-5.5994034,-5.543613,-2.9028673,-2.8601117,0.0427556
5,-0.6365914,-0.6899436,"('distant', 'outgoing')",0.035151113,-0.007730603,-0.3007201,-0.3488371,-0.048117
6,-0.8457758,-0.8815818,"('distant', 'open')",0.27285448,0.19795595,-0.2864606,-0.3418129,-0.0553523
7,-0.92847526,-0.83084995,"('insensitive', 'sensitive')",0.59348226,0.6159432,-0.1674965,-0.1074534,0.0600431
8,-1.3051752,-1.2816626,"('unaffectionate', 'affectionate')",0.37815192,0.2761442,-0.4635116,-0.5027592,-0.0392476
9,-1.5530592,-1.5120146,"('unaffectionate', 'caring')",0.8811399,0.8500677,-0.3359597,-0.3309735,0.0049862
10,-2.1869845,-2.189213,"('unsympathetic', 'sympathetic')",-0.41703835,-0.5115583,-1.3020115,-1.3503857,-0.0483742
11,-0.32789692,-0.34917727,"('unhelpful', 'helpful')",1.7784593,1.7408758,0.7252812,0.6958493,-0.0294319
12,-1.0641294,-0.9518938,"('unsupportive', 'supportive')",-1.6700106,-1.6647581,-1.36707,-1.308326,0.058744
13,-0.58466923,-0.73541176,"('impolite', 'polite')",-0.09100676,-0.13283907,-0.337838,-0.4341254,-0.0962874
14,0.13118118,0.12514353,"('antisocial', 'social')",-0.41488898,-0.4389137,-0.1418539,-0.1568851,-0.0150312
15,0.37858522,0.18682434,"('boring', 'funny')",0.58190477,0.53153896,0.480245,0.3591816,-0.1210634
16,-0.3430784,-0.31641093,"('unpopular', 'popular')",0.70789176,0.6705288,0.1824067,0.177059,-0.0053477
17,-0.15364376,-0.14136755,"('nasty', 'nice')",-0.14277525,-0.105204165,-0.1482095,-0.1232859,0.0249236
18,-0.50402737,-0.45465413,"('disagreeable', 'welcoming')",-0.35153928,-0.40993965,-0.4277833,-0.4322969,-0.0045136
19,-1.2113738,-1.2152144,"('inhospitable', 'hospitable')",-0.07262262,-0.12301511,-0.6419982,-0.6691148,-0.0271166
20,0.071808174,0.054990772,"('rough', 'thoughtful')",0.93376994,0.8315107,0.5027891,0.4432507,-0.0595384
21,-0.28199136,-0.38827676,"('immoral', 'moral')",-0.41662574,-0.38493606,-0.3493086,-0.3866064,-0.0372978
22,-0.5093982,-0.4976921,"('untrustworthy', 'trustworthy')",-1.0512964,-1.0378152,-0.7803473,-0.7677537,0.0125936
23,-0.96178997,-0.94128346,"('insincere', 'sincere')",5.7501645,5.695439,2.3941872,2.3770776,-0.0171096
24,-0.9833169,-1.0220491,"('dishonest', 'honest')",0.9298605,0.8914575,-0.0267282,-0.0652958,-0.0385676
25,-0.4710942,-0.41240963,"('egoistic', 'altruistic')",1.0931507,1.0458139,0.3110283,0.3167021,0.0056738
26,0.12358616,-0.04424927,"('hardhearted', 'benevolent')",1.2238233,1.0328267,0.6737047,0.4942887,-0.179416
27,-0.13247472,0.009796437,"('hardhearted', 'softhearted')",1.3302203,1.2611512,0.5988728,0.6354738,0.036601
28,-1.017972,-1.0473745,"('disloyal', 'loyal')",0.85442233,0.82409996,-0.0817748,-0.1116373,-0.0298625
29,-0.61742264,-0.6585425,"('unfair', 'fair')",-0.5789151,-0.71801347,-0.5981688,-0.688278,-0.0901092
30,0.48907107,0.40218526,"('intolerant', 'tolerant')",1.6499072,1.5297309,1.0694891,0.9659581,-0.103531
31,-0.5294515,-0.5140215,"('evil', 'good')",-0.9200944,-1.0048566,-0.7247729,-0.7594391,-0.0346662
32,-0.77403027,-0.8170413,"('unkind', 'kind')",0.717698,0.5521635,-0.0281661,-0.1324389,-0.1042728
33,-0.0010794178,-0.0779444,"('wrong', 'right')",-0.54957515,-0.5821183,-0.2753273,-0.3300313,-0.054704
34,0.044954527,0.09428523,"('mean', 'honorable')",6.164566,6.1809497,3.1047602,3.1376173,0.0328571
35,0.451413,0.38240352,"('corrupt', 'incorrupt')",-0.16077125,-0.227914,0.1453209,0.0772448,-0.0680761
36,-0.7054827,-0.65814376,"('hostile', 'amicable')",-0.027929641,-0.15274607,-0.3667062,-0.4054449,-0.0387387
37,0.004544094,0.024472527,"('fake', 'genuine')",0.19070444,0.23404384,0.0976243,0.1292582,0.0316339
38,-1.135388,-1.1096818,"('untruthful', 'truthful')",0.4306897,0.5006068,-0.3523492,-0.3045375,0.0478117
39,0.77011955,0.73785436,"('exploitative', 'cooperative')",0.15380897,0.16535778,0.4619642,0.4516061,-0.0103581
40,-0.058611967,-0.00046915747,"('stingy', 'generous')",-1.1032739,-1.1664155,-0.5809429,-0.5834423,-0.0024994
41,-0.5067274,-0.5361823,"('unforgiving', 'forgiving')",0.02409719,-0.10910515,-0.2413151,-0.3226437,-0.0813286
