,at&t_male,at&t_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-2.1975398,-2.3720136,"('unsociable', 'sociable')",-2.3555603,-2.5913043,-2.2765501,-2.4816589,-0.2051088
1,-1.1470561,-1.0507226,"('unfriendly', 'friendly')",-0.04522945,-0.108230874,-0.5961428,-0.5794767,0.0166661
2,0.40412694,0.5429857,"('unlikable', 'likable')",1.8398287,1.8487993,1.1219778,1.1958926,0.0739148
3,-0.017605288,-0.17123246,"('repellent', 'pleasant')",-1.4448928,-1.3688048,-0.731249,-0.7700186,-0.0387696
4,0.78359276,0.83201677,"('disliked', 'liked')",0.39926776,0.39917377,0.5914302,0.6155953,0.0241651
5,0.11052315,0.3261582,"('distant', 'outgoing')",1.3245467,1.4771715,0.7175349,0.9016649,0.18413
6,1.210699,1.3956698,"('distant', 'open')",1.951186,2.1427097,1.5809424,1.7691898,0.1882474
7,-0.17129216,-0.30829874,"('insensitive', 'sensitive')",-1.4826608,-1.6130612,-0.8269765,-0.9606799,-0.1337034
8,-1.5888479,-1.4946617,"('unaffectionate', 'affectionate')",0.08752893,0.12044267,-0.7506595,-0.6871095,0.06355
9,-0.54038304,-0.50316507,"('unaffectionate', 'caring')",0.12335031,0.06776154,-0.2085164,-0.2177018,-0.0091854
10,-1.8490459,-2.0910516,"('unsympathetic', 'sympathetic')",-2.020654,-2.1257234,-1.93485,-2.1083875,-0.1735375
11,-1.5796204,-1.7499131,"('unhelpful', 'helpful')",-2.395367,-2.6117206,-1.9874936,-2.1808169,-0.1933233
12,-0.82117325,-0.9044454,"('unsupportive', 'supportive')",-1.019629,-1.0605886,-0.9204011,-0.982517,-0.0621159
13,-0.68901074,-0.8708595,"('impolite', 'polite')",-1.8805476,-2.139905,-1.2847792,-1.5053823,-0.2206031
14,-0.8757945,-0.9975164,"('antisocial', 'social')",-1.5643492,-1.7108252,-1.2200718,-1.3541708,-0.134099
15,-0.21203218,-0.18033785,"('boring', 'funny')",1.4886756,1.5173135,0.6383217,0.6684878,0.0301661
16,0.41037393,0.4468627,"('unpopular', 'popular')",0.77949566,0.9800917,0.5949348,0.7134772,0.1185424
17,-0.02586732,-0.045447186,"('nasty', 'nice')",-0.7475487,-0.7329898,-0.386708,-0.3892185,-0.0025105
18,-0.7670425,-0.73919064,"('disagreeable', 'welcoming')",0.45116854,0.47341484,-0.157937,-0.1328879,0.0250491
19,0.5535472,0.59756887,"('inhospitable', 'hospitable')",0.7625201,0.85812557,0.6580336,0.7278472,0.0698136
20,0.1816951,0.18811709,"('rough', 'thoughtful')",0.17992102,0.21130289,0.1808081,0.19971,0.0189019
21,-0.2942309,-0.4329874,"('immoral', 'moral')",-0.3148844,-0.44121385,-0.3045577,-0.4371006,-0.1325429
22,-0.8532811,-0.9075683,"('untrustworthy', 'trustworthy')",-1.2155246,-1.271762,-1.0344028,-1.0896652,-0.0552624
23,-1.9232092,-2.0675466,"('insincere', 'sincere')",-1.8552347,-2.073016,-1.8892219,-2.0702813,-0.1810594
24,-0.47557205,-0.42925233,"('dishonest', 'honest')",-0.21868363,-0.38888365,-0.3471279,-0.409068,-0.0619401
25,0.09785867,0.24649937,"('egoistic', 'altruistic')",0.5702925,0.7227195,0.3340756,0.4846094,0.1505338
26,-0.1952197,-0.18664762,"('hardhearted', 'benevolent')",1.3388371,1.1894435,0.5718087,0.5013979,-0.0704108
27,-0.97373295,-0.9320155,"('hardhearted', 'softhearted')",-0.7099204,-0.6702081,-0.8418267,-0.8011118,0.0407149
28,-1.4657904,-1.4945852,"('disloyal', 'loyal')",-1.1352215,-1.2957903,-1.3005059,-1.3951877,-0.0946818
29,0.62900615,0.6339804,"('unfair', 'fair')",0.74361855,0.8534942,0.6863123,0.7437373,0.057425
30,-2.4501266,-2.5635955,"('intolerant', 'tolerant')",-1.0486324,-1.3299496,-1.7493795,-1.9467726,-0.1973931
31,0.38530225,0.54577667,"('evil', 'good')",1.0419654,1.1608639,0.7136338,0.8533202,0.1396864
32,-0.855098,-0.87018085,"('unkind', 'kind')",-0.23032819,-0.38680485,-0.5427131,-0.6284928,-0.0857797
33,0.7638372,0.85224,"('wrong', 'right')",1.5561674,1.4946327,1.1600022,1.1734364,0.0134342
34,-0.86852133,-0.8853627,"('mean', 'honorable')",-0.7616014,-0.78307134,-0.8150613,-0.834217,-0.0191557
35,1.2076455,1.2725005,"('corrupt', 'incorrupt')",0.98451316,1.1009189,1.0960793,1.1867096,0.0906303
36,0.2021384,0.20686802,"('hostile', 'amicable')",0.6158956,0.5923608,0.409017,0.3996144,-0.0094026
37,1.0343944,0.9841115,"('fake', 'genuine')",-0.6295954,-0.76982266,0.2023995,0.1071444,-0.0952551
38,-0.5933162,-0.6488025,"('untruthful', 'truthful')",-1.2062355,-1.3103869,-0.8997759,-0.9795947,-0.0798188
39,-0.39224884,-0.30816305,"('exploitative', 'cooperative')",-0.49976754,-0.52241015,-0.4460082,-0.4152866,0.0307216
