,motor_male,motor_female,tuple,average_male,average_female,female-male
0,-0.6081709,-0.48753536,"('unsociable', 'sociable')",-0.6081709,-0.4875354,0.1206355
1,2.3745406,2.159033,"('unfriendly', 'friendly')",2.3745406,2.1590331,-0.2155075
2,0.23173296,0.32459128,"('unlikable', 'likable')",0.231733,0.3245913,0.0928583
3,-0.36584717,-0.09254707,"('repellent', 'pleasant')",-0.3658472,-0.0925471,0.2733001
4,-6.3909993,-6.6084495,"('disliked', 'liked')",-6.3909993,-6.6084495,-0.2174502
5,0.82848996,0.61650693,"('distant', 'outgoing')",0.82849,0.6165069,-0.2119831
6,0.8444099,0.6273871,"('distant', 'open')",0.8444099,0.6273871,-0.2170228
7,0.18138173,0.47641355,"('insensitive', 'sensitive')",0.1813817,0.4764135,0.2950318
8,1.7588676,1.5587847,"('unaffectionate', 'affectionate')",1.7588676,1.5587847,-0.2000829
9,2.1565866,2.1911857,"('unaffectionate', 'caring')",2.1565866,2.1911857,0.0345991
10,-0.09203632,0.18115483,"('unsympathetic', 'sympathetic')",-0.0920363,0.1811548,0.2731911
11,1.9366547,2.1217232,"('unhelpful', 'helpful')",1.9366547,2.1217232,0.1850685
12,-1.726347,-1.5280529,"('unsupportive', 'supportive')",-1.726347,-1.5280529,0.1982941
13,-0.57728326,-0.41161272,"('impolite', 'polite')",-0.5772833,-0.4116127,0.1656706
14,-0.29933077,-0.15141545,"('antisocial', 'social')",-0.2993308,-0.1514155,0.1479153
15,0.86434585,0.64263755,"('boring', 'funny')",0.8643458,0.6426376,-0.2217082
16,-0.12189571,-0.15975961,"('unpopular', 'popular')",-0.1218957,-0.1597596,-0.0378639
17,0.45269066,0.42270598,"('nasty', 'nice')",0.4526907,0.422706,-0.0299847
18,-0.260409,-0.11259553,"('disagreeable', 'welcoming')",-0.260409,-0.1125955,0.1478135
19,0.462638,0.38413173,"('inhospitable', 'hospitable')",0.462638,0.3841317,-0.0785063
20,0.12440869,0.008649427,"('rough', 'thoughtful')",0.1244087,0.0086494,-0.1157593
21,-0.9108288,-0.4596535,"('immoral', 'moral')",-0.9108288,-0.4596535,0.4511753
22,-1.1754671,-0.9665272,"('untrustworthy', 'trustworthy')",-1.1754671,-0.9665272,0.2089399
23,6.037993,6.3337293,"('insincere', 'sincere')",6.037993,6.3337293,0.2957363
24,1.343434,1.546802,"('dishonest', 'honest')",1.343434,1.546802,0.203368
25,0.90305805,0.833918,"('egoistic', 'altruistic')",0.9030581,0.833918,-0.0691401
26,1.6115463,1.2389674,"('hardhearted', 'benevolent')",1.6115463,1.2389674,-0.3725789
27,1.7564096,1.7022722,"('hardhearted', 'softhearted')",1.7564096,1.7022722,-0.0541374
28,1.2794037,1.1450588,"('disloyal', 'loyal')",1.2794037,1.1450588,-0.1343449
29,-0.10959035,-0.32134682,"('unfair', 'fair')",-0.1095904,-0.3213468,-0.2117564
30,0.29004085,0.54904026,"('intolerant', 'tolerant')",0.2900409,0.5490403,0.2589994
31,-0.45194283,-0.72083783,"('evil', 'good')",-0.4519428,-0.7208378,-0.268895
32,1.0737311,1.0399487,"('unkind', 'kind')",1.0737311,1.0399487,-0.0337824
33,0.7220508,0.62607795,"('wrong', 'right')",0.7220508,0.626078,-0.0959728
34,4.609996,4.9095883,"('mean', 'honorable')",4.6099958,4.9095883,0.2995925
35,-0.109507605,-0.62096107,"('corrupt', 'incorrupt')",-0.1095076,-0.6209611,-0.5114535
36,0.24799336,-0.25133026,"('hostile', 'amicable')",0.2479934,-0.2513303,-0.4993237
37,0.8275034,0.8405272,"('fake', 'genuine')",0.8275034,0.8405272,0.0130238
38,0.72563094,0.7299776,"('untruthful', 'truthful')",0.7256309,0.7299776,0.0043467
39,-0.0036320798,0.09293456,"('exploitative', 'cooperative')",-0.0036321,0.0929346,0.0965667
40,-1.833309,-1.7871767,"('stingy', 'generous')",-1.8333091,-1.7871767,0.0461324
41,0.5766031,0.46310097,"('unforgiving', 'forgiving')",0.5766031,0.463101,-0.1135021
42,-3.617605,-3.2956393,"('unreliable', 'reliable')",-3.617605,-3.2956393,0.3219657
43,0.7339107,0.899671,"('irresponsible', 'responsible')",0.7339107,0.899671,0.1657603
44,-1.3370034,-1.4997369,"('prejudiced', 'unprejudiced')",-1.3370034,-1.4997369,-0.1627335
45,-0.6066305,-0.59656864,"('incompetent', 'competent')",-0.6066305,-0.5965686,0.0100619
46,-1.6329895,-1.590189,"('uncompetitive', 'competitive')",-1.6329895,-1.590189,0.0428005
47,4.885649,5.0720286,"('stupid', 'smart')",4.8856492,5.0720286,0.1863794
48,0.06756081,0.16678256,"('unintelligent', 'intelligent')",0.0675608,0.1667826,0.0992218
49,-0.08427549,0.01106631,"('unable', 'able')",-0.0842755,0.0110663,0.0953418
50,-0.23709586,-0.2649481,"('clumsy', 'skillful')",-0.2370959,-0.2649481,-0.0278522
51,0.06003812,0.27905476,"('uneducated', 'educated')",0.0600381,0.2790548,0.2190167
52,0.92885286,0.57704926,"('irrational', 'rational')",0.9288529,0.5770493,-0.3518036
53,0.39021012,0.19909202,"('uncreative', 'creative')",0.3902101,0.199092,-0.1911181
54,1.3782039,1.4148568,"('incapable', 'capable')",1.3782039,1.4148568,0.0366529
55,-0.5511907,-0.14345822,"('incompetent', 'clever')",-0.5511907,-0.1434582,0.4077325
56,-0.20367138,0.033682775,"('impractical', 'practical')",-0.2036714,0.0336828,0.2373542
57,-2.8406596,-3.0008225,"('unimaginative', 'imaginative')",-2.8406596,-3.0008225,-0.1601629
58,0.6913391,0.6207795,"('undiscriminating', 'discriminating')",0.6913391,0.6207795,-0.0705596
59,0.9089681,0.815895,"('foolish', 'wise')",0.9089681,0.815895,-0.0930731
60,-0.41818094,0.10255328,"('inefficient', 'efficient')",-0.4181809,0.1025533,0.5207342
61,0.43012333,0.32240802,"('illogical', 'logical')",0.4301233,0.322408,-0.1077153
62,-0.13195412,0.30432126,"('incompetent', 'brilliant')",-0.1319541,0.3043213,0.4362754
63,-0.18491201,0.06504668,"('unperceptive', 'insightful')",-0.184912,0.0650467,0.2499587
64,-6.936725,-6.673005,"('shy', 'confident')",-6.9367251,-6.6730051,0.26372
65,-1.0642761,-0.6465032,"('insecure', 'secure')",-1.0642761,-0.6465032,0.4177729
66,0.2189227,-0.10419671,"('inactive', 'active')",0.2189227,-0.1041967,-0.3231194
67,-0.1582205,-0.0972834,"('doubtful', 'determined')",-0.1582205,-0.0972834,0.0609371
68,-1.3814292,-1.1099101,"('dependent', 'independent')",-1.3814292,-1.1099101,0.2715191
69,-0.8959512,-1.1943531,"('lazy', 'industrious')",-0.8959512,-1.1943531,-0.2984019
70,-0.02830458,0.23708151,"('lethargic', 'energetic')",-0.0283046,0.2370815,0.2653861
71,0.4483249,0.40456444,"('diffident', 'self-confident')",0.4483249,0.4045644,-0.0437605
72,0.35446465,0.6324372,"('unambitious', 'ambitious')",0.3544647,0.6324372,0.2779725
73,-2.5188332,-2.3061805,"('helpless', 'self-reliant')",-2.5188332,-2.3061805,0.2126527
74,-0.062177762,-0.0906696,"('undedicated', 'dedicated')",-0.0621778,-0.0906696,-0.0284918
75,-0.3094112,-0.5186976,"('meek', 'impulsive')",-0.3094112,-0.5186976,-0.2092864
76,-0.28943866,-0.18208745,"('anxious', 'daring')",-0.2894387,-0.1820875,0.1073512
77,-1.6843498,-1.4205614,"('unmotivated', 'motivated')",-1.6843498,-1.4205614,0.2637884
78,-0.9904976,-1.1396514,"('nonresilient', 'resilient')",-0.9904976,-1.1396514,-0.1491538
79,0.6470509,0.34582224,"('wavering', 'unwavering')",0.6470509,0.3458222,-0.3012287
80,-0.588787,-0.5418905,"('dominated', 'dominating')",-0.588787,-0.5418905,0.0468965
81,-1.1705182,-0.8229313,"('submissive', 'aggressive')",-1.1705182,-0.8229313,0.3475869
82,5.564012,5.7676024,"('poor', 'rich')",5.5640121,5.7676024,0.2035903
83,-0.38140702,-0.37310627,"('powerless', 'powerful')",-0.381407,-0.3731063,0.0083007
84,0.67914176,0.6303805,"('inferior', 'superior')",0.6791418,0.6303805,-0.0487613
85,1.0150301,0.5871579,"('insignificant', 'prestigious')",1.0150301,0.5871579,-0.4278722
86,0.16808748,0.19171984,"('uninfluential', 'influential')",0.1680875,0.1917198,0.0236323
87,0.1643728,0.27754188,"('unsuccessful', 'successful')",0.1643728,0.2775419,0.1131691
88,0.16832234,0.1653477,"('low', 'eminent')",0.1683223,0.1653477,-0.0029746
